@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute target {1,2}

@data
1.682917,-0.517066,2.220904,-0.517066,2.720464,-0.517066,-0.517066,2.797319,-0.517066,1.951911,-0.517066,-0.517066,2.04798,-0.517066,2.192083,-0.517066,-0.517066,3.171988,-0.517066,-0.517066,2.441863,-0.517066,-0.517066,1.932697,-0.517066,1.865449,-0.517066,2.009552,-0.517066,2.288153,-0.517066,1.951911,-0.517066,1.894269,-0.517066,3.738796,-0.517066,2.019159,-0.517066,-0.517066,2.585967,-0.517066,-0.517066,2.518718,-0.517066,2.086407,-0.517066,1.942304,-0.517066,2.038373,-0.517066,-0.517066,1
-0.444683,3.216828,-0.444683,2.822671,-0.444683,2.594475,-0.444683,-0.444683,2.57373,-0.444683,2.418142,-0.444683,2.853789,-0.444683,-0.444683,2.947142,-0.444683,-0.444683,2.770808,-0.444683,-0.444683,2.884907,-0.444683,2.57373,-0.444683,2.438887,-0.444683,3.18571,-0.444683,2.501122,-0.444683,2.542612,-0.444683,-0.444683,3.320554,-0.444683,-0.444683,2.57373,-0.444683,2.480377,-0.444683,2.718946,-0.444683,2.594475,-0.444683,2.53224,-0.444683,2.708573,-0.444683,3.600613,-0.444683,-0.444683,1
-0.519331,2.027326,-0.519331,2.530956,-0.519331,2.065336,-0.519331,2.407424,-0.519331,-0.519331,2.226877,-0.519331,-0.519331,2.169863,-0.519331,2.511951,-0.519331,-0.519331,2.217375,-0.519331,2.911054,-0.519331,-0.519331,2.283892,-0.519331,2.930059,-0.519331,-0.519331,2.23638,-0.519331,-0.519331,3.661748,-0.519331,2.293394,-0.519331,2.835034,-0.519331,2.19837,-0.519331,-0.519331,2.673493,-0.519331,2.103346,-0.519331,2.66399,-0.519331,-0.519331,2.084341,-0.519331,2.293394,-0.519331,-0.519331,1
-0.273523,3.167809,-0.273523,4.553479,-0.273523,3.335308,-0.273523,3.350535,-0.273523,3.396216,-0.273523,3.213491,-0.273523,3.518034,-0.273523,3.731213,-0.273523,-0.273523,3.609396,-0.273523,3.137355,-0.273523,5.284381,-0.273523,-0.273523,5.162564,-0.273523,3.441898,-0.273523,-0.273523,3.670305,-0.273523,-0.273523,3.472352,-0.273523,3.137355,-0.273523,4.370753,-0.273523,3.213491,-0.273523,3.807349,-0.273523,-0.273523,3.776895,-0.273523,-0.273523,6.228464,-0.273523,3.213491,-0.273523,-0.273523,1
-0.374582,-0.374582,3.42623,-0.374582,-0.374582,3.18509,-0.374582,3.541058,-0.374582,3.759231,-0.374582,-0.374582,2.9784,-0.374582,3.380298,-0.374582,3.598472,-0.374582,-0.374582,3.173608,-0.374582,3.472161,-0.374582,-0.374582,3.851094,-0.374582,-0.374582,3.196573,-0.374582,-0.374582,2.943951,-0.374582,-0.374582,2.863572,-0.374582,-0.374582,3.414747,-0.374582,3.001365,-0.374582,-0.374582,2.9784,-0.374582,-0.374582,3.035814,-0.374582,-0.374582,2.760226,-0.374582,3.334367,-0.374582,-0.374582,1
-0.335221,-0.335221,2.823825,-0.335221,3.570057,-0.335221,2.699454,-0.335221,3.02282,-0.335221,2.836263,-0.335221,2.923323,-0.335221,2.612393,-0.335221,3.072569,-0.335221,-0.335221,4.366037,-0.335221,2.923323,-0.335221,-0.335221,3.706866,-0.335221,-0.335221,4.229228,-0.335221,-0.335221,2.997946,-0.335221,3.918298,-0.335221,4.428223,-0.335221,-0.335221,3.669554,-0.335221,4.689404,-0.335221,3.172067,-0.335221,3.681992,-0.335221,2.997946,-0.335221,2.687016,-0.335221,3.02282,-0.335221,-0.335221,1
2.237794,-0.384475,4.893971,-0.384475,-0.384475,2.746423,-0.384475,2.644697,-0.384475,-0.384475,2.554275,-0.384475,2.554275,-0.384475,2.848149,-0.384475,-0.384475,3.017693,-0.384475,2.520366,-0.384475,-0.384475,3.503716,-0.384475,2.667303,-0.384475,3.24375,-0.384475,2.689909,-0.384475,2.542972,-0.384475,2.486457,-0.384475,2.915967,-0.384475,3.08551,-0.384475,-0.384475,4.701822,-0.384475,2.644697,-0.384475,3.707168,-0.384475,-0.384475,3.933226,-0.384475,-0.384475,3.300265,-0.384475,-0.384475,1
-0.525509,2.428302,-0.525509,2.437391,-0.525509,-0.525509,2.501012,-0.525509,2.219263,-0.525509,3.473497,-0.525509,-0.525509,2.319239,-0.525509,-0.525509,2.810026,-0.525509,-0.525509,2.31015,-0.525509,-0.525509,2.410125,-0.525509,2.501012,-0.525509,2.182909,-0.525509,-0.525509,3.246281,-0.525509,-0.525509,2.600987,-0.525509,-0.525509,2.828203,-0.525509,2.491923,-0.525509,-0.525509,2.664607,-0.525509,-0.525509,3.355345,-0.525509,-0.525509,2.628253,-0.525509,-0.525509,3.646181,-0.525509,-0.525509,2
1.871111,-0.590502,2.023901,-0.590502,2.236109,-0.590502,-0.590502,2.499247,-0.590502,-0.590502,2.660525,-0.590502,1.989947,-0.590502,2.287039,-0.590502,2.270062,-0.590502,-0.590502,2.63506,-0.590502,2.185179,-0.590502,-0.590502,2.100296,-0.590502,-0.590502,2.057854,-0.590502,2.023901,-0.590502,2.48227,-0.590502,1.939018,-0.590502,2.609595,-0.590502,-0.590502,1.939018,-0.590502,2.702966,-0.590502,1.989947,-0.590502,2.626571,-0.590502,-0.590502,2.210644,-0.590502,2.78785,-0.590502,-0.590502,2
-0.431641,2.616921,-0.431641,2.34732,-0.431641,2.544336,-0.431641,2.388797,-0.431641,-0.431641,3.073168,-0.431641,2.419905,-0.431641,3.819754,-0.431641,2.336951,-0.431641,4.027139,-0.431641,2.730982,-0.431641,-0.431641,2.90726,-0.431641,-0.431641,4.130832,-0.431641,2.49249,-0.431641,-0.431641,2.979845,-0.431641,-0.431641,3.332399,-0.431641,2.34732,-0.431641,3.062799,-0.431641,2.917629,-0.431641,-0.431641,2.793198,-0.431641,-0.431641,2.419905,-0.431641,2.48212,-0.431641,2.316212,-0.431641,2
-0.472598,2.267426,-0.472598,2.567278,-0.472598,2.474221,-0.472598,-0.472598,2.577618,-0.472598,-0.472598,2.84645,-0.472598,-0.472598,2.670675,-0.472598,-0.472598,2.401843,-0.472598,-0.472598,2.474221,-0.472598,-0.472598,2.84645,-0.472598,2.422522,-0.472598,-0.472598,3.704646,-0.472598,-0.472598,2.422522,-0.472598,2.598297,-0.472598,-0.472598,2.319125,-0.472598,-0.472598,2.319125,-0.472598,3.59091,-0.472598,2.515579,-0.472598,-0.472598,2.681015,-0.472598,-0.472598,2.805092,-0.472598,-0.472598,1
-0.228456,-0.228456,4.051327,-0.228456,3.335254,-0.228456,7.814871,-0.228456,3.25199,-0.228456,6.249503,-0.228456,-0.228456,4.567565,-0.228456,-0.228456,4.201202,-0.228456,-0.228456,3.618352,-0.228456,5.666653,-0.228456,-0.228456,3.818187,-0.228456,3.585047,-0.228456,-0.228456,4.784052,-0.228456,-0.228456,3.718269,-0.228456,4.850663,-0.228456,-0.228456,3.868145,-0.228456,-0.228456,3.768228,-0.228456,-0.228456,4.650829,-0.228456,3.335254,-0.228456,3.318601,-0.228456,3.468477,-0.228456,-0.228456,1
-0.420824,-0.420824,2.908314,-0.420824,2.797343,-0.420824,2.708566,-0.420824,-0.420824,3.440976,-0.420824,2.519915,-0.420824,3.185742,-0.420824,2.797343,-0.420824,2.708566,-0.420824,2.897217,-0.420824,-0.420824,3.130257,-0.420824,3.04148,-0.420824,-0.420824,3.341102,-0.420824,2.542109,-0.420824,3.174645,-0.420824,-0.420824,2.73076,-0.420824,2.641983,-0.420824,2.619789,-0.420824,-0.420824,2.630886,-0.420824,3.052577,-0.420824,-0.420824,2.863926,-0.420824,-0.420824,3.04148,-0.420824,-0.420824,1
-0.547866,-0.547866,2.626753,-0.547866,2.277084,-0.547866,2.175865,-0.547866,2.30469,-0.547866,2.323093,-0.547866,-0.547866,2.323093,-0.547866,2.175865,-0.547866,2.727972,-0.547866,2.258681,-0.547866,-0.547866,2.645156,-0.547866,2.46112,-0.547866,2.185067,-0.547866,2.166663,-0.547866,2.350699,-0.547866,-0.547866,2.286286,-0.547866,-0.547866,2.433515,-0.547866,-0.547866,2.286286,-0.547866,2.433515,-0.547866,2.212672,-0.547866,-0.547866,3.132851,-0.547866,-0.547866,3.123649,-0.547866,-0.547866,1
2.91471,-0.535259,-0.535259,2.571474,-0.535259,-0.535259,3.213942,-0.535259,2.201834,-0.535259,2.025815,-0.535259,2.025815,-0.535259,-0.535259,2.298644,-0.535259,-0.535259,2.765095,-0.535259,2.298644,-0.535259,2.527469,-0.535259,2.105024,-0.535259,2.25464,-0.535259,2.15783,-0.535259,2.597877,-0.535259,-0.535259,2.377853,-0.535259,2.43946,-0.535259,2.008214,-0.535259,2.377853,-0.535259,3.037924,-0.535259,-0.535259,2.492265,-0.535259,-0.535259,2.580275,-0.535259,-0.535259,2.404256,-0.535259,1
2.507035,-0.308877,3.467915,-0.308877,3.601371,-0.308877,-0.308877,3.588025,-0.308877,3.347805,-0.308877,-0.308877,3.641407,-0.308877,3.241041,-0.308877,4.188575,-0.308877,2.894056,-0.308877,4.375413,-0.308877,-0.308877,3.908318,-0.308877,3.080894,-0.308877,2.987475,-0.308877,3.534643,-0.308877,-0.308877,3.147622,-0.308877,-0.308877,4.121847,-0.308877,-0.308877,3.854936,-0.308877,4.468832,-0.308877,3.014166,-0.308877,-0.308877,3.628062,-0.308877,2.947439,-0.308877,4.241957,-0.308877,-0.308877,1
-0.486891,-0.486891,2.671672,-0.486891,-0.486891,2.403492,-0.486891,2.373695,-0.486891,2.612077,-0.486891,-0.486891,2.572346,-0.486891,2.314099,-0.486891,2.453155,-0.486891,2.482953,-0.486891,2.592211,-0.486891,2.959717,-0.486891,2.492886,-0.486891,3.049111,-0.486891,-0.486891,2.70147,-0.486891,2.512751,-0.486891,-0.486891,3.088841,-0.486891,2.780931,-0.486891,-0.486891,2.840526,-0.486891,-0.486891,2.96965,-0.486891,-0.486891,2.800796,-0.486891,-0.486891,3.068976,-0.486891,2.254504,-0.486891,1
1.192619,2.230273,-0.586218,2.177955,-0.586218,2.151795,-0.586218,1.994839,-0.586218,2.343631,-0.586218,2.012279,-0.586218,2.465708,-0.586218,2.082037,-0.586218,1.96868,-0.586218,-0.586218,2.413389,-0.586218,-0.586218,2.343631,-0.586218,2.273872,-0.586218,-0.586218,2.073317,-0.586218,2.247713,-0.586218,-0.586218,2.099477,-0.586218,2.404669,-0.586218,-0.586218,2.500587,-0.586218,3.17201,-0.586218,2.212834,-0.586218,1.898921,-0.586218,2.177955,-0.586218,2.579065,-0.586218,2.143075,-0.586218,1
-0.453239,2.385048,-0.453239,2.385048,-0.453239,2.477938,-0.453239,-0.453239,2.705001,-0.453239,-0.453239,4.583431,-0.453239,2.354085,-0.453239,-0.453239,2.663717,-0.453239,2.271517,-0.453239,3.375869,-0.453239,2.333443,-0.453239,2.395369,-0.453239,-0.453239,2.777248,-0.453239,-0.453239,2.364406,-0.453239,2.963027,-0.453239,3.014632,-0.453239,2.323122,-0.453239,2.663717,-0.453239,2.271517,-0.453239,2.983669,-0.453239,-0.453239,2.859816,-0.453239,2.416012,-0.453239,2.436654,-0.453239,-0.453239,1
1.70048,-0.519313,2.112593,-0.519313,2.140691,-0.519313,2.309283,-0.519313,2.599636,-0.519313,-0.519313,2.206255,-0.519313,-0.519313,2.496608,-0.519313,-0.519313,2.927453,-0.519313,-0.519313,2.290551,-0.519313,2.24372,-0.519313,-0.519313,2.646467,-0.519313,2.683932,-0.519313,-0.519313,3.077313,-0.519313,-0.519313,2.721397,-0.519313,-0.519313,2.618368,-0.519313,2.215621,-0.519313,-0.519313,2.543439,-0.519313,2.543439,-0.519313,-0.519313,2.459143,-0.519313,-0.519313,2.328016,-0.519313,1.803508,1
-0.447073,-0.447073,3.002636,-0.447073,-0.447073,2.437772,-0.447073,-0.447073,3.50698,-0.447073,2.932028,-0.447073,-0.447073,3.042984,-0.447073,2.357077,-0.447073,2.528553,-0.447073,2.639509,-0.447073,-0.447073,3.1842,-0.447073,2.34699,-0.447073,2.821073,-0.447073,2.367164,-0.447073,2.589075,-0.447073,3.02281,-0.447073,2.558814,-0.447073,3.113592,-0.447073,-0.447073,2.679856,-0.447073,2.992549,-0.447073,-0.447073,2.871507,-0.447073,2.397424,-0.447073,3.133765,-0.447073,2.478119,-0.447073,1
-0.479984,-0.479984,3.007641,-0.479984,-0.479984,2.629815,-0.479984,2.64919,-0.479984,-0.479984,2.368243,-0.479984,-0.479984,2.368243,-0.479984,-0.479984,2.968889,-0.479984,2.271364,-0.479984,2.513561,-0.479984,-0.479984,2.494185,-0.479984,2.300428,-0.479984,2.687942,-0.479984,2.300428,-0.479984,-0.479984,3.249837,-0.479984,2.406994,-0.479984,-0.479984,2.581376,-0.479984,3.714853,-0.479984,2.707317,-0.479984,2.261677,-0.479984,2.668566,-0.479984,2.406994,-0.479984,-0.479984,2.339179,-0.479984,1
-0.885817,1.504412,-0.885817,1.390951,-0.885817,2.381837,-0.885817,1.496848,-0.885817,1.474155,-0.885817,2.752474,-0.885817,1.905304,-0.885817,1.504412,-0.885817,1.806972,-0.885817,1.8221,-0.885817,2.245685,-0.885817,2.124661,-0.885817,1.451463,-0.885817,1.466591,-0.885817,1.564924,-0.885817,-0.885817,1.74646,-0.885817,1.527104,-0.885817,1.97338,-0.885817,1.51954,-0.885817,1.406079,-0.885817,1.882612,-0.885817,-0.885817,2.033892,-0.885817,-0.885817,1.890176,-0.885817,1.428771,-0.885817,1
-0.687445,2.286712,-0.687445,1.747442,-0.687445,3.071105,-0.687445,1.763783,-0.687445,1.845491,-0.687445,1.788295,-0.687445,2.711591,-0.687445,-0.687445,2.621713,-0.687445,1.780125,-0.687445,1.829149,-0.687445,1.747442,-0.687445,2.172321,-0.687445,2.098784,-0.687445,1.976223,-0.687445,-0.687445,1.927198,-0.687445,-0.687445,2.417444,-0.687445,-0.687445,2.04976,-0.687445,-0.687445,1.804637,-0.687445,2.131467,-0.687445,1.780125,-0.687445,2.262199,-0.687445,1.804637,-0.687445,1.968052,-0.687445,2
-0.290482,-0.290482,5.10991,-0.290482,3.543796,-0.290482,3.759812,-0.290482,2.990256,-0.290482,4.893894,-0.290482,-0.290482,3.975828,-0.290482,-0.290482,4.340354,-0.290482,-0.290482,4.502366,-0.290482,-0.290482,3.233274,-0.290482,3.381785,-0.290482,3.73281,-0.290482,2.990256,-0.290482,3.881321,-0.290482,-0.290482,3.354783,-0.290482,-0.290482,4.124338,-0.290482,4.502366,-0.290482,-0.290482,5.568943,-0.290482,-0.290482,3.854319,-0.290482,-0.290482,3.206272,-0.290482,-0.290482,3.5978,-0.290482,1
-0.514622,2.809122,-0.514622,-0.514622,3.109573,-0.514622,-0.514622,2.61195,-0.514622,2.226997,-0.514622,2.292721,-0.514622,2.245775,-0.514622,3.137741,-0.514622,-0.514622,2.687063,-0.514622,-0.514622,2.705842,-0.514622,-0.514622,2.8279,-0.514622,2.743398,-0.514622,-0.514622,2.62134,-0.514622,2.320888,-0.514622,2.264554,-0.514622,-0.514622,3.053238,-0.514622,2.62134,-0.514622,-0.514622,2.433558,-0.514622,-0.514622,2.40539,-0.514622,2.489892,-0.514622,-0.514622,2.61195,-0.514622,-0.514622,2
-0.20381,3.978461,-0.20381,7.068809,-0.20381,4.081473,-0.20381,-0.20381,5.791465,-0.20381,-0.20381,4.637735,-0.20381,-0.20381,5.894477,-0.20381,-0.20381,4.122677,-0.20381,5.523635,-0.20381,-0.20381,5.420623,-0.20381,3.999063,-0.20381,-0.20381,3.978461,-0.20381,-0.20381,4.555326,-0.20381,5.647249,-0.20381,-0.20381,4.514121,-0.20381,-0.20381,4.225689,-0.20381,-0.20381,4.184484,-0.20381,-0.20381,4.823156,-0.20381,4.67894,-0.20381,-0.20381,4.287496,-0.20381,-0.20381,1
-0.699773,1.842474,-0.699773,1.708672,-0.699773,1.826733,-0.699773,-0.699773,2.062855,-0.699773,-0.699773,1.889699,-0.699773,1.724413,-0.699773,-0.699773,1.834604,-0.699773,1.700801,-0.699773,2.031372,-0.699773,2.00776,-0.699773,1.850345,-0.699773,1.755896,-0.699773,-0.699773,2.314718,-0.699773,1.842474,-0.699773,2.472133,-0.699773,1.976277,-0.699773,3.18837,-0.699773,-0.699773,2.22814,-0.699773,2.165175,-0.699773,1.748026,-0.699773,1.68506,-0.699773,2.456392,-0.699773,1.763767,-0.699773,1
1.368128,-0.55414,2.285173,-0.55414,2.408621,-0.55414,2.152906,-0.55414,2.311626,-0.55414,-0.55414,1.914827,-0.55414,2.02064,-0.55414,-0.55414,2.055911,-0.55414,2.17936,-0.55414,3.722464,-0.55414,2.805419,-0.55414,2.1,-0.55414,1.82665,-0.55414,1.950098,-0.55414,-0.55414,2.055911,-0.55414,2.329261,-0.55414,1.853103,-0.55414,1.994187,-0.55414,3.025863,-0.55414,2.232266,-0.55414,1.958916,-0.55414,1.985369,-0.55414,-0.55414,1.888374,-0.55414,2.011823,-0.55414,1
-0.444743,2.453327,-0.444743,2.422606,-0.444743,2.50453,-0.444743,-0.444743,2.473809,-0.444743,-0.444743,3.354494,-0.444743,-0.444743,3.354494,-0.444743,-0.444743,2.637657,-0.444743,-0.444743,2.453327,-0.444743,2.781025,-0.444743,3.702672,-0.444743,-0.444743,2.996076,-0.444743,2.555733,-0.444743,3.323773,-0.444743,2.545492,-0.444743,2.668379,-0.444743,-0.444743,2.781025,-0.444743,2.422606,-0.444743,3.979167,-0.444743,2.443087,-0.444743,3.4569,-0.444743,-0.444743,3.057519,-0.444743,-0.444743,1
-0.423305,-0.423305,3.108901,-0.423305,-0.423305,2.672569,-0.423305,2.620625,-0.423305,-0.423305,3.659509,-0.423305,-0.423305,2.901124,-0.423305,-0.423305,3.077734,-0.423305,-0.423305,2.610236,-0.423305,-0.423305,2.589459,-0.423305,2.807624,-0.423305,3.119289,-0.423305,-0.423305,3.753009,-0.423305,-0.423305,3.077734,-0.423305,3.129678,-0.423305,3.181623,-0.423305,-0.423305,2.776458,-0.423305,2.776458,-0.423305,-0.423305,2.869957,-0.423305,3.243956,-0.423305,-0.423305,3.732231,-0.423305,-0.423305,1
2.434216,-0.493522,-0.493522,2.522048,-0.493522,-0.493522,2.492771,-0.493522,2.414698,-0.493522,-0.493522,2.785545,-0.493522,-0.493522,2.629399,-0.493522,-0.493522,3.859049,-0.493522,2.307348,-0.493522,-0.493522,2.50253,-0.493522,2.883136,-0.493522,-0.493522,2.551326,-0.493522,2.697713,-0.493522,2.522048,-0.493522,2.336625,-0.493522,3.556516,-0.493522,2.365902,-0.493522,2.834341,-0.493522,2.239034,-0.493522,2.453735,-0.493522,2.551326,-0.493522,2.258552,-0.493522,3.127114,-0.493522,-0.493522,1
1.60267,-0.540744,3.570546,-0.540744,1.898313,-0.540744,1.935269,-0.540744,2.877632,-0.540744,-0.540744,3.61674,-0.540744,2.351017,-0.540744,-0.540744,2.40645,-0.540744,2.064613,-0.540744,1.852119,-0.540744,2.378734,-0.540744,-0.540744,2.351017,-0.540744,-0.540744,2.369495,-0.540744,1.999941,-0.540744,2.120046,-0.540744,1.907552,-0.540744,-0.540744,1.962985,-0.540744,-0.540744,2.471122,-0.540744,1.833641,-0.540744,1.962985,-0.540744,2.360256,-0.540744,-0.540744,2.674377,-0.540744,-0.540744,1
2.588014,-0.478829,-0.478829,3.502169,-0.478829,3.276087,-0.478829,-0.478829,2.646991,-0.478829,2.184999,-0.478829,3.443191,-0.478829,2.332443,-0.478829,3.384213,-0.478829,2.243977,-0.478829,2.273465,-0.478829,2.656821,-0.478829,2.184999,-0.478829,2.764947,-0.478829,-0.478829,2.94188,-0.478829,-0.478829,2.646991,-0.478829,-0.478829,2.627332,-0.478829,-0.478829,2.637162,-0.478829,-0.478829,2.735458,-0.478829,2.263636,-0.478829,2.558525,-0.478829,-0.478829,2.823924,-0.478829,2.696139,-0.478829,2
-0.430998,-0.430998,4.482396,-0.430998,-0.430998,2.413016,-0.430998,2.324486,-0.430998,2.822465,-0.430998,-0.430998,2.601142,-0.430998,2.590075,-0.430998,-0.430998,2.523678,-0.430998,2.590075,-0.430998,-0.430998,3.209783,-0.430998,2.590075,-0.430998,2.368751,-0.430998,2.413016,-0.430998,-0.430998,3.718828,-0.430998,2.413016,-0.430998,2.335553,-0.430998,2.501546,-0.430998,-0.430998,2.833532,-0.430998,-0.430998,3.176584,-0.430998,-0.430998,2.556877,-0.430998,3.27618,-0.430998,2.54581,-0.430998,1
-0.631261,2.120619,-0.631261,3.316043,-0.631261,2.080504,-0.631261,2.746411,-0.631261,2.128642,-0.631261,2.032367,-0.631261,2.417469,-0.631261,-0.631261,2.361309,-0.631261,-0.631261,2.818618,-0.631261,2.248987,-0.631261,-0.631261,2.457584,-0.631261,-0.631261,2.441538,-0.631261,2.545837,-0.631261,2.184803,-0.631261,-0.631261,2.698273,-0.631261,1.992252,-0.631261,2.369332,-0.631261,2.144688,-0.631261,-0.631261,2.096551,-0.631261,2.104573,-0.631261,2.810595,-0.631261,-0.631261,2.465607,-0.631261,1
-0.473356,2.37209,-0.473356,2.352668,-0.473356,2.304111,-0.473356,-0.473356,2.294399,-0.473356,2.741124,-0.473356,2.517762,-0.473356,-0.473356,2.585742,-0.473356,-0.473356,2.877084,-0.473356,-0.473356,3.25583,-0.473356,2.896507,-0.473356,2.750836,-0.473356,-0.473356,3.013044,-0.473356,2.595453,-0.473356,2.682856,-0.473356,2.44007,-0.473356,3.935629,-0.473356,-0.473356,3.013044,-0.473356,-0.473356,2.624587,-0.473356,2.410936,-0.473356,2.449782,-0.473356,-0.473356,2.789681,-0.473356,-0.473356,1
-0.349704,-0.349704,3.037377,-0.349704,2.70226,-0.349704,-0.349704,2.845881,-0.349704,2.594543,-0.349704,2.750134,-0.349704,-0.349704,4.150446,-0.349704,4.784776,-0.349704,3.516117,-0.349704,4.401785,-0.349704,3.480211,-0.349704,-0.349704,2.869818,-0.349704,2.654386,-0.349704,2.989503,-0.349704,3.528085,-0.349704,2.70226,-0.349704,2.809976,-0.349704,-0.349704,2.833913,-0.349704,2.666354,-0.349704,-0.349704,2.606512,-0.349704,3.396432,-0.349704,-0.349704,2.941629,-0.349704,2.522732,-0.349704,1
-0.532815,2.324697,-0.532815,-0.532815,2.251894,-0.532815,2.279195,-0.532815,2.670511,-0.532815,-0.532815,2.561306,-0.532815,2.597708,-0.532815,2.188192,-0.532815,2.242794,-0.532815,2.443002,-0.532815,3.098228,-0.532815,-0.532815,2.179091,-0.532815,2.242794,-0.532815,-0.532815,2.206393,-0.532815,3.316636,-0.532815,2.260995,-0.532815,2.14269,-0.532815,2.91622,-0.532815,-0.532815,2.452102,-0.532815,2.124489,-0.532815,2.160891,-0.532815,2.288296,-0.532815,2.297396,-0.532815,2.106288,-0.532815,1
-0.564291,-0.564291,2.110098,-0.564291,1.98099,-0.564291,2.774085,-0.564291,-0.564291,3.401183,-0.564291,-0.564291,2.174653,-0.564291,1.962546,-0.564291,2.322205,-0.564291,2.608088,-0.564291,-0.564291,2.082432,-0.564291,2.229985,-0.564291,2.07321,-0.564291,-0.564291,2.515868,-0.564291,2.017878,-0.564291,-0.564291,2.229985,-0.564291,1.98099,-0.564291,2.128543,-0.564291,2.709531,-0.564291,2.229985,-0.564291,2.137764,-0.564291,2.0271,-0.564291,2.266873,-0.564291,-0.564291,2.377537,-0.564291,1
-0.630033,2.06442,-0.630033,2.01277,-0.630033,-0.630033,2.606754,-0.630033,2.210764,-0.630033,2.098854,-0.630033,2.288241,-0.630033,2.227981,-0.630033,2.133288,-0.630033,-0.630033,1.961119,-0.630033,-0.630033,2.06442,-0.630033,-0.630033,2.219373,-0.630033,1.943902,-0.630033,2.219373,-0.630033,2.890834,-0.630033,2.12468,-0.630033,2.3485,-0.630033,-0.630033,1.978336,-0.630033,-0.630033,2.357108,-0.630033,-0.630033,2.150505,-0.630033,-0.630033,1.969727,-0.630033,-0.630033,2.529278,-0.630033,1
-0.248491,3.927112,-0.248491,3.525612,-0.248491,4.296493,-0.248491,-0.248491,4.392853,-0.248491,3.461372,-0.248491,4.360733,-0.248491,5.677654,-0.248491,7.187295,-0.248491,-0.248491,3.927112,-0.248491,-0.248491,3.943172,-0.248491,4.248313,-0.248491,3.397132,-0.248491,4.103772,-0.248491,-0.248491,3.766512,-0.248491,-0.248491,4.168012,-0.248491,-0.248491,3.814692,-0.248491,-0.248491,3.862872,-0.248491,-0.248491,3.557732,-0.248491,-0.248491,4.392853,-0.248491,-0.248491,3.573792,-0.248491,-0.248491,1
-0.476532,-0.476532,2.890407,-0.476532,2.681752,-0.476532,-0.476532,2.966282,-0.476532,2.425675,-0.476532,-0.476532,2.406706,-0.476532,-0.476532,2.757627,-0.476532,2.463612,-0.476532,3.089578,-0.476532,2.425675,-0.476532,2.311863,-0.476532,2.444644,-0.476532,-0.476532,2.359284,-0.476532,-0.476532,3.307718,-0.476532,2.340316,-0.476532,-0.476532,2.454128,-0.476532,2.548971,-0.476532,2.463612,-0.476532,3.089578,-0.476532,-0.476532,2.928345,-0.476532,2.425675,-0.476532,2.482581,-0.476532,-0.476532,1
-0.28034,-0.28034,4.991132,-0.28034,-0.28034,4.084212,-0.28034,-0.28034,3.404022,-0.28034,3.163121,-0.28034,-0.28034,4.94862,-0.28034,3.34734,-0.28034,5.076156,-0.28034,3.34734,-0.28034,-0.28034,4.48099,-0.28034,-0.28034,4.240089,-0.28034,3.715776,-0.28034,-0.28034,3.517387,-0.28034,-0.28034,3.57407,-0.28034,3.12061,-0.28034,4.070042,-0.28034,-0.28034,3.715776,-0.28034,-0.28034,4.651037,-0.28034,-0.28034,3.503217,-0.28034,-0.28034,5.189521,-0.28034,-0.28034,1
-0.304914,-0.304914,3.368104,-0.304914,-0.304914,3.265362,-0.304914,-0.304914,3.278204,-0.304914,-0.304914,3.380946,-0.304914,3.175463,-0.304914,4.228566,-0.304914,3.329575,-0.304914,-0.304914,3.714857,-0.304914,3.817599,-0.304914,-0.304914,3.843284,-0.304914,3.124092,-0.304914,3.753385,-0.304914,4.48542,-0.304914,4.190037,-0.304914,3.637801,-0.304914,3.291047,-0.304914,4.369836,-0.304914,3.7277,-0.304914,-0.304914,3.201148,-0.304914,3.44516,-0.304914,-0.304914,3.702014,-0.304914,-0.304914,1
