@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute target {1,2,3,4,5}

@data
0.146062,0.163096,0.186395,0.214539,0.245251,0.275315,0.302067,0.32282,0.339289,0.352975,0.363803,0.371683,0.375369,0.372598,0.367065,0.362932,0.358839,0.35271,0.343613,0.328736,0.307459,0.279872,0.24567,0.205337,0.169208,0.141843,0.125693,2
0.249207,0.251953,0.257908,0.263691,0.27252,0.280211,0.290379,0.30108,0.313256,0.323518,0.331397,0.335697,0.336661,0.336011,0.333965,0.329884,0.32232,0.310935,0.295079,0.273099,0.246221,0.212607,0.174763,0.126023,0.079515,0.028821,-0.005842,2
0.160588,0.16542,0.177814,0.19262,0.212876,0.236495,0.262472,0.289853,0.315066,0.336006,0.352834,0.364998,0.371933,0.374801,0.373489,0.365594,0.349249,0.325256,0.29553,0.262267,0.228386,0.198943,0.177553,0.165837,0.164088,0.166146,0.172761,2
0.213208,0.21941,0.227118,0.235913,0.25083,0.268698,0.28884,0.310054,0.330587,0.350566,0.368664,0.383729,0.39521,0.401449,0.40345,0.402731,0.397485,0.385608,0.366184,0.340355,0.308592,0.272051,0.233726,0.200061,0.176503,0.157778,0.150091,2
0.187682,0.190191,0.20246,0.217379,0.239058,0.262838,0.288753,0.313567,0.335832,0.353888,0.365362,0.372403,0.379295,0.386399,0.391058,0.38988,0.380974,0.365254,0.342352,0.31494,0.281276,0.239479,0.196828,0.156939,0.128896,0.102211,0.091703,2
0.042548,0.047702,0.060662,0.08313,0.113352,0.150411,0.187458,0.219591,0.245961,0.266713,0.282566,0.296568,0.308391,0.316541,0.320224,0.324597,0.33145,0.339758,0.345956,0.345811,0.339306,0.327265,0.309087,0.282287,0.253034,0.2292,0.214978,2
0.111194,0.13079,0.163587,0.197452,0.231754,0.264005,0.290759,0.309414,0.323995,0.335076,0.343191,0.346043,0.346839,0.346527,0.345296,0.34288,0.342326,0.341993,0.34167,0.337497,0.327359,0.310473,0.28266,0.246716,0.21221,0.190315,0.176838,2
0.133626,0.13403,0.147954,0.170854,0.197593,0.226956,0.25656,0.286528,0.312474,0.330399,0.341623,0.34954,0.355313,0.357049,0.357143,0.355692,0.352248,0.344561,0.332685,0.315071,0.29396,0.263297,0.226411,0.190964,0.165412,0.152297,0.147642,2
0.146194,0.14411,0.149951,0.165033,0.18544,0.207412,0.234724,0.263418,0.29165,0.316105,0.334006,0.34659,0.354734,0.360585,0.368743,0.374184,0.372937,0.366408,0.354363,0.336738,0.312495,0.280817,0.242947,0.201495,0.167523,0.139219,0.125492,2
0.111466,0.112982,0.126831,0.151553,0.183338,0.216107,0.244533,0.26761,0.285372,0.297366,0.307441,0.31771,0.323826,0.325143,0.326188,0.328708,0.33399,0.339979,0.344184,0.340586,0.328184,0.309262,0.280774,0.243428,0.204534,0.171967,0.149978,2
0.069567,0.076502,0.094511,0.121719,0.153228,0.184699,0.215542,0.246781,0.277035,0.301813,0.320649,0.334463,0.345618,0.356101,0.365788,0.372917,0.376698,0.378064,0.376232,0.369083,0.355758,0.334474,0.304934,0.267322,0.234369,0.207497,0.192444,2
0.099382,0.116782,0.141572,0.169615,0.202445,0.232971,0.262153,0.289263,0.31465,0.336387,0.351324,0.362252,0.372,0.378662,0.381307,0.381303,0.382271,0.382387,0.378926,0.37107,0.356973,0.337344,0.314365,0.28278,0.250095,0.211305,0.184999,2
0.189764,0.203303,0.222826,0.245528,0.27422,0.302152,0.32918,0.353644,0.373004,0.386829,0.394685,0.398749,0.403221,0.407155,0.406592,0.400503,0.388928,0.371868,0.349801,0.321891,0.286257,0.247642,0.211139,0.180052,0.159485,0.142786,0.135864,2
0.154484,0.147979,0.147229,0.156441,0.175497,0.202936,0.233178,0.262465,0.28918,0.311468,0.329474,0.343827,0.354527,0.363843,0.372806,0.379616,0.38379,0.381212,0.369011,0.350753,0.328056,0.301814,0.270234,0.23545,0.205211,0.179208,0.165746,2
-0.121918,-0.11387,-0.105849,-0.09401,-0.076439,-0.054413,-0.029219,0.000447,0.033709,0.068027,0.101393,0.133639,0.164123,0.191475,0.214255,0.232225,0.24322,0.247533,0.247654,0.244432,0.24019,0.231296,0.212269,0.18752,0.157248,0.125434,0.096044,2
0.079185,0.093634,0.111463,0.131692,0.155259,0.180797,0.210394,0.241266,0.272108,0.298581,0.318813,0.334043,0.346934,0.357275,0.365923,0.372038,0.376455,0.378306,0.374686,0.365326,0.351341,0.329448,0.30066,0.26361,0.22943,0.2004,0.184248,2
0.044132,0.057962,0.073033,0.092988,0.119623,0.151688,0.18644,0.222874,0.259286,0.294591,0.326314,0.35186,0.372451,0.387666,0.392762,0.392277,0.38923,0.382487,0.372179,0.357597,0.337631,0.314433,0.289169,0.263136,0.238801,0.217261,0.200203,2
0.270545,0.26573,0.263945,0.265726,0.271905,0.280383,0.291243,0.304277,0.318848,0.333582,0.346258,0.355783,0.360741,0.359864,0.354866,0.347944,0.33907,0.325825,0.305642,0.279652,0.248273,0.214387,0.17729,0.1364,0.096884,0.054373,0.031347,2
0.070176,0.087359,0.109428,0.134755,0.166383,0.199736,0.233337,0.262914,0.286256,0.303309,0.317496,0.331384,0.343564,0.349892,0.351925,0.352611,0.352093,0.351536,0.350077,0.345879,0.338718,0.325629,0.30908,0.284574,0.256899,0.219969,0.182565,2
0.103944,0.106905,0.118993,0.136848,0.161594,0.189488,0.220778,0.25087,0.280762,0.307295,0.327954,0.341879,0.351876,0.361578,0.37098,0.378318,0.381363,0.379177,0.373674,0.362055,0.347331,0.325316,0.296381,0.258612,0.224527,0.192194,0.174573,2
0.060511,0.07498,0.098521,0.128923,0.165156,0.201673,0.236316,0.267254,0.294632,0.316337,0.331029,0.342159,0.353764,0.364746,0.371559,0.373353,0.36991,0.361867,0.349956,0.332371,0.308516,0.281624,0.256277,0.237214,0.228519,0.229615,0.237621,2
-0.310208,-0.294323,-0.26996,-0.239805,-0.202658,-0.162438,-0.123409,-0.087879,-0.056965,-0.031183,-0.009179,0.013854,0.039019,0.060093,0.07665,0.090173,0.101062,0.111569,0.123413,0.140669,0.161811,0.181772,0.199069,0.213421,0.228727,0.242063,0.251888,2
0.297197,0.287736,0.280785,0.276175,0.275267,0.278892,0.28567,0.294238,0.305376,0.316524,0.325935,0.333164,0.334614,0.330101,0.322642,0.313685,0.302592,0.287241,0.265333,0.236169,0.202452,0.168438,0.130864,0.090817,0.053997,0.015801,-0.003007,2
0.217018,0.227429,0.244125,0.262045,0.281362,0.303107,0.328083,0.3524,0.373526,0.388221,0.396914,0.400774,0.403783,0.405469,0.402801,0.395679,0.384408,0.367599,0.345702,0.317495,0.283046,0.24236,0.2023,0.169618,0.148766,0.130539,0.118797,2
-0.034515,-0.045045,-0.05176,-0.058029,-0.064187,-0.068423,-0.069848,-0.069416,-0.068616,-0.068023,-0.067381,-0.066481,-0.065463,-0.064756,-0.064484,-0.064315,-0.063744,-0.062821,-0.062135,-0.061708,-0.060657,-0.058519,-0.056728,-0.057041,-0.058086,-0.054793,-0.042619,2
0.132464,0.14226,0.161026,0.1837,0.212243,0.244592,0.279013,0.311203,0.337561,0.357987,0.371698,0.381648,0.392057,0.39894,0.399875,0.395012,0.38377,0.367012,0.344926,0.317795,0.284995,0.24944,0.218815,0.195931,0.182988,0.17146,0.165294,2
0.150938,0.163029,0.185638,0.212456,0.243374,0.273523,0.302456,0.329213,0.351687,0.366278,0.374576,0.382463,0.387655,0.388955,0.389456,0.388422,0.386001,0.381608,0.371642,0.357701,0.340185,0.312988,0.280076,0.241845,0.20972,0.185332,0.169953,2
-0.168938,-0.15455,-0.130725,-0.099974,-0.064896,-0.029135,0.005248,0.038466,0.069871,0.100555,0.132949,0.164248,0.19222,0.216087,0.235664,0.253258,0.264967,0.269215,0.269627,0.267805,0.264555,0.258182,0.243988,0.223491,0.202551,0.181685,0.162627,2
0.218062,0.23266,0.254404,0.278833,0.308221,0.335898,0.361636,0.381804,0.395002,0.401226,0.402257,0.402155,0.399688,0.393136,0.381123,0.363291,0.342179,0.318564,0.291498,0.26127,0.227237,0.195338,0.170822,0.15314,0.145639,0.14159,0.142322,2
0.094091,0.107102,0.128589,0.156608,0.188679,0.220943,0.25289,0.283034,0.311947,0.336276,0.35403,0.366016,0.376162,0.385529,0.393843,0.399545,0.401261,0.399089,0.392039,0.381253,0.366341,0.34574,0.320414,0.288531,0.258495,0.229743,0.212942,2
0.090085,0.099758,0.119976,0.147431,0.177743,0.209573,0.24036,0.267775,0.291689,0.311194,0.32495,0.336992,0.347775,0.355391,0.358483,0.358442,0.359023,0.361257,0.363004,0.360205,0.35346,0.340056,0.32265,0.297241,0.262366,0.220365,0.182733,2
0.145823,0.15919,0.174104,0.188948,0.206562,0.222476,0.239916,0.260068,0.281983,0.305125,0.327394,0.347007,0.363068,0.375509,0.385599,0.394226,0.401328,0.405285,0.401976,0.392156,0.376091,0.353869,0.323696,0.284928,0.245344,0.200051,0.170042,2
0.218503,0.216873,0.217528,0.222594,0.233879,0.24787,0.264566,0.282847,0.302295,0.32197,0.339259,0.351435,0.357818,0.35944,0.357573,0.352831,0.342897,0.328843,0.312216,0.292379,0.269905,0.241217,0.209718,0.171103,0.13027,0.085952,0.053388,2
0.08486,0.101798,0.129595,0.163008,0.197826,0.231852,0.262735,0.287642,0.307444,0.323852,0.338488,0.351005,0.359108,0.361573,0.360661,0.361025,0.362466,0.362485,0.36004,0.352069,0.338225,0.318049,0.28844,0.253351,0.21901,0.192823,0.176825,2
0.043182,0.058494,0.081476,0.110998,0.147361,0.186375,0.222857,0.253585,0.276356,0.295133,0.31048,0.32399,0.332962,0.337057,0.339529,0.340604,0.339557,0.337333,0.336867,0.334165,0.329747,0.322218,0.309346,0.291907,0.269331,0.239805,0.20406,2
0.228817,0.237989,0.251788,0.267266,0.286552,0.306223,0.325928,0.346386,0.36564,0.382972,0.398439,0.410834,0.41807,0.420191,0.418684,0.41346,0.403045,0.386112,0.362819,0.333096,0.298588,0.26409,0.231678,0.205334,0.187562,0.172949,0.167111,2
0.1578,0.152958,0.152233,0.157658,0.169115,0.185809,0.208171,0.233796,0.261444,0.287444,0.307822,0.321125,0.329952,0.335998,0.340996,0.344407,0.344061,0.339699,0.330388,0.315332,0.295354,0.268106,0.232922,0.192865,0.155177,0.125312,0.106556,2
0.091863,0.10214,0.120971,0.143882,0.175217,0.210693,0.24672,0.280067,0.307941,0.331476,0.350498,0.364089,0.374542,0.384672,0.393897,0.398229,0.39483,0.385104,0.37074,0.351943,0.328888,0.302014,0.271689,0.243784,0.223812,0.209896,0.210098,2
0.183379,0.188909,0.200456,0.216216,0.239114,0.265944,0.293672,0.321083,0.345929,0.366293,0.380806,0.389298,0.394074,0.39746,0.398631,0.396081,0.38771,0.370612,0.346775,0.319773,0.290266,0.258724,0.225314,0.194161,0.171122,0.156848,0.155205,2
0.225179,0.221561,0.220447,0.22532,0.236639,0.250573,0.268548,0.288886,0.308828,0.323308,0.332144,0.338859,0.344128,0.34581,0.342249,0.3336,0.321011,0.306042,0.290235,0.273,0.252781,0.227512,0.196925,0.163106,0.122256,0.076658,0.033881,2
0.087803,0.094168,0.108397,0.127452,0.153927,0.185884,0.220845,0.254045,0.282641,0.305575,0.322774,0.336599,0.347995,0.358603,0.367111,0.369076,0.366207,0.357933,0.344615,0.328769,0.307552,0.278288,0.248576,0.224188,0.209065,0.201786,0.203014,2
0.096604,0.104167,0.123654,0.151775,0.185419,0.219923,0.250168,0.275596,0.29371,0.306553,0.316662,0.326466,0.33273,0.332912,0.331538,0.33162,0.334493,0.340386,0.346093,0.347033,0.341322,0.32904,0.311673,0.283568,0.246628,0.211069,0.183679,2
0.185351,0.187283,0.193893,0.205199,0.222562,0.24377,0.269176,0.295533,0.320489,0.342793,0.360657,0.373737,0.382795,0.388064,0.389727,0.385921,0.374359,0.35564,0.329971,0.29787,0.260961,0.223485,0.189135,0.162148,0.147122,0.136673,0.135487,2
0.212313,0.216249,0.229572,0.250441,0.277437,0.305543,0.33238,0.355469,0.374645,0.389245,0.397645,0.400911,0.40177,0.401238,0.397285,0.387934,0.372177,0.350582,0.325075,0.296884,0.264884,0.229954,0.195943,0.168027,0.15072,0.140226,0.139404,2
0.17016,0.175696,0.184829,0.200789,0.222516,0.245469,0.268154,0.291448,0.314804,0.335263,0.351505,0.363164,0.3708,0.375358,0.378245,0.38056,0.379905,0.376526,0.369628,0.357284,0.339026,0.311448,0.275242,0.231876,0.192485,0.161082,0.140455,2
0.184459,0.181305,0.187756,0.201324,0.220212,0.244003,0.271051,0.297795,0.322643,0.343159,0.357521,0.368451,0.377916,0.383668,0.384704,0.380149,0.367555,0.347544,0.321599,0.29096,0.255901,0.217296,0.180479,0.152902,0.137364,0.128225,0.12843,2
0.102203,0.1082,0.121571,0.142315,0.168873,0.200292,0.233802,0.266645,0.298483,0.326949,0.349934,0.365083,0.374716,0.382783,0.388298,0.391153,0.390898,0.387672,0.381476,0.372325,0.357985,0.338294,0.315235,0.287196,0.258848,0.222385,0.195666,2
-0.138049,-0.12829,-0.116522,-0.099584,-0.076528,-0.048954,-0.017926,0.017283,0.054357,0.09241,0.128752,0.161983,0.190766,0.215976,0.236677,0.247395,0.252873,0.254733,0.254101,0.251536,0.245036,0.232343,0.214805,0.193617,0.172309,0.15492,0.143018,2
0.329957,0.306834,0.292982,0.288494,0.289533,0.297323,0.303925,0.310236,0.312964,0.310833,0.303346,0.293074,0.280246,0.265903,0.249899,0.22791,0.201042,0.169955,0.135354,0.097917,0.057159,0.014103,-0.030227,-0.068752,-0.099122,-0.120929,-0.136084,2
-0.186016,-0.152657,-0.116487,-0.078722,-0.041007,-0.003385,0.033813,0.067427,0.097989,0.127439,0.157705,0.185603,0.210329,0.232321,0.250751,0.266182,0.278406,0.28497,0.28785,0.2871,0.285918,0.283716,0.276434,0.263834,0.247594,0.228504,0.209279,2
0.145091,0.157296,0.17633,0.197625,0.224878,0.254707,0.286052,0.315412,0.339246,0.358271,0.373076,0.384477,0.394736,0.403919,0.409431,0.410447,0.404655,0.390198,0.370806,0.347217,0.317004,0.283797,0.250058,0.220057,0.200382,0.187273,0.185392,2
0.002956,0.013807,0.034544,0.062009,0.100524,0.139801,0.18055,0.215303,0.24344,0.265073,0.281962,0.297142,0.309531,0.318669,0.326566,0.330032,0.329733,0.326171,0.317446,0.305336,0.291226,0.272384,0.252764,0.231968,0.22219,0.219535,0.230319,2
0.130304,0.140494,0.161744,0.19051,0.222717,0.252915,0.282968,0.311619,0.336776,0.355911,0.368168,0.376971,0.382853,0.387758,0.393169,0.394126,0.390493,0.383713,0.372804,0.356976,0.334915,0.305906,0.270699,0.232211,0.201751,0.178766,0.169195,2
0.095848,0.093147,0.093689,0.101338,0.116691,0.137505,0.162395,0.189708,0.217124,0.245286,0.273266,0.296449,0.315047,0.327577,0.336329,0.34539,0.353443,0.35905,0.359325,0.353705,0.342838,0.326102,0.305527,0.278057,0.245578,0.201427,0.167872,2
0.13479,0.151549,0.172272,0.189965,0.210562,0.231999,0.255439,0.281962,0.308139,0.333357,0.356517,0.375569,0.389726,0.399674,0.407763,0.414321,0.417016,0.414768,0.407626,0.393594,0.375,0.354076,0.325654,0.294307,0.260848,0.219616,0.199296,2
0.18593,0.193,0.20936,0.229562,0.254152,0.279314,0.304681,0.329913,0.352999,0.373487,0.390524,0.403312,0.41172,0.416411,0.417928,0.414843,0.404228,0.385192,0.360752,0.331417,0.296874,0.261932,0.229524,0.204503,0.189138,0.17605,0.173145,2
0.260842,0.260117,0.257284,0.255695,0.25925,0.266931,0.277405,0.287883,0.300842,0.314637,0.327486,0.338963,0.346486,0.348492,0.345811,0.341611,0.334509,0.323786,0.308358,0.286341,0.258377,0.226228,0.190985,0.150472,0.110586,0.068005,0.04253,2
0.211235,0.219591,0.236165,0.255464,0.280342,0.306979,0.332249,0.35575,0.375259,0.38905,0.398407,0.405067,0.408242,0.407757,0.403225,0.392141,0.373482,0.348752,0.32009,0.287541,0.251617,0.216266,0.184761,0.161489,0.148415,0.140942,0.141575,2
0.290885,0.286285,0.285567,0.286928,0.294248,0.304426,0.315507,0.327398,0.33983,0.351343,0.360945,0.367146,0.368048,0.365297,0.360966,0.354568,0.34563,0.331554,0.309124,0.280654,0.246302,0.208655,0.167609,0.123841,0.087309,0.053017,0.037051,2
0.296458,0.291483,0.288937,0.28996,0.29524,0.301685,0.310886,0.321821,0.332268,0.343283,0.352907,0.358618,0.35982,0.35694,0.351861,0.345608,0.33726,0.323551,0.301945,0.273165,0.239054,0.203024,0.1624,0.119864,0.08387,0.049766,0.032847,2
0.064085,0.073384,0.091314,0.110886,0.138637,0.169969,0.201883,0.235112,0.267256,0.296865,0.323409,0.346773,0.367017,0.383853,0.396697,0.405325,0.409683,0.407979,0.399098,0.383624,0.363951,0.340849,0.312705,0.287418,0.269769,0.25493,0.257803,2
0.18477,0.195157,0.21463,0.239055,0.26911,0.298192,0.325731,0.350546,0.369508,0.381737,0.388438,0.392921,0.395799,0.395877,0.392261,0.384033,0.373476,0.361324,0.344615,0.323986,0.298965,0.270082,0.238335,0.199898,0.166828,0.138915,0.124829,2
0.166939,0.163409,0.164828,0.172009,0.187225,0.20893,0.235338,0.264774,0.293183,0.318621,0.340356,0.35713,0.370844,0.382431,0.390324,0.394398,0.393313,0.384321,0.366786,0.341958,0.311493,0.276831,0.239262,0.206425,0.183367,0.165417,0.160008,2
0.192894,0.205801,0.226611,0.24855,0.274943,0.301783,0.327603,0.351519,0.370769,0.384849,0.39391,0.400138,0.406077,0.410555,0.411132,0.406186,0.394635,0.375963,0.351579,0.323434,0.290633,0.254456,0.218091,0.187938,0.168411,0.153862,0.149912,2
0.292427,0.291276,0.292218,0.295636,0.302461,0.310709,0.320601,0.331885,0.343939,0.355775,0.365429,0.372179,0.374753,0.372702,0.367332,0.359177,0.34866,0.334202,0.3136,0.28658,0.253942,0.219619,0.182058,0.141282,0.10234,0.063662,0.042691,2
0.318854,0.324508,0.33183,0.333753,0.333138,0.33644,0.345536,0.359327,0.375491,0.389071,0.396075,0.393717,0.383331,0.369588,0.354305,0.340072,0.326502,0.305634,0.274949,0.24049,0.205767,0.171165,0.135493,0.102202,0.075289,0.050636,0.038353,2
0.121017,0.125298,0.137567,0.153819,0.174822,0.20103,0.230651,0.259487,0.286082,0.309163,0.327734,0.344039,0.359725,0.373144,0.381765,0.382726,0.37273,0.354306,0.332993,0.307772,0.274916,0.237518,0.202374,0.175435,0.158869,0.148542,0.150036,2
0.243216,0.236247,0.230462,0.228991,0.234271,0.245179,0.259313,0.276216,0.293748,0.309945,0.32231,0.329165,0.331271,0.330116,0.326777,0.316561,0.301893,0.285485,0.265551,0.242954,0.216411,0.185302,0.150935,0.110815,0.067471,0.030633,0.00409,2
0.088855,0.104731,0.129008,0.155766,0.185363,0.216502,0.249349,0.281563,0.309523,0.333152,0.351892,0.365583,0.377793,0.389957,0.400358,0.406886,0.407523,0.40126,0.388213,0.370078,0.346152,0.316658,0.285326,0.256796,0.237323,0.227343,0.226565,2
0.20706,0.207609,0.215017,0.226974,0.243597,0.265339,0.289322,0.313401,0.337285,0.35933,0.378683,0.393711,0.400393,0.400254,0.396889,0.388562,0.374,0.352873,0.324319,0.289638,0.25324,0.221939,0.198271,0.182359,0.173867,0.167486,0.164443,2
0.273182,0.27053,0.265923,0.26116,0.260608,0.262872,0.269298,0.27831,0.288675,0.299634,0.310564,0.321045,0.32823,0.330858,0.328509,0.322402,0.315201,0.304975,0.289013,0.267969,0.239345,0.206113,0.170287,0.129756,0.089358,0.04385,0.016741,2
0.291833,0.28903,0.284171,0.273767,0.264051,0.258179,0.256732,0.258359,0.261529,0.2661,0.271847,0.276936,0.280463,0.281841,0.277739,0.269315,0.258222,0.240216,0.21462,0.183984,0.1479,0.106909,0.064026,0.026272,0.000842,-0.018412,-0.026028,2
0.142803,0.155987,0.178912,0.203665,0.232571,0.262599,0.291821,0.319878,0.345509,0.368131,0.385753,0.398607,0.409007,0.415962,0.418266,0.415766,0.405942,0.388104,0.366222,0.341344,0.312476,0.281914,0.251944,0.227903,0.211975,0.1995,0.198665,2
0.296345,0.294668,0.294232,0.295506,0.300774,0.307347,0.314947,0.323411,0.33234,0.341287,0.349311,0.355712,0.35767,0.353623,0.344287,0.329272,0.309248,0.284584,0.253615,0.216174,0.175397,0.138295,0.109068,0.089234,0.078121,0.06884,0.065966,2
0.05287,0.061239,0.074888,0.096484,0.121781,0.150669,0.182943,0.215898,0.248383,0.280603,0.311891,0.34039,0.363648,0.379543,0.388557,0.392604,0.391457,0.384057,0.369922,0.349159,0.324001,0.299905,0.282123,0.270457,0.265875,0.270162,0.272095,2
0.167022,0.16964,0.17989,0.196003,0.220098,0.247523,0.27798,0.307642,0.334556,0.35863,0.378155,0.392375,0.402794,0.411345,0.416282,0.415264,0.406491,0.390177,0.36931,0.344643,0.313684,0.279962,0.247533,0.219297,0.201132,0.185282,0.181647,2
0.147936,0.155172,0.172288,0.194245,0.221933,0.248637,0.275235,0.302,0.328053,0.35207,0.372441,0.391401,0.405027,0.410767,0.413489,0.412457,0.404099,0.387369,0.362844,0.331711,0.294707,0.257198,0.222331,0.195033,0.179039,0.164122,0.160471,2
0.146571,0.150227,0.163175,0.183131,0.206395,0.231967,0.259676,0.288925,0.317298,0.340133,0.355917,0.366632,0.374344,0.380577,0.385383,0.386607,0.38229,0.37443,0.361519,0.341976,0.317869,0.286352,0.248869,0.209817,0.179729,0.158172,0.146619,2
0.172862,0.168612,0.167076,0.168346,0.177259,0.189876,0.20484,0.221218,0.241306,0.264239,0.286452,0.306056,0.320816,0.330998,0.336656,0.338131,0.338717,0.338961,0.333985,0.32289,0.304863,0.283127,0.256345,0.221966,0.188255,0.140519,0.111744,2
0.1716,0.177865,0.19263,0.210705,0.233219,0.259418,0.285324,0.310076,0.334781,0.357533,0.376621,0.39337,0.406897,0.415469,0.4204,0.421186,0.415563,0.403278,0.383927,0.357415,0.325996,0.29143,0.256085,0.226149,0.204177,0.188707,0.185222,2
0.141353,0.140063,0.146545,0.164357,0.190081,0.222273,0.254521,0.284372,0.312002,0.335967,0.353991,0.364955,0.372573,0.380932,0.386576,0.385961,0.378563,0.364914,0.346536,0.322825,0.293616,0.259639,0.225106,0.196006,0.174539,0.165338,0.163976,2
0.273752,0.275793,0.280632,0.289706,0.300689,0.313956,0.330619,0.348805,0.366027,0.38106,0.391646,0.396096,0.396001,0.393791,0.390329,0.384983,0.376181,0.361656,0.340458,0.312692,0.277646,0.237799,0.195637,0.154597,0.12025,0.091101,0.071795,2
0.379711,0.35976,0.343134,0.326619,0.310109,0.292458,0.272973,0.252016,0.230517,0.208267,0.185144,0.161766,0.138465,0.115074,0.091512,0.067857,0.044462,0.021145,-0.001984,-0.024767,-0.04754,-0.070874,-0.094726,-0.11826,-0.142318,-0.165185,-0.189819,3
0.165166,0.174592,0.190104,0.20949,0.229652,0.246207,0.258437,0.265471,0.271291,0.274783,0.27641,0.278563,0.281799,0.285337,0.29006,0.294521,0.295457,0.294802,0.295587,0.294938,0.284429,0.265663,0.236931,0.198788,0.154795,0.110121,0.066575,3
0.069438,0.06357,0.067738,0.086343,0.117269,0.153714,0.186977,0.214555,0.236719,0.254063,0.272398,0.288354,0.296503,0.301681,0.305776,0.309324,0.314109,0.318982,0.319755,0.312422,0.297038,0.273282,0.238458,0.199299,0.164936,0.141281,0.125178,3
0.113212,0.1201,0.130952,0.146085,0.164781,0.184719,0.205738,0.222508,0.234525,0.24925,0.263684,0.274421,0.283389,0.293661,0.302711,0.309622,0.31461,0.314735,0.307726,0.290342,0.260674,0.221168,0.175437,0.135962,0.106646,0.083722,0.070038,3
0.142542,0.144654,0.153753,0.170104,0.190895,0.212108,0.230578,0.246154,0.257273,0.26495,0.271533,0.276524,0.280326,0.285608,0.291562,0.29612,0.298823,0.299666,0.300281,0.297579,0.287649,0.268087,0.239042,0.205445,0.16502,0.120929,0.07219,3
0.165251,0.177857,0.198088,0.219912,0.241395,0.259146,0.272744,0.281287,0.286901,0.291232,0.293039,0.294677,0.296757,0.299722,0.304019,0.30731,0.309181,0.309407,0.307735,0.30352,0.292824,0.273938,0.246886,0.214756,0.175073,0.131102,0.081273,3
0.100643,0.110202,0.128051,0.150952,0.176111,0.200443,0.221631,0.239106,0.253541,0.266734,0.278813,0.288731,0.298326,0.308026,0.315592,0.320196,0.323319,0.325448,0.326183,0.324731,0.31707,0.299138,0.272838,0.241487,0.203464,0.162541,0.118336,3
0.090288,0.09644,0.110529,0.126853,0.145753,0.165002,0.181814,0.195374,0.207825,0.221287,0.232198,0.240764,0.250699,0.261699,0.272948,0.281892,0.288201,0.291986,0.292917,0.289235,0.278733,0.261059,0.235389,0.203341,0.161897,0.116112,0.065054,3
-0.256751,-0.265309,-0.270296,-0.274074,-0.275182,-0.275486,-0.272873,-0.267654,-0.259501,-0.249579,-0.239417,-0.22881,-0.215764,-0.200374,-0.186267,-0.171582,-0.153921,-0.13316,-0.109469,-0.086299,-0.065648,-0.046751,-0.028641,-0.014492,-0.005138,0.000631,-0.001006,3
0.211421,0.219808,0.231636,0.245866,0.263278,0.281066,0.296558,0.307887,0.315584,0.322153,0.327477,0.330294,0.332598,0.333587,0.330823,0.326146,0.321268,0.313497,0.303097,0.286449,0.260693,0.230131,0.198051,0.162434,0.122085,0.079565,0.035625,3
0.036811,0.057352,0.088569,0.12517,0.163374,0.19995,0.234795,0.26436,0.284966,0.301766,0.317875,0.329217,0.337239,0.344105,0.347906,0.349915,0.350506,0.350659,0.348317,0.341953,0.329978,0.31259,0.290469,0.25982,0.223622,0.192042,0.169869,4
0.228612,0.227829,0.235276,0.250474,0.269225,0.289245,0.30797,0.325602,0.343679,0.358738,0.368184,0.372495,0.373651,0.373033,0.371574,0.368404,0.362513,0.353478,0.341288,0.324172,0.30237,0.275807,0.243797,0.200916,0.156698,0.111574,0.077702,4
-0.348555,-0.342867,-0.328056,-0.305209,-0.274487,-0.23971,-0.207445,-0.180677,-0.157912,-0.138873,-0.121445,-0.103615,-0.086063,-0.072359,-0.05812,-0.040055,-0.021656,-0.004825,0.010115,0.025197,0.040555,0.060024,0.084931,0.11148,0.133335,0.152513,0.169943,4
0.150505,0.15202,0.162051,0.179698,0.202423,0.226237,0.252904,0.280572,0.307126,0.331292,0.352245,0.367784,0.377287,0.386889,0.396813,0.403641,0.405799,0.399727,0.385879,0.366523,0.340406,0.308876,0.27124,0.231871,0.20099,0.174377,0.163108,4
-0.056843,-0.074921,-0.074694,-0.057269,-0.028892,0.00152,0.029055,0.051579,0.066445,0.072547,0.075484,0.079003,0.082012,0.086367,0.089877,0.094373,0.099333,0.105599,0.112562,0.120269,0.126722,0.132146,0.139945,0.150304,0.159946,0.161911,0.152057,4
0.206451,0.215144,0.227417,0.240464,0.253737,0.268373,0.285561,0.304762,0.324791,0.343424,0.358328,0.368825,0.374369,0.376231,0.377678,0.378879,0.377754,0.372947,0.364168,0.350232,0.330369,0.306729,0.275057,0.236464,0.194755,0.143675,0.107024,4
