@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute target {1,2,3}

@data
-1.091691,-0.462397,0.554302,1.504061,2.480428,2.935863,2.981245,2.854443,1.898015,1.025194,-0.014751,-0.868438,-1.069662,-0.277561,0.644349,1.671317,2.64297,3.196673,2.796773,2.941742,2.849357,1.897217,0.995833,0.045749,-0.874812,-2.058547,-2.083357,-2.089497,-2.081993,-2.088552,-2.083103,-2.087574,-2.083924,-2.086886,-2.084506,-2.086385,-2.084947,-2.08599,-2.085311,-2.085645,3
-1.219279,-0.514908,0.380247,1.357809,2.30118,3.012687,3.014669,2.572938,1.59987,0.610416,-0.404473,-1.142042,-0.950641,-0.009714,0.963927,1.851208,2.791081,3.316111,3.002225,3.23724,2.873418,1.919325,0.976086,0.018055,-0.981592,-2.019824,-2.038333,-2.041925,-2.037955,-2.04107,-2.038733,-2.040474,-2.039177,-2.040142,-2.039427,-2.039951,-2.039575,-2.039834,-2.039672,-2.03975,3
-1.102061,-0.410466,0.612175,1.644086,2.559101,2.671229,2.988293,2.48732,1.500775,0.563928,-0.469835,-1.129686,-0.816566,0.206982,1.174875,2.121871,3.027687,3.159179,2.582332,2.797319,2.900533,2.038085,1.084861,0.118824,-0.900629,-2.067372,-2.096667,-2.096843,-2.094837,-2.096569,-2.095298,-2.09618,-2.09559,-2.095971,-2.095736,-2.095872,-2.095799,-2.095834,-2.09582,-2.095824,3
-1.12164,-0.444423,0.550317,1.538329,2.601455,3.034543,3.109708,2.903852,1.986009,1.120393,0.07433,-0.766119,-1.206434,-0.654891,0.263483,1.284654,2.219787,3.09898,3.032912,3.038732,2.921024,1.987386,1.034619,0.045401,-0.924962,-2.025337,-2.049033,-2.052777,-2.047739,-2.052103,-2.048549,-2.051401,-2.049124,-2.050933,-2.049508,-2.050613,-2.04978,-2.050377,-2.049992,-2.05018,3
-1.271143,-0.519837,0.598795,1.660386,2.717576,3.119699,3.005235,2.528204,1.570799,0.681516,-0.357654,-1.211097,-1.134647,-0.184779,0.7261,1.707335,2.709649,3.335578,2.914751,3.103546,2.756536,1.915859,0.962108,-0.006225,-0.996821,-2.008399,-2.019349,-2.026987,-2.020302,-2.025358,-2.02159,-2.024404,-2.022297,-2.023876,-2.022697,-2.023568,-2.022938,-2.023374,-2.0231,-2.023232,3
-1.151294,-0.445277,0.550284,1.523086,2.525637,2.957068,2.928433,2.322209,1.366074,0.44567,-0.562615,-1.157459,-0.761861,0.216298,1.220172,2.176437,2.986388,3.226604,2.772705,3.120983,2.842935,1.866662,0.963117,-0.015819,-0.933112,-2.045323,-2.062827,-2.072561,-2.06225,-2.071215,-2.063654,-2.069985,-2.064706,-2.069079,-2.065499,-2.068371,-2.066142,-2.067776,-2.066704,-2.067235,3
-1.165481,-0.42072,0.613057,1.580816,2.592344,2.993687,2.874349,2.921492,2.005074,1.17233,0.088206,-0.816147,-1.171726,-0.398876,0.571244,1.58682,2.465747,3.055375,2.803358,2.984435,2.844673,1.918626,0.98575,0.02741,-0.942811,-2.055839,-2.07775,-2.082532,-2.076962,-2.081553,-2.077959,-2.080738,-2.078597,-2.08024,-2.078988,-2.07993,-2.079239,-2.079723,-2.079416,-2.079565,3
-1.095016,-0.554246,0.456881,1.422145,2.307883,2.848989,2.806056,2.75617,1.85297,0.94823,-0.09423,-0.884285,-0.96593,-0.096626,0.879392,1.867235,2.727275,3.198126,2.753719,2.841873,3.020676,2.071308,1.113769,0.16652,-0.836531,-2.07015,-2.103924,-2.104402,-2.101252,-2.104321,-2.101719,-2.103847,-2.10213,-2.103504,-2.102417,-2.103262,-2.102623,-2.103082,-2.102786,-2.102931,3
-1.02267,-0.381246,0.645505,1.619516,2.625297,2.934792,2.93705,2.697145,1.658272,0.741777,-0.369343,-1.034238,-0.887101,-0.060865,0.809409,1.770785,2.615511,3.189008,2.778464,2.880931,2.926561,1.982461,1.064565,0.122325,-0.825212,-2.061885,-2.098737,-2.097519,-2.095786,-2.097553,-2.096167,-2.097169,-2.096479,-2.096934,-2.096647,-2.096818,-2.096724,-2.096771,-2.09675,-2.096757,3
-1.060703,-0.346058,0.761388,1.630948,2.497154,2.852354,2.667537,2.144166,1.191255,0.278749,-0.757845,-1.102682,-0.525916,0.502092,1.409099,2.428419,3.09448,2.997953,2.543315,2.969977,3.002569,2.018429,1.123723,0.152205,-0.84456,-2.08243,-2.108723,-2.11378,-2.107362,-2.112891,-2.108387,-2.11201,-2.109108,-2.111422,-2.109593,-2.111016,-2.10994,-2.110713,-2.110213,-2.110458,3
-1.097657,-0.386762,0.634371,1.519295,2.478937,2.883818,2.819192,2.389714,1.559003,0.661115,-0.434393,-1.105506,-0.780544,0.139375,1.099919,1.988532,2.869273,3.234567,2.784516,3.042086,2.869483,1.978918,1.053879,0.118073,-0.87609,-2.06781,-2.099699,-2.098512,-2.097705,-2.098314,-2.098091,-2.098011,-2.098288,-2.097902,-2.098329,-2.097911,-2.098283,-2.097983,-2.098193,-2.098085,3
-1.089644,-0.413002,0.60625,1.510702,2.511334,2.847244,2.835357,2.525589,1.649151,0.824768,-0.232179,-0.977244,-0.961186,-0.066652,0.848743,1.827418,2.7178,3.210057,2.752833,2.790136,3.056059,2.20772,1.183672,0.201579,-0.853163,-2.068022,-2.107574,-2.100951,-2.104676,-2.101379,-2.104557,-2.101513,-2.104361,-2.101768,-2.104058,-2.102106,-2.103694,-2.102489,-2.103299,-2.102892,3
-1.072943,-0.400232,0.628561,1.609167,2.637867,2.854985,2.912688,2.529542,1.682424,0.820617,-0.242062,-0.958191,-0.917146,-0.024069,0.867395,1.873342,2.767812,3.2153,2.770161,2.860433,2.876782,1.993728,1.015089,0.068653,-0.882444,-2.068704,-2.103346,-2.101397,-2.10083,-2.101386,-2.101145,-2.101106,-2.101339,-2.100993,-2.101387,-2.100995,-2.101348,-2.101061,-2.101262,-2.101159,3
-1.121213,-0.453378,0.564307,1.551592,2.592299,2.88332,2.884683,2.425298,1.549207,0.611475,-0.399288,-1.067457,-0.885948,0.04435,1.023781,2.03003,2.844129,3.240379,2.798205,3.037582,2.848133,1.961514,1.034797,0.100817,-0.871103,-2.056845,-2.08219,-2.086652,-2.080875,-2.085857,-2.081796,-2.085068,-2.082441,-2.084542,-2.082875,-2.084177,-2.083189,-2.0839,-2.083439,-2.083666,3
-1.047167,-0.448389,0.463653,1.480915,2.48305,3.030032,2.907976,2.705015,1.852168,1.002667,-0.014257,-0.830647,-1.068331,-0.371308,0.609279,1.613252,2.65328,3.270737,2.92488,3.099333,2.839445,1.882644,0.934141,0.013869,-0.860832,-2.047157,-2.076416,-2.079611,-2.074459,-2.079056,-2.075268,-2.078327,-2.075875,-2.077829,-2.076286,-2.077485,-2.07658,-2.077229,-2.07681,-2.077015,3
-1.209996,-0.486658,0.487939,1.469258,2.428011,2.943495,2.847671,2.19733,1.220735,0.229177,-0.688994,-1.20612,-0.66599,0.336748,1.237993,2.127805,3.067597,3.362339,2.91917,3.236806,2.871918,1.919948,1.007082,-0.020281,-0.984108,-2.02368,-2.041896,-2.048641,-2.041259,-2.047577,-2.042358,-2.04664,-2.043136,-2.04599,-2.043688,-2.045513,-2.04411,-2.04513,-2.044465,-2.044793,3
-1.108865,-0.526985,0.511288,1.532717,2.579976,3.045427,2.940099,2.567684,1.620039,0.697751,-0.326294,-1.023253,-0.813486,0.133339,1.040601,1.92864,2.795434,3.119651,2.765727,3.017976,2.806413,1.897906,0.968198,0.036617,-0.895339,-2.058797,-2.090569,-2.090311,-2.088325,-2.090146,-2.088765,-2.08975,-2.089072,-2.089524,-2.089233,-2.089412,-2.089308,-2.089364,-2.089337,-2.089348,3
-1.046239,-0.418542,0.600902,1.627619,2.604378,2.949544,2.88821,2.337532,1.48629,0.550393,-0.400625,-1.031121,-0.810391,0.07378,0.981517,1.867619,2.754385,3.108074,2.832707,2.920242,2.947786,2.167111,1.162402,0.197096,-0.839823,-2.063199,-2.109846,-2.099709,-2.105567,-2.100923,-2.104947,-2.101389,-2.104528,-2.101792,-2.104131,-2.102186,-2.103739,-2.102576,-2.103351,-2.102963,3
-1.08859,-0.451327,0.50202,1.518757,2.538783,3.022998,2.857409,2.452036,1.463744,0.498682,-0.437873,-1.049422,-0.836927,0.160472,1.131716,2.122603,3.031115,3.158896,2.913154,3.099775,2.733875,1.799948,0.880372,-0.01847,-0.925701,-2.04162,-2.076728,-2.073496,-2.0739,-2.073756,-2.074016,-2.073622,-2.074104,-2.073585,-2.074097,-2.073626,-2.07403,-2.073712,-2.073931,-2.07382,3
-1.077194,-0.472736,0.495621,1.518373,2.390511,2.898177,2.855757,2.312768,1.428211,0.492967,-0.507066,-1.09372,-0.708518,0.289772,1.261964,2.275445,3.134369,3.166441,2.748188,3.096647,2.816147,1.866674,0.938032,0.022478,-0.866786,-2.063195,-2.082868,-2.092804,-2.082231,-2.091375,-2.083708,-2.090095,-2.084794,-2.089168,-2.085599,-2.088455,-2.086243,-2.087862,-2.086801,-2.087326,3
-1.184438,-0.444752,0.607315,1.657437,2.628261,2.887275,2.885081,2.366181,1.427715,0.51083,-0.505228,-1.190559,-0.821086,0.19346,1.107438,2.097347,2.979804,3.249087,2.787406,3.07817,2.767144,1.89685,0.955192,0.001588,-0.969374,-2.039876,-2.066872,-2.067272,-2.065255,-2.066924,-2.065758,-2.066512,-2.06606,-2.066302,-2.066199,-2.066217,-2.066243,-2.066201,-2.06624,-2.066217,3
-1.071563,-0.421792,0.669369,1.621382,2.602784,2.786621,2.754555,2.373255,1.354949,0.455535,-0.589033,-1.074075,-0.65876,0.418102,1.33599,2.355991,3.070985,3.046519,2.484121,2.861701,2.950003,1.991501,1.059371,0.10308,-0.872856,-2.080181,-2.108571,-2.11142,-2.106907,-2.110795,-2.107711,-2.110104,-2.108263,-2.109671,-2.108603,-2.109402,-2.108818,-2.109225,-2.108968,-2.109093,3
-1.192754,-0.429398,0.608757,1.631119,2.706092,2.979123,2.919958,2.417289,1.415521,0.501937,-0.513244,-1.180292,-0.916043,0.004429,0.890672,1.834419,2.75237,3.317448,2.952268,3.042995,2.949992,1.933355,1.002152,0.041769,-0.950257,-2.029004,-2.046598,-2.053068,-2.046264,-2.05193,-2.047355,-2.051034,-2.048077,-2.050448,-2.048562,-2.050039,-2.048915,-2.049726,-2.0492,-2.049459,3
-0.978468,-0.366845,0.548824,1.511464,2.561171,2.929979,2.963294,2.681374,1.791077,0.883179,-0.126774,-0.890591,-0.966104,-0.258272,0.667704,1.687552,2.614573,3.214311,2.898765,3.033146,2.852618,1.9315,0.98917,0.055781,-0.842249,-2.058468,-2.098231,-2.093868,-2.094999,-2.094223,-2.09507,-2.094127,-2.095115,-2.094141,-2.095052,-2.094243,-2.094921,-2.094395,-2.094753,-2.094572,3
-1.114754,-0.501799,0.650406,1.600301,2.476591,2.92069,2.831091,2.743573,1.952805,1.111671,0.056763,-0.848603,-1.082665,-0.233775,0.723345,1.761977,2.769963,3.065443,2.65503,2.929721,2.856901,1.962259,1.004221,0.082961,-0.89452,-2.070612,-2.101842,-2.101213,-2.099835,-2.101001,-2.100252,-2.100656,-2.100498,-2.100495,-2.100592,-2.10045,-2.100601,-2.100467,-2.100566,-2.100514,3
-1.181968,-0.516468,0.483738,1.504714,2.468141,2.978519,2.996774,2.486067,1.659267,0.766679,-0.281767,-1.107524,-1.030512,-0.074446,0.86735,1.843151,2.69533,3.23681,2.923321,3.121307,2.91433,1.975081,1.0203,0.03713,-0.937027,-2.036144,-2.055601,-2.061534,-2.055086,-2.060442,-2.056154,-2.059568,-2.056852,-2.059007,-2.057309,-2.058628,-2.057632,-2.058346,-2.057885,-2.058111,3
-1.209706,-0.439678,0.558206,1.588748,2.579829,2.946223,2.931953,2.250529,1.302016,0.378527,-0.63368,-1.237951,-0.818552,0.217476,1.194235,2.142503,3.056966,3.246033,2.928616,3.289057,2.715682,1.797788,0.852329,-0.060589,-1.001382,-2.013156,-2.043569,-2.037969,-2.041816,-2.038128,-2.041743,-2.038287,-2.041498,-2.038597,-2.041141,-2.038986,-2.04073,-2.039411,-2.040295,-2.039852,3
-1.084078,-0.386074,0.605363,1.563199,2.604786,3.05926,2.814252,2.692679,1.974911,1.047608,0.05173,-0.803112,-1.011743,-0.300531,0.672862,1.597509,2.536512,3.081836,2.854355,2.976513,2.82299,1.962254,0.989372,0.059816,-0.874567,-2.065127,-2.107017,-2.101939,-2.102987,-2.102729,-2.102829,-2.102738,-2.102851,-2.102719,-2.102859,-2.102723,-2.102844,-2.102746,-2.102814,-2.102779,3
-1.275139,-0.501228,0.536138,1.616266,2.597989,3.058558,3.073722,2.494467,1.586707,0.671297,-0.314924,-1.161285,-1.088267,-0.116033,0.876213,1.806426,2.767706,3.289461,2.9994,3.189018,2.68528,1.821102,0.895186,-0.039948,-1.054158,-2.011163,-2.028316,-2.02959,-2.028395,-2.028768,-2.028994,-2.028406,-2.029183,-2.028337,-2.029169,-2.028409,-2.029056,-2.02855,-2.028897,-2.028721,3
-1.145818,-0.516682,0.515419,1.529125,2.510632,2.901828,2.952493,2.429765,1.390395,0.48181,-0.485694,-1.080044,-0.829895,0.154631,1.153213,2.176279,3.044683,3.069541,2.754639,3.225587,2.832677,1.879936,0.948967,0.011729,-0.908807,-2.03762,-2.070371,-2.068617,-2.067874,-2.068686,-2.068128,-2.068437,-2.068315,-2.068311,-2.068392,-2.068274,-2.068399,-2.068288,-2.06837,-2.068327,3
-1.179537,-0.406192,0.711892,1.683832,2.63395,2.830403,2.676656,2.006144,1.007477,0.073787,-0.859789,-1.166095,-0.45667,0.573848,1.529742,2.465979,3.202641,3.015352,2.760832,3.254589,2.770662,1.882323,0.953048,0.019571,-0.94537,-2.043143,-2.072698,-2.071173,-2.070813,-2.07107,-2.071095,-2.07085,-2.071231,-2.070786,-2.071242,-2.070814,-2.071185,-2.070891,-2.071094,-2.07099,3
-0.983013,-0.331308,0.646065,1.598228,2.577188,2.887942,2.862801,2.423001,1.425821,0.509959,-0.383626,-0.980702,-0.809748,0.101532,0.995083,1.98297,2.885443,3.224405,2.796634,2.906905,2.903162,2.013762,1.045953,0.114749,-0.820147,-2.066247,-2.114894,-2.106431,-2.110157,-2.107566,-2.109746,-2.107797,-2.109557,-2.107985,-2.109358,-2.108196,-2.109137,-2.108424,-2.108903,-2.108663,3
-1.070324,-0.396758,0.596324,1.645368,2.590649,3.027295,3.030409,2.487324,1.653507,0.774263,-0.245509,-1.017396,-1.007189,-0.163689,0.803562,1.762696,2.651422,3.155994,2.93248,3.08567,2.859622,1.903698,0.941599,-0.011191,-0.891321,-2.043658,-2.076005,-2.076992,-2.073363,-2.076862,-2.073894,-2.076327,-2.074359,-2.075936,-2.074687,-2.07566,-2.074924,-2.075452,-2.075111,-2.075278,3
-1.100065,-0.460617,0.614825,1.584194,2.529978,2.911284,2.880814,2.548544,1.643886,0.783956,-0.260673,-1.052017,-0.986574,-0.054065,0.908838,1.906452,2.84775,3.179058,2.687613,3.072101,2.90825,1.988267,0.973048,0.049217,-0.887144,-2.051466,-2.084869,-2.083607,-2.082534,-2.083487,-2.082923,-2.083152,-2.08316,-2.083003,-2.08324,-2.082976,-2.083228,-2.083017,-2.083168,-2.083089,3
-1.154363,-0.498516,0.600247,1.581316,2.569556,2.787074,2.825647,2.375614,1.53061,0.594122,-0.410692,-1.082901,-0.814938,0.181353,1.119993,2.088619,2.945737,3.121438,2.74308,3.130658,2.865124,1.967569,1.044559,0.100795,-0.893155,-2.062563,-2.089744,-2.091066,-2.088493,-2.090441,-2.089168,-2.089926,-2.089529,-2.089686,-2.089679,-2.089603,-2.089713,-2.089603,-2.089689,-2.089642,3
-1.028915,-0.373742,0.665614,1.626596,2.546354,2.791203,2.8807,2.420855,1.522541,0.662859,-0.324871,-1.023746,-0.776182,0.127177,0.986392,1.955969,2.861143,3.123614,2.688777,2.951781,3.006578,2.051398,1.060611,0.110302,-0.838479,-2.081064,-2.113797,-2.116237,-2.111162,-2.115994,-2.111812,-2.11534,-2.112397,-2.114829,-2.112845,-2.114431,-2.113204,-2.114101,-2.113514,-2.113804,3
-1.251854,-0.427308,0.656388,1.555773,2.5171,2.930075,2.849008,2.39626,1.407971,0.545643,-0.489652,-1.225528,-0.927945,0.140336,1.096892,2.162824,3.044071,3.164237,2.750423,3.224714,2.847347,1.871648,0.927622,-0.016048,-0.997358,-2.028306,-2.052502,-2.051937,-2.051636,-2.051411,-2.052116,-2.051109,-2.052263,-2.051079,-2.052209,-2.051194,-2.05205,-2.051384,-2.051838,-2.051608,3
-1.118841,-0.386376,0.674004,1.654902,2.550944,2.952933,2.912463,2.732191,1.80468,0.892404,-0.142204,-0.955105,-1.051613,-0.187831,0.763645,1.736437,2.694528,3.116408,2.781425,3.09068,2.812184,1.871976,0.939029,0.017999,-0.932849,-2.053876,-2.085573,-2.083294,-2.083509,-2.083227,-2.083775,-2.083029,-2.08388,-2.083004,-2.083842,-2.083088,-2.083725,-2.083228,-2.083568,-2.083396,3
-1.126894,-0.445776,0.553443,1.528417,2.547374,2.926331,2.815895,2.491467,1.562904,0.686059,-0.403727,-1.128652,-0.897428,0.109646,1.008284,1.973578,2.858668,3.200526,2.713335,3.05062,2.937476,1.996419,1.053461,0.097654,-0.912205,-2.050685,-2.084672,-2.080923,-2.082256,-2.081078,-2.082366,-2.080999,-2.082373,-2.081058,-2.082262,-2.081209,-2.082081,-2.081411,-2.081865,-2.081636,3
-1.100253,-0.411662,0.618052,1.60495,2.633961,3.054301,2.848315,3.057853,2.261737,1.342196,0.316129,-0.593568,-1.169307,-0.672965,0.251741,1.259235,2.146585,2.979925,2.888799,2.855361,2.881304,1.980804,1.014852,0.060483,-0.892271,-2.055459,-2.08185,-2.085822,-2.080187,-2.085198,-2.081025,-2.084443,-2.081662,-2.083911,-2.082111,-2.083527,-2.082446,-2.083228,-2.08272,-2.08297,3
-1.155846,-0.449965,0.617516,1.522438,2.413584,2.936275,2.971712,2.672773,1.656286,0.740395,-0.318388,-1.079881,-0.936508,0.000688,0.945626,1.937373,2.76185,3.172821,2.890697,3.102644,2.8184,1.892864,0.940194,-0.036793,-1.018577,-2.043952,-2.069751,-2.067638,-2.068556,-2.06738,-2.068832,-2.067235,-2.068857,-2.067301,-2.068724,-2.067482,-2.068509,-2.06772,-2.068255,-2.067985,3
-1.195097,-0.440258,0.620933,1.582715,2.56173,2.907665,2.948863,2.580089,1.583076,0.745348,-0.311933,-1.101852,-1.086002,-0.064639,0.870965,1.81608,2.73545,3.259873,2.902255,3.026959,2.919659,1.92245,1.011803,0.049165,-0.976178,-2.040641,-2.056219,-2.062812,-2.056384,-2.061471,-2.057558,-2.060557,-2.058258,-2.060018,-2.058678,-2.059685,-2.058946,-2.059464,-2.059136,-2.059295,3
-1.130053,-0.436578,0.536612,1.481912,2.412023,2.928807,2.867154,2.598673,1.607668,0.664556,-0.444773,-1.209315,-0.916544,0.088338,0.993149,1.968163,2.785823,3.244587,2.80308,3.055844,2.979173,1.982333,1.028935,0.04109,-0.963735,-2.048965,-2.060561,-2.071215,-2.061133,-2.069468,-2.06268,-2.068209,-2.063704,-2.067363,-2.064417,-2.066748,-2.064959,-2.066259,-2.065411,-2.06583,3
-1.102427,-0.501723,0.524847,1.522665,2.533686,2.848862,2.809434,2.401763,1.486303,0.612513,-0.441755,-1.136467,-0.919004,0.094249,1.059627,2.068113,2.896589,3.279213,2.768274,2.999849,2.97353,2.032206,1.092532,0.108347,-0.899032,-2.050617,-2.074205,-2.078933,-2.073073,-2.078076,-2.07403,-2.077261,-2.074693,-2.076725,-2.07513,-2.076363,-2.075436,-2.076098,-2.075672,-2.075881,3
-1.094827,-0.497842,0.621821,1.548215,2.666165,2.835586,2.872546,2.724428,1.714502,0.86872,-0.192231,-0.961463,-1.026628,-0.139503,0.800522,1.778958,2.7307,3.179358,2.69722,2.768023,2.974377,2.09526,1.085653,0.168733,-0.835653,-2.058054,-2.099291,-2.09217,-2.096079,-2.092742,-2.095882,-2.092919,-2.095663,-2.093183,-2.095362,-2.093511,-2.095013,-2.093876,-2.094639,-2.094256,3
-1.072952,-0.418342,0.565669,1.57391,2.526276,2.905602,2.849004,2.785289,1.851469,0.863304,-0.153473,-0.952267,-0.918676,-0.058278,0.901337,1.874344,2.813599,2.999065,2.728579,2.96238,2.834933,1.927123,0.958897,0.051657,-0.888705,-2.063967,-2.1102,-2.098855,-2.106177,-2.100032,-2.105508,-2.100592,-2.104969,-2.101131,-2.104426,-2.101678,-2.103877,-2.102227,-2.103327,-2.102777,3
-1.023428,-0.404794,0.524317,1.551956,2.501707,2.881676,2.842164,2.564417,1.45881,0.458568,-0.458468,-0.986147,-0.754996,0.240977,1.156427,2.154829,3.077197,3.154652,2.751838,3.15872,2.785545,1.811261,0.845209,-0.094262,-0.98903,-2.041272,-2.092374,-2.077529,-2.087226,-2.079324,-2.086183,-2.080137,-2.085454,-2.08083,-2.084778,-2.081497,-2.084116,-2.082155,-2.083461,-2.082808,3
-1.202679,-0.410652,0.623639,1.556608,2.624077,2.827653,2.915212,2.483546,1.569174,0.671537,-0.310284,-1.087114,-1.094322,-0.140709,0.844076,1.864111,2.726216,3.215778,2.740516,2.854262,3.069552,2.247588,1.210071,0.145516,-0.955175,-2.039853,-2.071182,-2.065628,-2.069302,-2.065842,-2.069208,-2.066001,-2.068975,-2.066291,-2.068644,-2.066651,-2.068264,-2.067044,-2.067862,-2.067452,3
-0.877546,-0.401879,0.583914,1.584515,2.427633,2.863208,2.836385,2.324656,1.492234,0.558756,-0.437699,-0.951735,-0.658908,0.27888,1.208969,2.137834,2.860103,3.040946,2.734087,2.920933,2.901782,2.047342,1.100109,0.205808,-0.719363,-2.088671,-2.149536,-2.136315,-2.143169,-2.138193,-2.142299,-2.138756,-2.141846,-2.139167,-2.141453,-2.139552,-2.141071,-2.139932,-2.140691,-2.140312,3
-1.194098,-0.413993,0.659073,1.626687,2.53837,2.913217,2.883902,2.329105,1.437617,0.521374,-0.492602,-1.155616,-0.763376,0.25559,1.171733,2.139517,2.961212,3.154784,2.758334,3.06465,2.841497,1.901079,0.980934,0.007607,-0.954695,-2.050371,-2.081295,-2.08105,-2.078725,-2.081108,-2.079052,-2.08075,-2.079371,-2.080479,-2.079599,-2.080286,-2.079765,-2.08014,-2.079897,-2.080016,3
-1.089073,-0.398356,0.645343,1.658185,2.717057,2.824633,2.943975,2.848676,1.931847,1.020854,-0.037251,-0.913736,-1.103474,-0.306889,0.630677,1.608429,2.523733,3.100145,2.747716,2.997553,2.856153,1.935381,0.982765,0.041046,-0.905864,-2.054214,-2.088475,-2.085633,-2.086084,-2.085652,-2.086325,-2.085461,-2.086425,-2.085443,-2.086378,-2.085538,-2.086247,-2.085695,-2.086073,-2.085881,3
-1.051104,-0.494872,0.477526,1.489607,2.441275,2.834387,2.795744,2.259289,1.346475,0.41322,-0.568263,-1.072366,-0.69273,0.300549,1.30663,2.351682,3.202115,3.1616,2.631656,3.122829,2.880402,1.921654,1.005722,0.07856,-0.856414,-2.055385,-2.089283,-2.088508,-2.086805,-2.088408,-2.087217,-2.088031,-2.087508,-2.087821,-2.087652,-2.087728,-2.087707,-2.087701,-2.087715,-2.087705,3
-1.149975,-0.399984,0.700295,1.64038,2.603667,3.006851,2.721895,2.87756,1.970108,1.06427,-0.031506,-0.976129,-1.122466,-0.262565,0.62747,1.599135,2.515438,3.15004,2.763092,2.782525,2.903828,2.01193,1.097062,0.118985,-0.900905,-2.067662,-2.085211,-2.093363,-2.085162,-2.091907,-2.086504,-2.090821,-2.087371,-2.090122,-2.087944,-2.089642,-2.088355,-2.08928,-2.088682,-2.088976,3
-1.236836,-0.532967,0.574131,1.533444,2.55324,3.045912,3.05057,2.515713,1.621295,0.730282,-0.25642,-1.138065,-1.114975,-0.1699,0.818134,1.776539,2.794484,3.280149,2.91028,3.206526,2.796483,1.85339,0.900678,-0.017781,-0.99541,-2.012688,-2.035693,-2.034543,-2.03499,-2.034098,-2.035346,-2.033915,-2.035392,-2.033966,-2.035274,-2.034131,-2.035076,-2.034351,-2.034842,-2.034594,3
-0.991754,-0.511162,0.40666,1.342883,2.361782,2.943046,2.965674,2.62867,1.711832,0.756882,-0.165475,-0.925963,-0.927664,-0.118672,0.802655,1.753893,2.643851,3.214491,2.910839,3.098058,3.033723,2.019291,1.059462,0.082266,-0.796873,-2.055937,-2.087161,-2.092891,-2.084635,-2.09229,-2.085663,-2.091285,-2.086564,-2.09049,-2.08727,-2.089856,-2.087847,-2.08932,-2.088354,-2.088832,3
-0.959757,-0.34894,0.556624,1.576177,2.47903,2.710818,2.720086,2.128287,1.137207,0.176452,-0.689844,-0.948778,-0.358856,0.597894,1.584697,2.514558,3.111446,2.901066,2.494161,2.891176,3.029834,2.126385,1.147045,0.19783,-0.781701,-2.091211,-2.141982,-2.133056,-2.136974,-2.134313,-2.136491,-2.134589,-2.136275,-2.13479,-2.136074,-2.134995,-2.135864,-2.135209,-2.135647,-2.135428,3
-0.923049,-0.323064,0.610001,1.610332,2.552915,2.762026,2.732641,2.282368,1.298062,0.33155,-0.644869,-1.026809,-0.490096,0.422742,1.3139,2.26811,3.041049,2.894409,2.667576,3.091104,2.850857,2.111799,1.09576,0.153564,-0.779314,-2.084743,-2.136278,-2.126909,-2.131273,-2.128164,-2.130772,-2.128472,-2.130517,-2.128716,-2.13027,-2.128967,-2.130015,-2.129226,-2.129754,-2.129489,3
-1.151983,-0.504998,0.540791,1.525746,2.470673,2.959489,2.98209,2.429008,1.570519,0.636493,-0.329693,-1.033822,-0.957238,-0.021344,0.925016,1.968058,2.873601,3.208178,2.866564,3.10114,2.880835,1.934606,0.993448,0.053687,-0.908346,-2.042228,-2.069176,-2.071047,-2.067594,-2.070567,-2.068232,-2.070023,-2.06866,-2.069692,-2.068917,-2.069492,-2.069075,-2.069364,-2.069182,-2.06927,3
-1.091364,-0.437601,0.624843,1.591105,2.514472,2.916094,2.871182,2.503794,1.530604,0.611594,-0.424944,-1.055491,-0.906484,0.009494,0.995163,1.975503,2.858674,3.182369,2.779743,2.949086,2.95149,2.014733,1.058591,0.10261,-0.860127,-2.057921,-2.085385,-2.088835,-2.083761,-2.088196,-2.084583,-2.087479,-2.08517,-2.087002,-2.08556,-2.086677,-2.085835,-2.086438,-2.086049,-2.08624,3
-1.008909,-0.44114,0.572355,1.534902,2.584455,2.745446,2.624587,2.465109,1.543399,0.715244,-0.356482,-0.99698,-0.780083,0.26576,1.151487,2.219913,2.984046,3.065512,2.528664,2.836228,2.973556,2.11663,1.141725,0.193283,-0.786052,-2.088979,-2.133054,-2.127251,-2.129453,-2.127728,-2.129447,-2.127704,-2.129417,-2.127796,-2.12927,-2.127986,-2.129048,-2.128232,-2.128785,-2.128506,3
