@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute target {1,2}

@data
0.222687,0.225609,0.230448,0.234881,0.239388,0.244164,0.248306,0.253708,0.256093,0.254348,0.245209,0.226266,0.205267,0.182517,0.159201,0.135366,0.111289,0.087257,0.063562,0.039779,0.015944,-0.007707,-0.031695,-0.055182,-0.079479,-0.102395,-0.127897,-0.132959,-0.127833,-0.124772,1
0.225785,0.228326,0.233104,0.237545,0.242052,0.246896,0.251009,0.256506,0.258686,0.256157,0.248754,0.230364,0.209775,0.187076,0.164291,0.140522,0.117002,0.092598,0.068646,0.044992,0.02125,-0.002384,-0.026072,-0.049729,-0.073481,-0.097186,-0.12096,-0.143932,-0.143752,-0.139892,1
0.238247,0.237298,0.237609,0.237447,0.23755,0.23749,0.237534,0.237508,0.237528,0.237543,0.237528,0.237581,0.237509,0.237641,0.23745,0.237762,0.23727,0.238231,0.234998,0.21695,0.199798,0.18202,0.16453,0.146967,0.129243,0.111945,0.093848,0.07716,0.057789,0.048265,1
0.19203,0.20755,0.22344,0.239435,0.255475,0.271516,0.287592,0.298887,0.303702,0.308262,0.312787,0.310009,0.308945,0.297649,0.280844,0.260556,0.239597,0.218047,0.196312,0.174056,0.151326,0.128145,0.105044,0.081342,0.058056,0.03484,0.011623,-0.011593,-0.034809,-0.057991,2
0.091317,0.107507,0.124082,0.140767,0.157463,0.174232,0.191,0.207733,0.224502,0.241271,0.258039,0.267046,0.277899,0.276281,0.270836,0.261335,0.251291,0.240667,0.229584,0.206985,0.183298,0.15931,0.134935,0.110718,0.085885,0.061546,0.037256,0.012966,-0.011287,-0.035505,2
0.230511,0.246366,0.262407,0.267502,0.272119,0.276633,0.281146,0.285659,0.290207,0.294756,0.299304,0.296407,0.295407,0.283868,0.267048,0.24718,0.225742,0.20285,0.179516,0.156182,0.132406,0.108886,0.085435,0.062067,0.038732,0.015398,-0.007971,-0.031305,-0.054639,-0.077973,2
0.257956,0.258011,0.258029,0.258029,0.258029,0.258011,0.257992,0.257992,0.257992,0.258011,0.258047,0.258102,0.258175,0.258266,0.258375,0.258503,0.258649,0.258813,0.258996,0.259196,0.244475,0.227237,0.212443,0.19929,0.187525,0.176981,0.167185,0.158192,0.1496,0.141355,2
0.14065,0.157705,0.174828,0.191867,0.20889,0.225929,0.242968,0.259924,0.27698,0.279402,0.279402,0.279402,0.279402,0.279402,0.279402,0.279402,0.279402,0.279402,0.279402,0.279402,0.279402,0.279402,0.279402,0.267458,0.248548,0.230824,0.215639,0.202809,0.191266,0.180892,2
0.230323,0.245661,0.261078,0.265929,0.270415,0.274833,0.279251,0.283703,0.288155,0.292607,0.29706,0.294259,0.293279,0.28031,0.263731,0.243873,0.222455,0.200411,0.178082,0.155309,0.132536,0.109763,0.086159,0.06325,0.04034,0.017499,-0.005308,-0.028115,-0.050957,-0.073798,2
0.239608,0.238362,0.238274,0.237709,0.237374,0.236863,0.236438,0.235891,0.235429,0.234791,0.234374,0.233553,0.233298,0.232056,0.232512,0.227762,0.210148,0.196658,0.184467,0.174027,0.163704,0.154245,0.144582,0.135746,0.126055,0.11947,0.11932,0.117833,0.117225,0.115726,1
0.184576,0.201637,0.218715,0.235794,0.25289,0.269986,0.270021,0.270021,0.270021,0.270021,0.270021,0.270021,0.270039,0.270039,0.270039,0.270039,0.270056,0.270074,0.270074,0.270091,0.270109,0.270109,0.25501,0.237878,0.222954,0.209922,0.198606,0.188289,0.17883,0.169879,2
0.179114,0.194815,0.210735,0.226771,0.242773,0.258774,0.27481,0.290881,0.306917,0.312551,0.31726,0.314379,0.313384,0.300137,0.283036,0.262488,0.24113,0.219251,0.196967,0.174348,0.151439,0.128264,0.104985,0.081151,0.057791,0.034547,0.011303,-0.011941,-0.035185,-0.058429,2
0.230403,0.233198,0.238014,0.242425,0.246865,0.25165,0.255728,0.261145,0.263433,0.26183,0.253242,0.234999,0.215003,0.193307,0.171657,0.149394,0.126941,0.103835,0.080722,0.057213,0.03373,0.010508,-0.012724,-0.036074,-0.059156,-0.082708,-0.105497,-0.129496,-0.151555,-0.177048,1
0.267988,0.267988,0.267988,0.267988,0.267988,0.267988,0.267988,0.267988,0.267988,0.267988,0.267988,0.267988,0.267988,0.267988,0.267988,0.267988,0.267988,0.267988,0.267988,0.250193,0.232572,0.214952,0.197331,0.179681,0.162061,0.144411,0.126762,0.109112,0.091433,0.073784,2
0.188338,0.201342,0.214335,0.227327,0.240331,0.253347,0.266362,0.266397,0.266397,0.266397,0.266397,0.266397,0.266397,0.266397,0.266397,0.266397,0.266397,0.266397,0.266397,0.266397,0.266397,0.266397,0.242851,0.219306,0.195761,0.172215,0.14867,0.125125,0.101579,0.078034,2
0.194731,0.21034,0.22647,0.242788,0.259155,0.275521,0.291922,0.299117,0.30404,0.308703,0.31333,0.310489,0.309436,0.295958,0.279106,0.258894,0.237203,0.213961,0.190258,0.166591,0.142402,0.118475,0.094701,0.070962,0.047223,0.023449,-0.000325,-0.024099,-0.047837,-0.071576,2
-0.235915,-0.235763,-0.235763,-0.235763,-0.235763,-0.23561,-0.235458,-0.235305,-0.235305,-0.235153,-0.235,-0.235,-0.234848,-0.234848,-0.234848,-0.234848,-0.234695,-0.234695,-0.234543,-0.224325,-0.216242,-0.210294,-0.205109,-0.200229,-0.195806,-0.191536,-0.187418,-0.183301,-0.179335,-0.17537,2
0.243593,0.256348,0.256545,0.256557,0.256569,0.25658,0.25658,0.25658,0.25658,0.256592,0.256592,0.256603,0.256603,0.256603,0.256615,0.256627,0.256638,0.25665,0.256662,0.256673,0.256673,0.232896,0.20912,0.185343,0.161566,0.137789,0.114012,0.090236,0.066459,0.042682,2
0.262867,0.279126,0.279155,0.279155,0.279155,0.279155,0.279184,0.279184,0.279184,0.279213,0.279242,0.279242,0.279271,0.279271,0.279271,0.279271,0.279301,0.261495,0.243748,0.226059,0.208341,0.190623,0.172905,0.155187,0.13744,0.119722,0.101975,0.084228,0.066481,0.048733,2
0.191548,0.207264,0.223165,0.239182,0.2552,0.271252,0.287304,0.303321,0.308996,0.313629,0.318157,0.314972,0.313721,0.300565,0.283598,0.262843,0.241684,0.220189,0.198369,0.176098,0.153491,0.130559,0.107361,0.084129,0.060526,0.037224,0.013922,-0.00938,-0.032648,-0.055915,2
-0.322335,-0.318823,-0.315869,-0.312402,-0.308875,-0.305029,-0.301024,-0.296755,-0.292304,-0.287595,-0.282716,-0.27753,-0.272257,-0.266631,-0.261258,-0.255005,-0.249764,-0.235997,-0.215675,-0.196034,-0.175545,-0.155207,-0.134261,-0.113528,-0.092006,-0.071159,-0.048473,-0.036946,-0.029393,-0.019428,1
-0.30844,-0.305044,-0.302212,-0.298891,-0.295527,-0.291866,-0.288065,-0.284018,-0.279804,-0.275368,-0.270745,-0.2659,-0.260885,-0.255616,-0.250341,-0.244808,-0.23923,-0.232959,-0.217102,-0.203394,-0.190485,-0.177739,-0.165254,-0.152804,-0.140561,-0.128203,-0.115829,-0.103403,-0.095375,-0.086513,1
0.21317,0.212321,0.212599,0.212454,0.212546,0.212503,0.212539,0.212542,0.212531,0.212587,0.212516,0.212648,0.212448,0.212853,0.211566,0.193926,0.176425,0.158795,0.141181,0.123664,0.105851,0.088527,0.070421,0.053577,0.034446,0.022181,0.024044,0.023072,0.023754,0.023166,1
-0.197884,-0.197504,-0.197962,-0.19851,-0.198743,-0.199145,-0.199105,-0.199161,-0.19908,-0.1994,-0.199693,-0.199555,-0.199835,-0.200235,-0.199692,-0.190398,-0.176766,-0.161655,-0.146579,-0.131444,-0.116035,-0.100068,-0.084723,-0.068085,-0.053756,-0.054736,-0.055149,-0.055828,-0.05647,-0.056836,1
-0.090897,-0.107804,-0.124888,-0.141973,-0.159235,-0.176497,-0.193938,-0.2112,-0.228641,-0.246259,-0.263877,-0.281496,-0.298936,-0.299292,-0.29947,-0.29947,-0.299648,-0.299648,-0.29947,-0.29947,-0.299648,-0.28986,-0.279182,-0.26797,-0.256937,-0.246081,-0.235403,-0.224725,-0.214226,-0.203548,2
-0.24375,-0.24375,-0.243599,-0.243448,-0.243448,-0.243448,-0.243448,-0.243448,-0.243296,-0.243145,-0.242994,-0.242842,-0.242842,-0.242691,-0.242691,-0.242539,-0.242539,-0.242388,-0.242388,-0.23043,-0.222407,-0.216352,-0.211054,-0.206361,-0.20182,-0.197582,-0.193343,-0.189256,-0.18532,-0.181385,2
0.231957,0.231957,0.231957,0.231957,0.231957,0.231957,0.231957,0.231957,0.231957,0.231957,0.231957,0.231957,0.231957,0.231957,0.231957,0.231957,0.231957,0.231957,0.231957,0.231957,0.231957,0.21395,0.196437,0.179041,0.161586,0.14416,0.126705,0.10925,0.091824,0.07434,2
-0.052082,-0.059181,-0.066542,-0.073903,-0.081264,-0.088362,-0.095197,-0.095197,-0.095197,-0.095197,-0.095197,-0.094934,-0.094934,-0.094934,-0.094934,-0.094934,-0.094934,-0.095197,-0.095197,-0.09546,-0.095723,-0.10361,-0.096512,-0.089151,-0.081789,-0.074428,-0.066805,-0.059181,-0.051557,-0.044196,2
-0.108831,-0.124413,-0.139995,-0.155735,-0.171317,-0.186899,-0.202481,-0.218063,-0.233644,-0.249385,-0.264967,-0.265126,-0.265285,-0.265126,-0.265285,-0.265285,-0.265444,-0.265444,-0.265603,-0.265603,-0.265444,-0.265126,-0.264649,-0.264013,-0.259084,-0.25018,-0.243184,-0.237301,-0.232054,-0.226807,2
0.255175,0.255175,0.255175,0.255175,0.255175,0.255175,0.255187,0.255187,0.255187,0.255187,0.255187,0.255187,0.255199,0.255199,0.25521,0.255222,0.255222,0.255234,0.255234,0.255234,0.231297,0.20736,0.183423,0.159485,0.135548,0.111611,0.087674,0.063737,0.0398,0.015863,2
0.048441,0.062299,0.076133,0.089967,0.103801,0.117636,0.13147,0.145304,0.159138,0.172972,0.186807,0.200641,0.214487,0.228321,0.242155,0.25599,0.269836,0.283682,0.29754,0.311386,0.311601,0.311601,0.311601,0.311601,0.287179,0.262757,0.238336,0.213914,0.189492,0.16507,2
-0.236531,-0.236531,-0.236363,-0.236363,-0.236363,-0.236531,-0.236531,-0.236363,-0.236363,-0.236531,-0.236868,-0.237541,-0.238214,-0.239055,-0.240233,-0.241411,-0.242757,-0.244271,-0.245954,-0.231988,-0.222902,-0.21634,-0.210955,-0.206412,-0.202374,-0.198841,-0.195644,-0.192615,-0.190091,-0.187735,2
0.264761,0.264761,0.264761,0.264761,0.264731,0.264731,0.264731,0.264731,0.264731,0.264731,0.264731,0.264731,0.264731,0.264731,0.264731,0.264731,0.264731,0.264731,0.264731,0.264731,0.24687,0.229215,0.211617,0.19402,0.176423,0.158767,0.141141,0.123514,0.105888,0.088261,2
0.190605,0.206769,0.222933,0.239097,0.255261,0.271425,0.271425,0.271454,0.271483,0.271483,0.271512,0.271512,0.271512,0.271512,0.271512,0.271512,0.271512,0.271512,0.271512,0.271512,0.271512,0.271512,0.271512,0.271512,0.253778,0.236131,0.218514,0.200867,0.183191,0.165545,2
0.153522,0.149204,0.143372,0.137378,0.131138,0.124497,0.117283,0.10992,0.101792,0.093589,0.084871,0.07556,0.066019,0.056131,0.045695,0.034744,0.023481,0.012568,0.008337,0.003705,-0.000777,-0.00583,-0.011279,-0.017149,-0.023087,-0.0301,-0.036147,-0.050516,-0.067434,-0.084508,1
0.165421,0.181618,0.197844,0.21404,0.230266,0.246492,0.262718,0.278944,0.278944,0.278944,0.278944,0.278944,0.278944,0.278944,0.278944,0.278944,0.278944,0.278944,0.278944,0.278944,0.278944,0.278944,0.261142,0.243457,0.225743,0.208029,0.190314,0.1726,0.154886,0.137172,2
0.262352,0.266901,0.271486,0.276071,0.280656,0.281336,0.271955,0.25609,0.236015,0.214368,0.192381,0.17002,0.14713,0.123947,0.100495,0.076374,0.052629,0.029071,0.005548,-0.01801,-0.041533,-0.065056,-0.088578,-0.112101,-0.135589,-0.159076,-0.182564,-0.206087,-0.229574,-0.229902,2
0.243042,0.25368,0.258445,0.26291,0.267386,0.271862,0.276327,0.280792,0.285257,0.289722,0.294187,0.291557,0.290264,0.276604,0.259287,0.238093,0.216161,0.193086,0.169931,0.146741,0.123066,0.099992,0.076837,0.053716,0.030561,0.007405,-0.01575,-0.038905,-0.06206,-0.085216,2
0.185113,0.202193,0.219221,0.236248,0.253276,0.270303,0.270584,0.270584,0.270584,0.270584,0.270584,0.270584,0.270584,0.270584,0.270601,0.270619,0.270636,0.270654,0.270671,0.270689,0.270706,0.270724,0.256447,0.239577,0.223478,0.209901,0.197866,0.187198,0.1773,0.167981,2
0.2122,0.229453,0.246652,0.263815,0.266267,0.266285,0.266303,0.266321,0.266339,0.266339,0.266339,0.266339,0.266339,0.266339,0.266339,0.266339,0.266339,0.266339,0.266339,0.266339,0.266339,0.251718,0.234465,0.219411,0.20607,0.194063,0.183264,0.173186,0.163721,0.154671,2
0.18519,0.201447,0.217703,0.233959,0.250245,0.266501,0.282787,0.282816,0.282816,0.282816,0.282816,0.282816,0.282816,0.282816,0.282816,0.282816,0.282816,0.282816,0.282816,0.282816,0.282816,0.282816,0.264949,0.247169,0.22939,0.21161,0.193831,0.176022,0.158213,0.140405,2
-0.061058,-0.06084,-0.06115,-0.061327,-0.061517,-0.061867,-0.061834,-0.062518,-0.061993,-0.063399,-0.061777,-0.065022,-0.05944,-0.086594,-0.094362,-0.083524,-0.079304,-0.071061,-0.06544,-0.058354,-0.052184,-0.045364,-0.03923,-0.032232,-0.031296,-0.031826,-0.031901,-0.032178,-0.031695,-0.032093,1
0.186192,0.199205,0.212228,0.225276,0.238311,0.251358,0.264417,0.266301,0.266301,0.266301,0.266301,0.266301,0.266301,0.266301,0.266301,0.266301,0.266301,0.266301,0.266301,0.266301,0.266301,0.266301,0.259882,0.23609,0.212298,0.188507,0.164715,0.140923,0.117131,0.09334,2
-0.253618,-0.253413,-0.253413,-0.253413,-0.253413,-0.253618,-0.253823,-0.253823,-0.253823,-0.254028,-0.254028,-0.254028,-0.254028,-0.254028,-0.254028,-0.254028,-0.254028,-0.254028,-0.241108,-0.231263,-0.224085,-0.218137,-0.2126,-0.207472,-0.202755,-0.198038,-0.193526,-0.189219,-0.184912,-0.18081,2
0.141117,0.154609,0.168089,0.181568,0.195048,0.208528,0.222008,0.235488,0.248979,0.262459,0.275939,0.289419,0.289628,0.28964,0.28964,0.28964,0.28964,0.28964,0.28964,0.28964,0.28964,0.28964,0.28964,0.282562,0.258704,0.234846,0.210988,0.187131,0.163273,0.139415,2
0.247915,0.247915,0.247915,0.247927,0.247915,0.247915,0.247915,0.247915,0.247904,0.247904,0.247904,0.247904,0.247904,0.247904,0.247904,0.247904,0.247904,0.247904,0.247904,0.224286,0.200668,0.177049,0.153431,0.129813,0.106195,0.082577,0.058958,0.03534,0.011722,-0.011896,2
0.180855,0.193997,0.207139,0.220282,0.233424,0.246578,0.259721,0.272863,0.272875,0.272875,0.272875,0.272875,0.272875,0.272875,0.272875,0.272875,0.272875,0.272875,0.272875,0.272875,0.272875,0.249058,0.225241,0.201424,0.177607,0.15379,0.129973,0.106156,0.082339,0.058522,2
0.194593,0.210761,0.226959,0.243127,0.259324,0.275521,0.27555,0.27555,0.27555,0.27555,0.27555,0.27555,0.27555,0.27555,0.27555,0.27555,0.27555,0.27555,0.27555,0.27555,0.27555,0.27555,0.25778,0.240126,0.222443,0.20476,0.187077,0.169394,0.151711,0.133999,2
0.219787,0.218912,0.219198,0.21905,0.219144,0.219105,0.21914,0.219155,0.219129,0.219216,0.219104,0.219307,0.218997,0.21962,0.217674,0.191761,0.166313,0.140576,0.114924,0.089399,0.063497,0.038285,0.011942,-0.012557,-0.04041,-0.058263,-0.05556,-0.05694,-0.056007,-0.056763,1
-0.268095,-0.268095,-0.267952,-0.268095,-0.268238,-0.268238,-0.268238,-0.267952,-0.267666,-0.267238,-0.266523,-0.265666,-0.264665,-0.263665,-0.262522,-0.261236,-0.259664,-0.25795,-0.256235,-0.254234,-0.252091,-0.236802,-0.225084,-0.215225,-0.206365,-0.197649,-0.189218,-0.180788,-0.1725,-0.164212,2
-0.217491,-0.216441,-0.216628,-0.216393,-0.216297,-0.216058,-0.216018,-0.21589,-0.215711,-0.215546,-0.215374,-0.2152,-0.21504,-0.214844,-0.214708,-0.214478,-0.214418,-0.213888,-0.205799,-0.200381,-0.195927,-0.191943,-0.18817,-0.184642,-0.181176,-0.177724,-0.174466,-0.17118,-0.171108,-0.170649,1
-0.101413,-0.112749,-0.123664,-0.13458,-0.145495,-0.156411,-0.167326,-0.167326,-0.167326,-0.167326,-0.167326,-0.167326,-0.167326,-0.167326,-0.167326,-0.167326,-0.167326,-0.167326,-0.167326,-0.167326,-0.212248,-0.203432,-0.191257,-0.179082,-0.166487,-0.153892,-0.141297,-0.128702,-0.116107,-0.103513,2
0.215476,0.214618,0.214899,0.214753,0.214845,0.214792,0.214831,0.214837,0.21481,0.214904,0.21476,0.215014,0.214636,0.215244,0.214252,0.216241,0.206975,0.187459,0.170851,0.152489,0.13535,0.117223,0.100103,0.081732,0.065145,0.045463,0.037639,0.039435,0.03862,0.038935,1
0.236771,0.24093,0.245308,0.24972,0.254178,0.258636,0.263095,0.267587,0.27208,0.276572,0.281065,0.278238,0.277285,0.264198,0.247698,0.22697,0.205059,0.182079,0.159065,0.135211,0.111979,0.088895,0.065812,0.042729,0.019645,-0.003438,-0.026487,-0.04957,-0.072653,-0.095702,2
0.222018,0.221133,0.221423,0.221273,0.221368,0.221313,0.221389,0.22132,0.221445,0.22128,0.221568,0.221148,0.221824,0.220744,0.222825,0.215709,0.188204,0.164361,0.138683,0.113993,0.08889,0.063696,0.039119,0.013272,-0.010322,-0.038237,-0.049313,-0.046686,-0.047917,-0.047351,1
0.228175,0.227111,0.227178,0.226801,0.226659,0.226345,0.226118,0.225811,0.225549,0.225218,0.22497,0.224534,0.224352,0.22374,0.223765,0.222722,0.223686,0.210911,0.187011,0.16447,0.141056,0.11819,0.09493,0.071916,0.048696,0.025639,0.002298,-0.020119,-0.021257,-0.022053,1
0.248184,0.264266,0.264324,0.264324,0.264324,0.264324,0.264324,0.264324,0.264324,0.264324,0.264324,0.264324,0.264324,0.264324,0.264324,0.264324,0.264324,0.264324,0.264324,0.264324,0.264324,0.264324,0.264324,0.246648,0.229089,0.211501,0.193883,0.176266,0.158649,0.141032,2
0.216512,0.219439,0.224328,0.228867,0.23343,0.238322,0.242481,0.248019,0.25037,0.24888,0.239391,0.220061,0.198351,0.174043,0.150162,0.12538,0.101536,0.077461,0.053391,0.029491,0.005179,-0.018534,-0.043195,-0.066273,-0.09213,-0.109276,-0.105199,-0.102127,-0.097267,-0.093237,1
0.261178,0.261178,0.261178,0.261178,0.261178,0.261178,0.261178,0.261178,0.261178,0.261178,0.261178,0.261178,0.261178,0.261178,0.261178,0.261178,0.261178,0.243498,0.225963,0.208399,0.190806,0.173213,0.15562,0.138026,0.120404,0.102811,0.085218,0.067625,0.050032,0.032468,2
0.120772,0.133856,0.146927,0.159999,0.173071,0.186142,0.199214,0.212274,0.225323,0.238383,0.251443,0.264503,0.277587,0.279494,0.279494,0.279494,0.279494,0.279494,0.279494,0.279494,0.279494,0.279494,0.279494,0.279494,0.25639,0.232743,0.209096,0.185449,0.161802,0.138155,2
0.250859,0.250859,0.250859,0.250859,0.250859,0.250859,0.250859,0.250859,0.250859,0.250859,0.250859,0.250859,0.250859,0.250859,0.250859,0.250859,0.250859,0.250859,0.250859,0.234277,0.216676,0.199192,0.181707,0.164222,0.146767,0.129282,0.111797,0.094284,0.076799,0.059314,2
-0.030132,-0.03453,-0.038929,-0.043328,-0.043328,-0.043328,-0.043328,-0.043328,-0.043176,-0.043176,-0.043024,-0.043024,-0.043024,-0.043024,-0.043024,-0.043024,-0.043024,-0.043024,-0.043024,-0.043024,-0.043024,-0.042873,-0.042721,-0.133424,-0.138277,-0.133879,-0.12948,-0.125081,-0.120835,-0.116436,2
0.231695,0.230772,0.231074,0.230917,0.231053,0.230977,0.23111,0.230957,0.231189,0.230887,0.231402,0.23057,0.232291,0.22297,0.204507,0.190006,0.176308,0.16484,0.153565,0.143461,0.132889,0.123507,0.11274,0.109167,0.11014,0.109614,0.109977,0.109697,0.109977,0.109624,1
0.214944,0.214087,0.214368,0.214222,0.214315,0.214261,0.214338,0.214267,0.214399,0.214223,0.214531,0.21408,0.214806,0.213648,0.215879,0.208248,0.178718,0.153231,0.125532,0.099337,0.071954,0.045666,0.018172,-0.00772,-0.03631,-0.056705,-0.056132,-0.056922,-0.056306,-0.056876,1
-0.145424,-0.161457,-0.177491,-0.193332,-0.209173,-0.22482,-0.240661,-0.255922,-0.27157,-0.287411,-0.287217,-0.287024,-0.287024,-0.287217,-0.287024,-0.287024,-0.287024,-0.286831,-0.286831,-0.286638,-0.272729,-0.263456,-0.254763,-0.246263,-0.238343,-0.230809,-0.223854,-0.217093,-0.210525,-0.204343,2
0.182004,0.195198,0.20838,0.221562,0.234744,0.247938,0.261132,0.274326,0.274326,0.274326,0.274326,0.274326,0.274326,0.274326,0.274326,0.274326,0.274326,0.274326,0.274326,0.274326,0.274326,0.274326,0.250542,0.226758,0.202975,0.179191,0.155407,0.131624,0.10784,0.084056,2
-0.153469,-0.168997,-0.184525,-0.200053,-0.215581,-0.231266,-0.24695,-0.247107,-0.247264,-0.247264,-0.247421,-0.247421,-0.247421,-0.247421,-0.247421,-0.247421,-0.247421,-0.247421,-0.247421,-0.247421,-0.247264,-0.247264,-0.247107,-0.24397,-0.235344,-0.228756,-0.224364,-0.220443,-0.216836,-0.213542,2
-0.219169,-0.235105,-0.251041,-0.266977,-0.267805,-0.267805,-0.267805,-0.268012,-0.267805,-0.267598,-0.267598,-0.267598,-0.267391,-0.267391,-0.267391,-0.267391,-0.259112,-0.245039,-0.236761,-0.228896,-0.221652,-0.214823,-0.208407,-0.202198,-0.196403,-0.190815,-0.185227,-0.179846,-0.174465,-0.174258,2
0.248605,0.248623,0.248623,0.248623,0.248623,0.248623,0.248623,0.248623,0.248605,0.248587,0.24857,0.24857,0.24857,0.24857,0.24857,0.24857,0.24857,0.24857,0.24857,0.24857,0.24857,0.233991,0.216881,0.201746,0.188317,0.176522,0.16557,0.155516,0.145982,0.136898,2
-0.086966,-0.099405,-0.111845,-0.124285,-0.137185,-0.149625,-0.162065,-0.174504,-0.186944,-0.199384,-0.199384,-0.199384,-0.199384,-0.199384,-0.199384,-0.199384,-0.199384,-0.199384,-0.199384,-0.199384,-0.230253,-0.216892,-0.203991,-0.19063,-0.177269,-0.163908,-0.150546,-0.137185,-0.123824,-0.110463,2
0.241868,0.254775,0.267683,0.267888,0.267888,0.267888,0.267888,0.267888,0.267888,0.267888,0.267888,0.267888,0.267888,0.267888,0.267888,0.267888,0.267888,0.267888,0.267888,0.244497,0.221107,0.197716,0.174325,0.150934,0.127543,0.104152,0.080761,0.05737,0.03398,0.010589,2
-0.127708,-0.14049,-0.153272,-0.166247,-0.179223,-0.192198,-0.192198,-0.192198,-0.192198,-0.192005,-0.192005,-0.192005,-0.192005,-0.192005,-0.192005,-0.192005,-0.192005,-0.192005,-0.192005,-0.192005,-0.192005,-0.192005,-0.192005,-0.1891,-0.176318,-0.163923,-0.151142,-0.138166,-0.125191,-0.112409,2
-0.230814,-0.246325,-0.246602,-0.246879,-0.247156,-0.247433,-0.247433,-0.24771,-0.247987,-0.248264,-0.248541,-0.248818,-0.249095,-0.249372,-0.249649,-0.249926,-0.249926,-0.249926,-0.249926,-0.254357,-0.238292,-0.222504,-0.206993,-0.190928,-0.174863,-0.158798,-0.142733,-0.126668,-0.110604,-0.094539,2
-0.012204,-0.019143,-0.026083,-0.032766,-0.039705,-0.046645,-0.053585,-0.06001,-0.066693,-0.073632,-0.080315,-0.086998,-0.093937,-0.100363,-0.100363,-0.100363,-0.100363,-0.100106,-0.100106,-0.100106,-0.100106,-0.10319,-0.096251,-0.089311,-0.082371,-0.075432,-0.068492,-0.061552,-0.054613,-0.047673,2
0.194746,0.21177,0.228811,0.245852,0.262893,0.279968,0.280002,0.280002,0.280002,0.280002,0.279985,0.279985,0.280002,0.280002,0.280002,0.28002,0.280071,0.280123,0.280208,0.266514,0.250399,0.235469,0.222307,0.210929,0.200546,0.190936,0.182046,0.17362,0.16564,0.157969,2
0.092248,0.105898,0.11957,0.133242,0.14688,0.160517,0.174225,0.187862,0.201546,0.215195,0.228856,0.242552,0.256224,0.269885,0.283522,0.297195,0.297218,0.297218,0.297218,0.29723,0.297241,0.273454,0.249667,0.22588,0.202093,0.178305,0.154518,0.130731,0.106944,0.083157,2
-0.064648,-0.048417,-0.029757,-0.012002,0.006314,0.024177,0.042511,0.060254,0.078824,0.096171,0.115388,0.131593,0.153439,0.151149,0.132358,0.118861,0.102275,0.087896,0.071669,0.057283,0.040697,0.027237,0.008217,0.013529,0.034728,0.05117,0.070235,0.087693,0.106157,0.12404,1
0.201353,0.217622,0.233891,0.25016,0.266429,0.282698,0.282698,0.282698,0.282698,0.282698,0.282698,0.282698,0.282698,0.282698,0.282698,0.282698,0.282698,0.282698,0.282698,0.282698,0.282698,0.264761,0.247029,0.229268,0.211507,0.193745,0.175955,0.158165,0.140374,0.122584,2
-0.2194,-0.235277,-0.251302,-0.251302,-0.251302,-0.251302,-0.25145,-0.25145,-0.251598,-0.25145,-0.25145,-0.25145,-0.25145,-0.25145,-0.25145,-0.25145,-0.25145,-0.251598,-0.251598,-0.241954,-0.235573,-0.230974,-0.226967,-0.223406,-0.219993,-0.216729,-0.213613,-0.210497,-0.207529,-0.20471,2
0.160522,0.17348,0.186438,0.199396,0.212354,0.225312,0.238282,0.25124,0.264198,0.266084,0.266084,0.266084,0.266084,0.266084,0.266084,0.266084,0.266084,0.266084,0.266084,0.266084,0.266084,0.266084,0.266084,0.266084,0.257489,0.233365,0.209241,0.185118,0.160994,0.13687,2
-0.232662,-0.248849,-0.249007,-0.249166,-0.249007,-0.249007,-0.249007,-0.249007,-0.249166,-0.249325,-0.249483,-0.249483,-0.249642,-0.249801,-0.249959,-0.249959,-0.250118,-0.250277,-0.250435,-0.250594,-0.240121,-0.23171,-0.22568,-0.220284,-0.215365,-0.210604,-0.206002,-0.201559,-0.197274,-0.192989,2
