@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute target {1,2}

@data
-11.870677,-11.541362,0.504856,-6.502369,-14.108667,4.847182,10.691495,8.998376,9.089104,9.263558,8.882174,10.53102,5.095739,-12.16796,-11.712471,2
-17.992159,5.965145,22.061828,2.725902,-13.300352,4.180193,0.943849,2.774394,1.76897,2.107293,2.312951,1.426438,3.550592,-5.261896,-13.263147,2
-11.495538,-11.874061,0.434292,-4.102298,-14.764724,2.20881,10.716,9.454328,9.276425,9.864998,9.116655,11.337505,3.382824,-12.453318,-11.101898,2
-16.85154,6.759626,21.743129,4.553831,-12.651936,4.671498,1.217575,3.629016,1.75408,3.369036,1.812658,3.658944,-0.274328,-11.736286,-11.655304,2
-11.35958,-9.702812,18.815506,-3.600152,-10.668917,7.826894,5.166455,8.166548,5.990758,8.388798,4.303325,6.340738,-6.22641,-12.153259,-11.28789,2
11.228546,10.504905,6.101672,9.565642,11.975953,-5.637487,-10.949021,-9.903901,-10.21806,-10.637997,-9.57962,-9.964986,-4.877286,11.473986,10.917656,2
-11.317773,4.728487,0.884044,-8.146531,13.316527,7.604332,11.447894,8.755039,10.503605,9.486876,-5.830176,-11.482589,-9.398863,-10.511223,-10.039648,1
10.271932,-0.105144,-3.142211,14.355191,-2.333518,-9.046346,-9.712789,-8.360902,-9.891981,-7.813433,-10.644288,-0.245196,11.026585,11.320058,14.322043,2
-11.406359,-11.440164,16.207029,0.932861,-15.372222,4.367665,6.191401,7.803979,6.416722,8.345149,5.500746,6.053054,-0.040577,-12.181241,-11.378042,2
-11.974348,-10.453412,10.033004,-5.223815,-13.90679,6.097422,8.262746,8.812168,7.710749,9.252858,7.086848,10.433072,-1.471657,-13.140616,-11.518229,2
-11.502712,-7.35525,2.934052,-12.766706,-3.645929,11.409318,9.984836,9.491122,9.853669,9.04426,12.019602,4.404218,-12.042065,-10.636181,-11.192236,2
9.03475,6.901952,-7.729672,4.265096,13.237237,2.818718,-10.525193,-7.458502,-9.132495,-8.159884,-8.613185,-8.511054,5.886643,9.403991,8.581598,2
1.427077,5.621893,8.910124,-4.645357,5.586614,-0.589595,-3.055467,-4.165505,-2.859776,-4.002404,-2.850748,-4.126362,0.468993,2.275385,2.005126,2
-10.832821,2.950373,-3.700221,-5.907298,13.092945,8.197636,11.719466,9.767501,11.789012,10.300567,-6.821855,-10.974649,-9.423606,-10.24915,-9.907898,1
-11.771439,-10.515237,10.542293,-5.871942,-11.274234,9.082398,7.501221,9.267838,7.595608,9.302956,7.400424,9.834672,-7.0426,-12.549992,-11.501965,2
10.583963,7.986234,2.210248,11.23688,4.15971,-10.714437,-9.504484,-10.82355,-10.321312,-10.83373,-9.507133,-8.796101,8.709908,11.896757,13.717048,2
-10.630675,2.367426,-7.594708,-11.058974,8.513488,10.312617,9.812445,9.571942,9.834125,10.633894,10.063084,-9.143241,-11.442039,-10.652887,-10.586499,2
12.680692,12.948763,3.086165,8.295515,14.924538,-1.689952,-10.236162,-8.167633,-10.351671,-8.823587,-10.895571,-6.659743,-9.456461,0.693991,13.651113,2
10.86922,10.450389,6.485134,8.443429,12.79697,1.370243,-11.84929,-9.731787,-11.369454,-10.451936,-10.927171,-8.760323,-7.897636,9.468345,11.103867,2
-11.790065,-13.520479,4.806379,2.855829,-16.786318,3.054521,8.304337,8.409706,7.745516,8.547258,7.611491,8.857283,5.692986,-11.596528,-12.191913,2
7.562382,10.220917,-4.033568,0.448564,13.200293,-0.318777,-7.370109,-6.52883,-6.623586,-7.199548,-6.26421,-9.017623,-0.204073,8.688824,7.439344,2
-15.593846,11.283726,21.275799,-7.942573,-5.06052,5.861324,1.610973,4.558376,2.145634,4.328343,2.095979,4.840512,-6.578804,-11.850893,-10.974032,2
-15.896448,8.848624,22.379626,-8.032987,-4.176194,5.792058,2.324546,4.552137,2.889955,4.325156,3.036304,4.187142,-8.552568,-11.063604,-10.613747,2
-7.701843,23.726939,6.548601,-13.744127,3.164309,2.200789,2.616864,2.645124,2.320521,3.087822,1.812006,4.109302,-4.65531,-13.703792,-12.427204,2
-10.986483,-8.350804,19.591291,-3.864332,-9.717505,7.8066,6.585774,8.132419,7.678184,7.499343,5.80637,2.390424,-11.159941,-10.541481,-10.869862,2
-11.646452,-8.753293,11.698776,-8.586528,-8.461616,9.476858,8.09044,9.013376,8.490364,8.649496,8.977381,6.67437,-10.86988,-11.361639,-11.391653,2
-10.700794,-12.446173,5.734317,3.574428,-15.200074,5.860449,8.708723,9.456562,8.385253,9.532705,8.270778,9.474576,-8.099699,-11.610112,-10.940941,2
-11.727127,-8.049441,18.909,-6.023347,-12.180095,5.362224,6.416726,7.573736,6.632909,8.320282,4.862687,6.339363,-2.947045,-12.416837,-11.073036,2
-16.357831,8.184978,22.538453,-8.203262,-4.352422,5.773029,2.111171,4.615407,2.54826,4.508945,2.435392,5.035625,-6.371416,-11.686953,-10.779377,2
-15.619911,13.515586,20.140917,-8.469116,-6.842977,5.025207,0.828624,3.634513,1.621074,3.107437,1.993115,2.925476,1.649358,-10.959742,-12.549562,2
-11.492504,-11.871466,0.05997,-4.224179,-14.70518,2.957452,10.732701,9.424749,9.214502,9.81327,9.035374,11.254022,3.372999,-12.458086,-11.113625,2
10.872719,10.519761,6.32778,8.613788,11.951502,-6.320153,-10.770386,-10.507754,-10.376805,-11.377942,-9.204133,-10.733274,-1.442271,12.00615,10.441017,2
-11.116536,-12.587476,14.09812,4.522691,-16.454483,3.111697,6.023686,7.658812,6.323882,8.120997,5.862163,5.984874,1.48869,-11.629918,-11.407199,2
-15.233339,7.729376,23.084786,-2.421238,-7.129349,6.35759,2.27153,4.569271,3.274696,3.802692,4.240764,0.42655,-10.963803,-9.744778,-10.264747,2
-11.092616,-11.466301,0.697654,-3.661933,-14.4267,2.646376,11.026439,9.984749,9.409848,10.428911,9.153748,12.378256,-2.030897,-12.499489,-10.548048,2
-12.097258,-7.543957,2.882337,-12.15266,-6.728869,10.057766,9.317982,9.765371,8.996519,9.975984,9.5735,10.190528,-8.04697,-12.411777,-11.778499,2
-11.570791,-11.423419,0.873593,-5.72348,-14.265213,3.532396,10.861167,9.422032,9.257355,9.747802,8.792266,11.163082,3.393046,-12.49725,-11.562585,2
-17.162974,7.104699,22.841772,-3.502304,-9.452992,5.529236,1.005912,3.842021,1.887193,3.331141,2.226394,3.111646,1.851573,-10.56115,-12.052163,2
-12.389864,-7.21169,11.211835,-11.138893,-8.292503,8.840489,7.827062,8.801127,7.827064,8.944263,7.492666,9.556102,-7.126468,-12.732405,-11.608788,2
-11.761866,-11.607106,0.797573,-6.029162,-14.35485,3.168677,10.657858,9.146191,9.242406,9.393328,8.938216,10.811051,5.317102,-12.093133,-11.626285,2
11.976108,11.350917,5.521219,9.53536,13.525265,-1.812595,-11.294628,-8.558451,-11.035656,-9.10806,-11.27601,-6.672778,-9.357171,4.462394,12.744087,2
-16.004931,7.022908,21.91832,3.847886,-11.790831,5.431829,1.510723,4.245781,1.995442,4.06332,1.996773,4.619394,-6.519159,-11.589756,-10.747698,2
-11.346613,-1.698544,5.063155,-11.761224,10.910391,9.118483,10.682403,9.909424,9.875786,11.40611,-1.968133,-12.028034,-8.925297,-10.066381,-9.171526,1
-11.469272,-10.348066,2.441953,-7.358583,-12.677044,6.315179,10.260336,9.609925,9.008738,10.151346,8.788088,11.871774,-2.541252,-12.756686,-11.296437,2
-12.065263,-6.312543,20.269948,-7.504038,-9.543939,6.986395,5.895669,7.592845,6.393829,8.007339,4.316632,5.870925,-6.276564,-12.384175,-11.24706,2
-14.184072,-2.873012,17.835891,-14.801813,-7.318932,5.516097,6.444605,5.974809,6.852614,6.314851,6.448333,3.501199,4.33784,-10.716323,-13.332086,2
-12.466954,-8.009243,4.018505,-11.732482,-8.784385,9.237265,8.997187,9.376065,8.307484,9.744696,8.944281,11.724255,-4.93275,-13.113303,-11.310619,2
-11.654088,-7.282851,3.201468,-12.973438,-3.634373,11.113569,9.776462,9.311097,9.798606,9.161622,12.151296,4.535386,-12.138111,-10.531202,-10.835442,2
11.931898,10.768485,5.202173,10.138884,13.038645,-2.236335,-11.397178,-8.628908,-11.165819,-9.163209,-11.226942,-6.851565,-9.14574,6.21736,12.518251,2
-12.012968,-11.760282,0.460533,-6.486091,-14.385701,3.436142,10.726393,8.902816,9.37889,9.100283,9.27278,9.970705,6.763301,-11.521245,-11.845557,2
-6.763452,20.60675,14.436824,-11.102158,-1.698403,4.524279,1.610533,3.596361,2.180367,3.155503,2.711326,1.592835,-11.486729,-11.611331,-11.752704,2
-11.644351,-13.838952,11.917397,7.308861,-17.470062,-2.015168,6.282751,6.544144,6.787607,6.6588,7.549311,4.413743,5.859846,-5.517201,-12.836726,2
-16.746895,7.796896,22.750907,-6.266101,-6.792097,5.801545,1.26884,4.318325,1.95142,4.050864,1.966056,4.425246,-1.260362,-11.904124,-11.360519,2
8.143836,9.148682,-3.223589,-1.879001,13.852441,5.717797,-8.720666,-6.738718,-7.09577,-7.510552,-6.803902,-8.648716,-3.018807,8.835254,7.941711,2
11.227352,8.325936,6.347918,12.528291,4.935879,-11.390701,-9.366433,-11.319438,-9.658124,-11.488716,-7.919622,-10.015534,4.825152,12.150256,10.817781,2
-15.71238,9.241348,21.803473,-10.296246,-0.987291,5.298007,3.462461,4.273151,3.931449,3.887973,4.532868,1.730575,-10.512002,-10.225779,-10.427607,2
-13.269978,-15.446979,11.06391,6.56331,-19.410035,0.585131,5.036721,6.317619,5.311075,6.585633,5.615777,5.826654,3.020344,4.129149,-11.928332,2
2.093569,6.040025,8.148881,-4.793477,6.857122,2.89669,-3.892038,-3.651343,-3.429056,-3.715773,-3.578449,-3.679686,-3.849825,1.734525,2.818837,2
10.476972,9.608225,-8.027747,4.456786,12.737718,-5.880539,-8.851417,-8.855738,-8.10669,-9.636262,-7.651425,-10.221727,4.389537,12.197136,13.365172,2
-16.417587,7.340229,22.876149,-2.898654,-8.976522,6.148529,1.07193,4.528055,1.77698,4.279876,1.76842,4.819882,-3.218874,-11.999002,-11.09941,2
-11.205377,-8.332428,7.072772,-9.703386,-6.348147,10.541945,9.865808,9.528492,10.166459,9.300189,12.499419,0.449881,-12.495472,-10.257036,-11.083117,2
1.747746,12.134925,-0.506847,0.719417,4.647379,-1.690088,-2.840623,-2.546048,-2.707423,-2.719081,-2.920267,-2.671475,-2.995093,1.459747,0.887731,2
8.538269,10.545936,-3.480137,1.335069,13.732766,-0.427947,-8.198824,-7.173516,-7.082354,-7.750564,-7.130773,-9.808708,-1.540482,9.831723,8.609543,2
-10.880013,-13.082425,11.63591,7.902455,-16.571934,4.065633,5.982406,8.334765,6.317162,8.868335,5.491544,6.574694,-1.311628,-12.17062,-11.156285,2
-12.226508,-5.462629,19.834455,-7.224792,-11.718412,4.713453,6.456766,7.014647,6.525794,7.802914,5.097428,6.09093,-3.07024,-12.613456,-11.220352,2
10.837316,9.723378,5.868278,9.053064,11.783262,-5.693164,-11.177563,-10.593442,-10.67268,-11.677337,-9.207761,-10.716927,0.355467,11.928821,10.189287,2
8.236312,9.888377,-4.168427,0.287618,11.899214,9.033343,-7.729872,-6.865456,-7.004133,-6.802798,-7.165387,-7.164181,-7.846313,6.341961,9.059742,2
-11.414029,-8.200729,3.215567,-10.386478,-9.288645,8.835454,10.42849,9.37901,9.585748,9.653701,10.733726,9.435523,-9.113584,-11.539714,-11.324042,2
11.546253,10.440269,6.194376,10.627608,11.1783,-7.210125,-10.558402,-10.287947,-10.069753,-10.936542,-9.156678,-10.239617,-2.953198,12.246163,9.179293,2
-12.554011,-7.350972,11.168828,-11.199192,-8.478103,8.823369,7.615092,8.802315,7.561685,8.964794,7.100129,9.982184,-5.52443,-13.160958,-11.75073,2
-12.838256,-14.571987,13.144526,2.637839,-17.283733,4.106359,5.226475,6.469135,5.971717,6.333144,6.670824,4.147493,5.054948,-1.293563,-13.774923,2
-11.637252,-12.213193,-0.220206,-4.320138,-14.741956,3.59484,10.638404,9.334642,9.138238,9.398093,8.819891,10.733592,5.219333,-12.086122,-11.658165,2
-17.293486,8.331174,21.672939,-11.594752,-2.293483,4.670591,2.395534,3.848105,2.730827,3.775523,2.639489,4.131997,0.351334,-11.772355,-11.593438,2
-17.199723,6.219662,21.200962,6.203677,-13.185398,3.803096,1.426512,3.003475,1.914484,2.720419,2.157548,2.555984,1.786583,-10.51905,-12.08823,2
1.732558,4.648515,10.394154,-4.13845,4.478853,0.232522,-2.296101,-4.204975,-2.749398,-4.056545,-2.838988,-4.162922,-1.641911,2.384997,2.217691,2
-16.543781,10.031129,19.972822,-12.68111,0.504106,4.424633,3.291758,4.136104,3.346219,4.289446,2.973091,5.125919,-5.31793,-12.002377,-11.55003,2
-13.194966,-11.364414,17.167859,-4.073756,-15.700441,2.377381,6.380143,5.804716,6.711875,6.089121,7.274421,3.590487,5.649893,-2.977228,-13.73509,2
11.064113,10.99855,6.954736,7.934486,13.210415,0.358947,-11.668459,-9.151715,-11.124173,-9.78569,-10.842379,-8.411915,-9.216412,8.338851,11.340647,2
10.823038,9.127671,5.846511,10.089511,10.724458,-7.380569,-10.881741,-10.79097,-10.465995,-11.685809,-9.017093,-10.66225,2.254206,11.838251,10.180781,2
-11.432172,-5.607488,5.706767,-11.699431,-7.915278,7.982539,10.777777,8.937595,10.730952,9.042758,12.061809,4.288683,-11.588836,-10.422275,-10.863401,2
-12.202926,-11.070399,3.343895,-7.986692,-12.893921,6.210098,9.283796,9.176416,8.624739,9.660671,8.333727,10.908927,3.354008,-12.895187,-11.847148,2
-12.262077,-9.376565,11.562943,-6.758295,-11.265557,8.613601,7.37172,8.950327,7.349305,9.130535,6.982679,10.083299,-5.567664,-13.089453,-11.724794,2
-15.469563,9.778825,21.526975,0.667608,-10.738217,6.162333,0.760912,4.545472,1.483416,4.185142,1.551273,4.676358,-6.12648,-11.92876,-11.075294,2
-12.657449,-10.829515,16.87843,-3.624309,-15.418456,2.050733,6.887563,6.161058,7.168891,6.424641,7.471804,4.007839,5.859026,-7.235814,-13.144444,2
10.426741,10.068254,6.243917,7.890767,12.478334,-2.013935,-11.759657,-10.100702,-10.886387,-10.90132,-10.144756,-9.503302,-4.859284,10.837985,12.223343,2
-11.455208,-13.671994,11.818123,7.536419,-17.279976,1.526555,6.136414,6.98074,6.564296,7.249551,6.913385,4.837424,4.614612,-9.484022,-12.286321,2
-12.792274,-9.776616,11.072074,-6.861627,-13.015404,6.95985,7.548062,8.305491,7.28062,8.579363,6.871499,9.494337,1.939095,-13.330651,-12.273819,2
-12.424701,-9.554427,11.403623,-6.878848,-11.471968,8.52882,7.248042,8.914861,7.18532,9.136793,6.716521,10.252666,-3.798506,-13.405233,-11.852965,2
0.943721,11.161503,0.461763,2.554965,1.800983,-6.181639,-2.60768,-5.239592,-3.126563,-5.199079,-1.003205,1.734894,1.570341,1.5449,1.584687,1
4.089134,4.716263,-1.415097,-1.528472,11.676761,7.485814,-7.204849,-2.400789,-5.180936,-3.10485,-4.90435,-3.66412,-5.098652,2.360465,4.173679,2
-11.739949,-10.487651,10.527162,-5.939044,-11.261158,9.060492,7.500483,9.26222,7.611171,9.309681,7.427849,9.799214,-7.0886,-12.509405,-11.472465,2
-12.747196,-11.06508,17.185393,-4.180746,-14.125029,5.022556,6.029575,6.637984,6.623291,6.724092,6.803076,3.93427,5.181064,-8.95926,-13.063989,2
7.734977,8.098274,-4.494386,-0.391978,14.181801,4.557505,-8.586631,-6.067334,-6.944957,-6.626429,-6.559979,-8.136979,-2.907937,8.522505,7.621549,2
-11.118719,-7.098283,19.517071,-5.939948,-10.138345,6.631452,7.109428,7.819435,7.838253,7.628254,5.857168,3.604826,-10.270341,-10.722652,-10.7176,2
-13.514414,-14.630538,5.898792,-1.245057,-18.052455,1.677364,7.735222,6.907602,7.334385,6.865821,7.543803,6.432899,8.376591,2.652202,-13.982216,2
-11.574263,-12.014688,0.581067,-4.198952,-14.635449,3.662766,10.415217,9.395875,9.00239,9.79756,8.777965,11.377911,3.412634,-12.567409,-11.432625,2
5.439014,6.431955,-1.56563,-3.098861,9.456375,9.746865,-6.606405,-4.78602,-5.300625,-5.070817,-5.277032,-5.727548,-4.108114,5.152339,5.314505,2
-10.981763,-13.387245,11.192957,8.138612,-17.046839,1.586555,6.140215,7.605943,6.497828,8.005437,6.43942,5.662143,2.66838,-10.977098,-11.544541,2
-12.879132,6.219113,13.474497,-17.257452,0.978356,6.085017,7.843499,6.453176,8.162757,6.143469,5.528241,2.806911,-10.702889,-11.519588,-11.335972,2
-16.132818,8.000217,22.776948,-5.680759,-6.548141,6.125781,1.625871,4.698234,2.221148,4.469952,2.238557,4.967963,-6.358866,-11.63202,-10.772067,2
-12.859205,-10.782291,1.411999,-10.50247,-12.696945,5.621615,10.149516,8.093225,9.204874,8.070952,9.497547,8.463637,8.996365,-9.679025,-12.989796,2
-11.220783,10.949844,6.512297,-10.07457,11.92465,5.038833,9.674874,6.272371,8.712632,7.11346,-5.649781,-10.937264,-8.83359,-9.992618,-9.490355,1
3.995654,3.240789,-2.907232,0.293923,13.104389,3.102013,-6.845374,-2.989452,-5.09781,-4.037954,-4.658368,-4.761363,0.04352,4.189206,3.328059,2
-13.505609,-10.499484,10.477919,-10.334047,-10.407556,8.194689,6.885049,7.863324,7.181175,7.689661,7.290233,7.665119,6.480935,-11.575589,-13.405819,2
5.8521,6.107528,-2.681411,-1.451589,13.650926,5.767993,-8.058684,-4.072323,-6.077606,-5.059278,-5.687973,-6.074015,-3.571148,5.862574,5.492904,2
-12.098481,-7.573652,1.818809,-12.836727,-6.307667,10.666159,9.110154,9.74403,8.774924,10.008675,9.001083,10.669709,-6.674651,-12.622085,-11.680282,2
3.312171,8.741686,5.823594,-4.099374,8.150057,-2.027479,-4.189622,-5.467294,-3.904819,-5.632282,-3.919272,-5.907317,0.59386,4.541694,3.984396,2
-10.87963,-9.033824,18.310263,-2.020984,-13.217054,5.019518,6.945072,7.936358,7.27739,8.416797,5.632539,5.583659,-8.087538,-11.265061,-10.617507,2
10.716849,10.508391,6.218651,7.649059,12.582108,-4.211089,-11.368294,-10.414757,-10.503736,-11.288363,-9.450273,-10.916385,-1.652021,11.858299,10.271562,2
-13.022923,-5.917343,18.808674,-10.308694,-10.604314,5.116619,6.46118,6.598749,6.71898,7.110049,5.996484,4.65613,2.50953,-11.881218,-12.241905,2
11.939541,11.699121,4.702907,8.604481,13.545123,-3.980292,-10.882951,-9.04222,-10.8106,-9.599855,-10.755036,-6.926747,-8.606856,7.783248,12.330136,2
8.293349,8.657031,-6.015543,5.193384,11.713315,-4.493031,-7.337636,-6.490325,-6.890656,-7.57251,-6.447871,-8.885611,3.035515,9.208667,8.031922,2
-12.434691,-11.051133,9.894683,-6.074928,-13.242078,7.34287,7.496341,8.631329,7.308837,8.812292,6.907491,9.664475,2.01729,-13.147284,-12.125493,2
-10.434099,-6.759742,11.459159,-7.598906,-7.342007,10.307887,9.778162,10.298602,9.562624,11.36161,8.755171,-9.26519,-10.099849,-10.00324,-10.020181,2
-10.927193,-9.833571,4.405631,-6.674011,-11.853807,6.409252,10.810019,9.457007,10.265106,9.742074,11.268027,8.096353,-10.115672,-10.705221,-10.343994,2
-15.7632,8.061133,22.878789,-5.542384,-6.184331,6.240108,1.924123,4.687978,2.622847,4.351067,2.836243,4.112152,-8.623106,-10.998623,-10.602796,2
2.736532,12.258103,-3.880182,3.009557,-3.635797,-1.43074,-3.17873,-1.853399,-2.967128,-2.214598,-0.67296,0.81463,0.134207,0.534778,0.345729,1
-11.744822,-10.352552,2.406985,-7.574456,-13.192509,5.302162,10.550148,9.464229,9.218066,10.001757,8.859561,11.626224,-0.373514,-12.957064,-11.234215,2
7.778807,10.306981,-0.003051,-2.999841,13.448823,1.471049,-7.082679,-6.800648,-6.170271,-7.921246,-6.759209,-8.907108,-2.995475,8.702635,7.931233,2
-13.38933,3.864693,3.189878,-17.227982,2.714113,8.168893,7.972669,7.798526,7.917612,7.987378,7.651525,8.132791,-9.239762,-13.207089,-12.333918,2
13.309825,10.221133,1.012035,12.566997,10.689642,-7.178916,-9.538964,-9.011689,-9.985142,-9.273313,-10.034429,-6.412819,-8.669257,8.627719,13.677177,2
-11.847959,-10.603816,1.859916,-7.995189,-12.617437,6.714599,10.089779,9.67064,9.010226,10.132119,8.655453,11.820908,-0.427638,-13.08997,-11.37163,2
3.969108,4.575122,-1.645364,-2.642806,9.057031,9.917609,-6.494981,-3.267054,-4.845158,-4.146899,-4.589297,-5.048105,-3.106991,4.273098,3.994688,2
-11.270882,-9.389446,18.670173,-2.662818,-13.044225,5.777865,5.990965,7.746898,6.333911,8.311681,4.675125,6.422099,-4.536503,-12.129844,-10.895003,2
-13.060923,-7.882858,10.940084,-12.093529,-7.295343,9.240823,6.951901,8.725053,7.009393,8.85781,6.539552,10.038385,-1.983516,-13.797344,-12.189487,2
5.216165,5.326409,-3.607275,-0.465385,11.34093,8.021181,-7.760031,-3.935408,-5.924252,-4.972397,-5.35176,-5.909841,-2.625672,5.66915,4.978187,2
-16.824258,6.945571,22.461203,0.118363,-11.137143,5.568317,0.967321,4.042478,1.685794,3.66776,1.87986,3.81823,-0.052154,-11.540422,-11.600922,2
-11.294698,-9.992745,10.734895,-5.243839,-11.932664,7.978024,8.524578,9.069794,8.536272,9.007807,8.669274,8.147961,-9.558696,-11.493972,-11.151992,2
10.561711,10.518376,6.637564,6.701613,12.994622,-0.54185,-11.527413,-10.232694,-10.881086,-11.237349,-9.911307,-10.914214,-3.810608,11.43031,10.212327,2
-12.599272,-12.732481,0.254736,-5.714541,-15.462368,-0.958586,10.98244,7.792754,9.652278,7.650752,9.919826,7.6386,11.162924,-4.075967,-13.511095,2
-11.662786,-13.267795,4.529673,5.218979,-16.487638,3.229021,8.274009,8.698847,7.615363,9.034298,7.163687,9.927739,2.289111,-12.788831,-11.773676,2
11.331218,10.317343,6.364699,9.453397,12.587097,-3.048484,-11.4672,-9.296585,-10.81907,-10.022027,-10.542505,-8.416492,-7.716725,9.830327,11.445007,2
-12.575353,-5.255093,11.198889,-13.809528,-2.067736,9.482417,7.949248,8.455604,8.343134,8.163574,8.795943,6.340939,-11.234851,-11.91562,-11.871565,2
-12.599417,-5.287249,11.153261,-13.835101,-1.884923,9.472564,7.93467,8.495233,8.359594,8.146557,8.727484,6.292095,-11.226811,-11.894548,-11.853409,2
-12.004208,-8.905616,11.159488,-8.350929,-10.470397,8.542584,7.923101,8.985907,7.820062,9.105857,7.554526,9.701158,-7.023438,-12.566564,-11.471527,2
-14.949852,15.671758,16.644171,-12.869004,1.845458,3.874296,3.400754,3.731099,3.417237,3.776444,3.29401,3.878102,-8.853162,-11.73269,-11.128622,2
-11.949389,-7.360571,12.692695,-9.633809,-6.556403,9.738403,7.949572,8.733048,8.555246,8.241497,9.339473,4.992182,-11.890825,-11.254286,-11.596836,2
-11.869792,-12.900259,6.627958,2.419038,-16.493965,3.151177,8.286886,8.404932,7.651513,8.673962,7.353975,9.300883,4.087812,-12.331424,-12.3627,2
-13.202638,-13.458074,8.30838,-4.556855,-14.764682,6.551856,7.169091,7.477979,7.443479,7.113517,7.87966,6.361438,9.066114,-7.094268,-14.294997,2
11.390558,9.190705,3.309967,10.34491,9.739817,-8.564651,-10.017727,-10.643217,-10.050915,-11.313307,-9.098752,-11.387927,4.311741,12.13379,10.655008,2
-11.939014,-11.795141,8.571689,-2.343753,-15.851174,2.68977,8.724793,8.314192,7.960817,8.686332,7.572967,9.375967,4.211524,-12.291445,-11.887522,2
-11.459582,21.768516,8.526235,-7.212684,7.292873,3.243535,5.493456,4.262233,4.602592,5.455436,-1.559716,-11.29978,-9.125711,-10.21892,-9.768481,1
-13.927382,-8.801519,10.702272,-13.354862,-6.19726,8.899693,6.498995,7.966708,6.907896,7.793394,6.8562,8.059913,4.860537,-12.836578,-13.428008,2
3.881874,4.541456,-1.043359,-2.779601,9.061948,10.527451,-6.566837,-3.48184,-4.788388,-4.426732,-4.697186,-5.02661,-3.180827,4.168846,3.809805,2
11.150868,10.835991,6.719657,7.971742,13.155246,-2.999002,-11.412662,-10.267165,-10.685645,-11.205686,-9.862133,-10.619844,-3.318915,11.882842,8.654706,2
-16.947766,6.725103,22.096862,2.457322,-12.270004,5.121209,1.075055,3.71258,1.727391,3.321692,1.947651,3.326055,0.80104,-11.253809,-11.84038,2
-11.989444,-9.846925,1.583469,-9.143397,-12.655643,5.869599,10.421064,9.156254,9.164469,9.902177,8.854502,11.483552,1.291705,-12.950685,-11.140697,2
-11.643108,-8.784851,11.655329,-8.575693,-8.47744,9.471941,8.09788,8.988925,8.487905,8.651505,9.025181,6.731106,-10.874667,-11.36091,-11.393107,2
-11.909889,-6.843711,11.711944,-10.781253,-7.647535,8.941772,8.510943,8.669875,8.729379,8.453686,9.136247,6.602696,-10.792355,-11.405556,-11.376245,2
-16.101774,10.420521,21.712332,-5.860085,-7.786806,5.781788,0.940921,4.309326,1.651449,3.985715,1.743211,4.354003,-1.49759,-12.082656,-11.570352,2
-11.673299,-13.264406,4.672114,5.135034,-16.451078,3.349763,8.242523,8.666215,7.578212,9.001505,7.133095,9.8513,2.337435,-12.776335,-11.802078,2
-15.521365,8.786496,22.568732,-7.849963,-3.350721,5.872332,2.837696,4.496238,3.529157,3.960339,4.177861,1.73644,-10.577786,-10.204679,-10.460776,2
13.586509,11.579945,4.201466,12.585805,13.149443,-4.546169,-9.769898,-8.295803,-9.846338,-8.621052,-10.211382,-6.871824,-8.110925,-2.498281,13.668504,2
-11.017291,-2.201383,6.537481,-11.998884,10.066483,9.264731,10.413951,9.909813,9.565392,11.329781,-0.478187,-11.904664,-9.096722,-10.48244,-9.908063,1
3.69947,8.433206,4.33467,-4.458087,9.813309,-0.174255,-5.361692,-5.631572,-4.711153,-5.804033,-4.506385,-6.243188,1.443718,4.882069,4.283922,2
-16.237618,10.488195,19.675191,-10.303321,3.896436,3.480399,4.658967,3.413482,4.758171,3.221175,5.260173,-0.115483,-11.168782,-10.363443,-10.663541,2
10.902646,10.700903,7.056823,7.64408,13.173957,-0.001647,-11.817378,-10.101575,-11.156671,-11.119325,-10.386138,-9.656237,-4.968025,11.098884,8.629704,2
-12.040234,-13.1618,6.625975,2.141921,-16.279048,4.708615,7.882151,8.494861,7.455527,8.666405,7.180292,9.262862,3.871621,-12.56539,-12.24376,2
-11.757696,-12.793925,6.992396,0.196986,-15.980382,5.006116,8.048764,8.818145,7.527247,9.076107,7.162553,9.912726,2.349605,-12.765461,-11.79318,2
-12.209072,-5.540783,19.964872,-7.559533,-10.680883,5.827893,6.141337,7.27175,6.451211,7.971594,4.79825,6.068008,-4.69095,-12.576259,-11.237437,2
-11.647526,-12.168022,1.379827,-4.045031,-14.633787,3.956798,9.855331,9.358475,9.071375,10.040236,8.833383,10.827583,3.267878,-12.544458,-11.552062,2
-10.82522,13.091879,1.543939,-7.248753,11.978798,5.272512,10.092475,6.458088,9.450001,6.231208,-7.391518,-10.371303,-9.020144,-9.797806,-9.464155,1
-15.916782,8.558218,22.321694,-7.925944,-4.097749,5.809162,2.254322,4.636693,2.733649,4.460867,2.780452,4.720859,-7.349927,-11.510725,-11.474789,2
-12.480277,22.193832,3.171563,-4.209298,8.704707,3.446024,6.720485,4.566651,5.851104,5.540256,-5.175288,-10.606842,-8.715996,-9.712922,-9.293999,1
