@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute target {1,2}

@data
0.544265,0.546116,0.547773,0.548958,0.54942,0.548851,0.54739,0.545266,0.542779,0.540106,0.537173,0.53396,0.530492,0.526816,0.522833,0.518455,0.513453,0.507643,0.500771,0.493308,0.485581,0.477073,0.467628,0.457704,0.447668,0.437688,0.427782,0.417806,0.407131,0.394987,0.38069,0.364417,0.346852,0.328184,0.307872,0.28557,0.261873,0.237769,0.213727,0.189643,0.164861,0.138589,0.110443,0.080893,0.051219,0.022572,-0.004653,-0.031212,-0.057801,-0.083723,-0.107647,-0.128829,-0.14848,-0.168083,-0.188185,-0.207925,-0.225894,-0.241579,-0.255228,-0.267337,-0.278379,-0.288675,-0.298411,-0.307823,-0.317083,-0.326402,-0.335763,-0.344938,-0.353505,-0.361145,-0.367614,-0.373085,-0.378031,-0.382911,-0.388016,-0.393424,-0.399077,-0.404927,-0.410925,-0.417099,-0.423489,-0.430113,-0.436985,-0.444119,-0.451564,-0.459383,-0.467573,-0.476041,-0.484691,-0.493449,-0.502252,-0.511065,-0.519842,2
0.535988,0.538277,0.540453,0.542175,0.543158,0.54304,0.541942,0.540126,0.537893,0.535464,0.532825,0.529953,0.52686,0.523598,0.520126,0.516404,0.512185,0.507141,0.501034,0.494321,0.487408,0.479861,0.471531,0.463014,0.454471,0.445588,0.436438,0.427023,0.416806,0.405059,0.391183,0.375318,0.358179,0.340021,0.320356,0.298818,0.275917,0.252535,0.22909,0.205403,0.180881,0.15475,0.126542,0.096754,0.066686,0.037607,0.00994,-0.01714,-0.044363,-0.070907,-0.095322,-0.116967,-0.136932,-0.156813,-0.177004,-0.196567,-0.214335,-0.229891,-0.243435,-0.255527,-0.266675,-0.277183,-0.287226,-0.296946,-0.306575,-0.316351,-0.3262,-0.335856,-0.344937,-0.353107,-0.360078,-0.365949,-0.371198,-0.376245,-0.381375,-0.386698,-0.392145,-0.39765,-0.40321,-0.408926,-0.414814,-0.42091,-0.427242,-0.433826,-0.440734,-0.448038,-0.455737,-0.463788,-0.472095,-0.480558,-0.489126,-0.49775,-0.50638,2
0.528661,0.531362,0.533985,0.536152,0.537529,0.537743,0.536889,0.535227,0.533097,0.53072,0.528127,0.525396,0.522551,0.519654,0.516636,0.513451,0.509811,0.50532,0.499744,0.493552,0.487094,0.479843,0.471592,0.462885,0.453817,0.44418,0.434212,0.424028,0.413257,0.401346,0.387777,0.372611,0.356326,0.338938,0.319782,0.298473,0.275494,0.251698,0.227486,0.202663,0.176689,0.148912,0.119119,0.088,0.05687,0.026941,-0.001403,-0.028837,-0.056048,-0.082405,-0.106402,-0.127544,-0.146922,-0.165997,-0.185088,-0.203471,-0.220241,-0.23525,-0.248884,-0.261636,-0.273825,-0.285579,-0.296999,-0.308161,-0.319176,-0.330163,-0.341087,-0.351797,-0.362028,-0.37142,-0.379694,-0.386917,-0.3934,-0.399465,-0.405337,-0.411055,-0.416561,-0.421801,-0.426797,-0.431602,-0.436266,-0.440855,-0.445454,-0.450135,-0.454973,-0.46004,-0.465375,-0.470978,-0.476805,-0.482811,-0.488958,-0.495204,-0.501518,2
0.541822,0.544905,0.547808,0.550095,0.551444,0.55149,0.550375,0.548429,0.545805,0.54278,0.539523,0.536095,0.532393,0.528567,0.524602,0.520511,0.516173,0.511054,0.505001,0.498412,0.491481,0.483683,0.47482,0.465335,0.455309,0.444565,0.433286,0.421765,0.409883,0.397311,0.383413,0.368148,0.351994,0.334963,0.316457,0.295945,0.273853,0.25102,0.227862,0.204226,0.179551,0.153162,0.124803,0.095126,0.065349,0.036596,0.00939,-0.016891,-0.043087,-0.068585,-0.092186,-0.113393,-0.133133,-0.152879,-0.173112,-0.193077,-0.211429,-0.227528,-0.241558,-0.25402,-0.265231,-0.275433,-0.284803,-0.293664,-0.30205,-0.30991,-0.317214,-0.32394,-0.329861,-0.334709,-0.338228,-0.340713,-0.342764,-0.344884,-0.347506,-0.350988,-0.355235,-0.360186,-0.365666,-0.371759,-0.378375,-0.385406,-0.392864,-0.400728,-0.408975,-0.417728,-0.427032,-0.436777,-0.44684,-0.457055,-0.467367,-0.477774,-0.48822,2
0.527534,0.530265,0.532978,0.53525,0.536597,0.536725,0.535829,0.534259,0.53216,0.529728,0.527133,0.52446,0.521533,0.518492,0.515269,0.511916,0.508269,0.503563,0.497722,0.491358,0.484785,0.477353,0.468947,0.460346,0.451804,0.442861,0.433424,0.423704,0.413433,0.402134,0.389005,0.374221,0.358491,0.341855,0.323656,0.30336,0.281445,0.258837,0.235887,0.212293,0.187386,0.16038,0.130967,0.099928,0.068695,0.038608,0.01027,-0.017187,-0.044653,-0.071473,-0.096251,-0.118189,-0.138215,-0.157979,-0.177937,-0.197278,-0.214723,-0.22988,-0.243183,-0.255249,-0.266449,-0.276958,-0.286993,-0.296813,-0.306452,-0.31593,-0.32541,-0.334806,-0.343817,-0.351914,-0.358689,-0.364448,-0.369597,-0.374455,-0.379271,-0.384304,-0.389507,-0.394733,-0.399883,-0.405091,-0.410408,-0.415781,-0.421316,-0.427062,-0.433019,-0.439384,-0.44622,-0.453435,-0.460969,-0.46866,-0.476484,-0.484462,-0.492511,2
0.525277,0.527505,0.529644,0.531342,0.532047,0.531381,0.529475,0.526579,0.522874,0.518818,0.51477,0.510866,0.506863,0.502872,0.498874,0.494965,0.490966,0.486109,0.480296,0.473951,0.467108,0.459118,0.449766,0.439398,0.428073,0.41555,0.402028,0.388075,0.374025,0.359919,0.344954,0.328941,0.312286,0.295066,0.276614,0.256293,0.234405,0.2115,0.187663,0.162509,0.135505,0.106328,0.075142,0.042953,0.011206,-0.018849,-0.046644,-0.072908,-0.098475,-0.122931,-0.145129,-0.164594,-0.182369,-0.19996,-0.217908,-0.235419,-0.251533,-0.266079,-0.279409,-0.292015,-0.304225,-0.316141,-0.327927,-0.339703,-0.351181,-0.362056,-0.372387,-0.382209,-0.3915,-0.399948,-0.407195,-0.413488,-0.419122,-0.424325,-0.429294,-0.43426,-0.439225,-0.444044,-0.448619,-0.453079,-0.457552,-0.462001,-0.466504,-0.471077,-0.475659,-0.480427,-0.485491,-0.490819,-0.496383,-0.502059,-0.507838,-0.513754,-0.519743,2
0.524707,0.5268,0.528862,0.530521,0.531281,0.53081,0.529231,0.526832,0.523823,0.520509,0.517108,0.513686,0.510134,0.506572,0.502938,0.499261,0.495314,0.490403,0.48438,0.477799,0.470913,0.463083,0.454144,0.444691,0.434887,0.424431,0.413352,0.401902,0.390036,0.377515,0.363629,0.348358,0.332227,0.315257,0.296768,0.276246,0.254097,0.231019,0.207226,0.182397,0.155953,0.127336,0.096504,0.064434,0.032667,0.002423,-0.025754,-0.052574,-0.079011,-0.104424,-0.127552,-0.147933,-0.166538,-0.184738,-0.202987,-0.220665,-0.236744,-0.251011,-0.263885,-0.275956,-0.287556,-0.298785,-0.309824,-0.320813,-0.331643,-0.342217,-0.352601,-0.362759,-0.372521,-0.381476,-0.38926,-0.396078,-0.402252,-0.408033,-0.41361,-0.419145,-0.424604,-0.429843,-0.434794,-0.439553,-0.444231,-0.448849,-0.453501,-0.458252,-0.463099,-0.468183,-0.473602,-0.47932,-0.485305,-0.491446,-0.49771,-0.504104,-0.510571,2
0.51483,0.517911,0.520552,0.522404,0.523301,0.52282,0.520846,0.517392,0.512917,0.508082,0.503276,0.498657,0.494211,0.489931,0.485884,0.482134,0.478529,0.4749,0.470943,0.466466,0.461259,0.454887,0.446769,0.436339,0.423143,0.407611,0.390769,0.373503,0.356525,0.340344,0.32453,0.308087,0.291099,0.27394,0.256137,0.237068,0.216797,0.195498,0.172953,0.148835,0.122914,0.095406,0.067159,0.039269,0.012335,-0.013457,-0.037939,-0.061321,-0.083581,-0.103828,-0.121458,-0.137066,-0.151937,-0.167129,-0.182854,-0.198682,-0.214051,-0.228706,-0.242621,-0.25591,-0.268849,-0.28171,-0.294589,-0.307325,-0.319505,-0.330578,-0.340172,-0.348422,-0.355598,-0.361832,-0.366988,-0.371044,-0.374362,-0.377411,-0.38058,-0.384063,-0.387929,-0.392231,-0.396934,-0.402086,-0.407684,-0.413713,-0.420095,-0.426738,-0.433585,-0.440587,-0.447769,-0.455164,-0.462731,-0.470401,-0.478096,-0.485774,-0.493455,2
0.532943,0.535286,0.537441,0.539074,0.540001,0.539965,0.539172,0.537987,0.536502,0.534762,0.532784,0.530583,0.528114,0.525453,0.522546,0.51943,0.516011,0.511981,0.507224,0.501945,0.496089,0.489127,0.480789,0.471086,0.460199,0.448757,0.437321,0.426078,0.414396,0.401573,0.387057,0.370825,0.35332,0.3344,0.313547,0.290586,0.266249,0.241614,0.217356,0.193635,0.170061,0.145904,0.120751,0.094752,0.068533,0.042465,0.016374,-0.010237,-0.037239,-0.063192,-0.086667,-0.107528,-0.126926,-0.146034,-0.165107,-0.183454,-0.200055,-0.214582,-0.227296,-0.238648,-0.249,-0.258552,-0.267402,-0.275677,-0.283574,-0.291316,-0.298958,-0.306308,-0.313023,-0.318821,-0.323526,-0.327367,-0.330806,-0.334239,-0.337989,-0.342288,-0.347092,-0.3524,-0.35815,-0.364351,-0.370871,-0.377589,-0.384506,-0.391641,-0.399042,-0.406822,-0.414982,-0.423431,-0.432091,-0.440879,-0.44976,-0.458729,-0.467745,2
0.518633,0.521711,0.524676,0.527229,0.528849,0.52934,0.528936,0.527937,0.526371,0.52444,0.5223,0.520019,0.517384,0.514559,0.511452,0.508214,0.504816,0.500514,0.49545,0.490061,0.484366,0.47783,0.470405,0.462557,0.454433,0.44578,0.436746,0.427707,0.418128,0.407174,0.393752,0.378063,0.361089,0.343024,0.323264,0.301312,0.27789,0.25417,0.23083,0.207762,0.184363,0.159831,0.133622,0.106098,0.078321,0.051082,0.024499,-0.00219,-0.02917,-0.054956,-0.078256,-0.098597,-0.117412,-0.13629,-0.155659,-0.174997,-0.192751,-0.208321,-0.221922,-0.234106,-0.245328,-0.255606,-0.265155,-0.274398,-0.283412,-0.292227,-0.30098,-0.309504,-0.317319,-0.323896,-0.328955,-0.333019,-0.33659,-0.339996,-0.343483,-0.347369,-0.35167,-0.356357,-0.361394,-0.366977,-0.373137,-0.379699,-0.3867,-0.394133,-0.401927,-0.410281,-0.419191,-0.428447,-0.437939,-0.447437,-0.456891,-0.466366,-0.475776,2
0.523554,0.526293,0.528993,0.531309,0.532714,0.532935,0.532177,0.530774,0.528834,0.526546,0.524089,0.521561,0.518738,0.51577,0.512574,0.509246,0.50567,0.501086,0.495536,0.489553,0.483301,0.476196,0.468159,0.459822,0.451399,0.442516,0.433197,0.423779,0.413869,0.402838,0.389707,0.374647,0.358462,0.341267,0.322432,0.301431,0.278848,0.255664,0.232361,0.208715,0.18416,0.15793,0.129622,0.099797,0.069691,0.040502,0.012642,-0.014816,-0.042417,-0.069022,-0.093311,-0.114647,-0.134153,-0.153476,-0.173082,-0.192352,-0.209946,-0.225361,-0.238847,-0.251011,-0.262319,-0.272832,-0.282735,-0.292402,-0.301885,-0.311165,-0.320388,-0.329458,-0.337985,-0.345455,-0.351507,-0.356556,-0.361045,-0.365263,-0.36942,-0.373761,-0.378259,-0.382816,-0.387445,-0.392376,-0.397692,-0.403277,-0.409196,-0.415452,-0.421985,-0.428991,-0.436496,-0.444364,-0.452519,-0.460763,-0.469051,-0.477421,-0.485797,2
0.53543,0.538059,0.540655,0.542979,0.544446,0.544834,0.544342,0.543149,0.54122,0.5388,0.536144,0.533361,0.530268,0.527073,0.523678,0.520294,0.5169,0.512654,0.507666,0.50233,0.496655,0.490094,0.482609,0.474691,0.466457,0.457514,0.447951,0.438229,0.427997,0.416569,0.402804,0.386896,0.369558,0.350796,0.329923,0.306445,0.281083,0.255051,0.229193,0.203791,0.1786,0.15272,0.125527,0.097374,0.069064,0.041315,0.014385,-0.012621,-0.039923,-0.065989,-0.089624,-0.110358,-0.129282,-0.14781,-0.16639,-0.184871,-0.202013,-0.217218,-0.230646,-0.242875,-0.254253,-0.264634,-0.27413,-0.283214,-0.291866,-0.30003,-0.307975,-0.315701,-0.322843,-0.329012,-0.334044,-0.338504,-0.342811,-0.347193,-0.351812,-0.357002,-0.362786,-0.369101,-0.375919,-0.383481,-0.391752,-0.400442,-0.409527,-0.418925,-0.428474,-0.438338,-0.448506,-0.458771,-0.46906,-0.479162,-0.489074,-0.498877,-0.508442,2
0.533445,0.536182,0.538866,0.541225,0.54268,0.542954,0.542273,0.540968,0.539033,0.536687,0.534145,0.531523,0.528562,0.525404,0.521947,0.51837,0.514683,0.510041,0.504531,0.498651,0.492498,0.485511,0.477636,0.469413,0.461038,0.452079,0.442514,0.432712,0.422255,0.410411,0.396042,0.379399,0.361383,0.342262,0.321491,0.298576,0.274224,0.249526,0.225086,0.200787,0.176032,0.150085,0.122546,0.093875,0.065096,0.037112,0.010158,-0.016664,-0.043667,-0.069589,-0.093199,-0.11391,-0.132888,-0.151787,-0.171238,-0.190512,-0.208148,-0.223544,-0.236913,-0.248919,-0.259992,-0.270162,-0.27959,-0.288718,-0.297577,-0.306094,-0.314448,-0.322536,-0.329917,-0.33616,-0.341035,-0.345054,-0.34868,-0.352199,-0.355839,-0.359957,-0.364576,-0.369641,-0.375085,-0.381131,-0.38783,-0.395018,-0.402743,-0.410944,-0.419499,-0.428588,-0.438168,-0.448012,-0.458005,-0.467935,-0.477777,-0.487564,-0.497204,2
0.553767,0.555206,0.556307,0.55678,0.556332,0.55468,0.552004,0.548705,0.544966,0.54097,0.536857,0.532666,0.528333,0.523895,0.519342,0.514691,0.509791,0.504282,0.49789,0.49078,0.483018,0.474073,0.463487,0.451099,0.437121,0.422428,0.407717,0.393246,0.378707,0.363672,0.347477,0.329924,0.31146,0.29216,0.271448,0.248833,0.224831,0.200274,0.175588,0.15067,0.124993,0.098035,0.069779,0.040983,0.012591,-0.014779,-0.040969,-0.06653,-0.091727,-0.115455,-0.136451,-0.154707,-0.171623,-0.188616,-0.20609,-0.223456,-0.239675,-0.254322,-0.267545,-0.279768,-0.291266,-0.302126,-0.312407,-0.322214,-0.331481,-0.340126,-0.348028,-0.35513,-0.361252,-0.366223,-0.369929,-0.372605,-0.374776,-0.376929,-0.379391,-0.382369,-0.385851,-0.389891,-0.394572,-0.400119,-0.406523,-0.413693,-0.421576,-0.430064,-0.439066,-0.448527,-0.458339,-0.468362,-0.478465,-0.488499,-0.498395,-0.508113,-0.517585,2
0.544117,0.545387,0.5465,0.547105,0.546822,0.545326,0.542778,0.539572,0.535985,0.532216,0.528352,0.524427,0.520419,0.516388,0.512275,0.508054,0.503468,0.498122,0.491747,0.484665,0.477035,0.468254,0.457925,0.446155,0.433185,0.4196,0.405909,0.39233,0.378669,0.364583,0.349496,0.333256,0.316231,0.298407,0.279121,0.25787,0.235039,0.211367,0.187179,0.162281,0.136108,0.108043,0.078022,0.046954,0.016148,-0.013274,-0.040905,-0.067473,-0.09364,-0.118778,-0.141398,-0.161154,-0.179366,-0.197422,-0.215641,-0.233295,-0.249464,-0.263951,-0.277082,-0.28929,-0.300894,-0.312079,-0.322934,-0.333526,-0.34384,-0.353834,-0.363438,-0.37258,-0.381091,-0.388702,-0.395177,-0.400614,-0.405403,-0.40995,-0.414527,-0.419251,-0.424063,-0.428894,-0.43376,-0.43877,-0.443956,-0.449331,-0.45493,-0.460765,-0.466845,-0.473193,-0.479823,-0.486702,-0.493781,-0.500979,-0.50824,-0.515545,-0.522841,2
0.54683,0.549459,0.551911,0.553801,0.554542,0.553945,0.552226,0.549701,0.546559,0.543114,0.539555,0.535983,0.532316,0.528644,0.52489,0.521127,0.517231,0.51253,0.506966,0.500847,0.494249,0.486672,0.477887,0.468167,0.457637,0.446242,0.434271,0.422164,0.409819,0.396861,0.382331,0.366157,0.349054,0.331229,0.312145,0.291223,0.269031,0.246352,0.223496,0.200247,0.175964,0.150077,0.12246,0.093833,0.065515,0.038321,0.01231,-0.013182,-0.038432,-0.062317,-0.08376,-0.102346,-0.119367,-0.136574,-0.154569,-0.172542,-0.189198,-0.204,-0.217023,-0.228833,-0.23984,-0.250034,-0.259477,-0.268458,-0.2768,-0.28429,-0.290917,-0.296661,-0.301302,-0.304592,-0.306367,-0.307141,-0.307594,-0.308246,-0.30952,-0.311871,-0.315341,-0.319923,-0.325549,-0.332383,-0.34039,-0.349397,-0.359385,-0.370241,-0.381784,-0.394053,-0.406888,-0.42002,-0.43327,-0.446371,-0.45923,-0.471845,-0.484098,2
0.534949,0.536891,0.538722,0.540087,0.540491,0.539629,0.537567,0.534587,0.530987,0.527091,0.523159,0.519287,0.515345,0.511406,0.507454,0.503503,0.49934,0.494407,0.488531,0.482082,0.475181,0.467229,0.457918,0.447511,0.436059,0.423477,0.410121,0.396446,0.382594,0.368528,0.353557,0.337405,0.320513,0.302981,0.284197,0.263599,0.241481,0.218482,0.194828,0.170204,0.143992,0.115721,0.085542,0.054412,0.023683,-0.00572,-0.033412,-0.059882,-0.085824,-0.110512,-0.132938,-0.152741,-0.170857,-0.18882,-0.207163,-0.22512,-0.241638,-0.256435,-0.269795,-0.282251,-0.294217,-0.305774,-0.317043,-0.328203,-0.339077,-0.349435,-0.359255,-0.368564,-0.377272,-0.385107,-0.391763,-0.39742,-0.402453,-0.407185,-0.411855,-0.41665,-0.421565,-0.426501,-0.431395,-0.436325,-0.441371,-0.446525,-0.451834,-0.457311,-0.462938,-0.468819,-0.475014,-0.481495,-0.488213,-0.495051,-0.501985,-0.509029,-0.516117,2
0.540719,0.54335,0.545843,0.54788,0.549058,0.549045,0.54785,0.545774,0.543208,0.540408,0.537423,0.534313,0.531065,0.527733,0.524268,0.52069,0.51674,0.511911,0.506031,0.499563,0.4928,0.485229,0.476702,0.467799,0.458666,0.449013,0.438995,0.428782,0.418062,0.406313,0.392873,0.377799,0.361738,0.344802,0.326376,0.305956,0.28395,0.261242,0.238272,0.214758,0.190011,0.163284,0.134309,0.103813,0.073172,0.043676,0.015896,-0.010969,-0.037812,-0.063815,-0.087404,-0.108092,-0.127,-0.145872,-0.165073,-0.183745,-0.200782,-0.215729,-0.228883,-0.240856,-0.252079,-0.262654,-0.272612,-0.282145,-0.291311,-0.300146,-0.308589,-0.316522,-0.323675,-0.329727,-0.334435,-0.338043,-0.341116,-0.344149,-0.347513,-0.351448,-0.355919,-0.360923,-0.366434,-0.372536,-0.379207,-0.386405,-0.394169,-0.402496,-0.411335,-0.420698,-0.43053,-0.440699,-0.451054,-0.461414,-0.471692,-0.481856,-0.491852,2
0.550377,0.553646,0.556698,0.559297,0.560836,0.561136,0.560403,0.558965,0.556804,0.554167,0.551355,0.548502,0.545368,0.542152,0.538742,0.535325,0.531838,0.527354,0.522064,0.516362,0.510264,0.50327,0.495364,0.487071,0.47863,0.469548,0.459851,0.45,0.439744,0.428532,0.415072,0.39956,0.383025,0.365616,0.346805,0.326124,0.304183,0.281924,0.259868,0.237776,0.215094,0.191103,0.165456,0.138689,0.111709,0.085256,0.059534,0.033854,0.007774,-0.017444,-0.040311,-0.060287,-0.078486,-0.096785,-0.115741,-0.134711,-0.152234,-0.167637,-0.181022,-0.192925,-0.203803,-0.213497,-0.222083,-0.230023,-0.237203,-0.243493,-0.248976,-0.253586,-0.256984,-0.258823,-0.258935,-0.258126,-0.257151,-0.256536,-0.256679,-0.258155,-0.261098,-0.265556,-0.271468,-0.279078,-0.288361,-0.298987,-0.310925,-0.324039,-0.337992,-0.352875,-0.368493,-0.3844,-0.400381,-0.41607,-0.431349,-0.446235,-0.460585,2
0.542173,0.544331,0.54643,0.548205,0.549028,0.548568,0.546928,0.54449,0.541377,0.537859,0.534208,0.530593,0.526845,0.523076,0.51921,0.515367,0.511378,0.506433,0.500582,0.494242,0.487492,0.479733,0.47079,0.461119,0.450905,0.439789,0.427854,0.41561,0.403138,0.390252,0.37594,0.360211,0.343658,0.326268,0.307438,0.286584,0.264142,0.240888,0.217146,0.192638,0.166784,0.138939,0.109038,0.07796,0.047002,0.017202,-0.010895,-0.037991,-0.064872,-0.090641,-0.114094,-0.134753,-0.153636,-0.172371,-0.191448,-0.210093,-0.227159,-0.242345,-0.255971,-0.268542,-0.280457,-0.291686,-0.302388,-0.312894,-0.322988,-0.332474,-0.34145,-0.349967,-0.357862,-0.364744,-0.370265,-0.374845,-0.378919,-0.382805,-0.386733,-0.391017,-0.395701,-0.400674,-0.405835,-0.411309,-0.417191,-0.423361,-0.429882,-0.436753,-0.443837,-0.451321,-0.459255,-0.467467,-0.475911,-0.484379,-0.49283,-0.501332,-0.509783,2
0.526923,0.529203,0.531604,0.533668,0.534445,0.533876,0.532268,0.530035,0.526963,0.523373,0.519887,0.516722,0.513355,0.509999,0.506564,0.503372,0.50039,0.49626,0.49136,0.486142,0.480331,0.473183,0.464575,0.454852,0.444355,0.432814,0.42017,0.407288,0.394486,0.381636,0.36701,0.35062,0.333328,0.315238,0.295733,0.274065,0.2509,0.227088,0.20292,0.17813,0.152131,0.124426,0.095013,0.06469,0.034701,0.005787,-0.021791,-0.048658,-0.075286,-0.100264,-0.122805,-0.142579,-0.160434,-0.178227,-0.196821,-0.215422,-0.232605,-0.247909,-0.261563,-0.274202,-0.286306,-0.297602,-0.308422,-0.319418,-0.330063,-0.339846,-0.349182,-0.358205,-0.366703,-0.374056,-0.379738,-0.384635,-0.389158,-0.393281,-0.397012,-0.400893,-0.405081,-0.40937,-0.413659,-0.418223,-0.423332,-0.428693,-0.434359,-0.440286,-0.446209,-0.452557,-0.459484,-0.466706,-0.474231,-0.481743,-0.48925,-0.49694,-0.504625,2
0.522813,0.524714,0.526753,0.528499,0.529081,0.528324,0.52651,0.524026,0.520841,0.517241,0.513633,0.510214,0.506634,0.503045,0.499359,0.495797,0.492219,0.487494,0.481821,0.475729,0.469179,0.461435,0.452363,0.442441,0.431997,0.420766,0.408655,0.396253,0.383747,0.371039,0.356776,0.340964,0.324323,0.306867,0.287917,0.266768,0.243976,0.220337,0.196127,0.171103,0.144655,0.116204,0.08569,0.054025,0.022721,-0.007175,-0.035171,-0.061978,-0.088339,-0.113212,-0.135876,-0.155778,-0.173767,-0.191451,-0.209554,-0.227419,-0.243764,-0.258311,-0.271315,-0.283415,-0.295136,-0.306272,-0.317084,-0.328052,-0.338778,-0.348899,-0.358747,-0.368438,-0.377777,-0.386183,-0.393142,-0.399271,-0.404926,-0.410156,-0.415001,-0.419851,-0.424806,-0.429632,-0.434205,-0.43873,-0.443441,-0.44817,-0.453008,-0.457964,-0.462882,-0.468107,-0.473788,-0.479751,-0.486001,-0.492297,-0.498658,-0.505227,-0.511867,2
0.530239,0.532314,0.534278,0.53575,0.536234,0.535477,0.533551,0.530761,0.527345,0.523611,0.519858,0.516207,0.512492,0.508788,0.505047,0.501329,0.497483,0.492887,0.487447,0.481477,0.475015,0.467507,0.458631,0.44859,0.437444,0.425146,0.412075,0.398746,0.385272,0.371534,0.356684,0.340472,0.323418,0.305649,0.286546,0.265558,0.243136,0.21996,0.196283,0.171905,0.146244,0.118791,0.089607,0.059528,0.029833,0.001334,-0.025693,-0.051864,-0.077681,-0.10206,-0.124061,-0.143427,-0.161233,-0.178986,-0.197152,-0.214992,-0.23151,-0.246385,-0.259789,-0.272218,-0.284108,-0.295549,-0.306701,-0.317777,-0.328601,-0.338953,-0.348842,-0.358247,-0.367016,-0.374821,-0.381343,-0.386868,-0.391788,-0.396396,-0.400901,-0.405538,-0.410317,-0.415139,-0.41996,-0.424898,-0.430052,-0.435366,-0.440882,-0.446602,-0.452466,-0.458622,-0.465143,-0.471954,-0.479012,-0.486168,-0.493396,-0.500724,-0.508089,2
0.526826,0.529454,0.532003,0.534223,0.535582,0.535804,0.535051,0.533692,0.531832,0.529656,0.527283,0.524784,0.522086,0.51932,0.516413,0.513464,0.510296,0.506239,0.501347,0.495999,0.490321,0.483814,0.47638,0.468517,0.460387,0.451704,0.442656,0.433547,0.423931,0.41316,0.400193,0.385184,0.368977,0.351635,0.332558,0.311261,0.288459,0.265245,0.242201,0.219282,0.195867,0.171062,0.144401,0.116354,0.088032,0.060172,0.033008,0.005845,-0.021718,-0.048124,-0.071886,-0.092649,-0.111671,-0.130561,-0.14995,-0.16918,-0.186846,-0.202427,-0.216123,-0.228556,-0.240227,-0.251064,-0.261232,-0.271132,-0.280838,-0.290435,-0.300046,-0.309472,-0.318267,-0.325925,-0.332103,-0.337223,-0.341775,-0.346097,-0.350398,-0.354963,-0.359842,-0.364983,-0.370352,-0.376077,-0.382203,-0.388592,-0.395312,-0.402389,-0.409755,-0.41761,-0.425977,-0.434665,-0.443589,-0.452561,-0.461545,-0.47059,-0.479601,2
0.526102,0.528179,0.530236,0.531981,0.532865,0.532593,0.531264,0.529222,0.526696,0.523889,0.520933,0.517932,0.51478,0.511565,0.50824,0.504861,0.501193,0.496532,0.490853,0.484666,0.478187,0.470848,0.462523,0.453813,0.444925,0.435524,0.425653,0.415598,0.405126,0.393741,0.380598,0.365822,0.350051,0.333267,0.314801,0.294132,0.27176,0.248626,0.225187,0.201177,0.175951,0.148751,0.119302,0.088404,0.057475,0.027654,-0.000547,-0.027848,-0.055096,-0.081315,-0.105109,-0.126048,-0.145119,-0.16385,-0.18278,-0.201213,-0.218026,-0.232826,-0.245955,-0.258074,-0.269598,-0.280545,-0.291109,-0.301554,-0.311849,-0.321977,-0.332061,-0.342022,-0.351548,-0.360167,-0.367491,-0.373817,-0.379529,-0.384917,-0.390164,-0.395457,-0.400803,-0.406081,-0.41123,-0.416368,-0.421602,-0.426879,-0.432294,-0.437909,-0.443688,-0.449811,-0.456351,-0.463197,-0.470307,-0.477542,-0.484868,-0.492315,-0.499798,2
