@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute target {1,2,3,4,5,6,7}

@data
1.09741,0.918893,0.732483,0.547728,0.364657,0.184645,0.009986,-0.156708,-0.319465,-0.472046,-0.613197,-0.733321,-0.825318,-0.900588,-0.980236,-1.06559,-1.147339,-1.207802,-1.242364,-1.249996,-1.232471,-1.192745,-1.150411,-1.08903,-1.008292,-0.911913,-0.816075,-0.720364,-0.631148,-0.539238,-0.436863,-0.323042,-0.197422,-0.074279,0.025318,0.100527,0.156072,0.208197,0.257468,0.282109,0.279257,0.252545,0.216523,0.162387,0.092142,0.01006,-0.067978,-0.141991,-0.207986,-0.262238,-0.290988,-0.308437,-0.30129,-0.284471,-0.24126,-0.168605,-0.066771,0.061309,0.215153,0.379834,0.536605,0.683496,0.805267,0.900782,0.965196,0.998148,1.00249,0.998089,0.963225,0.898184,0.802337,0.677069,0.53329,0.380255,0.217992,0.060583,-0.071345,-0.173583,-0.261115,-0.320769,-0.357411,-0.381236,-0.386384,-0.383602,-0.353756,-0.295515,-0.226329,-0.149975,-0.07748,-0.015739,0.033449,0.066062,0.082739,0.074102,0.050306,0.014958,-0.032462,-0.085438,-0.152084,-0.230812,-0.330141,-0.441578,-0.542937,-0.632211,-0.72585,-0.828563,-0.924482,-1.006675,-1.074889,-1.121315,-1.141282,-1.145959,-1.130135,-1.090214,-1.023932,-0.940515,-0.850036,-0.752911,-0.648923,-0.539098,-0.40865,-0.253511,-0.090342,0.080159,0.2583,0.442174,0.631518,0.821027,1.01015,2
0.788859,0.566576,0.350647,0.142372,-0.05678,-0.238567,-0.39234,-0.517408,-0.612326,-0.677545,-0.711692,-0.71454,-0.706497,-0.677089,-0.616525,-0.526027,-0.406578,-0.263586,-0.102635,0.068071,0.23014,0.373792,0.489492,0.57668,0.634044,0.661905,0.659097,0.625216,0.560102,0.463857,0.335844,0.176272,-0.014048,-0.229368,-0.439397,-0.629493,-0.781499,-0.894277,-0.968475,-1.004248,-1.003098,-0.972146,-0.92424,-0.869127,-0.809798,-0.744623,-0.673872,-0.592363,-0.506911,-0.394859,-0.279543,-0.169518,-0.078398,-0.027326,-0.014774,-0.040393,-0.089409,-0.1391,-0.184248,-0.221319,-0.229902,-0.215328,-0.174024,-0.116064,-0.036787,0.027884,0.069499,0.080702,0.084138,0.089752,0.09834,0.134937,0.185256,0.233689,0.27888,0.313403,0.313103,0.280873,0.212642,0.113724,-0.014387,-0.159351,-0.308126,-0.450708,-0.57187,-0.662547,-0.723521,-0.780478,-0.832483,-0.878834,-0.911218,-0.915347,-0.885332,-0.81991,-0.718492,-0.581614,-0.416232,-0.236857,-0.057002,0.114735,0.253105,0.359379,0.433109,0.47508,0.485622,0.464782,0.413691,0.333168,0.231748,0.118584,-0.005178,-0.137275,-0.269095,-0.385025,-0.47806,-0.54096,-0.572783,-0.589345,-0.586975,-0.552452,-0.486539,-0.389447,-0.262183,-0.106288,0.071109,0.259503,0.458175,0.66463,0.87518,4
1.209148,1.011501,0.813895,0.617555,0.422842,0.230022,0.039072,-0.146931,-0.323026,-0.485969,-0.635506,-0.76842,-0.884516,-0.981072,-1.057535,-1.113113,-1.146052,-1.155554,-1.139815,-1.098113,-1.034201,-0.954705,-0.859706,-0.752958,-0.641315,-0.539183,-0.44746,-0.368809,-0.305077,-0.258466,-0.228785,-0.216428,-0.221054,-0.242697,-0.267933,-0.292804,-0.311033,-0.316245,-0.3082,-0.289653,-0.262566,-0.217548,-0.165198,-0.106415,-0.04132,0.03142,0.110154,0.195671,0.281167,0.359646,0.416118,0.441963,0.436999,0.400643,0.346255,0.277721,0.194274,0.108564,0.017687,-0.064036,-0.144821,-0.216554,-0.274271,-0.317624,-0.340494,-0.338637,-0.311293,-0.264811,-0.204537,-0.12939,-0.052234,0.027111,0.113369,0.196164,0.278228,0.343972,0.397904,0.427381,0.426997,0.401589,0.354646,0.287034,0.206771,0.131704,0.064166,0.004196,-0.04836,-0.093709,-0.132343,-0.173,-0.208613,-0.237049,-0.260074,-0.276825,-0.288584,-0.300568,-0.317538,-0.336358,-0.363444,-0.406585,-0.464099,-0.534941,-0.61784,-0.711354,-0.813175,-0.913185,-1.000841,-1.074745,-1.129308,-1.162059,-1.170749,-1.156392,-1.117678,-1.057199,-0.980001,-0.885401,-0.774182,-0.647424,-0.50554,-0.349759,-0.181985,-0.003914,0.177931,0.361722,0.547214,0.734046,0.922141,1.111749,1.297856,6
1.224339,1.08304,0.940732,0.798227,0.65634,0.514857,0.373881,0.235066,0.098388,-0.036576,-0.168756,-0.2946,-0.40701,-0.513745,-0.608815,-0.712998,-0.829233,-0.936556,-1.017565,-1.069378,-1.092325,-1.086321,-1.049931,-0.993173,-0.918769,-0.831289,-0.733578,-0.632303,-0.544034,-0.473177,-0.428619,-0.396713,-0.373817,-0.371839,-0.391035,-0.424531,-0.460728,-0.495624,-0.532834,-0.564702,-0.581859,-0.579744,-0.557568,-0.517883,-0.458507,-0.393148,-0.322006,-0.245252,-0.165085,-0.065918,0.056638,0.193402,0.320624,0.417659,0.486311,0.527035,0.533539,0.505739,0.45867,0.399144,0.325666,0.263809,0.215689,0.172471,0.146713,0.128823,0.112512,0.097164,0.09444,0.102173,0.110677,0.119896,0.146835,0.196644,0.254937,0.311638,0.365178,0.398057,0.406353,0.39785,0.365145,0.300738,0.206408,0.084923,-0.049127,-0.169646,-0.265853,-0.336857,-0.398068,-0.45328,-0.50195,-0.538446,-0.561038,-0.564976,-0.552266,-0.52614,-0.50192,-0.476817,-0.451939,-0.428739,-0.419806,-0.43048,-0.451034,-0.47977,-0.530482,-0.604626,-0.693204,-0.786155,-0.869765,-0.942717,-1.000608,-1.040543,-1.05036,-1.031672,-0.984414,-0.91197,-0.829321,-0.732424,-0.621778,-0.499703,-0.354241,-0.184821,-0.000698,0.19131,0.386199,0.583327,0.782292,0.983959,1.184216,7
0.995489,0.814614,0.635186,0.455322,0.276482,0.101189,-0.069545,-0.234064,-0.390666,-0.537391,-0.672093,-0.788722,-0.885471,-0.960033,-1.022915,-1.079643,-1.129522,-1.179064,-1.219777,-1.243077,-1.252847,-1.246065,-1.222831,-1.184259,-1.131196,-1.064272,-0.986727,-0.903279,-0.816388,-0.729602,-0.635651,-0.526068,-0.405242,-0.280534,-0.161932,-0.058339,0.03483,0.112471,0.173454,0.218123,0.245528,0.255825,0.250856,0.229047,0.192817,0.144914,0.101482,0.058986,0.021308,-0.005137,-0.012312,0.001266,0.034222,0.082298,0.143443,0.223254,0.321813,0.432308,0.548798,0.661471,0.765295,0.85853,0.928499,0.975632,0.99968,1.000658,0.97834,0.932488,0.863449,0.775124,0.679768,0.574993,0.461608,0.345721,0.233317,0.13512,0.055008,-0.006308,-0.048458,-0.071002,-0.074519,-0.06128,-0.0383,-0.010485,0.019955,0.053236,0.076794,0.086883,0.082746,0.064057,0.030647,-0.017456,-0.081218,-0.159806,-0.250583,-0.353054,-0.460515,-0.567738,-0.667221,-0.754202,-0.83779,-0.92213,-1.002534,-1.074248,-1.133225,-1.178151,-1.208603,-1.224663,-1.223856,-1.204006,-1.168312,-1.117926,-1.066194,-1.009451,-0.946565,-0.877389,-0.790964,-0.683382,-0.556595,-0.415707,-0.264969,-0.106138,0.059914,0.232392,0.408045,0.584569,0.761982,0.940467,1.119514,1
0.981362,0.797934,0.615566,0.433884,0.256601,0.082247,-0.086748,-0.248856,-0.402173,-0.546145,-0.67032,-0.77476,-0.856512,-0.927435,-0.991495,-1.04846,-1.101918,-1.151188,-1.182659,-1.198487,-1.197316,-1.176458,-1.137281,-1.080535,-1.007743,-0.920004,-0.827109,-0.731922,-0.638127,-0.533413,-0.41691,-0.295232,-0.178175,-0.068199,0.027074,0.110669,0.177728,0.227495,0.258347,0.271969,0.266431,0.243229,0.203712,0.151713,0.099895,0.049669,0.003714,-0.030909,-0.045444,-0.03929,-0.013103,0.031133,0.084977,0.153281,0.240502,0.344688,0.465523,0.583552,0.694943,0.797409,0.878358,0.935923,0.970633,0.98198,0.969821,0.933769,0.874204,0.792424,0.700238,0.601881,0.495653,0.381831,0.261568,0.15423,0.063389,-0.010242,-0.064283,-0.09933,-0.114131,-0.109314,-0.089066,-0.060299,-0.027761,0.0089,0.045327,0.06934,0.079777,0.075097,0.057245,0.024744,-0.023512,-0.085979,-0.164305,-0.255684,-0.360956,-0.478537,-0.597367,-0.706685,-0.80178,-0.882675,-0.954109,-1.023889,-1.093206,-1.155957,-1.206796,-1.244337,-1.267382,-1.275695,-1.268167,-1.24276,-1.200529,-1.143299,-1.081573,-1.018233,-0.948607,-0.873449,-0.787481,-0.680268,-0.551569,-0.406722,-0.25253,-0.090798,0.077476,0.251256,0.429442,0.60714,0.785356,0.964551,1.14236,1
0.75743,0.689101,0.621298,0.537737,0.450848,0.363761,0.276588,0.186583,0.083483,-0.034095,-0.167045,-0.315052,-0.478696,-0.651945,-0.807774,-0.939709,-1.048651,-1.134876,-1.19777,-1.238107,-1.256069,-1.251787,-1.222907,-1.176753,-1.108654,-1.028484,-0.941104,-0.832402,-0.713111,-0.591114,-0.481591,-0.388764,-0.315739,-0.263353,-0.230735,-0.217249,-0.221502,-0.242151,-0.277771,-0.321254,-0.377208,-0.432342,-0.478796,-0.524106,-0.557915,-0.576619,-0.578846,-0.563231,-0.527275,-0.47021,-0.392669,-0.295244,-0.189803,-0.076356,0.052682,0.196799,0.355954,0.526346,0.705209,0.885465,1.067522,1.243493,1.396272,1.525466,1.630676,1.71212,1.768914,1.801393,1.819139,1.821347,1.804957,1.770973,1.714046,1.632927,1.527153,1.396368,1.240648,1.067858,0.895928,0.724251,0.551913,0.387893,0.234512,0.094977,-0.031486,-0.143336,-0.245075,-0.337067,-0.412462,-0.470105,-0.508646,-0.531432,-0.537887,-0.53044,-0.510053,-0.485149,-0.444474,-0.40495,-0.372213,-0.348778,-0.339339,-0.345865,-0.369277,-0.410534,-0.471378,-0.550943,-0.644476,-0.736617,-0.823981,-0.903127,-0.973004,-1.02385,-1.065605,-1.090765,-1.095285,-1.079702,-1.037507,-0.96802,-0.871586,-0.750229,-0.61213,-0.466374,-0.317482,-0.177641,-0.049955,0.078137,0.207163,0.336291,0.461724,5
0.616609,0.522922,0.429212,0.335343,0.24184,0.141546,0.026249,-0.104696,-0.250356,-0.411647,-0.586665,-0.761979,-0.915774,-1.042701,-1.143997,-1.220421,-1.269648,-1.293675,-1.292689,-1.266947,-1.221251,-1.158876,-1.07575,-0.981565,-0.880409,-0.75958,-0.630876,-0.508065,-0.400583,-0.310649,-0.240219,-0.18987,-0.160165,-0.150764,-0.160211,-0.184982,-0.219204,-0.258793,-0.307912,-0.351709,-0.379692,-0.406291,-0.421036,-0.421034,-0.405856,-0.374093,-0.323728,-0.253593,-0.164424,-0.060399,0.051288,0.178198,0.318722,0.471916,0.637297,0.809739,0.982261,1.156059,1.316657,1.453835,1.567786,1.658028,1.724378,1.766702,1.78555,1.785503,1.78259,1.760809,1.715721,1.647103,1.555196,1.439355,1.300036,1.137659,0.966137,0.795399,0.625735,0.463478,0.312934,0.176027,0.052201,-0.05586,-0.157356,-0.244412,-0.313802,-0.36413,-0.397075,-0.413842,-0.41522,-0.40313,-0.381544,-0.356271,-0.316384,-0.278305,-0.245941,-0.222488,-0.212144,-0.217944,-0.241962,-0.286338,-0.349984,-0.434002,-0.536411,-0.65207,-0.766699,-0.87904,-0.979925,-1.062785,-1.138278,-1.195808,-1.235329,-1.254874,-1.248538,-1.216836,-1.157632,-1.071011,-0.957567,-0.816623,-0.653551,-0.484669,-0.326515,-0.178556,-0.045436,0.074022,0.180173,0.287074,0.394308,0.501092,0.600559,5
1.164402,1.009448,0.846104,0.67355,0.499674,0.32789,0.160936,-0.005629,-0.16585,-0.322184,-0.47042,-0.608338,-0.726356,-0.820342,-0.891511,-0.965043,-1.045208,-1.125388,-1.193235,-1.237034,-1.255833,-1.251246,-1.225743,-1.177064,-1.121599,-1.057461,-0.975989,-0.880114,-0.791762,-0.706165,-0.621873,-0.526474,-0.419843,-0.302671,-0.176003,-0.051729,0.055697,0.13748,0.197636,0.255914,0.309594,0.345565,0.352584,0.336676,0.308404,0.264342,0.204241,0.131087,0.049026,-0.028937,-0.1141,-0.193264,-0.253121,-0.283616,-0.296451,-0.313526,-0.310449,-0.278002,-0.215965,-0.129687,-0.017988,0.115184,0.270878,0.436275,0.589746,0.717625,0.830076,0.914587,0.970222,0.996467,1.000731,0.988305,0.948744,0.880041,0.782752,0.656522,0.516966,0.369396,0.212993,0.061699,-0.066632,-0.164929,-0.238318,-0.300734,-0.339719,-0.351559,-0.339477,-0.31753,-0.286732,-0.247914,-0.200756,-0.145979,-0.102603,-0.066525,-0.051045,-0.056678,-0.073174,-0.104794,-0.15674,-0.215848,-0.292305,-0.387644,-0.493699,-0.590028,-0.675698,-0.757835,-0.84887,-0.935995,-1.00981,-1.075535,-1.118235,-1.135103,-1.135166,-1.120046,-1.080164,-1.013831,-0.935008,-0.843543,-0.735431,-0.62187,-0.504412,-0.373318,-0.215403,-0.040723,0.144959,0.338312,0.537683,0.738529,0.93685,2
0.664799,0.444164,0.229112,0.021268,-0.177237,-0.361531,-0.519349,-0.648569,-0.749406,-0.82121,-0.863501,-0.875628,-0.872336,-0.854077,-0.80558,-0.727782,-0.620786,-0.486365,-0.32568,-0.147535,0.042683,0.225939,0.382858,0.511674,0.612442,0.684504,0.727503,0.740707,0.724225,0.677921,0.601619,0.495638,0.359543,0.194019,-0.000469,-0.216888,-0.429197,-0.6171,-0.769229,-0.88449,-0.962941,-1.00455,-1.009442,-0.977693,-0.914707,-0.831703,-0.741229,-0.645615,-0.545467,-0.440648,-0.329425,-0.215443,-0.107058,0.000761,0.100976,0.164973,0.191826,0.188643,0.176777,0.149228,0.091041,0.02695,-0.020658,-0.048875,-0.050075,-0.02599,-0.004038,0.028724,0.069156,0.106017,0.132306,0.161848,0.190904,0.212009,0.20316,0.171026,0.136607,0.085765,0.009215,-0.088389,-0.213134,-0.346823,-0.45528,-0.548808,-0.637936,-0.722162,-0.79314,-0.836452,-0.847389,-0.825821,-0.771111,-0.682584,-0.560789,-0.405882,-0.231537,-0.053031,0.125389,0.279378,0.401167,0.491062,0.54858,0.573808,0.56773,0.530151,0.461622,0.363385,0.244884,0.113313,-0.02949,-0.181188,-0.327411,-0.457036,-0.56584,-0.645762,-0.695368,-0.720116,-0.731115,-0.724744,-0.687022,-0.618424,-0.519491,-0.391193,-0.242117,-0.080994,0.090381,0.271114,0.45872,0.651737,0.845571,4
1.005145,0.816179,0.628714,0.443611,0.269564,0.104192,-0.062906,-0.225055,-0.384387,-0.532288,-0.661284,-0.766152,-0.851807,-0.935418,-1.022758,-1.107417,-1.173679,-1.214413,-1.227084,-1.2159,-1.190953,-1.156304,-1.108072,-1.03707,-0.946092,-0.848458,-0.755855,-0.666539,-0.576784,-0.477456,-0.366198,-0.242281,-0.11513,0.004955,0.094806,0.158387,0.218272,0.275819,0.323774,0.345899,0.338198,0.314679,0.277089,0.220581,0.149704,0.068389,-0.019682,-0.105001,-0.190407,-0.264407,-0.306981,-0.319649,-0.33715,-0.345091,-0.32572,-0.279956,-0.204803,-0.103531,0.022555,0.172335,0.337173,0.500732,0.648847,0.770898,0.870582,0.939826,0.978738,0.988129,0.982024,0.9516,0.891529,0.801582,0.681369,0.543923,0.395938,0.240437,0.086254,-0.052689,-0.161613,-0.240155,-0.29832,-0.343897,-0.362191,-0.355337,-0.3231,-0.282466,-0.23439,-0.17828,-0.112379,-0.04959,-0.001219,0.033193,0.052875,0.051174,0.022824,-0.016023,-0.068278,-0.127171,-0.210434,-0.311959,-0.429386,-0.538369,-0.633869,-0.71842,-0.808356,-0.904597,-0.988877,-1.060555,-1.11914,-1.154173,-1.162865,-1.160617,-1.135493,-1.085667,-1.007952,-0.918696,-0.823656,-0.71828,-0.607278,-0.490477,-0.352444,-0.193104,-0.023786,0.155613,0.342941,0.535436,0.728754,0.921637,1.105579,2
0.727138,0.508812,0.296065,0.090324,-0.107582,-0.294466,-0.457671,-0.592364,-0.69824,-0.774194,-0.819782,-0.834524,-0.833039,-0.814543,-0.76518,-0.68633,-0.578517,-0.442553,-0.283695,-0.108507,0.07987,0.257993,0.412673,0.539112,0.636692,0.704627,0.74256,0.750038,0.726845,0.672397,0.586968,0.47057,0.323274,0.144681,-0.060264,-0.282207,-0.496411,-0.676938,-0.820812,-0.927186,-0.996732,-1.029747,-1.026271,-0.989464,-0.926811,-0.852208,-0.77211,-0.687225,-0.597654,-0.502315,-0.384929,-0.250732,-0.1141,0.012013,0.100734,0.151615,0.165875,0.151793,0.126454,0.09161,0.038125,-0.020646,-0.064094,-0.086305,-0.080996,-0.049059,-0.010399,0.008676,-0.001618,-0.026427,-0.023546,0.006018,0.05806,0.113435,0.14233,0.145075,0.136401,0.117151,0.072843,-0.001098,-0.107283,-0.241551,-0.385224,-0.501224,-0.587643,-0.652426,-0.712662,-0.767678,-0.813492,-0.839201,-0.832038,-0.791005,-0.714499,-0.602511,-0.455463,-0.288637,-0.112087,0.0624,0.215367,0.337103,0.427517,0.487248,0.515923,0.51365,0.481042,0.418588,0.327287,0.213876,0.088106,-0.047317,-0.191208,-0.327467,-0.448474,-0.544685,-0.612564,-0.649961,-0.669234,-0.675207,-0.650265,-0.5946,-0.508566,-0.392436,-0.247704,-0.081423,0.097334,0.28224,0.474219,0.673096,0.874598,4
-0.464247,-0.636669,-0.785656,-0.915538,-1.019056,-1.0966,-1.148754,-1.175877,-1.178523,-1.158155,-1.119756,-1.058109,-0.98355,-0.900682,-0.794723,-0.678001,-0.556862,-0.445718,-0.352481,-0.272367,-0.213706,-0.176217,-0.160081,-0.164292,-0.18797,-0.229004,-0.277196,-0.336667,-0.398719,-0.454749,-0.51811,-0.565736,-0.598172,-0.614383,-0.613376,-0.595064,-0.557376,-0.499808,-0.423262,-0.328468,-0.220471,-0.105216,0.024868,0.169119,0.328262,0.498301,0.676662,0.85237,1.0287,1.205545,1.373851,1.516415,1.633153,1.723778,1.789626,1.830502,1.85079,1.855388,1.840062,1.810978,1.759095,1.682176,1.581236,1.456048,1.307066,1.134485,0.946831,0.762462,0.581401,0.411212,0.251555,0.108139,-0.020392,-0.133504,-0.235406,-0.330629,-0.407671,-0.465295,-0.502581,-0.520532,-0.521946,-0.507956,-0.480922,-0.451247,-0.406888,-0.365357,-0.327569,-0.301999,-0.290128,-0.29276,-0.31134,-0.347303,-0.402611,-0.476449,-0.569619,-0.67173,-0.771009,-0.865929,-0.952758,-1.020595,-1.081699,-1.12531,-1.14932,-1.151965,-1.132348,-1.089563,-1.023367,-0.933767,-0.821682,-0.684195,-0.524049,-0.362989,-0.21447,-0.078457,0.044426,0.154963,0.266923,0.376293,0.481797,0.582785,0.660915,0.714809,0.744352,0.762626,0.774571,0.77704,0.773832,0.77748,0.790941,5
1.253349,1.062813,0.872365,0.684096,0.497605,0.312811,0.130086,-0.047994,-0.214499,-0.365956,-0.491736,-0.603683,-0.703955,-0.798297,-0.88324,-0.945015,-0.981005,-0.990189,-0.971644,-0.928601,-0.865903,-0.788331,-0.701352,-0.606386,-0.515377,-0.439882,-0.389794,-0.353141,-0.327602,-0.316035,-0.323881,-0.353257,-0.404116,-0.458638,-0.515281,-0.56966,-0.620687,-0.658191,-0.675854,-0.674157,-0.649389,-0.59798,-0.526088,-0.445801,-0.360884,-0.273249,-0.18231,-0.086571,0.031045,0.152125,0.268908,0.35946,0.425272,0.461109,0.465762,0.43828,0.391103,0.331112,0.256835,0.191232,0.138389,0.091529,0.066468,0.062256,0.05948,0.057643,0.055643,0.05581,0.056578,0.067062,0.097968,0.150015,0.210387,0.265768,0.316419,0.345485,0.35176,0.341374,0.304613,0.235453,0.138079,0.015625,-0.115248,-0.228699,-0.318873,-0.394344,-0.465402,-0.530681,-0.588244,-0.627246,-0.646139,-0.645547,-0.624964,-0.58968,-0.549901,-0.508934,-0.468837,-0.431742,-0.405327,-0.39766,-0.40817,-0.427656,-0.453991,-0.502417,-0.57267,-0.655965,-0.742868,-0.820173,-0.887229,-0.937728,-0.969851,-0.975277,-0.952795,-0.903328,-0.829408,-0.740838,-0.646493,-0.5431,-0.430628,-0.295547,-0.138287,0.032385,0.212128,0.394227,0.578194,0.76371,0.951324,1.140678,1.324799,7
0.730082,0.64641,0.560948,0.467404,0.36505,0.263019,0.161256,0.054614,-0.066726,-0.202155,-0.352837,-0.516725,-0.679837,-0.830619,-0.958421,-1.059601,-1.135886,-1.187269,-1.21274,-1.214972,-1.192347,-1.152574,-1.091981,-1.015892,-0.933521,-0.832041,-0.715716,-0.595247,-0.484426,-0.388605,-0.310638,-0.25186,-0.213489,-0.195623,-0.198172,-0.218156,-0.255032,-0.300445,-0.356534,-0.415474,-0.463808,-0.507625,-0.544737,-0.566926,-0.573845,-0.564292,-0.538107,-0.493139,-0.427988,-0.343156,-0.241641,-0.133951,-0.011494,0.126509,0.278298,0.441006,0.610266,0.77904,0.948727,1.119297,1.286446,1.429761,1.550094,1.647052,1.720304,1.77036,1.799853,1.816662,1.811145,1.788724,1.751987,1.692455,1.609738,1.503731,1.374523,1.222214,1.051173,0.881553,0.71328,0.546084,0.384457,0.232756,0.095448,-0.028429,-0.136464,-0.233694,-0.321403,-0.390791,-0.441789,-0.477847,-0.49893,-0.506394,-0.50574,-0.498235,-0.476001,-0.450752,-0.424795,-0.405794,-0.400787,-0.409061,-0.432966,-0.474583,-0.534941,-0.613551,-0.706228,-0.797154,-0.884064,-0.964136,-1.031256,-1.083692,-1.128719,-1.153971,-1.16219,-1.150702,-1.115498,-1.056871,-0.975022,-0.868806,-0.739423,-0.594776,-0.446495,-0.307049,-0.177147,-0.05772,0.059177,0.177348,0.295841,0.415182,0.529506,5
1.176163,0.979324,0.782514,0.587415,0.393706,0.201579,0.011239,-0.175311,-0.351835,-0.516964,-0.668587,-0.804531,-0.923278,-1.023262,-1.104057,-1.164255,-1.203172,-1.217788,-1.207351,-1.171732,-1.111402,-1.03045,-0.934304,-0.825617,-0.708824,-0.5913,-0.483793,-0.389086,-0.308326,-0.243732,-0.195943,-0.165554,-0.15132,-0.155836,-0.179007,-0.206629,-0.233436,-0.2524,-0.258311,-0.250346,-0.23457,-0.207907,-0.162797,-0.110284,-0.052262,0.011723,0.082912,0.160575,0.244091,0.325795,0.39985,0.450775,0.471697,0.463671,0.424577,0.372776,0.308246,0.223035,0.140387,0.057479,-0.018763,-0.09471,-0.157388,-0.204743,-0.237446,-0.249356,-0.235362,-0.203838,-0.15497,-0.094511,-0.018494,0.05441,0.129412,0.213278,0.27616,0.329288,0.36415,0.387303,0.388661,0.368822,0.326722,0.263094,0.19284,0.125646,0.065415,0.014191,-0.030052,-0.066867,-0.101262,-0.141017,-0.174604,-0.202063,-0.223881,-0.244184,-0.266605,-0.292285,-0.320142,-0.348639,-0.390519,-0.446576,-0.516642,-0.598609,-0.691704,-0.794405,-0.899854,-0.994561,-1.075848,-1.140166,-1.184273,-1.205222,-1.203203,-1.179014,-1.13303,-1.066497,-0.982929,-0.882215,-0.765746,-0.635569,-0.490703,-0.332692,-0.16429,0.012916,0.19241,0.373865,0.556855,0.741966,0.928207,1.115331,1.298133,6
1.134164,0.95428,0.777291,0.601697,0.426123,0.250934,0.079335,-0.087591,-0.248814,-0.40288,-0.549196,-0.685032,-0.809826,-0.915579,-1.001964,-1.064224,-1.118191,-1.167142,-1.216481,-1.260672,-1.295733,-1.312953,-1.321048,-1.315561,-1.29659,-1.264792,-1.22043,-1.165428,-1.099965,-1.031723,-0.960765,-0.891629,-0.810734,-0.715818,-0.608437,-0.486971,-0.357349,-0.23665,-0.12569,-0.029611,0.051722,0.117411,0.167654,0.201829,0.220098,0.223806,0.212317,0.186141,0.147164,0.098149,0.050993,0.006562,-0.031427,-0.054732,-0.057297,-0.039387,-0.001321,0.049194,0.110919,0.191894,0.289557,0.404185,0.524621,0.638788,0.744148,0.839261,0.914441,0.965498,0.991006,0.993696,0.972204,0.927699,0.85862,0.773973,0.681115,0.578105,0.468735,0.351817,0.239033,0.14271,0.064306,0.005153,-0.036296,-0.057789,-0.057882,-0.043401,-0.02172,0.001759,0.029705,0.058989,0.080307,0.086737,0.077539,0.053801,0.0146,-0.039176,-0.107958,-0.190435,-0.282479,-0.378376,-0.476934,-0.573228,-0.662816,-0.753534,-0.844866,-0.930992,-1.003206,-1.058286,-1.095485,-1.115414,-1.114575,-1.093733,-1.0532,-1.002741,-0.940703,-0.87095,-0.794894,-0.713286,-0.621723,-0.508078,-0.374469,-0.224632,-0.064837,0.102696,0.276401,0.455002,0.635818,0.818001,1.000302,1
