@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute target {1,2,3,4,5}

@data
0.34748,-0.433782,-2.547665,-3.621621,-2.640156,-1.530028,-0.474739,-0.174634,-0.163887,-0.100102,-0.191694,-0.230692,-0.25468,-0.224307,-0.282828,-0.372302,-0.419482,-0.422076,-0.52302,-0.523256,-0.663211,-0.790139,-0.691778,-0.69104,-0.682663,-0.594503,-0.436562,-0.312458,-0.389211,-0.085466,0.036759,0.011304,0.099571,0.177381,0.137917,0.155006,0.267374,0.190048,0.254065,0.373438,0.327839,0.429101,0.437715,0.516881,0.542777,0.582251,0.517167,0.481735,0.536088,0.5207,0.40062,0.386717,0.378482,0.269235,0.329444,0.349028,0.256149,0.319114,0.240006,0.246939,0.21185,0.41252,0.572603,1.008302,1.083368,1.651102,1.976465,1.835507,1.426613,0.954467,0.05182,-0.239729,-0.348287,-0.328756,-0.401844,-0.302377,-0.386208,-0.338862,-0.316616,-0.231943,0.316973,0.838994,1.11538,0.274437,-0.486126,1
-0.912597,-2.148566,-3.475337,-3.499275,-1.794073,-1.296204,-0.400926,-0.296107,-0.325822,-0.284283,-0.263161,-0.284797,-0.358318,-0.349114,-0.26158,-0.321337,-0.333418,-0.434261,-0.427744,-0.51117,-0.464705,-0.578474,-0.484031,-0.455147,-0.401345,-0.350979,-0.242722,-0.067047,-0.032738,0.015715,0.062543,0.078231,-0.021143,0.064652,0.032759,0.084408,0.140955,0.069515,0.152326,0.146834,0.27739,0.286314,0.431188,0.406323,0.524801,0.51571,0.612551,0.594221,0.59817,0.534071,0.549865,0.454105,0.43303,0.416544,0.378671,0.321758,0.348073,0.38851,0.39007,0.545428,0.802974,0.895803,1.115454,1.481721,1.464917,1.192988,0.97767,0.701508,0.286496,-0.072956,-0.198055,-0.175576,-0.209157,-0.216646,-0.199658,-0.243844,-0.199739,-0.185943,-0.078691,0.499381,1.136035,1.379696,1.205722,0.069078,-0.207488,1
1.257597,0.0747,-1.911883,-2.870448,-2.249689,-1.377378,-0.901981,-0.313326,-0.395661,-0.461646,-0.338554,-0.400742,-0.394937,-0.467288,-0.452354,-0.512326,-0.600212,-0.66116,-0.736785,-0.822116,-0.806139,-0.892003,-0.871423,-0.969776,-0.902799,-0.86851,-0.726235,-0.671124,-0.460861,-0.357666,-0.338139,-0.364916,-0.261741,-0.153985,-0.157098,-0.143719,-0.186492,-0.048735,-0.057994,-0.085127,-0.05441,0.058301,0.055732,0.110774,0.169288,0.187202,0.178877,0.279351,0.324538,0.245458,0.274877,0.153286,0.285703,0.192582,0.134689,0.219868,0.232373,0.221242,0.207541,0.280039,0.447243,0.647623,0.925844,1.070628,1.397678,1.717265,1.59756,1.38322,1.074163,0.771531,0.259853,0.12477,0.137579,0.170132,0.139104,0.157707,0.233719,0.244599,0.300145,0.463904,1.028291,1.220873,1.565674,1.418555,1.605701,1
-2.825217,-3.978125,-3.306513,-1.640502,-0.958873,-0.095006,-0.063563,-0.147162,-0.151368,-0.09305,-0.074859,-0.094319,-0.154408,-0.17955,-0.279061,-0.255082,-0.249035,-0.392197,-0.416562,-0.413504,-0.429081,-0.411013,-0.366549,-0.284355,-0.272649,-0.206264,-0.049816,0.071955,0.110935,0.12237,0.050676,0.0458,0.110971,0.138802,0.108601,0.131933,0.138351,0.123355,0.188416,0.120333,0.147259,0.314076,0.419545,0.406741,0.483418,0.452222,0.479382,0.41778,0.29962,0.355104,0.359248,0.304085,0.366942,0.261707,0.161802,0.295178,0.28768,0.291263,0.55553,0.8124,1.006214,1.262108,1.621719,1.487941,1.314694,0.918814,0.72659,0.167778,-0.255769,-0.245132,-0.36243,-0.402348,-0.330592,-0.31389,-0.424638,-0.333496,-0.261874,-0.227347,0.114096,0.593409,0.772846,0.781852,0.47931,0.346551,0.417794,1
-0.22494,-3.199154,-3.292263,-3.022833,-1.338397,-1.024556,-0.265085,-0.261516,-0.209415,-0.268313,-0.230309,-0.217039,-0.245573,-0.277975,-0.27548,-0.304961,-0.281623,-0.323871,-0.319049,-0.447694,-0.412681,-0.460036,-0.507744,-0.394318,-0.40879,-0.329332,-0.234786,-0.145567,-0.093672,-0.029234,-0.009007,0.00675,-0.036997,-0.078845,-0.096765,-0.019841,-0.006747,-0.030171,0.082893,0.053811,0.119722,0.139172,0.205182,0.174575,0.259212,0.300429,0.313426,0.298459,0.315643,0.301466,0.34794,0.308135,0.248439,0.264819,0.316892,0.22679,0.380129,0.500866,0.652961,0.963444,1.029885,1.399035,1.462424,1.399529,1.207332,0.99654,0.594447,0.093761,-0.106147,-0.06155,-0.085446,0.04847,-0.071991,-0.074421,-0.024121,-0.108666,-0.002034,0.137164,0.448084,0.920683,1.15967,1.078359,0.615387,0.777952,-0.29092,1
0.026999,-0.276573,-0.256747,-0.234357,-0.343775,-0.143852,-0.276798,-0.324035,-0.216676,-0.386215,-0.143469,-0.436222,-0.445386,-0.304657,-0.356178,-0.419328,-0.450774,-0.141722,-0.154134,-0.286374,-0.064587,0.109859,0.032253,0.153561,0.070191,-0.008656,0.20544,0.105694,-0.038694,0.063295,0.157532,-0.008051,0.029007,0.185211,0.01098,0.149942,0.37144,0.475551,0.474475,0.533738,0.534535,0.641573,0.484743,0.470552,0.433153,0.561575,0.420474,0.512352,0.850518,0.821107,1.165277,1.501151,1.735799,1.636946,1.495611,1.000727,0.636297,0.32339,-0.029255,-0.256272,-0.219584,-0.309862,-0.27943,-0.288959,-0.154105,-0.282278,-0.407685,-0.003911,0.685443,0.776348,0.794646,0.656595,0.176103,0.510547,0.019013,-1.87762,-2.914955,-3.520009,-2.444882,-1.298929,-0.700944,-0.40634,-0.294157,-0.37995,-0.213253,1
-0.732353,-0.838872,-1.274628,-1.434015,-1.002999,-0.168555,0.207087,0.37241,0.693368,0.749648,0.847658,0.998101,1.070767,1.150226,1.088108,1.305825,1.2538,1.248552,1.343223,1.254826,1.238116,1.105028,0.885487,0.867387,0.650666,0.39725,0.389349,0.383466,0.281051,0.305399,0.422599,0.355207,0.409276,0.300533,0.375636,0.284132,0.323968,0.141666,0.136948,0.14471,0.194395,0.088195,0.0783,0.134959,0.103493,0.054317,0.015647,-0.07606,-0.039863,0.002516,-0.034799,-0.067071,-0.09681,-0.11208,-0.189079,-0.195795,-0.23984,-0.214771,-0.216073,-0.271639,-0.316706,-0.323978,-0.282885,-0.309483,-0.211528,-0.058153,0.317293,0.646872,0.740748,0.616489,0.189634,-0.186582,-0.825316,-1.174076,-1.25592,-1.216159,-1.334152,-1.386785,-1.407309,-1.433531,-0.712789,-0.454862,-1.594613,-2.539778,-1.934421,1
-1.452235,-3.514704,-3.441194,-2.532375,-1.245921,-0.699663,-0.239371,-0.191633,-0.213432,-0.187504,-0.117475,-0.197551,-0.159211,-0.158873,-0.197677,-0.162324,-0.259555,-0.228558,-0.331589,-0.397413,-0.352641,-0.435225,-0.320719,-0.303958,-0.285279,-0.16346,-0.024572,0.047115,0.051113,0.096431,0.167281,0.139479,0.1064,0.07687,0.105629,0.174163,0.157603,0.147692,0.167176,0.225604,0.212898,0.344611,0.413016,0.404815,0.384138,0.50899,0.482913,0.496877,0.435361,0.361601,0.417215,0.338205,0.353671,0.231884,0.340016,0.327681,0.297062,0.418382,0.607829,0.901535,1.077678,1.382053,1.51217,1.514629,1.206629,0.877885,0.445425,-0.002742,-0.239936,-0.386035,-0.387749,-0.425422,-0.423332,-0.523016,-0.34377,-0.394895,-0.382712,-0.320169,0.08459,0.675552,0.777881,0.896011,0.538936,0.522603,0.190592,1
-0.660939,-1.552116,-2.087123,-2.15643,-1.521137,-1.388005,-0.953575,-0.873751,-0.876899,-0.876893,-0.857197,-0.86332,-0.799837,-0.812194,-0.844293,-0.786801,-0.793739,-0.789465,-0.769055,-0.763733,-0.774707,-0.797639,-0.75931,-0.764819,-0.681336,-0.707278,-0.621399,-0.594097,-0.515163,-0.432638,-0.365582,-0.316724,-0.243606,-0.257881,-0.246794,-0.170961,-0.146984,-0.102313,-0.120954,-0.079596,0.013731,0.038807,0.058799,0.081902,0.164357,0.187941,0.219028,0.222557,0.26498,0.286184,0.310016,0.340077,0.338556,0.388346,0.371359,0.435261,0.384647,0.403505,0.490812,0.462314,0.641937,0.725529,0.95395,1.119008,1.246436,1.304361,1.259704,1.048766,0.861967,0.682115,0.653251,0.664641,0.702409,0.688665,0.754535,0.753928,0.752773,0.821623,0.916652,1.308636,1.338679,1.30918,1.199543,1.150924,1.40389,1
0.832401,-1.39286,-2.944963,-2.782454,-1.559674,-1.181775,-0.338628,-0.347993,-0.375345,-0.408293,-0.349752,-0.368624,-0.382464,-0.43585,-0.421358,-0.537204,-0.579632,-0.701394,-0.823012,-0.930202,-1.043095,-1.024062,-1.097868,-1.045168,-1.057166,-0.972391,-0.679136,-0.59758,-0.350903,-0.328543,-0.110694,-0.096347,0.042284,0.058716,0.090757,0.076373,0.23027,0.183139,0.278753,0.32635,0.416616,0.438596,0.492695,0.641522,0.585547,0.587767,0.668356,0.636816,0.533349,0.518296,0.498425,0.375297,0.407164,0.358155,0.383156,0.412253,0.431762,0.361379,0.29316,0.288622,0.275833,0.566608,0.88372,1.033485,1.328943,1.705082,1.675402,1.298221,1.082997,0.583308,-0.148259,-0.209693,-0.225257,-0.132174,-0.180926,-0.199935,-0.118136,-0.125647,-0.175267,0.010648,0.538333,0.6624,1.496735,1.542253,0.647779,1
0.430203,-2.421329,-3.785674,-2.659969,-1.451498,-0.945528,-0.20126,-0.182134,-0.190803,-0.193047,-0.165042,-0.304072,-0.290892,-0.279582,-0.404617,-0.404605,-0.52075,-0.558469,-0.618998,-0.68605,-0.766743,-0.812289,-0.786462,-0.672624,-0.624561,-0.60973,-0.422513,-0.246396,-0.132593,-0.111253,-0.059217,-0.062166,-0.000817,-0.022057,0.018696,-0.033499,-0.002666,0.028803,0.111887,0.007676,0.121847,0.256486,0.236914,0.391351,0.426188,0.484244,0.514029,0.485293,0.472734,0.455858,0.435103,0.375051,0.298298,0.28271,0.299958,0.273011,0.270304,0.260904,0.172018,0.44004,0.604161,0.917681,1.018111,1.308944,1.406563,1.223459,0.887336,0.676214,0.436257,-0.018489,-0.140447,-0.19962,-0.179406,-0.129385,-0.144826,-0.156505,-0.14381,-0.119481,-0.02,0.700069,1.274707,1.855051,1.689687,0.55975,0.774274,1
-0.741468,-1.648898,-2.499621,-3.246938,-2.061248,-1.395123,-0.522118,-0.338256,-0.47743,0.075898,-0.56062,-0.543004,-0.301998,-0.331348,-0.666085,-0.508814,-0.529886,-0.3843,-0.395432,-0.207221,-0.388416,-0.447293,-0.091724,-0.396415,-0.175383,-0.411366,-0.467052,-0.292907,-0.351071,-0.105189,-0.3372,-0.063,-0.043172,-0.063604,-0.452518,-0.201204,-0.108844,-0.109227,-0.156029,-0.073149,0.104937,-0.004185,0.076353,0.269298,0.240428,0.246988,0.38962,0.331328,0.420444,0.364174,0.356905,0.292439,0.402759,0.379711,0.406759,0.351389,0.364648,0.279096,0.369354,0.423475,0.711601,0.760553,1.203359,1.570363,1.809398,1.850832,1.524903,1.262811,0.850988,0.375434,0.159288,0.133478,0.15603,0.313614,0.430882,0.462608,0.511867,0.408482,0.501498,0.900509,1.77869,0.890567,-0.551678,-1.242542,-0.820784,1
-0.770394,-2.254276,-2.901173,-2.523055,-1.516135,-1.479966,-0.791299,-0.675946,-0.775715,-0.656589,-0.766959,-0.734876,-0.681581,-0.681406,-0.704923,-0.618447,-0.70595,-0.778532,-0.684189,-0.797441,-0.757655,-0.736781,-0.733614,-0.692419,-0.722788,-0.52778,-0.436495,-0.291283,-0.443746,-0.256511,-0.311525,-0.134128,-0.141598,-0.1267,-0.035318,-0.08157,-0.117347,-0.010308,0.001547,0.184905,0.084792,0.140131,0.215552,0.225674,0.368302,0.425777,0.475488,0.416234,0.320018,0.380696,0.409547,0.371484,0.409274,0.442706,0.476449,0.35452,0.426555,0.457874,0.574739,0.727492,0.605202,0.96865,1.124546,1.288649,1.270548,1.087717,0.95276,0.744812,0.524945,0.311933,0.38773,0.436258,0.339505,0.504471,0.316141,0.441295,0.557448,0.495284,0.644912,0.987683,1.043011,1.299849,1.147229,1.064779,1.621307,1
0.653925,-2.91642,-3.633709,-2.580057,-1.372933,-0.613278,-0.27341,-0.141178,-0.194648,-0.172753,-0.239136,-0.213957,-0.2938,-0.311587,-0.448567,-0.402753,-0.467121,-0.482156,-0.535931,-0.721695,-0.781418,-0.775273,-0.767545,-0.777325,-0.656802,-0.593898,-0.345912,-0.307625,-0.187162,-0.147816,-0.060454,-0.035347,0.090764,0.077957,0.236163,0.171124,0.241776,0.213862,0.347166,0.285755,0.400056,0.483034,0.565916,0.616449,0.536673,0.490886,0.595228,0.539828,0.387779,0.519921,0.370311,0.323238,0.364626,0.288091,0.313802,0.282,0.303169,0.277366,0.278885,0.36254,0.654417,1.048852,1.189639,1.454227,1.323894,1.317477,1.009923,0.679622,0.227922,-0.169113,-0.273107,-0.245506,-0.306102,-0.19072,-0.130958,-0.205025,-0.133855,-0.165854,-0.071703,0.69541,0.865357,0.790968,0.490586,0.467465,0.509561,1
1.160942,-1.145317,-3.679376,-4.144508,-2.212748,-1.579431,-0.162121,-0.252667,-0.104439,-0.10796,0.243516,0.217642,0.204107,0.198549,0.175545,0.191177,0.481468,0.281462,0.211414,0.095489,0.110125,-0.195813,0.007968,-0.105036,-0.065605,0.06298,0.02918,0.215995,0.431573,0.549624,0.326577,0.428773,0.563941,0.43181,0.536505,0.460849,0.472428,0.390828,0.449224,0.408724,0.504576,0.588836,0.560803,0.63223,0.574545,0.468795,0.589922,0.453062,0.516154,0.383277,0.379844,0.342028,0.238721,0.140534,0.202903,0.112917,0.032068,-0.015925,0.026426,0.042248,0.121017,-0.005121,-0.037334,0.185048,0.360461,0.7218,0.784813,0.441849,0.119655,0.092842,-0.091075,-0.571233,-0.717829,-0.903961,-0.908295,-0.889158,-0.849932,-0.703304,-0.890783,-0.85084,0.142846,0.614475,0.923495,0.712657,-0.159455,1
0.701221,-1.133179,-2.646877,-2.903637,-1.718803,-1.137575,-0.326535,-0.328771,-0.283784,-0.339329,-0.335551,-0.375737,-0.382945,-0.492084,-0.551604,-0.542439,-0.710495,-0.806398,-0.815562,-0.909659,-1.022054,-0.982089,-1.116315,-1.095671,-0.886485,-0.822937,-0.738732,-0.567288,-0.410213,-0.370749,-0.203273,-0.287889,-0.163529,-0.151065,-0.107431,-0.032639,0.049893,0.0925,0.135937,0.330411,0.337548,0.323361,0.413007,0.462478,0.540052,0.395802,0.400613,0.479537,0.453402,0.38524,0.339402,0.289845,0.265326,0.309119,0.226375,0.303559,0.335428,0.398258,0.256289,0.36926,0.369177,0.397135,0.805436,1.022609,1.232247,1.629556,1.836281,1.640522,1.455132,1.153311,0.475651,0.012244,0.019287,-0.116961,-0.037439,0.035009,0.025377,-0.006931,0.098157,0.146747,0.673918,1.245107,1.304929,1.306429,0.382528,1
-0.60258,-1.236431,-3.481371,-3.18731,-1.978516,-0.884496,-0.417993,-0.060692,-0.147835,-0.458265,-0.623638,-0.541053,-0.487255,-0.396563,-0.421556,-0.379516,-0.289559,-0.281466,-0.265816,-0.267245,-0.268854,-0.323648,-0.373837,-0.397249,-0.498049,-0.500253,-0.486353,-0.438783,-0.44924,-0.35153,-0.295505,-0.246816,-0.266505,-0.206782,-0.192315,-0.195283,-0.270852,-0.322415,-0.237589,-0.257408,-0.210389,-0.20367,-0.184649,-0.166855,-0.187404,-0.112336,-0.127751,-0.023573,-0.013877,0.006035,0.029501,0.058249,0.067718,0.104618,0.124355,0.204468,0.211205,0.256377,0.222984,0.289935,0.344949,0.399554,0.464062,0.467081,0.50564,0.578936,0.769718,1.010959,1.333179,1.462347,1.419854,1.196029,0.945077,0.508284,0.459846,0.560365,0.559167,0.582211,0.580299,0.680143,0.945291,1.247496,1.51121,1.709881,2.401902,1
-0.321113,-1.65923,-2.747938,-2.574863,-1.573104,-1.286333,-0.736486,-0.752744,-0.740186,-0.760296,-0.720278,-0.698022,-0.701218,-0.697411,-0.703496,-0.732964,-0.748091,-0.738724,-0.772289,-0.790359,-0.818866,-0.80594,-0.78644,-0.756405,-0.662747,-0.571472,-0.50547,-0.466863,-0.367693,-0.313395,-0.315873,-0.296354,-0.246741,-0.215554,-0.209069,-0.155209,-0.160571,-0.117428,-0.071562,-0.045571,0.033358,0.079379,0.13513,0.177878,0.222895,0.309395,0.32129,0.334872,0.363267,0.343535,0.332711,0.324483,0.317083,0.387724,0.377954,0.386824,0.370794,0.419943,0.483157,0.646152,0.754961,0.853709,1.040472,1.088039,1.065161,0.916009,0.798862,0.70953,0.524147,0.496514,0.487543,0.508508,0.538012,0.563411,0.604778,0.630251,0.672651,0.746254,1.02713,1.43886,1.626345,1.698275,1.29333,1.052425,0.841368,1
0.980415,-2.497762,-3.983968,-2.609431,-1.351857,-0.678856,-0.053829,-0.068928,-0.040194,-0.142441,-0.083377,-0.071666,-0.140697,-0.239579,-0.380142,-0.372383,-0.518331,-0.518879,-0.606868,-0.743405,-0.737569,-0.83617,-0.792777,-0.567949,-0.499352,-0.379485,-0.247108,-0.025591,-0.009527,0.046007,0.09528,0.064653,0.160451,0.136655,0.182452,0.219207,0.372272,0.27846,0.31058,0.502247,0.529484,0.519964,0.59783,0.645206,0.61703,0.561239,0.505008,0.487787,0.430473,0.371687,0.337774,0.223497,0.180629,0.235998,0.16591,0.194065,0.131731,0.14484,0.237689,0.41321,0.733639,0.936649,1.195416,1.420369,1.37454,1.002879,0.601547,0.337665,-0.140237,-0.453981,-0.459481,-0.556659,-0.492314,-0.636057,-0.602146,-0.518298,-0.450607,-0.377688,-0.042137,0.869494,0.667243,0.947888,0.743697,1.196723,1.020247,1
0.477679,-1.982549,-3.855971,-2.915445,-1.550242,-1.162536,-0.350556,-0.437656,-0.264152,-0.3461,-0.337791,-0.235038,-0.352827,-0.330617,-0.438526,-0.393745,-0.622171,-0.534935,-0.574027,-0.736215,-0.750947,-0.754399,-0.771393,-0.762009,-0.687532,-0.496008,-0.278151,-0.25048,-0.146235,-0.09625,0.133636,0.054577,0.116584,0.102363,0.268307,0.169716,0.285695,0.315161,0.483535,0.237824,0.336562,0.411196,0.470247,0.636906,0.485928,0.433289,0.47475,0.518963,0.354192,0.358111,0.339915,0.46945,0.362706,0.266497,0.333488,0.241042,0.322144,0.294795,0.325841,0.393169,0.775719,0.887861,1.228191,1.628143,1.554031,1.488905,1.091318,0.909081,0.264373,-0.168118,-0.315838,-0.197032,-0.305539,-0.261771,-0.193591,-0.34121,-0.332003,-0.229671,-0.061404,0.696815,1.090102,1.068195,0.633917,0.105875,0.923882,1
-1.895059,-3.028785,-2.98145,-2.885943,-1.911265,-1.166216,-0.804392,-0.4612,-0.456026,-0.396974,-0.463095,-0.345379,-0.398093,-0.370845,-0.399705,-0.453525,-0.350088,-0.295327,-0.184164,-0.265531,-0.265147,-0.097348,-0.145319,-0.135271,-0.024627,0.18769,0.107429,0.304317,0.430655,0.538144,0.508573,0.549676,0.415777,0.375887,0.235719,0.308844,0.342982,0.354239,0.325525,0.32347,0.281187,0.279752,0.220097,0.282713,0.231242,0.206242,0.338917,0.35904,0.273977,0.271732,0.023808,0.267999,0.225362,0.207548,0.552002,0.636797,0.704565,0.917168,1.187376,1.262989,1.556435,1.625655,1.334054,1.112716,0.922999,0.741043,0.384416,0.187432,0.060683,-0.005962,-0.054916,-0.052684,-0.115698,-0.091674,-0.07909,-0.079244,-0.125271,-0.032234,0.205253,0.335518,0.071378,-0.481558,-0.886852,-0.544938,0.15387,1
-0.481157,-3.067367,-3.375033,-2.368299,-1.455362,-0.901614,-0.413134,-0.402931,-0.415016,-0.347194,-0.367277,-0.455349,-0.469281,-0.44623,-0.506157,-0.457351,-0.548113,-0.592698,-0.675949,-0.76532,-0.703707,-0.677713,-0.726598,-0.585851,-0.500207,-0.418312,-0.31804,-0.17996,-0.149053,-0.028702,-0.029097,0.049833,0.044442,0.118848,0.12689,0.164531,0.187157,0.149948,0.236625,0.309075,0.306216,0.406557,0.516661,0.536483,0.567344,0.530981,0.56321,0.509509,0.456953,0.432638,0.462669,0.32642,0.425614,0.345306,0.319181,0.352636,0.415206,0.355736,0.406104,0.651456,0.866249,1.032571,1.318588,1.560525,1.36977,1.20948,0.978705,0.622497,0.128834,-0.131937,-0.259611,-0.211427,-0.213134,-0.205621,-0.145265,-0.292613,-0.219833,-0.184009,-0.01052,0.732909,0.693511,1.033428,0.732023,0.865382,1.283342,1
1.079929,-2.53748,-3.865099,-3.195565,-1.443238,-0.909623,0.036279,0.157147,0.089891,0.006993,0.096176,0.031357,-0.004622,-0.00373,-0.124968,-0.284251,-0.283286,-0.417464,-0.511188,-0.596369,-0.701133,-0.717382,-0.745051,-0.676187,-0.602036,-0.686857,-0.426928,-0.132245,-0.027949,0.113169,0.063526,0.239159,0.243047,0.202304,0.278768,0.341985,0.344576,0.340376,0.424042,0.398042,0.515915,0.616347,0.526268,0.737958,0.711799,0.71805,0.745077,0.71046,0.719308,0.638581,0.537678,0.555319,0.384236,0.47693,0.393083,0.346779,0.273499,0.228322,0.167237,0.225428,0.285508,0.331722,0.263467,0.52007,0.737183,1.260318,1.122237,0.839902,0.39599,0.515135,-0.093287,-0.477632,-0.351938,-0.456802,-0.557328,-0.529753,-0.451771,-0.543143,-0.358904,0.327935,1.404602,0.922145,0.109519,-0.844528,-0.193037,1
1.019013,-1.547878,-3.030942,-3.324196,-1.592612,-1.181943,-0.087961,0.020285,0.061616,0.071407,-0.126756,-0.165307,-0.151565,-0.337893,-0.428121,-0.448392,-0.401804,-0.572473,-0.646464,-0.753562,-0.68409,-0.839815,-0.839943,-0.849585,-0.845676,-0.75966,-0.554491,-0.538939,-0.35493,-0.255044,-0.166173,-0.131791,-0.061676,-0.10459,0.01372,0.071657,0.063621,0.143054,0.122772,0.088631,0.296317,0.32677,0.317024,0.438815,0.41251,0.57632,0.603324,0.353966,0.32045,0.357201,0.380317,0.371835,0.360346,0.191368,0.20463,0.205145,0.307165,0.205195,0.149648,0.215956,0.120519,0.21241,0.598418,0.920017,1.209888,1.64262,1.965985,1.690329,1.411078,0.890976,0.439706,-0.144114,-0.174948,-0.274045,-0.228378,-0.221489,-0.229269,-0.136921,-0.284331,-0.012744,1.058334,1.179352,1.445731,0.819531,-0.384462,1
-0.215702,-1.912664,-2.825848,-2.870326,-2.035879,-0.848574,-0.354605,0.000703,0.021555,-0.047403,0.138554,0.141093,0.163963,0.054553,0.07159,0.080726,0.004775,0.05047,0.043593,0.00983,-0.025547,0.095193,-0.03618,0.068963,0.058502,0.186152,0.216235,0.225566,0.278968,0.31712,0.326376,0.277899,0.333771,0.31224,0.303852,0.257313,0.252097,0.276549,0.144995,0.309204,0.317472,0.302772,0.354041,0.333054,0.412674,0.440325,0.250435,0.416473,0.535272,0.483475,0.337604,0.39058,0.36691,0.403746,0.397282,0.354789,0.545078,0.768775,0.982706,1.287181,1.588276,1.59253,1.271202,1.095908,0.627263,0.176416,-0.272478,-0.395295,-0.368339,-0.482669,-0.525526,-0.460698,-0.50734,-0.476873,-0.492723,-0.452147,-0.360955,0.136337,0.951935,0.638181,-0.442556,-1.455384,-1.679589,-1.185264,-2.050527,1
-0.642612,-3.01908,-3.816969,-2.420386,-1.445203,-0.460549,-0.196361,-0.194863,-0.090499,-0.165833,-0.196951,-0.188672,-0.309333,-0.280336,-0.325813,-0.372945,-0.372117,-0.455317,-0.60532,-0.687126,-0.554275,-0.669024,-0.699217,-0.696894,-0.58442,-0.461446,-0.207257,-0.08803,0.016972,0.023451,0.150618,0.149206,0.171625,0.126254,0.207788,0.181921,0.163443,0.225567,0.222672,0.246261,0.263534,0.338794,0.367987,0.354765,0.490669,0.586554,0.514155,0.508408,0.491951,0.491675,0.39085,0.456535,0.398369,0.318781,0.314782,0.306861,0.256338,0.269507,0.30426,0.467305,0.741735,0.933114,1.107297,1.51988,1.519713,1.343891,1.097027,0.724661,0.184588,-0.100412,-0.214401,-0.233165,-0.218511,-0.172765,-0.15847,-0.206865,-0.221476,-0.157453,0.06506,0.8931,0.873125,0.81309,0.128537,0.249936,-0.082245,1
-0.725325,-2.967476,-3.621813,-2.783862,-1.351863,-0.777689,-0.124276,-0.304246,-0.245252,-0.142749,-0.11122,-0.1087,0.037482,0.150964,-0.02461,-0.059924,-0.119198,-0.119164,0.040182,0.19664,0.381527,-0.139646,-0.049773,0.246743,0.089565,0.086716,0.298117,0.21993,0.289905,0.126758,0.058083,0.159145,0.097999,0.107018,0.18903,-0.047693,-0.207513,-0.124352,-0.019995,0.086354,0.007121,-0.010154,0.206101,0.241532,0.176303,0.316235,0.463759,0.4891,0.319708,0.243417,0.292174,0.212474,0.250435,0.272297,0.388693,0.267883,0.401938,0.43686,0.762025,0.781795,1.084065,1.584536,1.554532,1.623838,1.344108,0.88696,0.635395,0.340469,-0.109019,-0.276265,-0.250547,-0.222605,-0.335011,-0.4002,-0.337146,-0.222773,-0.314513,0.014617,0.628565,0.871032,0.401738,-0.915277,-1.367986,-0.629507,-0.79452,1
