@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute target {1,2}

@data
-0.080622,-0.080622,-0.080622,-0.080622,-0.080622,-0.080299,-0.079976,-0.079653,-0.07933,-0.079007,-0.079007,-0.079007,-0.079007,-0.079007,2
0.104917,0.104774,0.104599,0.104409,0.104202,0.10398,0.103757,0.103519,0.103249,0.102963,0.102661,0.102343,0.102026,0.101692,2
-0.090415,-0.090817,-0.091352,-0.091888,-0.092558,-0.093361,-0.094298,-0.095503,-0.096708,-0.098181,-0.099654,-0.101261,-0.103136,-0.105144,2
0.110995,0.110969,0.110943,0.110917,0.110891,0.110864,0.110838,0.110812,0.110786,0.11076,0.110734,0.110708,0.110681,0.110655,2
0.122311,0.122332,0.122332,0.122332,0.122332,0.122332,0.122332,0.122332,0.122332,0.122342,0.122342,0.122342,0.122353,0.122353,2
0.108718,0.108702,0.108686,0.108671,0.108655,0.10864,0.108624,0.108609,0.108593,0.108578,0.108562,0.108547,0.108531,0.108516,2
0.107564,0.111002,0.114907,0.118951,0.123068,0.127185,0.131303,0.135452,0.139602,0.143751,0.1479,0.145322,0.144409,0.134296,2
0.109791,0.113468,0.117308,0.121208,0.12515,0.129091,0.133032,0.137003,0.140975,0.144947,0.148918,0.146419,0.145576,0.135663,2
-0.020734,-0.020734,-0.020734,-0.020734,-0.020734,-0.020734,-0.020734,-0.020734,-0.020734,-0.020734,-0.020734,-0.020734,-0.020734,-0.020734,2
0.107469,0.110751,0.114325,0.117952,0.121578,0.125162,0.128737,0.132269,0.13576,0.139209,0.142616,0.139511,0.137667,0.124746,2
0.120665,0.120665,0.120665,0.120665,0.120665,0.120665,0.120665,0.120665,0.120665,0.120665,0.120665,0.120665,0.120665,0.120665,2
-0.101501,-0.101501,-0.101501,-0.101501,-0.101501,-0.101636,-0.101636,-0.101772,-0.101772,-0.101908,-0.102044,-0.102044,-0.102044,-0.102044,2
-0.096983,-0.096983,-0.096983,-0.096983,-0.097122,-0.097261,-0.097399,-0.097399,-0.097399,-0.097538,-0.097538,-0.097538,-0.097677,-0.097816,2
0.099366,0.099349,0.099332,0.099332,0.099315,0.099298,0.099281,0.099264,0.099247,0.09923,0.099213,0.099196,0.099196,0.099196,2
0.111388,0.111388,0.111388,0.111388,0.111388,0.111388,0.111388,0.111388,0.111388,0.111388,0.111388,0.111388,0.111388,0.111388,2
0.110648,0.110648,0.110648,0.110648,0.110648,0.110648,0.110648,0.110648,0.110648,0.110648,0.110648,0.110648,0.110648,0.110648,2
0.10365,0.107231,0.111033,0.114895,0.118798,0.122731,0.126664,0.130596,0.134529,0.138462,0.135958,0.135123,0.123696,0.10877,2
0.115649,0.11566,0.11566,0.11566,0.11566,0.11566,0.115649,0.115649,0.115649,0.115649,0.115639,0.115639,0.115639,0.115639,2
-0.11062,-0.110214,-0.109672,-0.109131,-0.108454,-0.107506,-0.106423,-0.105205,-0.103851,-0.102497,-0.101008,-0.099384,-0.097488,-0.095593,2
0.110164,0.110164,0.110164,0.110164,0.110164,0.110164,0.110164,0.110164,0.110164,0.110164,0.110164,0.110164,0.110164,0.110164,2
0.115287,0.115287,0.115287,0.115287,0.115287,0.115287,0.115287,0.115287,0.115287,0.115287,0.115287,0.115287,0.115287,0.115287,2
0.112159,0.112159,0.112159,0.112159,0.112159,0.112159,0.112159,0.112159,0.112159,0.112159,0.112159,0.112159,0.112159,0.112159,2
-0.014514,-0.01452,-0.014721,-0.014849,-0.015018,-0.015161,-0.015321,-0.015468,-0.015594,-0.015807,-0.015848,-0.016197,-0.016038,-0.016671,1
-0.036873,-0.036873,-0.036873,-0.036873,-0.036873,-0.037093,-0.037313,-0.037533,-0.037753,-0.037973,-0.038193,-0.038413,-0.038413,-0.038413,2
0.107716,0.107716,0.107716,0.107716,0.107716,0.107716,0.107716,0.107716,0.107716,0.107716,0.107716,0.107716,0.107716,0.107716,2
0.116304,0.116304,0.116304,0.116294,0.116294,0.116314,0.116335,0.116376,0.116417,0.116468,0.11653,0.116602,0.116695,0.116798,2
-0.072095,-0.072095,-0.072095,-0.072095,-0.072095,-0.072095,-0.072095,-0.072095,-0.072095,-0.072095,-0.072095,-0.072095,-0.072095,-0.072095,2
0.098861,0.098861,0.098861,0.098861,0.098861,0.098861,0.098861,0.098861,0.098861,0.098861,0.098861,0.098861,0.098861,0.098871,2
0.112348,0.127204,0.12723,0.12723,0.12723,0.12723,0.12723,0.12723,0.12723,0.12723,0.12723,0.12723,0.12723,0.12723,2
0.107684,0.107684,0.107684,0.107684,0.107684,0.107684,0.107684,0.107684,0.107684,0.107684,0.107684,0.107699,0.107715,0.10773,2
-0.049066,-0.049288,-0.049509,-0.049731,-0.049953,-0.050175,-0.050396,-0.050618,-0.05084,-0.051061,-0.051283,-0.051505,-0.051726,-0.051948,2
0.106017,0.106017,0.106017,0.106017,0.106017,0.106017,0.106017,0.106017,0.106017,0.106017,0.106017,0.106017,0.106017,0.106017,2
0.104979,0.104979,0.104979,0.104979,0.104979,0.104979,0.104979,0.104979,0.104979,0.104979,0.104979,0.104979,0.104979,0.104979,2
0.100895,0.104536,0.108369,0.112233,0.116138,0.120042,0.123947,0.127852,0.131787,0.135722,0.139627,0.137186,0.136271,0.124486,2
0.116361,0.116361,0.116345,0.116345,0.11633,0.116315,0.116299,0.116284,0.116269,0.116253,0.116253,0.116253,0.116253,0.116253,2
0.088698,0.087909,0.088166,0.088034,0.088118,0.088075,0.088112,0.088109,0.088109,0.088153,0.088115,0.088216,0.088089,0.088368,1
-0.032363,-0.032572,-0.032781,-0.03299,-0.033199,-0.033407,-0.033616,-0.033825,-0.034034,-0.034243,-0.034452,-0.03466,-0.034869,-0.035078,2
0.121759,0.121786,0.121786,0.121786,0.121786,0.121812,0.121839,0.121865,0.121891,0.121918,0.121944,0.121971,0.121997,0.122023,2
-0.051638,-0.051844,-0.05205,-0.052256,-0.052463,-0.052669,-0.052875,-0.053081,-0.053287,-0.053494,-0.0537,-0.053906,-0.054112,-0.054318,2
0.109529,0.109412,0.10928,0.109133,0.108971,0.108795,0.108604,0.108398,0.108178,0.107943,0.107708,0.107444,0.107164,0.106871,2
-0.037702,-0.037702,-0.037798,-0.037894,-0.037989,-0.037989,-0.037989,-0.038085,-0.038085,-0.03818,-0.038276,-0.038371,-0.038467,-0.038467,2
0.099149,0.099149,0.099149,0.099149,0.099149,0.099149,0.099149,0.099149,0.099149,0.099149,0.099149,0.099149,0.099149,0.099149,2
-0.097699,-0.097699,-0.097699,-0.097699,-0.097834,-0.097834,-0.097969,-0.098104,-0.098104,-0.098104,-0.098239,-0.098374,-0.098509,-0.098644,2
0.112951,0.112951,0.112951,0.112951,0.112951,0.112951,0.112951,0.112951,0.112951,0.112951,0.112951,0.112951,0.112951,0.112951,2
-0.109166,-0.10932,-0.10932,-0.109473,-0.109473,-0.109626,-0.109626,-0.109626,-0.109626,-0.109626,-0.109626,-0.109626,-0.10978,-0.109933,2
-0.076277,-0.076277,-0.076277,-0.076277,-0.076277,-0.076277,-0.076277,-0.076277,-0.076277,-0.076277,-0.076277,-0.076277,-0.076277,-0.076277,2
0.113839,0.113839,0.113839,0.113839,0.113839,0.113839,0.113839,0.113839,0.113839,0.113865,0.113865,0.113865,0.113865,0.113865,2
0.09246,0.09246,0.09246,0.09246,0.09246,0.09246,0.09246,0.09246,0.09246,0.09246,0.09246,0.09246,0.09246,0.09246,2
0.096047,0.096219,0.096408,0.096632,0.096872,0.097113,0.097371,0.097646,0.097938,0.098247,0.098574,0.098934,0.099312,0.099708,2
0.098492,0.101725,0.105443,0.109282,0.113162,0.117072,0.120982,0.124892,0.128802,0.132712,0.136622,0.134319,0.133278,0.121831,2
-0.003617,-0.003655,-0.003748,-0.00382,-0.003735,-0.004185,-0.003563,-0.004848,-0.00298,-0.006109,-0.001424,-0.009309,0.005741,-0.066512,1
0.106813,0.106797,0.106782,0.106782,0.106766,0.106751,0.106735,0.10672,0.106705,0.106689,0.106689,0.106674,0.106674,0.106674,2
-0.074651,-0.074651,-0.074651,-0.075051,-0.075451,-0.075451,-0.075451,-0.075451,-0.075451,-0.075451,-0.075451,-0.075451,-0.075851,-0.076252,2
0.115448,0.115448,0.115448,0.115448,0.115448,0.115448,0.115448,0.115448,0.115448,0.115448,0.115448,0.115448,0.115448,0.115448,2
-0.121009,-0.120849,-0.120849,-0.120849,-0.120688,-0.120528,-0.120368,-0.120207,-0.120047,-0.120047,-0.120047,-0.120047,-0.120047,-0.120047,2
0.108061,0.108046,0.10803,0.108015,0.107999,0.107984,0.107969,0.107953,0.107938,0.107922,0.107907,0.107907,0.107907,0.107907,2
-0.037556,-0.037556,-0.037556,-0.037556,-0.037556,-0.037556,-0.037556,-0.037556,-0.037556,-0.037556,-0.037556,-0.037556,-0.037556,-0.037556,2
0.102754,0.102754,0.102754,0.102754,0.102754,0.102754,0.102754,0.102754,0.102754,0.102754,0.102754,0.102754,0.102754,0.102754,2
0.115376,0.115402,0.115402,0.115402,0.115402,0.115428,0.115428,0.115428,0.115428,0.115428,0.115428,0.115428,0.115428,0.115428,2
-0.047371,-0.047371,-0.047371,-0.047371,-0.047371,-0.047371,-0.047371,-0.047371,-0.047585,-0.0478,-0.048014,-0.048229,-0.048443,-0.048443,2
0.10717,0.110809,0.114673,0.118638,0.122604,0.12657,0.130567,0.134563,0.13856,0.142556,0.146553,0.144008,0.143067,0.131262,2
0.103487,0.103487,0.103487,0.103487,0.103487,0.103487,0.103487,0.103487,0.103487,0.103487,0.103487,0.103487,0.103487,0.103487,2
-0.096579,-0.096714,-0.096714,-0.096714,-0.09685,-0.09685,-0.09685,-0.096985,-0.09712,-0.09712,-0.097256,-0.097256,-0.097256,-0.097256,2
0.116903,0.116903,0.116903,0.116918,0.116903,0.116887,0.116872,0.116856,0.116841,0.116825,0.11681,0.11681,0.11681,0.11681,2
0.110567,0.110567,0.110593,0.110619,0.110644,0.11067,0.11067,0.11067,0.11067,0.11067,0.11067,0.11067,0.11067,0.11067,2
-0.104128,-0.104128,-0.104128,-0.103986,-0.103845,-0.103703,-0.103562,-0.103562,-0.103562,-0.103562,-0.10342,-0.103279,-0.103137,-0.103137,2
0.109578,0.109552,0.109526,0.1095,0.109473,0.109447,0.109421,0.109395,0.109369,0.109343,0.109316,0.10929,0.109264,0.109238,2
0.109405,0.109431,0.109431,0.109456,0.109456,0.109456,0.109456,0.109456,0.109456,0.109456,0.109456,0.109456,0.109456,0.109456,2
0.10784,0.10784,0.10784,0.10784,0.10784,0.10784,0.10784,0.10784,0.10784,0.10784,0.10784,0.10784,0.10784,0.10784,2
0.103805,0.107225,0.111109,0.115205,0.119301,0.123428,0.127556,0.131683,0.135811,0.132137,0.13238,0.121982,0.106686,0.088889,2
0.106277,0.106277,0.106277,0.106277,0.106277,0.106277,0.106277,0.106277,0.106277,0.106277,0.106277,0.106277,0.106277,0.106277,2
0.114327,0.114302,0.114224,0.114121,0.113992,0.113863,0.113682,0.113502,0.113295,0.113063,0.112805,0.112495,0.112185,0.111824,2
0.124546,0.124546,0.12452,0.12452,0.12452,0.124493,0.12444,0.124361,0.124255,0.124122,0.123963,0.123778,0.123566,0.123328,2
-0.101022,-0.101162,-0.101302,-0.101443,-0.101583,-0.101723,-0.101863,-0.102004,-0.102004,-0.102144,-0.102284,-0.102424,-0.102565,-0.102705,2
0.110757,0.110757,0.110757,0.110757,0.110757,0.110757,0.110757,0.110757,0.110757,0.110757,0.110757,0.110757,0.110757,0.110757,2
0.09113,0.093302,0.097658,0.101372,0.105692,0.109431,0.113913,0.117217,0.116346,0.111102,0.096169,0.078378,0.059233,0.039765,1
0.12356,0.12356,0.12356,0.12356,0.12356,0.12356,0.12356,0.123587,0.123613,0.12364,0.123666,0.123693,0.123693,0.123693,2
-0.035928,-0.035928,-0.036153,-0.036377,-0.036602,-0.036602,-0.036602,-0.036602,-0.036602,-0.036602,-0.036602,-0.036602,-0.036602,-0.036602,2
-0.085829,-0.086243,-0.086933,-0.087622,-0.088587,-0.089552,-0.090655,-0.091896,-0.093275,-0.094792,-0.096447,-0.098239,-0.10017,-0.102376,2
0.108672,0.111993,0.115836,0.119771,0.123748,0.127724,0.131731,0.135738,0.139746,0.143753,0.14776,0.145341,0.14446,0.132818,2
0.106137,0.106182,0.106242,0.106331,0.106436,0.10654,0.106659,0.106794,0.106958,0.107122,0.107301,0.10751,0.107719,0.107958,2
0.104995,0.104995,0.104995,0.104995,0.104995,0.104995,0.104995,0.104995,0.104995,0.104995,0.104995,0.104995,0.104995,0.104995,2
0.10498,0.10498,0.10498,0.10498,0.10498,0.10498,0.10498,0.10498,0.10498,0.10498,0.10498,0.10498,0.10498,0.10498,2
0.107712,0.111456,0.115398,0.119411,0.123425,0.127438,0.131483,0.135527,0.139572,0.143617,0.141103,0.140213,0.128504,0.113442,2
0.110771,0.110771,0.110771,0.110771,0.110771,0.110771,0.110771,0.110771,0.110771,0.110771,0.110771,0.110771,0.110771,0.110771,2
0.09596,0.099353,0.10307,0.106877,0.110725,0.114572,0.11845,0.122298,0.126176,0.130054,0.133932,0.131438,0.130236,0.118824,2
-0.109838,-0.124154,-0.124315,-0.124315,-0.124315,-0.124315,-0.124154,-0.123994,-0.123672,-0.123511,-0.123511,-0.12335,-0.123189,-0.123028,2
0.092685,0.091861,0.092129,0.091992,0.092078,0.09205,0.092102,0.092082,0.092129,0.092087,0.092157,0.092066,0.09222,0.091944,1
-0.040572,-0.040572,-0.040679,-0.040787,-0.040894,-0.040894,-0.040894,-0.040894,-0.040894,-0.040894,-0.040894,-0.040894,-0.040894,-0.040894,2
0.097812,0.101335,0.105189,0.109137,0.113127,0.117117,0.121138,0.125159,0.12918,0.133201,0.137222,0.134822,0.133585,0.121117,2
-0.084525,-0.084942,-0.085499,-0.086055,-0.08689,-0.087725,-0.088838,-0.090091,-0.091482,-0.092874,-0.094544,-0.096353,-0.098162,-0.100249,2
0.113886,0.11386,0.113834,0.113808,0.113782,0.113756,0.11373,0.113704,0.113678,0.113652,0.113626,0.1136,0.113574,0.113548,2
0.110681,0.110681,0.110681,0.110681,0.110681,0.110681,0.110681,0.110707,0.110733,0.110759,0.110784,0.110784,0.11081,0.110836,2
0.106145,0.106145,0.106145,0.106145,0.106145,0.106145,0.106145,0.106145,0.106145,0.106145,0.106145,0.106145,0.106145,0.106145,2
0.108552,0.108552,0.108552,0.108552,0.108552,0.108552,0.108552,0.108552,0.108552,0.108552,0.108552,0.108552,0.108568,0.108568,2
0.088087,0.087303,0.087559,0.087428,0.08751,0.087477,0.087495,0.087528,0.087467,0.087597,0.08741,0.087723,0.087213,0.088275,1
0.105971,0.109181,0.112615,0.11607,0.119524,0.122937,0.12631,0.129673,0.132995,0.136277,0.139518,0.136307,0.13459,0.121972,2
0.086692,0.089159,0.093456,0.097463,0.1015,0.105807,0.109514,0.11441,0.116569,0.115243,0.107475,0.090765,0.072464,0.051195,1
0.10731,0.110627,0.114434,0.118334,0.122305,0.126307,0.130309,0.134311,0.138313,0.142315,0.146317,0.143861,0.14295,0.131292,2
0.115952,0.115952,0.115952,0.115952,0.115952,0.115952,0.115942,0.115921,0.115889,0.115847,0.115794,0.115731,0.115658,0.115573,2
-0.034535,-0.034535,-0.034535,-0.034757,-0.034757,-0.034757,-0.034757,-0.034757,-0.034979,-0.034979,-0.035201,-0.035423,-0.035645,-0.035867,2
0.10044,0.10044,0.10044,0.10044,0.10044,0.10044,0.10044,0.10044,0.10044,0.10044,0.10044,0.10044,0.10044,0.10044,2
0.110795,0.110795,0.110795,0.110795,0.110795,0.110795,0.110795,0.110795,0.110795,0.110795,0.110795,0.110795,0.110795,0.110795,2
-0.100573,-0.100573,-0.100712,-0.100851,-0.100989,-0.101128,-0.101128,-0.101128,-0.101128,-0.101128,-0.101267,-0.101267,-0.101267,-0.101406,2
-0.086656,-0.085881,-0.086138,-0.085999,-0.086097,-0.08602,-0.086157,-0.086191,-0.086207,-0.086403,-0.086537,-0.08661,-0.086731,-0.086902,1
0.103693,0.107197,0.111031,0.114958,0.118927,0.122896,0.126895,0.130895,0.134894,0.138894,0.142894,0.140475,0.139442,0.127536,2
0.099323,0.099584,0.099871,0.100185,0.100524,0.100915,0.101333,0.101777,0.102246,0.102742,0.103238,0.103786,0.104361,0.104961,2
0.106355,0.106355,0.106355,0.106355,0.106355,0.106355,0.106355,0.106355,0.106355,0.106355,0.106355,0.10637,0.106386,0.106401,2
0.117043,0.121258,0.125474,0.129689,0.133905,0.131016,0.129776,0.117571,0.101981,0.082801,0.062348,0.041583,0.020506,-0.000949,2
0.109053,0.109053,0.109053,0.109053,0.109053,0.109053,0.109053,0.109053,0.109068,0.109068,0.109068,0.109068,0.109068,0.109084,2
0.120258,0.120258,0.120258,0.120258,0.120258,0.120284,0.120311,0.120337,0.120363,0.120389,0.120416,0.120442,0.120442,0.120468,2
0.10251,0.10251,0.10251,0.10251,0.10251,0.10251,0.102526,0.102526,0.102526,0.102526,0.102526,0.102526,0.102542,0.102559,2
0.110637,0.110637,0.110637,0.110637,0.110637,0.110637,0.110637,0.110663,0.110663,0.110663,0.110663,0.110663,0.110663,0.110663,2
0.110136,0.110136,0.110136,0.110136,0.110136,0.110136,0.110136,0.110136,0.110136,0.110136,0.110136,0.110136,0.110136,0.110136,2
0.111355,0.111355,0.111355,0.111355,0.111355,0.111355,0.111355,0.111355,0.111355,0.111355,0.111355,0.111355,0.111355,0.111355,2
0.088519,0.090884,0.095231,0.099306,0.103424,0.107822,0.111641,0.116569,0.118849,0.117344,0.110514,0.093997,0.075482,0.054038,1
0.098857,0.102118,0.105826,0.109698,0.11361,0.117523,0.121466,0.125378,0.129321,0.133264,0.137207,0.134823,0.133804,0.122026,2
0.09269,0.091865,0.092134,0.091996,0.092083,0.092032,0.09208,0.092053,0.092088,0.092056,0.092123,0.092064,0.09218,0.092005,1
0.100479,0.100572,0.100681,0.100806,0.100946,0.101102,0.101273,0.10146,0.101662,0.10188,0.102114,0.102363,0.102644,0.102939,2
-0.114579,-0.113895,-0.11321,-0.112388,-0.111293,-0.11006,-0.108691,-0.107184,-0.105678,-0.103898,-0.102118,-0.100064,-0.097872,-0.095544,2
0.105835,0.105835,0.105835,0.105835,0.105835,0.105835,0.105835,0.105835,0.105835,0.105835,0.105835,0.105835,0.105835,0.105835,2
0.103507,0.107591,0.111707,0.115823,0.119939,0.117413,0.116613,0.105033,0.090043,0.071284,0.051714,0.031071,0.009985,-0.0111,2
0.121583,0.121583,0.121573,0.121573,0.121583,0.121604,0.121635,0.121677,0.121729,0.121792,0.121865,0.121948,0.122042,0.122156,2
0.11674,0.11674,0.11674,0.11674,0.11674,0.11675,0.11675,0.11675,0.11675,0.11675,0.11675,0.11675,0.11675,0.11676,2
0.106847,0.106847,0.106847,0.106847,0.106847,0.106847,0.106847,0.106847,0.106847,0.106847,0.106847,0.106847,0.106847,0.106847,2
0.108632,0.120783,0.120783,0.120783,0.120783,0.120783,0.120794,0.120794,0.120794,0.120794,0.120794,0.120794,0.120804,0.120814,2
0.104576,0.104654,0.104763,0.104888,0.105029,0.105169,0.105325,0.105496,0.105684,0.105886,0.106105,0.106354,0.10662,0.1069,2
0.103994,0.104099,0.104218,0.104352,0.1045,0.104664,0.104843,0.105036,0.105245,0.105468,0.105706,0.105974,0.106256,0.106539,2
-0.074577,-0.074577,-0.074983,-0.075388,-0.075794,-0.075794,-0.0762,-0.0762,-0.0762,-0.0762,-0.0762,-0.0762,-0.076605,-0.077011,2
-0.091178,-0.091178,-0.091178,-0.091178,-0.091178,-0.091025,-0.090872,-0.090872,-0.090872,-0.090872,-0.090872,-0.090872,-0.09072,-0.090567,2
-0.098666,-0.09845,-0.09845,-0.09845,-0.09845,-0.09845,-0.098234,-0.098234,-0.098017,-0.097801,-0.097585,-0.097369,-0.097152,-0.097152,2
0.101542,0.104834,0.108574,0.112445,0.116388,0.120331,0.124273,0.128247,0.13222,0.136193,0.140166,0.137727,0.136853,0.127068,2
0.127211,0.127237,0.127237,0.127237,0.127237,0.127237,0.127237,0.127237,0.127237,0.127237,0.127237,0.127237,0.127237,0.127237,2
0.106251,0.106251,0.106251,0.106251,0.106251,0.106251,0.106251,0.106251,0.106251,0.106251,0.106251,0.106251,0.106251,0.106251,2
0.124817,0.124847,0.124847,0.124847,0.124862,0.124847,0.124847,0.124832,0.124817,0.124817,0.124832,0.124877,0.124922,0.124998,2
-0.084075,-0.083474,-0.083914,-0.083864,-0.084033,-0.084069,-0.084213,-0.084137,-0.084385,-0.084208,-0.084469,-0.084091,-0.084863,-0.08375,1
0.106512,0.106512,0.106512,0.106512,0.106512,0.106512,0.106512,0.106512,0.106512,0.106512,0.106512,0.106512,0.106512,0.106512,2
0.099658,0.099648,0.099638,0.099628,0.099617,0.099607,0.099607,0.099597,0.099587,0.099587,0.099576,0.099576,0.099576,0.099576,2
0.098988,0.102703,0.106583,0.110535,0.114487,0.118439,0.122391,0.126374,0.130357,0.13434,0.138323,0.135915,0.134721,0.122401,2
-0.092002,-0.092166,-0.092166,-0.092331,-0.092495,-0.092495,-0.092659,-0.092823,-0.092988,-0.093152,-0.093316,-0.093316,-0.093316,-0.09348,2
0.11113,0.11113,0.111115,0.111084,0.111038,0.110992,0.110915,0.110822,0.110715,0.110591,0.110453,0.110314,0.110145,0.109975,2
0.085963,0.085198,0.085448,0.08532,0.0854,0.085347,0.08542,0.085344,0.085478,0.085286,0.08561,0.085127,0.085898,0.084624,1
-0.084525,-0.084525,-0.084525,-0.084949,-0.084949,-0.084949,-0.084949,-0.084949,-0.085373,-0.085373,-0.085373,-0.085797,-0.085797,-0.085797,2
0.091181,0.094074,0.09875,0.102796,0.102395,0.09829,0.083764,0.065203,0.04432,0.022891,0.001287,-0.020983,-0.042663,-0.064502,1
0.116214,0.116214,0.116214,0.116214,0.116204,0.116204,0.116204,0.116204,0.116204,0.116204,0.116204,0.116204,0.116204,0.116204,2
0.111897,0.111897,0.111897,0.111912,0.111912,0.111912,0.111912,0.111912,0.111912,0.111912,0.111912,0.111912,0.111912,0.111912,2
-0.002696,-0.002733,-0.002813,-0.002877,-0.002772,-0.00324,-0.002553,-0.003925,-0.001888,-0.005259,-0.000169,-0.008681,0.007539,-0.069083,1
-0.085905,-0.086329,-0.086754,-0.087319,-0.088026,-0.089016,-0.090147,-0.091278,-0.09255,-0.093964,-0.095661,-0.097499,-0.099337,-0.101458,2
0.107715,0.10774,0.10774,0.10774,0.10774,0.107766,0.107792,0.107817,0.107843,0.107869,0.107895,0.10792,0.10792,0.107946,2
-0.091475,-0.091761,-0.092047,-0.092477,-0.093049,-0.093908,-0.094909,-0.096054,-0.097342,-0.098772,-0.100346,-0.102063,-0.10378,-0.105784,2
0.116936,0.116936,0.116936,0.116936,0.116936,0.116936,0.116936,0.116936,0.116936,0.116936,0.116936,0.116936,0.116936,0.116936,2
0.105521,0.105521,0.105521,0.105521,0.105521,0.105521,0.105521,0.105521,0.105521,0.105521,0.105521,0.105521,0.105521,0.105521,2
-0.099473,-0.099473,-0.099333,-0.099333,-0.099193,-0.099193,-0.099054,-0.099054,-0.099054,-0.099054,-0.099054,-0.099054,-0.098914,-0.098914,2
-0.103007,-0.103007,-0.103007,-0.103149,-0.103149,-0.103149,-0.103149,-0.103292,-0.103292,-0.103292,-0.103292,-0.103292,-0.103434,-0.103434,2
0.120401,0.120401,0.120401,0.120401,0.120401,0.120401,0.120427,0.120453,0.120479,0.120506,0.120506,0.120532,0.120558,0.120585,2
0.110111,0.113516,0.117382,0.121386,0.125463,0.12954,0.133617,0.137726,0.141834,0.145943,0.150052,0.147498,0.146626,0.136171,2
-0.109775,-0.109775,-0.109641,-0.109508,-0.109107,-0.108706,-0.108171,-0.107503,-0.106702,-0.105766,-0.104697,-0.103495,-0.102159,-0.100555,2
0.108821,0.108821,0.108821,0.108821,0.108805,0.108805,0.108788,0.108771,0.108771,0.108755,0.108738,0.108738,0.108738,0.108738,2
0.106375,0.106375,0.106375,0.106375,0.106375,0.106375,0.106375,0.10635,0.106324,0.106324,0.106324,0.106298,0.106298,0.106298,2
-0.010025,-0.010025,-0.010025,-0.010025,-0.010025,-0.010025,-0.010025,-0.010025,-0.010025,-0.009927,-0.009927,-0.009927,-0.009927,-0.009927,2
0.116671,0.116671,0.11666,0.11665,0.11665,0.11664,0.11663,0.116619,0.116609,0.116599,0.116599,0.116599,0.116599,0.116599,2
-0.090829,-0.090829,-0.090829,-0.090993,-0.091157,-0.091321,-0.091321,-0.091321,-0.091321,-0.091321,-0.091321,-0.091321,-0.091485,-0.091649,2
0.099214,0.099204,0.099193,0.099183,0.099173,0.099173,0.099163,0.099163,0.099163,0.099152,0.099142,0.099142,0.099142,0.099142,2
0.105758,0.109368,0.113315,0.117357,0.12144,0.125524,0.129639,0.133755,0.13787,0.141985,0.146101,0.143543,0.142638,0.130818,2
0.105003,0.108329,0.112154,0.116114,0.120146,0.124179,0.128211,0.132244,0.136276,0.140309,0.144373,0.141847,0.140953,0.129219,2
0.094746,0.098447,0.102312,0.106238,0.110204,0.114171,0.118138,0.122105,0.126071,0.130038,0.134036,0.131459,0.130713,0.119395,2
-0.017125,-0.017125,-0.017125,-0.017125,-0.017125,-0.017125,-0.017125,-0.017125,-0.017125,-0.017125,-0.017125,-0.017125,-0.017125,-0.017125,2
0.106012,0.106012,0.106012,0.106012,0.106012,0.106012,0.106012,0.106012,0.106012,0.106012,0.106012,0.106012,0.106012,0.106012,2
-0.110265,-0.109989,-0.109713,-0.109162,-0.108472,-0.107645,-0.106817,-0.105714,-0.104473,-0.103232,-0.101853,-0.100336,-0.098681,-0.096888,2
0.11091,0.11457,0.118456,0.122404,0.126393,0.130382,0.134402,0.138421,0.142441,0.146461,0.150481,0.14789,0.147037,0.137105,2
-0.006718,-0.009178,-0.009269,-0.00936,-0.009451,-0.009542,-0.009633,-0.009725,-0.009816,-0.009907,-0.009998,-0.010089,-0.01018,-0.010271,2
0.106404,0.106404,0.106404,0.106404,0.106404,0.106404,0.106404,0.106404,0.106404,0.106404,0.106404,0.106404,0.106404,0.106404,2
0.10159,0.10528,0.109243,0.113268,0.117335,0.121402,0.125501,0.129599,0.133698,0.137796,0.137,0.136067,0.122723,0.107398,2
0.092408,0.096073,0.099902,0.103801,0.1077,0.1116,0.115529,0.119459,0.123389,0.127319,0.12481,0.123704,0.111742,0.097119,2
0.120755,0.120755,0.120755,0.120755,0.120755,0.120755,0.120755,0.120755,0.120755,0.120755,0.120755,0.12077,0.12077,0.120785,2
-0.111319,-0.111181,-0.111044,-0.110632,-0.11022,-0.109533,-0.108846,-0.108022,-0.10706,-0.105961,-0.104588,-0.103076,-0.101428,-0.099642,2
0.107513,0.107513,0.107513,0.107513,0.107513,0.107513,0.107513,0.107513,0.107513,0.107513,0.107513,0.107513,0.107513,0.107513,2
-0.097433,-0.097433,-0.097599,-0.097766,-0.097932,-0.098098,-0.098098,-0.098264,-0.098431,-0.098597,-0.098763,-0.098929,-0.099096,-0.099262,2
0.10809,0.10809,0.10809,0.10809,0.10809,0.10809,0.10809,0.10809,0.10809,0.10809,0.10809,0.10809,0.10809,0.10809,2
0.108531,0.108531,0.108546,0.108546,0.108546,0.108546,0.108546,0.108546,0.108546,0.108546,0.108546,0.108546,0.108546,0.108561,2
0.09772,0.097705,0.097689,0.097674,0.097674,0.097658,0.097642,0.097627,0.097611,0.097596,0.09758,0.097565,0.094871,0.087242,2
