@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute attr155 numeric
@attribute attr156 numeric
@attribute attr157 numeric
@attribute attr158 numeric
@attribute attr159 numeric
@attribute attr160 numeric
@attribute attr161 numeric
@attribute attr162 numeric
@attribute attr163 numeric
@attribute attr164 numeric
@attribute attr165 numeric
@attribute attr166 numeric
@attribute attr167 numeric
@attribute attr168 numeric
@attribute attr169 numeric
@attribute attr170 numeric
@attribute attr171 numeric
@attribute attr172 numeric
@attribute attr173 numeric
@attribute attr174 numeric
@attribute attr175 numeric
@attribute attr176 numeric
@attribute attr177 numeric
@attribute attr178 numeric
@attribute attr179 numeric
@attribute attr180 numeric
@attribute attr181 numeric
@attribute attr182 numeric
@attribute attr183 numeric
@attribute attr184 numeric
@attribute attr185 numeric
@attribute attr186 numeric
@attribute attr187 numeric
@attribute attr188 numeric
@attribute attr189 numeric
@attribute attr190 numeric
@attribute target {1,2}

@data
-0.538683,-0.524095,-0.517507,-0.486448,-0.355153,-0.308094,-0.291388,-0.309741,-0.344094,-0.367624,-0.405506,-0.403153,-0.378447,-0.30927,-0.197976,-0.11821,-0.058916,0.069085,0.421322,0.822736,0.926737,0.96509,1.013561,1.106738,1.281797,1.499446,1.6578,1.775918,1.969096,2.233803,2.42698,2.508157,2.545805,2.604393,2.72957,2.918748,3.101337,3.174514,3.116867,2.966513,2.794512,2.703923,2.667452,2.49004,1.710506,1.537328,1.581564,1.678035,1.670035,1.521328,1.303445,1.103208,0.952149,0.849324,0.783206,0.734971,0.63897,0.590735,0.518734,0.421793,0.294498,0.143438,0.004614,-0.082916,-0.113269,-0.105975,-0.090681,-0.061269,-0.044092,0.019202,0.046261,0.078967,0.205321,0.223909,0.229086,0.229556,0.219674,0.183438,0.165085,0.132615,0.054732,0.02579,0.003437,-0.03421,-0.046681,-0.047151,-0.034445,-0.008563,0.082497,0.099673,0.122497,0.190497,0.229556,0.24438,0.24085,0.230262,0.234262,0.195203,0.182027,0.147673,0.107438,0.092614,0.084614,0.09285,0.124144,0.160379,0.165321,0.182497,0.185085,0.154262,0.131203,0.098732,0.068849,-0.010445,-0.065975,-0.081034,-0.143387,-0.267858,-0.398212,-0.488801,-0.563154,-0.674449,-0.754685,-0.789038,-0.798214,-0.843156,-0.882685,-0.864332,-0.825509,-0.868568,-0.86245,-0.840567,-0.859862,-0.901038,-0.921039,-0.919156,-0.883156,-0.883156,-0.94598,-0.960333,-0.93045,-0.879156,-0.907862,-0.917038,-0.898685,-0.890685,-0.892803,-0.915156,-0.939627,-0.95798,-1.003392,-1.094216,-1.113981,-1.163393,-1.218923,-1.161275,-1.176569,-1.171628,-1.106451,-1.052333,-1.042451,-1.079392,-1.06598,-1.031627,-0.986451,-0.938215,-0.878215,-0.831391,-0.830685,-0.778449,-0.677978,-0.61586,-0.543625,-0.492801,-0.419153,-0.417036,-0.434683,-0.435624,-0.488565,-0.619625,-0.666684,-0.812332,-0.900803,-0.930686,-0.930686,-0.985509,-1.004804,-0.987627,-0.997274,-0.997274,1
-0.364268,-0.335327,-0.313889,-0.249575,-0.164895,-0.112908,-0.109424,-0.13515,-0.216882,-0.269137,-0.300222,-0.319516,-0.306386,-0.254934,-0.173738,-0.020188,0.119159,0.315853,0.527017,0.778378,1.019019,1.149523,1.196419,1.22134,1.261269,1.375158,1.561401,1.711467,1.805794,1.966311,2.201861,2.3873,2.484307,2.546477,2.633837,2.776668,2.963982,3.121552,3.159336,3.069832,2.897792,2.711282,2.592569,2.517804,2.315215,1.937102,1.575871,1.425537,1.482348,1.586858,1.59463,1.474309,1.288334,1.107183,0.969176,0.876456,0.823397,0.762299,0.718351,0.653233,0.568017,0.473958,0.374807,0.253414,0.106832,-0.029835,-0.116659,-0.145065,-0.137829,-0.105672,-0.078875,-0.058241,0.018668,0.046538,0.079766,0.116479,0.156407,0.191512,0.21161,0.219917,0.217506,0.207591,0.16793,0.15212,0.12425,0.053773,0.031263,-0.000894,-0.037607,-0.050201,-0.052881,-0.037875,0.045734,0.095577,0.157479,0.180793,0.198479,0.224473,0.241087,0.225009,0.197408,0.145152,0.102276,0.093165,0.100401,0.115407,0.138989,0.177041,0.185349,0.178649,0.12559,0.102544,0.075211,0.053237,0.025636,-0.024744,-0.084502,-0.13113,-0.216346,-0.295667,-0.625812,-0.707544,-0.806963,-0.849035,-0.880388,-0.900218,-0.914421,-0.919513,-0.934519,-0.918709,-0.915761,-0.923532,-0.925944,-0.924872,-0.916565,-0.918709,-0.949258,-0.954885,-0.94497,-0.936931,-0.913885,-0.896199,-0.873153,-0.83912,-0.838316,-0.84314,-0.856806,-0.886552,-0.910401,-0.949526,-1.008748,-1.039297,-1.146755,-1.212141,-1.182932,-1.176233,-1.165246,-1.084853,-1.045193,-0.997761,-0.954349,-0.956493,-0.90129,-0.886552,-0.849035,-0.798656,-0.760603,-0.731662,-0.675923,-0.547831,-0.510583,-0.487537,-0.450824,-0.440373,-0.462079,-0.510851,-0.568197,-0.619648,-0.692002,-0.844748,-0.960781,-1.010088,-1.048944,-1.082173,-1.101736,-1.111919,-1.120494,-1.124513,-1.138984,-1.13818,1
-0.391249,-0.378091,-0.358713,-0.251776,-0.224982,-0.229288,-0.2568,-0.294838,-0.322111,-0.351058,-0.346512,-0.311584,-0.233594,-0.123547,-0.046036,0.00827,0.122863,0.279082,0.416402,0.737931,0.814247,0.839366,0.905394,1.04726,1.27812,1.539602,1.728596,1.878116,2.10467,2.38864,2.585529,2.642945,2.641748,2.66926,2.766389,2.941029,3.127152,3.208731,3.150837,2.998206,2.836484,2.757537,2.724762,2.553471,2.180029,1.797016,1.616395,1.657304,1.751801,1.730509,1.554673,1.307545,1.08458,0.921662,0.810419,0.736017,0.68219,0.645109,0.630516,0.62597,0.605875,0.547741,0.445828,0.304202,0.137695,-0.011586,-0.107518,-0.14747,-0.15369,-0.155844,-0.135748,-0.124265,-0.10082,-0.068523,-0.026179,0.069753,0.099897,0.116643,0.126691,0.129801,0.127408,0.111619,0.096308,0.067361,-0.009194,-0.035749,-0.055844,-0.103212,-0.10393,-0.091968,-0.069002,-0.012064,0.028605,0.053007,0.15492,0.174777,0.182432,0.178365,0.18626,0.144394,0.0676,0.050375,0.043677,0.051572,0.078605,0.132193,0.14248,0.158509,0.159226,0.116164,0.082193,0.057313,-0.008476,-0.06039,-0.080485,-0.143164,-0.25369,-0.379048,-0.470914,-0.54675,-0.645793,-0.717563,-0.755601,-0.775457,-0.816845,-0.851773,-0.839572,-0.814931,-0.84651,-0.845074,-0.831916,-0.848423,-0.881198,-0.896749,-0.896749,-0.873543,-0.876653,-0.919954,-0.92426,-0.899619,-0.855122,-0.867084,-0.868997,-0.846749,-0.822108,-0.83694,-0.835983,-0.856797,-0.863017,-0.910385,-0.9245,-0.960385,-0.972585,-0.967801,-0.941485,-0.951772,-0.956078,-0.921868,-0.88072,-0.894835,-0.920193,-0.900098,-0.884308,-0.882395,-0.887179,-0.85871,-0.840529,-0.855122,-0.828089,-0.767802,-0.737658,-0.708472,-0.677372,-0.631917,-0.633114,-0.646032,-0.647707,-0.683592,-0.771869,-0.801534,-0.843878,-0.892682,-0.952968,-0.975217,-0.975935,-1.008949,-1.020671,-1.007274,-1.013734,-1.013734,1
-0.39475,-0.403844,-0.40852,-0.391892,-0.314987,-0.306413,-0.330835,-0.360974,-0.383318,-0.397348,-0.412937,-0.398647,-0.351621,-0.262244,-0.147145,-0.075436,-0.040361,0.061227,0.202827,0.306493,0.417175,0.53721,0.581379,0.586575,0.669716,0.863019,1.147777,1.439031,1.643506,1.823039,2.081816,2.393855,2.606904,2.65523,2.619375,2.597551,2.65523,2.814497,3.016114,3.13433,3.108868,2.983117,2.850611,2.813977,2.834503,2.687966,2.304218,1.904881,1.715735,1.752629,1.838888,1.794979,1.588945,1.311721,1.060479,0.877569,0.750519,0.656725,0.586575,0.543186,0.540847,0.568648,0.586575,0.560853,0.478751,0.343127,0.181522,0.039662,-0.048935,-0.079853,-0.078554,-0.06972,-0.067122,-0.077775,-0.077775,-0.064524,-0.040881,-0.000869,0.106435,0.151643,0.179963,0.192954,0.196072,0.190356,0.183341,0.171649,0.154761,0.124882,0.044859,0.017578,-0.034645,-0.043739,-0.043479,-0.031267,0.012901,0.07136,0.094743,0.221533,0.243878,0.249853,0.247515,0.241539,0.230627,0.215558,0.193214,0.100979,0.083052,0.084351,0.100199,0.125661,0.159697,0.188277,0.209062,0.218935,0.216077,0.173987,0.148525,0.027711,-0.020875,-0.076735,-0.11207,-0.188196,-0.276274,-0.392152,-0.605201,-0.689381,-0.742903,-0.791749,-0.83202,-0.86034,-0.896714,-0.9175,-0.915161,-0.91776,-0.93153,-0.941403,-0.942702,-0.940364,-0.942962,-0.937765,-0.925814,-0.881905,-0.863978,-0.840854,-0.799803,-0.792528,-0.791229,-0.800842,-0.810196,-0.827344,-0.848649,-0.923995,-0.940883,-0.942702,-0.950756,-0.969203,-0.95881,-0.920877,-0.934388,-0.933089,-0.901391,-0.858781,-0.849948,-0.881905,-0.883204,-0.863458,-0.833319,-0.827603,-0.80422,-0.766806,-0.717701,-0.63456,-0.545183,-0.539208,-0.552718,-0.582337,-0.665478,-0.72004,-0.777979,-0.84631,-0.905548,-0.958551,-1.004018,-1.035456,-1.059099,-1.077546,-1.0869,-1.096513,-1.103528,-1.103528,1
-0.334833,-0.338471,-0.336652,-0.312741,-0.266479,-0.21268,-0.182012,-0.180972,-0.204103,-0.239449,-0.26518,-0.309622,-0.327296,-0.333533,-0.310142,-0.243608,-0.146405,-0.069995,-0.012817,0.106737,0.272293,0.426414,0.779097,0.865644,0.894753,0.944913,1.054851,1.245877,1.467052,1.625331,1.758659,1.972297,2.246751,2.460648,2.551093,2.573705,2.61243,2.718469,2.901178,3.092464,3.176932,3.126511,2.985905,2.828666,2.750696,2.718729,2.539138,1.748783,1.566074,1.596742,1.683028,1.663016,1.500579,1.276805,1.075643,0.92828,0.826919,0.757786,0.705806,0.665001,0.640311,0.620039,0.587291,0.528554,0.440188,0.313097,0.158457,0.02175,-0.065836,-0.099883,-0.098064,-0.085849,-0.079351,-0.074153,-0.042705,-0.028151,-0.007619,0.02175,0.106477,0.140784,0.165474,0.17691,0.178729,0.175091,0.148321,0.129348,0.103098,0.030326,0.005896,-0.052841,-0.050502,-0.032829,-0.007879,0.069051,0.127529,0.161576,0.190425,0.212516,0.248902,0.273333,0.270994,0.25436,0.216415,0.158457,0.115314,0.104918,0.115833,0.17561,0.198222,0.208877,0.196662,0.171452,0.160016,0.144162,0.116873,0.083346,0.044881,-0.008918,-0.066876,-0.117037,-0.208261,-0.283113,-0.606428,-0.672442,-0.712727,-0.825523,-0.909471,-0.942478,-0.915708,-0.914929,-0.932602,-0.942998,-0.941958,-0.948716,-0.974966,-0.981463,-0.961971,-0.948196,-0.939619,-0.8853,-0.850214,-0.821885,-0.797974,-0.757429,-0.747293,-0.745734,-0.75509,-0.792516,-0.822404,-0.909991,-0.950535,-0.973666,-1.035522,-1.03994,-1.063071,-1.058653,-1.045658,-1.017329,-0.973926,-0.945857,-0.929483,-0.932862,-0.941438,-0.931042,-0.91155,-0.907132,-0.8853,-0.845795,-0.826043,-0.816687,-0.769385,-0.667504,-0.644373,-0.637356,-0.60045,-0.587715,-0.614745,-0.727801,-0.773023,-0.894657,-0.938839,-0.960671,-0.991599,-1.044619,-1.076846,-1.088282,-1.086982,-1.09296,-1.110633,-1.106995,1
-0.409219,-0.396138,-0.377002,-0.333885,-0.262669,-0.17595,-0.110547,-0.087778,-0.103765,-0.141069,-0.181521,-0.213738,-0.260731,-0.275992,-0.264122,-0.20526,-0.115634,0.045692,0.194422,0.404195,0.639644,0.915546,1.168194,1.30239,1.350836,1.370215,1.400252,1.515796,1.701345,1.843535,1.935341,2.092065,2.320247,2.495139,2.577497,2.628124,2.711936,2.853642,3.025384,3.153524,3.160549,3.052514,2.878349,2.699582,2.586702,2.497561,2.269379,1.879144,1.534448,1.403158,1.464927,1.567634,1.576838,1.460567,1.279862,1.111754,0.984582,0.901254,0.853777,0.795641,0.753251,0.684941,0.590229,0.484616,0.375854,0.247471,0.09535,-0.04466,-0.139857,-0.182975,-0.190242,-0.171347,-0.15754,-0.14228,-0.087535,-0.067188,-0.042722,-0.011717,0.024133,0.056593,0.079362,0.089778,0.089536,0.085418,0.073064,0.064586,0.048599,0.02486,-0.035213,-0.057499,-0.088504,-0.12387,-0.131137,-0.124597,-0.104249,-0.011232,0.060226,0.08784,0.11061,0.149609,0.162932,0.167777,0.165597,0.161237,0.152274,0.139436,0.117877,0.060953,0.039394,0.0314,0.035518,0.04981,0.104312,0.125629,0.139678,0.141374,0.119088,0.096076,-0.00663,-0.051685,-0.103038,-0.137193,-0.2118,-0.299004,-0.41043,-0.508776,-0.603004,-0.683183,-0.735021,-0.779349,-0.817137,-0.847174,-0.880117,-0.894651,-0.895862,-0.900223,-0.91403,-0.92493,-0.942371,-0.950607,-0.94988,-0.943824,-0.923235,-0.906521,-0.883751,-0.817864,-0.808175,-0.80551,-0.806963,-0.812535,-0.823677,-0.841845,-0.864372,-0.893925,-0.928806,-0.954967,-0.966836,-0.994693,-0.990333,-0.966594,-0.942855,-0.928321,-0.934377,-0.9477,-0.944309,-0.929775,-0.898042,-0.860981,-0.836758,-0.80333,-0.760697,-0.68609,-0.655811,-0.630134,-0.60906,-0.60252,-0.610271,-0.633768,-0.704257,-0.787827,-0.834336,-0.875515,-0.913061,-0.946973,-0.972892,-0.991544,-1.005836,-1.021096,-1.027152,-1.02909,1
-0.632416,-0.632416,-0.610039,-0.567524,-0.518295,-0.489525,-0.493042,-0.525967,-0.538114,-0.545147,-0.544188,-0.526287,-0.482173,-0.394904,-0.276309,-0.191917,-0.139492,-0.039437,0.088429,0.186566,0.299088,0.420561,0.480658,0.515181,0.60245,0.780823,1.045506,1.316901,1.492717,1.607157,1.779456,2.00514,2.165931,2.217717,2.219954,2.246487,2.333435,2.473768,2.619216,2.694657,2.663649,2.54825,2.425179,2.384582,2.381385,2.2337,1.893576,1.562084,1.441251,1.532675,1.674926,1.698581,1.549297,1.302836,1.061489,0.874804,0.747578,0.666383,0.610442,0.574319,0.567607,0.574639,0.557058,0.490248,0.381242,0.105371,0.008193,-0.019298,0.014906,0.085872,0.167386,0.241548,0.433347,0.632179,0.782741,0.853067,0.906451,0.928189,0.914123,0.873846,0.815986,0.749816,0.608204,0.545869,0.37357,0.321465,0.286301,0.266482,0.229081,0.22077,0.223008,0.236434,0.283424,0.322743,0.401381,0.414807,0.4212,0.439741,0.447093,0.430151,0.403618,0.371652,0.334251,0.272236,0.226524,0.187205,0.159394,0.138936,0.137338,0.166427,0.19232,0.204787,0.203828,0.184968,0.147887,0.104092,0.050389,-0.010987,-0.025692,-0.052543,-0.136615,-0.255211,-0.347914,-0.483771,-0.586384,-0.71361,-0.948884,-1.034234,-1.148674,-1.198862,-1.230828,-1.252246,-1.304032,-1.287729,-1.300515,-1.290925,-1.293483,-1.301154,-1.283573,-1.273983,-1.272065,-1.260877,-1.215165,-1.187993,-1.15315,-1.125978,-1.061726,-1.022726,-1.00003,-0.993637,-1.003866,-1.044464,-1.096249,-1.108077,-1.106798,-1.110315,-1.137486,-1.117986,-1.109995,-1.086979,-1.058849,-0.977014,-0.941531,-0.844353,-0.734069,-0.500394,-0.397142,-0.281104,-0.117116,0.160353,0.246983,0.314432,0.397864,0.417044,0.370373,0.261048,0.120715,-0.010987,-0.363897,-0.549303,-0.841796,-0.973498,-1.07675,-1.168174,-1.233705,-1.270786,-1.302113,-1.339834,-1.352301,-1.356456,2
-0.692391,-0.705138,-0.712002,-0.682912,-0.594337,-0.573418,-0.584858,-0.601854,-0.611006,-0.614601,-0.61166,-0.603161,-0.577014,-0.521776,-0.424049,-0.297885,-0.210617,-0.165839,-0.072033,0.051189,0.194021,0.279329,0.320838,0.34764,0.440792,0.636247,1.201367,1.382441,1.511873,1.704387,1.945274,2.113601,2.169165,2.170799,2.193352,2.285196,2.445678,2.627079,2.737881,2.71925,2.598643,2.468231,2.426394,2.42476,2.27539,1.571686,1.423951,1.482784,1.592605,1.582145,1.409243,1.162146,0.939235,0.780387,0.673508,0.597679,0.543095,0.50943,0.50322,0.511718,0.502566,0.454192,0.362675,0.117866,0.03648,0.020138,0.063282,0.146301,0.240107,0.32378,0.548325,0.694099,0.770908,0.935967,1.011142,1.062784,1.07978,1.056574,0.997741,0.915048,0.820589,0.721554,0.629056,0.551266,0.483936,0.359733,0.310052,0.278348,0.26364,0.255796,0.257103,0.266908,0.285539,0.330971,0.41301,0.468247,0.489165,0.501259,0.504854,0.492434,0.460729,0.332605,0.199578,0.159375,0.129305,0.119173,0.127017,0.146628,0.201866,0.21592,0.214286,0.193694,0.164932,0.038442,-0.094259,-0.141652,-0.219442,-0.319784,-0.393325,-0.505434,-0.625387,-0.758088,-0.867255,-0.966944,-1.056173,-1.117294,-1.162726,-1.222866,-1.258492,-1.272547,-1.282679,-1.286928,-1.314383,-1.319286,-1.316017,-1.291177,-1.273854,-1.252282,-1.193123,-1.168936,-1.136578,-1.111737,-1.055846,-1.042119,-1.036562,-1.041792,-1.063037,-1.041138,-1.039504,-1.031986,-1.006492,-0.957138,-0.969558,-0.950601,-0.945372,-0.947006,-0.956811,-0.943737,-0.9238,-0.843395,-0.791753,-0.718212,-0.608064,-0.513605,-0.392344,-0.242321,-0.074648,0.07178,0.20971,0.318877,0.408107,0.471515,0.477072,0.429352,0.328683,0.177025,0.020465,-0.353449,-0.558383,-0.735862,-0.889154,-1.024796,-1.125138,-1.201947,-1.26699,-1.3085,-1.336936,-1.356547,-1.385963,-1.385963,2
-0.645689,-0.67009,-0.662986,-0.591326,-0.589164,-0.607079,-0.615728,-0.621596,-0.608932,-0.591635,-0.540361,-0.441828,-0.317041,-0.243527,-0.201829,-0.10206,0.017167,0.154001,0.230912,0.25068,0.260873,0.359715,0.57902,0.875235,1.147667,1.536856,1.810523,2.128052,2.360947,2.439094,2.41809,2.384731,2.416237,2.55585,2.745811,2.874614,2.882954,2.781333,2.666738,2.643881,2.655001,2.50365,2.134229,1.752763,1.568979,1.590292,1.652377,1.601721,1.415466,1.179482,0.980563,0.833845,0.723266,0.635236,0.552765,0.485429,0.464116,0.516008,0.497784,0.423344,0.30319,0.172225,0.075545,0.04126,0.065661,0.122495,0.188904,0.25068,0.360024,0.41346,0.46041,0.545352,0.597861,0.714309,0.756934,0.773923,0.763112,0.729753,0.682185,0.626587,0.500564,0.334078,0.2757,0.230294,0.206819,0.200024,0.205275,0.202495,0.20929,0.225661,0.301028,0.342109,0.365892,0.458865,0.482031,0.486973,0.468749,0.370835,0.260564,0.229368,0.20651,0.1957,0.200024,0.220101,0.2479,0.270757,0.281877,0.28373,0.271066,0.246047,0.203422,0.128673,0.029522,-0.018045,-0.084454,-0.168161,-0.230863,-0.452639,-0.576191,-0.687079,-0.804762,-0.909163,-0.974337,-1.023449,-1.095418,-1.129086,-1.132792,-1.129086,-1.130013,-1.144221,-1.158738,-1.156576,-1.142985,-1.159356,-1.150399,-1.132483,-1.070399,-1.046615,-1.008932,-0.9487,-0.926461,-0.888777,-0.856345,-0.852638,-0.865611,-0.895573,-0.97897,-1.011403,-1.016962,-1.039202,-1.052793,-1.058043,-1.085534,-1.08646,-1.059588,-1.040746,-1.042908,-1.020978,-0.991017,-0.955495,-0.91009,-0.851712,-0.766461,-0.690477,-0.593488,-0.474878,-0.341133,-0.111945,-0.030091,0.0357,0.086047,0.085738,0.042186,-0.0443,-0.172485,-0.296037,-0.447388,-0.593179,-0.751944,-0.878893,-0.983295,-1.073179,-1.138661,-1.188082,-1.231943,-1.259433,-1.277348,-1.289703,-1.308854,-1.308854,2
-0.650681,-0.646488,-0.62649,-0.533921,-0.514246,-0.518439,-0.536179,-0.547791,-0.552306,-0.553274,-0.537147,-0.491023,-0.408453,-0.293629,-0.206865,-0.153969,-0.051723,0.082131,0.184699,0.293073,0.411768,0.475631,0.513045,0.600454,0.777529,1.295206,1.463895,1.58388,1.763213,1.993184,2.162518,2.223478,2.228639,2.252829,2.334432,2.472157,2.619235,2.696323,2.667617,2.557308,2.441193,2.401521,2.39507,2.246379,1.907711,1.581622,1.46067,1.548078,1.684513,1.701285,1.555819,1.082007,0.897836,0.769788,0.688508,0.628192,0.585295,0.573683,0.580134,0.562394,0.495306,0.388867,0.117933,0.023751,-0.003342,0.02988,0.098258,0.177603,0.248885,0.567877,0.634966,0.777851,0.845262,0.895901,0.914931,0.901384,0.864292,0.810105,0.746565,0.611743,0.549815,0.439829,0.377256,0.324682,0.292428,0.27501,0.233725,0.225984,0.228242,0.239208,0.298556,0.343389,0.39435,0.407897,0.414348,0.434023,0.444989,0.430798,0.405962,0.307265,0.277591,0.23437,0.197278,0.149865,0.145672,0.174055,0.199859,0.207922,0.202761,0.185989,0.152445,0.106644,0.057296,0.002141,-0.010115,-0.034951,-0.116876,-0.234926,-0.329431,-0.473284,-0.573271,-0.820337,-0.947418,-1.03644,-1.202225,-1.233189,-1.268991,-1.28157,-1.302858,-1.28157,-1.278023,-1.288666,-1.294795,-1.282538,-1.275442,-1.272862,-1.274152,-1.279313,-1.260283,-1.251897,-1.209966,-1.150296,-1.123526,-1.052244,-1.029666,-0.996767,-0.977415,-0.965481,-0.969996,-0.986123,-1.007734,-1.074822,-1.081595,-1.080628,-1.100948,-1.089981,-1.090949,-1.071919,-1.065146,-1.011926,-0.979672,-0.953547,-0.922583,-0.875814,-0.762603,-0.440707,-0.32169,-0.158162,0.120191,0.209212,0.275978,0.361774,0.384674,0.341454,0.23437,0.096,-0.033661,-0.382005,-0.571659,-0.719705,-0.86259,-0.991929,-1.091594,-1.183841,-1.252542,-1.287054,-1.31576,-1.351884,-1.365431,-1.368979,2
-0.579634,-0.578455,-0.580518,-0.560473,-0.454354,-0.43431,-0.446396,-0.46703,-0.479116,-0.497686,-0.495623,-0.476757,-0.428414,-0.336739,-0.214997,-0.13305,-0.08117,0.029371,0.171452,0.280814,0.518107,0.567924,0.590622,0.681118,0.875669,1.439278,1.627934,1.774732,1.994044,2.257278,2.435322,2.482781,2.461263,2.456251,2.522576,2.669963,2.83769,2.923469,2.88957,2.643728,2.613072,2.607766,2.431195,2.042388,1.664486,1.506782,1.56161,1.659475,1.637367,1.463745,1.224388,1.006549,0.845602,0.735651,0.657241,0.598286,0.56026,0.552006,0.561144,0.55348,0.504548,0.410809,0.280519,0.138438,0.028192,-0.021036,-0.011898,0.034677,0.091863,0.143743,0.230702,0.367183,0.419358,0.480376,0.546701,0.608603,0.653704,0.673454,0.662252,0.627469,0.579126,0.411399,0.315008,0.264601,0.209183,0.159367,0.125173,0.107191,0.087441,0.084199,0.087736,0.098643,0.119867,0.20034,0.240135,0.29231,0.315008,0.335642,0.352149,0.354802,0.341243,0.296732,0.271086,0.209478,0.136964,0.107191,0.091863,0.093042,0.10896,0.161725,0.18059,0.190907,0.185896,0.168505,0.103359,-0.007771,-0.090013,-0.155453,-0.235042,-0.287807,-0.385377,-0.487075,-0.609996,-0.82636,-0.920099,-0.981412,-1.02946,-1.066896,-1.100501,-1.134989,-1.145896,-1.143833,-1.147075,-1.147075,-1.139116,-1.123493,-1.121135,-1.10846,-1.070139,-1.050094,-1.021796,-1.012658,-1.007057,-1.005583,-1.015606,-1.024744,-1.061001,-1.067486,-1.069844,-1.051863,-1.029165,-1.002636,-0.995266,-0.98318,-0.959304,-0.946039,-0.954292,-0.931595,-0.907718,-0.880009,-0.842278,-0.795114,-0.716999,-0.647137,-0.5646,-0.459071,-0.334971,-0.127155,-0.04845,0.017285,0.070934,0.079483,0.047942,-0.024868,-0.135113,-0.241527,-0.507414,-0.656865,-0.781554,-0.892095,-0.991729,-1.064243,-1.12084,-1.169183,-1.198071,-1.218705,-1.232265,-1.247299,-1.250836,-1.250836,2
