@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute target {1,2}

@data
-0.260401,-0.248297,-0.216151,-0.092529,-0.059589,-0.065741,-0.180037,-0.21119,-0.203253,-0.158805,-0.052446,0.097965,0.185473,0.224564,0.345805,0.503359,0.679764,0.78771,0.864106,0.972846,1.061148,1.217114,1.393321,1.508212,1.603657,1.779864,2.027902,2.228913,2.340034,2.426947,2.565451,2.787297,3.071053,3.337347,3.47347,3.414735,3.178801,2.884329,2.696217,2.630338,2.514851,2.221571,1.875309,1.672116,1.65267,1.681442,1.598498,1.389551,1.152227,0.969473,0.853589,0.784734,0.746635,0.664088,0.59801,0.543442,0.446012,0.161463,0.06185,0.011449,-0.042326,-0.14928,-0.179441,-0.168726,-0.117134,0.031491,0.054905,0.080305,0.085265,0.077923,0.056493,-0.023276,-0.052247,-0.114753,-0.11892,-0.091537,-0.032999,0.132293,0.143405,0.097171,0.083479,0.031094,0.032681,0.074748,0.169003,0.186862,0.188251,0.159082,0.064033,0.000734,-0.019308,-0.150074,-0.470738,-0.550904,-0.697346,-0.72711,-0.798744,-0.797156,-0.818388,-0.857082,-0.879902,-0.892998,-0.922763,-1.00531,-1.14818,-1.141037,-1.100557,-0.999357,-0.954115,-0.938637,-0.915024,-0.920977,-0.871965,-0.854304,-0.808864,-0.79418,-0.85232,-0.841803,-0.845573,2
-0.352231,-0.343297,-0.313171,-0.18685,-0.155893,-0.158179,-0.234636,-0.277436,-0.266009,-0.221339,-0.118496,0.024031,0.108591,0.148482,0.266492,0.427926,0.63943,0.761596,0.836391,0.934041,1.033352,1.199149,1.386968,1.633377,1.834701,2.105419,2.320663,2.426415,2.490199,2.592004,2.778992,3.321466,3.467525,3.424933,3.214675,2.947282,2.782524,2.732245,2.609041,2.288252,1.915314,1.702355,1.68885,1.723547,1.640857,1.425612,1.17484,0.97684,0.846364,0.765751,0.718173,0.583749,0.546352,0.486723,0.385749,0.108591,0.01385,-0.030611,-0.070502,-0.187474,-0.197031,-0.161088,-0.009004,0.017175,0.051248,0.071193,0.045638,-0.030196,-0.079228,-0.11995,-0.124936,-0.096057,0.010111,0.133315,0.138925,0.105059,0.073894,0.035042,0.03151,0.06683,0.138717,0.186711,0.209149,0.207072,0.10963,-0.03165,-0.040584,-0.094395,-0.40064,-0.578279,-0.641648,-0.745114,-0.78272,-0.772747,-0.794562,-0.798302,-0.835284,-0.824688,-0.848789,-0.854191,-0.825519,-0.842141,-0.843179,-0.908418,-1.030583,-1.048451,-1.028298,-0.997133,-0.979681,-0.91839,-0.923377,-0.892212,-0.903431,-0.834661,-0.78459,-0.767345,-0.862709,-0.877876,-0.883278,2
-0.610339,-0.611721,-0.57857,-0.468899,-0.450943,-0.48133,-0.49017,-0.457573,-0.399836,-0.287402,-0.13795,-0.05397,-0.02524,0.077525,0.208745,0.293554,0.365103,0.412894,0.444939,0.513173,0.637486,1.020922,1.268167,1.469553,1.741108,1.977303,2.105759,2.181176,2.290295,2.493892,2.802464,3.1417,3.37679,3.40552,3.22347,2.946667,2.777878,2.76738,2.717379,2.459084,2.118191,1.93034,1.952716,2.028133,1.962661,1.715969,1.38806,1.092471,0.874785,0.724781,0.624502,0.555992,0.514554,0.503504,0.531406,0.507924,0.436375,0.215375,0.155704,0.154876,0.217032,0.224215,0.096034,0.09189,0.156533,0.334162,0.374771,0.40433,0.432784,0.420629,0.263442,0.09631,0.054597,0.026695,0.04327,0.194656,0.164544,0.041889,0.038298,0.130566,0.258193,0.287476,0.269796,0.178633,-0.161432,-0.248174,-0.358675,-0.493761,-0.708132,-0.796809,-0.901508,-0.962835,-0.995709,-1.01256,-1.054827,-1.065324,-1.056761,-0.923884,-0.919464,-0.99488,-0.991842,-0.964217,-0.941564,-0.909519,-0.914491,-0.735205,-0.69432,-0.254528,-0.197897,-0.182979,-0.200383,-0.252318,-0.437959,-0.786864,-0.887695,-1.032727,-1.104828,-1.14378,-1.171681,2
-0.342804,-0.315838,-0.269524,-0.128317,-0.081179,-0.069446,-0.086942,-0.18163,-0.215593,-0.217446,-0.185129,-0.095999,0.036357,0.122605,0.176741,0.313832,0.498678,0.807029,0.97479,1.084709,1.140081,1.220565,1.332131,1.490217,1.597461,1.678769,1.837473,2.070897,2.26727,2.381924,2.477229,2.61823,2.833335,3.107722,3.35535,3.462182,3.390137,3.161447,2.876562,2.685335,2.606703,2.468583,2.150969,1.800009,1.613105,1.613105,1.660037,1.600549,1.413233,1.188659,1.003607,0.881543,0.811557,0.776976,0.712341,0.663968,0.483857,0.384435,0.100168,-0.00193,-0.053184,-0.091059,-0.178954,-0.197068,-0.164339,-0.003371,0.034916,0.042532,0.025859,-0.094558,-0.154664,-0.151165,-0.11823,-0.009957,0.096257,0.099962,0.053648,-0.005223,0.020095,0.138454,0.164596,0.103873,-0.033423,-0.060183,-0.06924,-0.119671,-0.207977,-0.323043,-0.602782,-0.663299,-0.704879,-0.769102,-0.806153,-0.808829,-0.825091,-0.829002,-0.855967,-0.845881,-0.868112,-0.85432,-0.870376,-1.018994,-1.045548,-1.02414,-0.98256,-0.976385,-0.918131,-0.898576,-0.906398,-0.891784,-0.902487,-0.885814,-0.844646,-0.824062,-0.773425,-0.75037,-0.868318,-0.879433,-0.873875,2
-0.233512,-0.170166,-0.111345,0.153351,0.192017,0.184613,0.057098,-0.007071,-0.013858,0.011028,0.087743,0.210733,0.430182,0.625773,0.894171,1.188689,1.845802,2.08335,2.220737,2.257346,2.218474,2.203666,2.239041,2.236162,2.179603,2.155334,2.197701,2.263721,2.349485,2.472681,2.784887,2.916515,2.971017,2.919394,2.7781,2.394321,2.166646,1.974139,1.675714,1.394564,1.260879,1.273425,1.321757,1.287205,1.157428,1.006055,0.888207,0.815811,0.772826,0.747735,0.746912,0.770153,0.739508,0.673077,0.585462,0.481599,0.346474,0.012468,-0.106614,-0.171812,-0.197932,-0.211917,-0.261072,-0.24976,-0.224257,-0.106614,-0.082757,-0.068154,-0.197109,-0.204924,-0.183329,-0.144046,0.006504,0.006504,-0.030723,-0.066303,-0.108054,-0.125536,-0.115458,-0.021262,0.009383,-0.059722,-0.129855,-0.153713,-0.171606,-0.174485,-0.218087,-0.299943,-0.406686,-0.496152,-0.656779,-0.713338,-0.799513,-0.831187,-0.819463,-0.837974,-0.83674,-0.870675,-0.861626,-0.900086,-0.886923,-0.906461,-0.922915,-1.013204,-0.987495,-0.879519,-0.883221,-0.865739,-0.845172,-0.848668,-0.785734,-0.756117,-0.701821,-0.69092,-0.774833,-0.828307,-0.856072,-0.877462,-0.872937,2
-0.376646,-0.341392,-0.293533,-0.125338,-0.070389,-0.056603,-0.215344,-0.218298,-0.182256,-0.0826,0.062749,0.154528,0.210264,0.354432,0.544094,0.998457,1.110522,1.169607,1.227116,1.319879,1.458729,1.613728,1.764592,2.194533,2.446629,2.621126,2.872828,3.178888,3.444573,3.558016,3.476676,3.21946,2.897053,2.672137,2.575631,2.440523,2.129146,1.778182,1.591473,1.588716,1.629878,1.561537,1.151487,0.980732,0.873788,0.817657,0.742423,0.560835,0.493478,0.395003,0.116122,0.017648,-0.03159,-0.079252,-0.191316,-0.217314,-0.20589,-0.16138,-0.022727,0.033994,0.010754,-0.096977,-0.141094,-0.181666,-0.035135,0.081853,0.090716,0.031237,-0.021152,-0.023515,0.172647,0.086777,-0.005593,-0.04577,-0.029227,-0.065859,-0.318349,-0.476302,-0.668919,-0.700234,-0.748093,-0.789059,-0.727413,-0.782559,-0.758925,-0.833766,-0.789847,-0.79221,-0.858385,-0.879065,-0.820374,-0.876701,-0.902699,-0.919833,-0.978327,-1.063016,-1.036822,-0.973798,-0.959026,-0.891473,-0.929681,-0.891473,-0.909001,-0.865475,-0.899941,-0.886155,-0.826282,-0.811905,-0.830812,-0.748881,-0.787286,-0.733125,-0.758925,-0.816435,-0.837311,-0.816041,-0.85228,-0.825101,-0.834357,2
-0.47422,-0.461974,-0.276965,-0.371219,-0.367283,-0.319391,-0.068558,0.016511,0.057624,0.178776,0.338198,0.659448,0.81056,0.926027,1.315069,1.59455,1.82089,2.117647,2.354046,2.468201,2.585635,2.750524,3.31539,3.490339,3.47197,3.270341,3.006168,2.853088,2.824003,2.70635,2.367605,1.972439,1.758127,1.757252,1.806675,1.733197,1.015907,0.860639,0.75895,0.641953,0.581377,0.54267,0.49106,0.391339,0.109453,0.017386,-0.022415,-0.042971,-0.164779,-0.178994,-0.14313,0.051501,0.116888,-0.013011,-0.109671,-0.118199,-0.028319,0.109453,0.123011,0.108141,0.069215,-0.000109,0.002078,0.04669,0.10661,0.206987,0.137663,0.106829,-0.000546,-0.046908,-0.028757,-0.066371,-0.348913,-0.500025,-0.721992,-0.738393,-0.79219,-0.831116,-0.731176,-0.799625,-0.756981,-0.844674,-0.832647,-0.781693,-0.780599,-0.867199,-0.893223,-0.804655,-0.874634,-0.905688,-0.906344,-0.967139,-0.990319,-0.962546,-0.94199,-0.852328,-0.879445,-0.867199,-0.796345,-0.87201,-0.837895,-0.866106,-0.805967,-0.854953,-0.831772,-0.742329,-0.71565,-0.728771,-0.604557,-0.662072,-0.614398,-0.739268,-0.852766,-0.900221,-0.910062,-0.88207,-0.944614,-0.909843,-0.924276,2
-0.393702,-0.387201,-0.32197,-0.316814,-0.370837,-0.382942,-0.38496,-0.35268,-0.308969,-0.240824,-0.128743,0.019876,0.098781,0.113127,0.293353,0.298509,0.378758,0.487477,0.704017,1.275404,1.456751,1.615009,1.846343,2.123855,2.32022,2.378951,2.380744,2.482065,2.695691,2.95908,3.163964,3.209468,3.079231,2.893401,2.816738,2.854621,2.795442,2.494169,2.123182,1.920316,1.932197,2.002135,1.93399,1.685619,1.361258,1.070969,0.857119,0.714328,0.620853,0.558087,0.523118,0.530516,0.634078,0.651563,0.613231,0.522446,0.30075,0.24471,0.235519,0.268919,0.267574,0.158632,0.127698,0.155718,0.272282,0.29537,0.308596,0.284162,0.264436,0.156166,0.11649,0.027946,-0.008368,-0.017783,-0.001419,0.122318,0.134422,0.050138,-0.056563,-0.0133,0.073899,0.098332,0.103488,0.0804,-0.031905,-0.128967,-0.158108,-0.229167,-0.530889,-0.699906,-0.84718,-0.880805,-0.956123,-0.968452,-1.023147,-1.05722,-1.113484,-1.136573,-1.064617,-1.032562,-1.068428,-1.061703,-0.981229,-0.91129,-0.926982,-0.870941,-0.888874,-0.880805,-0.851439,-0.793606,-0.521698,-0.481573,-0.462519,-0.477538,-0.540752,-0.809297,-0.887754,-0.934827,-0.953657,2
-0.382147,-0.39457,-0.379803,-0.304562,-0.304562,-0.365974,-0.381679,-0.388007,-0.369021,-0.334799,-0.266121,-0.14775,0.006952,0.092742,0.110556,0.19072,0.291979,0.311434,0.40449,0.517001,0.734521,1.31067,1.49936,1.646327,1.859863,2.125669,2.317172,2.37999,2.381865,2.414447,2.533052,2.755495,3.034662,3.243744,3.275622,3.13475,2.941372,2.860739,2.895899,2.829564,2.521332,2.135983,1.921509,1.92901,1.990188,1.912837,1.660859,1.335985,1.055177,0.855705,0.720223,0.627871,0.564818,0.530596,0.535284,0.622245,0.628339,0.582397,0.48231,0.221191,0.147591,0.123213,0.122979,0.011171,-0.00969,0.02922,0.16728,0.199861,0.237599,0.234552,0.210643,0.096492,0.040002,-0.01344,-0.035943,0.000155,0.133995,0.148059,0.103758,0.001092,0.036721,0.139387,0.159545,0.167514,0.144075,0.036955,-0.054929,-0.080947,-0.148453,-0.239165,-0.461608,-0.654751,-0.713351,-0.796327,-0.830315,-0.865475,-0.867115,-0.9372,-0.956421,-0.950326,-0.973532,-1.015958,-1.023458,-1.011739,-0.966265,-0.959234,-0.884695,-0.888446,-0.85938,-0.82047,-0.61842,-0.598496,-0.608341,-0.655923,-0.733275,-0.876726,-0.940951,-0.979626,-0.995565,2
-0.362771,-0.354416,-0.32726,-0.221105,-0.201166,-0.239905,-0.297445,-0.298965,-0.280734,-0.226043,-0.114381,0.034122,0.11464,0.141605,0.246431,0.38107,0.441269,0.489314,0.561856,0.627182,0.709029,0.869306,1.32108,1.629669,1.868754,2.161201,2.382626,2.483843,2.525621,2.588858,2.729954,2.96828,3.233762,3.396317,3.375428,3.184957,2.944353,2.811612,2.784076,2.664439,2.334011,1.947563,1.72329,1.695944,1.717973,1.629859,1.413752,1.16821,0.97622,0.850885,0.769228,0.712068,0.63117,0.617877,0.626422,0.609901,0.555779,0.450384,0.175028,0.082926,0.036021,-0.021519,-0.091023,-0.145715,-0.160527,-0.162806,-0.151791,-0.128244,-0.013354,0.048744,0.09451,0.096979,0.087674,0.061847,-0.019051,-0.047156,-0.081528,-0.089314,-0.072223,0.015131,0.038489,0.162115,0.172369,0.120526,0.072482,0.066025,0.072671,0.091092,0.196487,0.217946,0.201614,0.184333,0.023487,0.013232,-0.044497,-0.130333,-0.243703,-0.343212,-0.438732,-0.522858,-0.579828,-0.625214,-0.692629,-0.730609,-0.798784,-0.856893,-0.936652,-1.076229,-1.108892,-1.097688,-1.047744,-0.984317,-0.964947,-0.948236,-0.84417,-0.814925,-0.80543,-0.821192,-0.808469,2
-0.566562,-0.567608,-0.546153,-0.433908,-0.411929,-0.445943,-0.441234,-0.419517,-0.370066,-0.270903,-0.137725,-0.058709,-0.022863,0.080748,0.221251,0.489699,0.54386,0.573949,0.639099,0.762333,1.14983,1.432145,1.65402,1.940521,2.168152,2.278566,2.39369,2.540473,2.789821,3.065595,3.24456,3.253717,3.096207,2.879303,2.762086,2.755545,2.67522,2.386626,2.046487,1.87511,1.905461,1.985524,1.932148,1.704779,1.397869,1.119217,0.90336,0.746635,0.639099,0.562175,0.512201,0.493362,0.496764,0.457255,0.37536,0.158718,0.105081,0.10168,0.175725,0.088859,0.080748,0.134909,0.297652,0.335852,0.372482,0.406235,0.398647,0.277244,0.069759,0.028681,0.037838,0.166829,0.178342,0.139095,0.027111,0.028157,0.088597,0.181481,0.208431,0.197965,0.065573,-0.12569,-0.156826,-0.240552,-0.485713,-0.791315,-0.860651,-0.906962,-0.972635,-1.008218,-0.990427,-1.000892,-1.046157,-1.04668,-1.07363,-1.03543,-1.033075,-0.992258,-0.983886,-1.015545,-0.971065,-0.985979,-0.918213,-0.919521,-0.878704,-0.754946,-0.705757,-0.539089,-0.24186,-0.196596,-0.188223,-0.201567,-0.246047,-0.431553,-0.857249,-0.985717,-1.023917,-1.08645,-1.10869,2
-0.407375,-0.416575,-0.399072,-0.306169,-0.294949,-0.347459,-0.371695,-0.37708,-0.338034,-0.273182,-0.148415,0.014726,0.098427,0.115258,0.21175,0.33562,0.368383,0.484623,0.576404,0.748296,1.212359,1.48568,1.707614,1.993502,2.215885,2.312602,2.355014,2.431984,2.606344,2.895374,3.217615,3.438427,3.458174,3.273042,3.015878,2.879441,2.889091,2.830073,2.534984,2.1443,1.913166,1.899029,1.934709,1.834177,1.568261,1.253873,0.997157,0.819431,0.703191,0.625323,0.531523,0.525464,0.574833,0.582014,0.547231,0.451636,0.170012,0.080475,0.045917,0.032004,-0.102188,-0.120813,-0.070996,0.120868,0.173153,0.199408,0.206589,0.184598,0.070153,-0.029482,-0.046087,0.027292,0.166197,0.130517,0.090573,0.043225,0.040756,0.055118,0.188188,0.220727,0.128049,-0.016915,-0.028135,-0.091641,-0.336912,-0.6228,-0.695282,-0.794468,-0.828801,-0.794692,-0.821396,-0.811523,-0.866501,-0.86134,-0.896571,-0.905323,-0.867399,-0.901732,-0.894776,-0.926865,-1.04692,-1.038617,-1.005181,-0.992839,-0.927314,-0.926416,-0.898366,-0.867174,-0.872784,-0.852813,-0.780779,-0.741285,-0.660276,-0.645689,-0.775843,-0.862462,-0.912279,-0.94953,-0.951549,2
-0.359326,-0.324579,-0.285121,-0.125325,-0.065451,-0.047391,-0.065255,-0.169299,-0.211112,-0.215235,-0.184807,-0.094309,0.040948,0.127128,0.183273,0.323634,0.510323,0.978521,1.085117,1.137335,1.187786,1.277892,1.415308,1.580797,1.744519,1.988138,2.194852,2.446127,2.610438,2.85288,3.151859,3.41825,3.544084,3.474984,3.229204,2.919036,2.703881,2.609653,2.47204,2.15402,1.790062,1.594342,1.588649,1.62693,1.560577,1.373102,1.157162,0.990496,0.8839,0.82697,0.743735,0.559793,0.490496,0.391556,0.115546,0.016999,-0.032471,-0.076641,-0.177936,-0.203456,-0.177544,-0.04955,-0.001454,0.037807,0.016606,-0.056028,-0.107854,-0.159091,-0.164587,-0.133374,-0.014607,0.089829,0.106319,0.043108,0.00149,-0.003221,0.022495,0.13498,0.176794,0.090026,0.006987,-0.01873,-0.040716,-0.037772,-0.081745,-0.304948,-0.577229,-0.645152,-0.741736,-0.782765,-0.756655,-0.78885,-0.780213,-0.82713,-0.806125,-0.812211,-0.848528,-0.857951,-0.82929,-0.862073,-0.894072,-1.058971,-1.068591,-1.020299,-0.947468,-0.926855,-0.943542,-0.902513,-0.910365,-0.897605,-0.864037,-0.838124,-0.782176,-0.788654,-0.760778,-0.835572,-0.845191,-0.832823,-0.832627,2
-0.319315,-0.31005,-0.279837,-0.160599,-0.129984,-0.135624,-0.244791,-0.254056,-0.243784,-0.195646,-0.082652,0.072438,0.156832,0.189058,0.306282,0.456941,0.596119,0.686756,0.858362,0.966119,1.325646,1.55808,1.763322,2.034226,2.250547,2.367569,2.450149,2.577645,2.789132,3.378877,3.543232,3.498517,3.268904,2.978865,2.797994,2.747237,2.640688,2.324667,1.943791,1.726866,1.699272,1.717399,1.621929,1.395336,1.141754,0.948596,0.827747,0.75564,0.713746,0.662788,0.609815,0.579804,0.526631,0.427937,0.150588,0.056527,0.009798,-0.039347,-0.157175,-0.182352,-0.194639,-0.182151,-0.127769,-0.044383,0.021279,0.069014,0.069216,0.044039,-0.074796,-0.122733,-0.138645,-0.125553,-0.022227,0.129842,0.131655,0.086336,0.060756,0.023696,0.020272,0.052297,0.122188,0.172341,0.199532,0.11111,0.035579,-0.020011,-0.022227,-0.072782,-0.386386,-0.565847,-0.631106,-0.734835,-0.773708,-0.760012,-0.784988,-0.784182,-0.821444,-0.808352,-0.8436,-0.824264,-0.858101,-0.88066,-1.03011,-1.055892,-1.033132,-0.993453,-0.970693,-0.90342,-0.892141,-0.906038,-0.893551,-0.908657,-0.881667,-0.869381,-0.825472,-0.826278,-0.803921,-0.859914,-0.855684,2
-0.443315,-0.376261,-0.317275,-0.229354,-0.026244,0.029403,0.021612,-0.103314,-0.151727,-0.276932,-0.295573,-0.276932,-0.218503,-0.135311,-0.02207,0.162676,0.432284,0.788422,1.208275,1.576099,1.793677,1.881599,1.859897,1.766689,1.751942,1.962565,1.999291,2.090552,2.2625,2.409406,2.516526,2.641453,2.809505,3.004825,3.160357,3.198753,3.094972,2.916069,2.529603,2.20574,1.936689,1.571091,1.289519,1.205771,1.270043,1.363807,1.386623,1.315951,1.070828,0.970108,0.909731,0.886638,0.866605,0.788422,0.637063,0.450091,0.286768,0.05194,-0.219894,-0.31978,-0.371809,-0.385164,-0.328683,-0.219337,-0.17176,-0.097471,-0.086064,-0.086342,-0.123069,-0.206817,-0.21099,-0.197079,-0.061023,0.046653,0.129567,0.167963,0.164902,0.200238,0.285933,0.311253,0.301236,0.253937,0.090057,-0.037373,-0.18901,-0.520107,-0.610533,-0.722382,-0.763839,-0.787489,-0.811417,-0.811139,-0.766621,-0.6787,-0.58744,-0.547096,-0.509534,-0.466686,-0.455279,-0.464461,-0.529289,-0.639469,-0.840631,-0.935509,-0.966671,-0.977522,-0.876802,-0.952481,-0.953316,-0.94636,-0.839518,-0.800009,-0.794167,-0.838406,-0.910746,-1.043185,-1.151696,-1.17312,-1.183693,2
-0.410968,-0.454553,-0.451495,-0.406125,-0.408674,-0.46067,-0.453024,-0.426771,-0.353364,-0.277153,-0.180042,-0.118615,-0.080127,0.015455,0.143662,0.245871,0.478836,0.573908,0.694213,0.918767,1.473907,1.912309,2.514602,2.711373,2.751135,2.688688,2.604322,2.5745,2.643574,2.763115,2.848756,2.856148,2.815876,2.805171,2.942809,2.811798,2.090473,1.894212,1.868469,1.869998,1.757848,1.517747,1.231766,0.979685,0.788776,0.64604,0.536185,0.355471,0.31418,0.342727,0.332787,0.276967,0.179091,-0.045463,-0.104596,-0.119125,-0.057442,-0.032209,-0.032209,-0.019974,0.132447,0.177052,0.199482,0.218343,0.186737,0.175522,0.093195,0.088097,0.131427,0.234656,0.24689,0.231342,0.141113,0.127859,0.188777,0.280535,0.306278,0.316474,0.278241,0.206873,0.163543,-0.004936,-0.128555,-0.318954,-0.434417,-0.519549,-0.700772,-0.80604,-0.842488,-0.842233,-0.873584,-0.917424,-0.980126,-1.04869,-1.141723,-1.197288,-1.157271,-0.914875,-0.870526,-0.774689,-0.77163,-0.796609,-0.833822,-0.89321,-0.929659,-0.863899,-0.865683,-0.83841,-0.82796,-0.814961,-0.614621,-0.59474,-0.610033,-0.639855,-0.911562,-0.958461,-1.021417,-1.07061,-1.0831,2
-0.551838,-0.535938,-0.464389,-0.458824,-0.509439,-0.516064,-0.489034,-0.432854,-0.377735,-0.282865,-0.163351,-0.096837,-0.067952,0.024797,0.145106,0.369559,0.396059,0.504973,0.751951,1.423986,1.641019,1.826517,2.092575,2.399708,2.608261,2.653046,2.537771,2.561886,2.70366,2.913538,3.069357,3.091882,2.904528,2.903204,2.955143,2.827679,2.442637,2.026856,1.822807,1.848512,1.922446,1.861497,1.627239,1.317986,1.045039,0.84311,0.701601,0.516368,0.462043,0.460453,0.552938,0.553203,0.486423,0.072762,-0.007533,-0.032972,-0.016543,-0.025553,0.001477,0.203671,0.239975,0.181411,0.016582,-0.048607,-0.035092,0.090781,0.207646,0.245275,0.24713,0.176376,0.104296,0.095551,0.129736,0.207116,0.24713,0.234675,0.076207,-0.111677,-0.125192,-0.186406,-0.429939,-0.785566,-0.876196,-0.91303,-0.863741,-0.897925,-0.867451,-0.91674,-0.867716,-0.901105,-0.8966,-0.814451,-0.819486,-0.733097,-0.742637,-0.804381,-0.866656,-0.913295,-0.90296,-0.859766,-0.88918,-0.847311,-0.903755,-0.903225,-0.849166,-0.859766,-0.828496,-0.698647,-0.631073,-0.518184,-0.508379,-0.525338,-0.744757,-0.912765,-1.026714,-1.061429,-1.113899,-1.127679,-1.122909,2
-0.45737,-0.443311,-0.356574,-0.348949,-0.400658,-0.418529,-0.403755,-0.374446,-0.314874,-0.206929,-0.066578,0.009674,0.033265,0.127389,0.249631,0.335891,0.402373,0.442644,0.540104,0.745747,1.304532,1.648382,1.891912,2.189058,2.407568,2.484773,2.509079,2.615117,2.827908,3.091455,3.2828,3.306629,3.165086,2.978268,2.90416,2.930849,2.839108,2.488586,2.070152,1.849021,1.850689,1.90335,1.823524,1.576181,1.269742,1.012868,0.831054,0.707382,0.556546,0.515084,0.511748,0.577277,0.578468,0.525092,0.413573,0.128819,0.043035,0.009913,-0.002002,-0.091598,-0.09827,-0.037268,0.150026,0.18291,0.188152,0.169566,0.050898,-0.002716,-0.054663,0.063766,0.208883,0.194348,0.140256,0.080208,0.074012,0.109994,0.186961,0.236525,0.228661,0.10356,-0.065625,-0.073488,-0.129009,-0.368489,-0.65372,-0.727827,-0.860792,-0.82624,-0.86246,-0.84578,-0.899633,-0.867941,-0.903446,-0.90416,-0.831721,-0.849116,-0.801458,-0.846495,-0.982081,-1.022351,-1.016156,-0.965401,-0.980889,-0.912501,-0.900348,-0.939665,-0.909641,-0.859601,-0.867226,-0.84435,-0.741648,-0.694229,-0.60082,-0.586284,-0.712815,-0.851737,-0.970643,-1.016156,-1.009484,2
-0.516433,-0.518964,-0.456449,-0.444807,-0.476191,-0.45569,-0.417979,-0.338,-0.226385,-0.156783,-0.125146,0.079356,0.220584,0.311952,0.354725,0.449383,0.661731,1.249927,1.68829,1.994284,2.348872,2.616648,2.71738,2.692577,2.618166,2.580202,2.669545,2.844181,2.978323,2.998823,2.812545,2.802421,2.849244,2.737375,2.377219,1.975048,1.751311,1.730051,1.764725,1.698667,1.501505,1.254989,1.045425,0.890024,0.773346,0.60934,0.549862,0.53493,0.609593,0.627816,0.590358,0.309168,0.268925,0.273734,0.345867,0.343082,0.41648,0.412178,0.298284,0.02823,-0.041877,0.048225,0.169711,0.156803,0.097073,0.032027,0.025193,0.051009,0.115802,0.154273,0.147945,0.026965,-0.072502,-0.140585,-0.143116,-0.193988,-0.433924,-0.615394,-0.735361,-0.818883,-0.856088,-0.956821,-0.903418,-0.945178,-0.919869,-0.990989,-0.956821,-0.966945,-1.024398,-1.035534,-0.972513,-1.024904,-0.990483,-1.044392,-1.053251,-1.038571,-1.059325,-1.055022,-0.989977,-1.002631,-0.989977,-0.892281,-0.944166,-0.949734,-0.874818,-0.853811,-0.748522,-0.749282,-0.702206,-0.526557,-0.324333,-0.328636,-0.358754,-0.41241,-0.623999,-0.833057,-0.956062,-1.037559,-1.069449,2
