@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute target {1,2,3,4,5}

@data
-1.770895,-1.725823,-1.529462,-1.274907,-0.961141,-0.689552,-0.492219,-0.382718,-0.315059,-0.254612,-0.264727,-0.278635,-0.291962,-0.311952,-0.333702,-0.355278,-0.377309,-0.409514,-0.436922,-0.471925,-0.504405,-0.535726,-0.559413,-0.588419,-0.612984,-0.620886,-0.625847,-0.620801,-0.602079,-0.566463,-0.530477,-0.488706,-0.434903,-0.380821,-0.320493,-0.254368,-0.185953,-0.129877,-0.070715,-0.008374,0.038771,0.078852,0.116233,0.146228,0.165722,0.182018,0.190443,0.197411,0.20474,0.212512,0.224397,0.232237,0.239209,0.26123,0.284645,0.313941,0.340635,0.366362,0.391009,0.418071,0.444342,0.474887,0.502685,0.526483,0.543712,0.557462,0.565822,0.58505,0.595519,0.595526,0.590807,0.589097,0.583984,0.576917,0.570945,0.557969,0.54384,0.535177,0.525891,0.517026,0.50165,0.498623,0.488746,0.471255,0.456844,0.44793,0.441269,0.437564,0.447611,0.469728,0.517873,0.575814,0.626952,0.661298,0.671162,0.689959,0.701886,0.716922,0.726558,0.728344,0.713408,0.675027,0.63753,0.59538,0.532949,0.441871,0.347949,0.25781,0.185012,0.138818,0.091293,0.045269,-0.00359,-0.036069,-0.051235,-0.01903,0.089755,0.209311,0.330411,0.471723,0.613524,0.687885,0.709841,0.711034,0.693728,0.542813,1
-1.664047,-1.679952,-1.513032,-1.265537,-1.001635,-0.766913,-0.593095,-0.486389,-0.413156,-0.356237,-0.354947,-0.375606,-0.385902,-0.408438,-0.427723,-0.453747,-0.481221,-0.512161,-0.538635,-0.56348,-0.593599,-0.619858,-0.648278,-0.673907,-0.693345,-0.706218,-0.709023,-0.707717,-0.69486,-0.677513,-0.658963,-0.62235,-0.574352,-0.522176,-0.465909,-0.409689,-0.348901,-0.291155,-0.224577,-0.162517,-0.11065,-0.055687,-0.011551,0.024387,0.064677,0.10527,0.134335,0.155754,0.175988,0.188335,0.205734,0.225675,0.250566,0.263976,0.282866,0.316043,0.342192,0.37485,0.410077,0.431997,0.451774,0.476483,0.500839,0.518559,0.53795,0.556335,0.56705,0.567411,0.570667,0.571364,0.559399,0.550571,0.541519,0.528853,0.515288,0.505612,0.494342,0.470229,0.453183,0.431292,0.417231,0.414214,0.424395,0.448789,0.480193,0.524615,0.582467,0.652941,0.743041,0.836888,0.929526,1.018057,1.10516,1.174918,1.222598,1.247603,1.241965,1.19951,1.129408,1.037448,0.934105,0.815841,0.681019,0.534665,0.378181,0.226303,0.082723,-0.04549,-0.162117,-0.257798,-0.336131,-0.395212,-0.418503,-0.41096,-0.384923,-0.322551,-0.230285,-0.14116,-0.04001,0.086683,0.213085,0.311838,0.407539,0.539868,0.696131,0.69245,1
-1.058698,-1.044663,-0.855319,-0.591786,-0.295677,-0.02236,0.184734,0.307016,0.396995,0.450178,0.446683,0.409717,0.374336,0.345648,0.305181,0.268733,0.220341,0.167776,0.120188,0.058608,0.0061,-0.042717,-0.096847,-0.151978,-0.20233,-0.248466,-0.29021,-0.324713,-0.360663,-0.380819,-0.401201,-0.410958,-0.406731,-0.397673,-0.380432,-0.366714,-0.347619,-0.31376,-0.275276,-0.242514,-0.205888,-0.162769,-0.108722,-0.067934,-0.030166,0.012921,0.057677,0.094228,0.126017,0.168443,0.213938,0.258514,0.292034,0.328448,0.374215,0.408616,0.453965,0.483766,0.525394,0.569605,0.607512,0.646617,0.689847,0.743286,0.775624,0.794656,0.814669,0.82743,0.841853,0.847563,0.853879,0.847774,0.833563,0.808813,0.776405,0.739468,0.698798,0.655463,0.5992,0.548958,0.513415,0.488325,0.485542,0.488457,0.505259,0.535242,0.585989,0.659714,0.768685,0.876057,0.979264,1.072905,1.143973,1.211511,1.248108,1.257452,1.224243,1.134855,1.013688,0.86873,0.712741,0.530462,0.331067,0.10699,-0.112059,-0.329983,-0.529129,-0.7117,-0.885199,-1.028105,-1.14558,-1.230763,-1.275676,-1.29553,-1.292305,-1.252607,-1.161365,-1.066235,-0.95754,-0.844419,-0.74777,-0.681772,-0.617549,-0.531717,-0.381897,-0.372425,1
-1.615455,-1.554731,-1.374175,-1.173366,-0.910834,-0.63653,-0.393797,-0.236891,-0.143348,-0.079021,-0.056447,-0.054889,-0.072463,-0.076272,-0.084125,-0.092916,-0.099691,-0.122418,-0.144842,-0.174413,-0.20881,-0.240742,-0.284523,-0.313129,-0.322484,-0.337834,-0.353534,-0.355686,-0.359844,-0.363764,-0.36572,-0.352374,-0.33265,-0.295845,-0.25684,-0.219908,-0.184099,-0.139503,-0.108919,-0.095417,-0.071134,-0.049786,-0.035796,-0.035319,-0.023157,-0.002926,-0.000805,0.007737,-0.000132,-0.001516,0.008859,0.03214,0.04102,0.058574,0.085127,0.097273,0.119465,0.141001,0.183392,0.214391,0.24343,0.284703,0.319812,0.358733,0.394541,0.418362,0.43289,0.460453,0.48857,0.507621,0.530687,0.541222,0.546286,0.542803,0.542048,0.530568,0.525523,0.515202,0.502152,0.492084,0.499269,0.52068,0.553673,0.586818,0.640383,0.717498,0.827643,0.958335,1.079876,1.194731,1.304678,1.386814,1.476409,1.543503,1.579711,1.583107,1.558507,1.493069,1.401487,1.291041,1.155406,0.984815,0.804958,0.629179,0.464697,0.305377,0.161355,0.034947,-0.074115,-0.166826,-0.240517,-0.29423,-0.325563,-0.335089,-0.311571,-0.240305,-0.121585,-0.012659,0.067352,0.083399,0.059537,-0.011704,-0.095887,-0.142743,-0.151704,-0.207732,1
-1.74152,-1.641723,-1.359819,-1.026337,-0.724999,-0.489296,-0.352312,-0.274403,-0.214821,-0.205134,-0.224961,-0.233626,-0.241279,-0.263655,-0.284569,-0.317036,-0.343742,-0.377824,-0.422567,-0.451488,-0.4879,-0.51482,-0.545664,-0.564673,-0.582288,-0.596836,-0.60701,-0.617736,-0.613831,-0.594592,-0.560473,-0.526093,-0.496567,-0.451916,-0.403706,-0.352411,-0.297683,-0.249238,-0.193364,-0.154778,-0.111772,-0.069068,-0.039487,-0.012094,0.001836,0.022429,0.033699,0.054957,0.077822,0.086724,0.100876,0.108853,0.13667,0.156999,0.177807,0.2067,0.232011,0.271354,0.309874,0.348734,0.377786,0.405945,0.433574,0.453875,0.477152,0.497404,0.516992,0.529828,0.531417,0.533831,0.526312,0.52167,0.504895,0.4936,0.484694,0.466369,0.455125,0.443655,0.431881,0.426988,0.416839,0.405325,0.398895,0.398853,0.407286,0.418982,0.43405,0.463513,0.496304,0.553825,0.632152,0.70598,0.770026,0.806422,0.832988,0.857649,0.881456,0.907299,0.920837,0.904621,0.865334,0.813542,0.752062,0.684878,0.586139,0.476109,0.368239,0.26798,0.201083,0.139049,0.08762,0.04162,-0.017742,-0.060353,-0.064175,-0.00477,0.105179,0.210409,0.304078,0.394138,0.460529,0.496189,0.560698,0.666091,0.757845,0.677635,1
-1.723198,-1.744986,-1.600273,-1.381318,-1.141048,-0.896566,-0.683624,-0.543276,-0.452649,-0.376111,-0.351317,-0.354574,-0.352792,-0.366424,-0.384647,-0.407479,-0.432698,-0.45518,-0.482049,-0.510488,-0.544786,-0.577202,-0.601708,-0.62816,-0.647064,-0.655679,-0.661674,-0.666516,-0.662561,-0.643591,-0.620791,-0.585394,-0.550032,-0.508142,-0.451417,-0.395617,-0.338569,-0.285093,-0.233536,-0.180821,-0.137194,-0.091404,-0.051809,-0.012321,0.023774,0.053464,0.079683,0.105797,0.130407,0.152102,0.169045,0.18847,0.20649,0.227433,0.249588,0.273791,0.297586,0.330445,0.36427,0.381977,0.401798,0.42538,0.44494,0.464235,0.476182,0.489276,0.499297,0.505493,0.518145,0.519974,0.516778,0.509023,0.492759,0.477081,0.464252,0.45543,0.438049,0.426789,0.407813,0.39155,0.383738,0.374636,0.38447,0.403321,0.436235,0.482625,0.539969,0.619302,0.720182,0.83263,0.937208,1.042199,1.134586,1.218058,1.282727,1.324564,1.337944,1.31142,1.25172,1.16759,1.070544,0.964371,0.842308,0.694232,0.536009,0.383426,0.228007,0.085265,-0.039896,-0.145311,-0.23709,-0.294684,-0.325593,-0.344586,-0.327929,-0.277288,-0.194413,-0.103089,0.007926,0.13686,0.253229,0.350363,0.439369,0.553004,0.681893,0.646485,1
-1.747285,-1.60574,-1.412399,-1.123064,-0.772338,-0.441242,-0.135149,0.105687,0.290536,0.430905,0.530153,0.578671,0.584299,0.565792,0.539755,0.512411,0.491457,0.455013,0.421054,0.41688,0.415757,0.404657,0.385014,0.361626,0.331276,0.294185,0.252418,0.207769,0.169972,0.129427,0.092477,0.057828,0.040254,0.023477,0.005314,-0.005015,-0.013601,-0.015013,-0.019457,-0.017832,-0.021534,-0.02331,-0.016564,-0.022594,-0.023383,-0.025717,-0.040222,-0.054759,-0.066073,-0.083396,-0.099135,-0.11251,-0.124661,-0.14145,-0.15661,-0.162023,-0.173652,-0.186865,-0.187631,-0.198018,-0.201138,-0.202199,-0.207667,-0.204285,-0.198422,-0.195746,-0.192785,-0.192022,-0.180106,-0.167833,-0.161821,-0.147069,-0.133671,-0.127152,-0.116498,-0.107415,-0.097733,-0.077598,-0.07324,-0.063149,-0.043641,-0.033997,-0.004651,0.009475,0.018784,0.032384,0.043012,0.050394,0.059492,0.069151,0.078324,0.09379,0.105634,0.118703,0.14706,0.186076,0.243483,0.299989,0.393954,0.511578,0.626986,0.739695,0.828437,0.896716,0.949281,0.96242,0.96025,0.937846,0.922128,0.888008,0.834986,0.772829,0.701227,0.592277,0.47032,0.343213,0.219011,0.151259,0.140585,0.157835,0.209976,0.271641,0.330745,0.385666,0.47023,0.449731,1
-1.747514,-1.639978,-1.355186,-1.008256,-0.660699,-0.369683,-0.168984,-0.064679,0.025409,0.075301,0.07068,0.055294,0.046692,0.047581,0.033167,0.018557,-0.00133,-0.033213,-0.062593,-0.096085,-0.137193,-0.17251,-0.207593,-0.241282,-0.269348,-0.292787,-0.309251,-0.318488,-0.334975,-0.333277,-0.32587,-0.307665,-0.269885,-0.232799,-0.19202,-0.142551,-0.093214,-0.040522,0.011392,0.061099,0.106455,0.146743,0.180223,0.217136,0.242851,0.259792,0.273003,0.283502,0.296963,0.314279,0.328513,0.336972,0.337156,0.349946,0.364589,0.382494,0.411686,0.436074,0.453235,0.480432,0.503568,0.523983,0.543308,0.557243,0.569164,0.584765,0.598254,0.612229,0.615657,0.613015,0.602189,0.58702,0.569938,0.555461,0.534689,0.507319,0.490856,0.469574,0.453183,0.430891,0.402306,0.382852,0.36362,0.355155,0.353997,0.363701,0.388655,0.41409,0.459762,0.523644,0.59436,0.639209,0.659095,0.664073,0.671231,0.681285,0.688765,0.691907,0.669077,0.619444,0.549381,0.457355,0.365414,0.262969,0.145004,0.029161,-0.073032,-0.151848,-0.216473,-0.289483,-0.351043,-0.408338,-0.465778,-0.498719,-0.490702,-0.414917,-0.294572,-0.177885,-0.070697,0.03341,0.125142,0.179956,0.249658,0.349898,0.435395,0.342674,1
-1.738396,-1.628548,-1.397806,-1.120767,-0.838297,-0.625601,-0.498175,-0.407517,-0.357448,-0.357504,-0.361163,-0.36788,-0.372376,-0.386022,-0.405081,-0.428115,-0.448481,-0.476045,-0.505295,-0.524954,-0.555283,-0.581233,-0.59956,-0.610972,-0.624313,-0.630215,-0.633492,-0.625728,-0.606378,-0.579671,-0.547249,-0.510682,-0.462483,-0.405807,-0.357349,-0.307422,-0.246641,-0.19252,-0.14095,-0.10071,-0.060414,-0.013132,0.02147,0.054635,0.07974,0.101042,0.121072,0.13926,0.152734,0.167857,0.189717,0.201703,0.220767,0.241438,0.270922,0.292604,0.315792,0.33691,0.361499,0.387308,0.415249,0.440334,0.458529,0.474071,0.492279,0.50134,0.507132,0.511298,0.516126,0.515993,0.515475,0.507004,0.498076,0.486928,0.476434,0.467865,0.454707,0.445955,0.439284,0.431676,0.431298,0.440903,0.448545,0.461659,0.493283,0.537838,0.591722,0.66162,0.735937,0.827347,0.909931,0.995921,1.079529,1.147862,1.204081,1.249948,1.268236,1.260914,1.222588,1.157549,1.077921,0.995306,0.896665,0.785609,0.656419,0.532193,0.412836,0.297826,0.196489,0.105152,0.023611,-0.039954,-0.067384,-0.067058,-0.040625,0.037598,0.113611,0.174998,0.252599,0.327663,0.393707,0.430936,0.472523,0.511857,0.491346,0.314137,1
-1.662778,-1.709636,-1.654739,-1.493646,-1.210218,-0.857123,-0.536681,-0.317783,-0.192752,-0.093655,-0.04725,-0.055191,-0.072446,-0.101153,-0.123882,-0.152919,-0.182718,-0.227881,-0.27171,-0.311472,-0.355784,-0.398249,-0.439565,-0.474914,-0.510997,-0.536043,-0.554041,-0.560547,-0.559686,-0.549594,-0.528218,-0.499561,-0.454409,-0.404068,-0.353008,-0.296595,-0.239362,-0.188039,-0.137045,-0.080743,-0.031532,0.012973,0.047549,0.080385,0.09959,0.11524,0.135019,0.138596,0.142961,0.1535,0.170632,0.18052,0.200796,0.222694,0.245086,0.270117,0.298775,0.332338,0.372298,0.416725,0.45964,0.489129,0.530528,0.572506,0.604012,0.624811,0.650952,0.669875,0.679762,0.684908,0.678899,0.680463,0.66757,0.651344,0.624985,0.601941,0.580422,0.55218,0.521391,0.491978,0.46819,0.448012,0.437282,0.435798,0.449386,0.474616,0.483805,0.512908,0.544564,0.599557,0.646197,0.677546,0.70381,0.724429,0.733102,0.74644,0.746981,0.731377,0.689217,0.615823,0.541216,0.466876,0.383162,0.291058,0.181862,0.078377,-0.013506,-0.085029,-0.160444,-0.217941,-0.279505,-0.325819,-0.368085,-0.393728,-0.373283,-0.315439,-0.219377,-0.118534,0.001331,0.141886,0.284063,0.406185,0.482616,0.554928,0.636014,0.58998,1
-1.806686,-1.597248,-1.422837,-1.21554,-0.824103,-0.437396,-0.073607,0.217218,0.438898,0.617357,0.74085,0.822192,0.910041,1.00909,1.101845,1.177753,1.216262,1.215445,1.185944,1.161077,1.12678,1.092164,1.050072,1.005046,0.9548,0.900122,0.851042,0.80304,0.753776,0.710413,0.672518,0.641725,0.619087,0.604899,0.592021,0.587669,0.579896,0.576719,0.576211,0.572255,0.566284,0.553723,0.538803,0.518553,0.491096,0.46379,0.431814,0.393845,0.355261,0.321702,0.291559,0.263904,0.228095,0.19485,0.16299,0.126997,0.092466,0.061962,0.035121,0.014157,-0.013488,-0.039805,-0.055977,-0.071902,-0.087172,-0.107006,-0.126808,-0.143563,-0.160903,-0.173646,-0.184598,-0.192594,-0.201183,-0.206566,-0.211661,-0.213651,-0.219077,-0.224786,-0.2325,-0.238731,-0.246189,-0.248637,-0.245615,-0.245805,-0.248411,-0.247457,-0.249703,-0.249453,-0.254428,-0.264529,-0.272895,-0.270113,-0.273431,-0.275766,-0.278616,-0.278217,-0.275006,-0.270346,-0.251113,-0.214408,-0.15717,-0.093725,-0.009774,0.090458,0.187224,0.274074,0.331379,0.368201,0.365753,0.33781,0.312704,0.281567,0.244585,0.193957,0.126187,0.041102,-0.046959,-0.154052,-0.269105,-0.358106,-0.378665,-0.368465,-0.338397,-0.321771,-0.292686,-0.230626,1
-1.37783,-1.329677,-1.17293,-1.028473,-0.845567,-0.630109,-0.422986,-0.294386,-0.207965,-0.15935,-0.161252,-0.178134,-0.18694,-0.197437,-0.22287,-0.242917,-0.269728,-0.300818,-0.329752,-0.347469,-0.370263,-0.406199,-0.433116,-0.461532,-0.481809,-0.501684,-0.530342,-0.550569,-0.567076,-0.56939,-0.579813,-0.576976,-0.559414,-0.536619,-0.513641,-0.482777,-0.448034,-0.411382,-0.375308,-0.345516,-0.304935,-0.265205,-0.232415,-0.196403,-0.163587,-0.133274,-0.11085,-0.101724,-0.092172,-0.077106,-0.064416,-0.043708,-0.032623,-0.016669,0.010963,0.036361,0.053105,0.074034,0.105406,0.137256,0.178557,0.213873,0.24617,0.274027,0.30609,0.350397,0.377003,0.401795,0.431608,0.456865,0.470995,0.488323,0.503425,0.51209,0.513814,0.500544,0.496338,0.498646,0.504327,0.496462,0.476635,0.476031,0.486101,0.495353,0.509598,0.529757,0.574878,0.63261,0.707018,0.806253,0.909759,0.994778,1.073506,1.133821,1.199619,1.259994,1.288571,1.297755,1.279149,1.23218,1.1864,1.128868,1.057725,0.958444,0.847612,0.731937,0.629244,0.541144,0.464388,0.382427,0.308714,0.259798,0.230773,0.220006,0.245215,0.312627,0.435033,0.576071,0.688781,0.762522,0.781393,0.687978,0.502912,0.2694,0.092845,-0.060099,1
-1.459553,-1.517761,-1.466878,-1.345077,-1.172361,-0.955572,-0.747249,-0.602846,-0.514168,-0.435159,-0.410234,-0.432336,-0.451562,-0.475153,-0.512855,-0.538321,-0.566498,-0.606971,-0.645182,-0.689803,-0.739218,-0.787487,-0.833452,-0.891682,-0.945628,-0.990461,-1.03633,-1.076555,-1.107249,-1.122655,-1.13173,-1.134594,-1.121941,-1.099266,-1.06384,-1.012006,-0.951041,-0.889172,-0.825263,-0.757979,-0.685129,-0.604542,-0.536471,-0.467143,-0.400558,-0.347733,-0.299182,-0.255175,-0.204171,-0.171218,-0.140946,-0.1169,-0.095872,-0.069026,-0.040923,-0.015473,0.018474,0.060187,0.096053,0.128274,0.171807,0.219851,0.259909,0.293942,0.334348,0.366791,0.404358,0.436032,0.468508,0.49952,0.522653,0.535722,0.546209,0.555,0.567711,0.564255,0.55285,0.550068,0.534633,0.523799,0.51879,0.509082,0.507639,0.505193,0.490935,0.486899,0.482736,0.486321,0.507299,0.53129,0.564932,0.606883,0.663629,0.736,0.794379,0.837586,0.878391,0.905139,0.9329,0.97755,1.001507,1.014509,0.998407,0.957735,0.911841,0.8604,0.810982,0.745166,0.66264,0.592343,0.544856,0.494235,0.452397,0.412149,0.362929,0.332263,0.33174,0.397272,0.472461,0.543705,0.660938,0.789862,0.925123,1.02335,1.101054,1.214588,1
-1.209248,-1.321717,-1.421064,-1.40848,-1.29527,-1.106801,-0.856265,-0.641697,-0.511026,-0.425913,-0.349499,-0.345521,-0.377585,-0.397777,-0.430089,-0.470097,-0.51374,-0.558733,-0.601244,-0.649865,-0.698758,-0.755207,-0.798832,-0.845153,-0.891802,-0.937179,-0.974335,-1.008834,-1.035178,-1.047948,-1.052081,-1.039125,-1.010289,-0.97583,-0.927684,-0.877647,-0.81614,-0.754195,-0.680215,-0.600322,-0.523649,-0.454382,-0.376504,-0.306766,-0.240958,-0.17314,-0.125841,-0.078672,-0.047823,-0.012132,0.020485,0.051321,0.080677,0.107068,0.133258,0.169729,0.206132,0.23805,0.26615,0.300093,0.331085,0.368386,0.397798,0.434176,0.458054,0.488838,0.50815,0.524555,0.532865,0.544402,0.54004,0.544114,0.539371,0.526662,0.518973,0.496865,0.480258,0.454923,0.435555,0.410499,0.389333,0.369919,0.356144,0.353854,0.340255,0.349145,0.373303,0.419786,0.486405,0.5507,0.632443,0.733043,0.853246,0.968936,1.087104,1.174082,1.252744,1.305943,1.34049,1.353892,1.321431,1.251528,1.162434,1.056105,0.948368,0.824696,0.682695,0.530189,0.376201,0.230012,0.10434,-0.004403,-0.090562,-0.163582,-0.218228,-0.231321,-0.226011,-0.195449,-0.117342,-0.041012,0.076219,0.232426,0.388918,0.521941,0.599636,0.703187,1
-1.700904,-1.62826,-1.41519,-1.148073,-0.869563,-0.657808,-0.517732,-0.433538,-0.366673,-0.338357,-0.342894,-0.35832,-0.377634,-0.395197,-0.421227,-0.444365,-0.473529,-0.499488,-0.51999,-0.543337,-0.566949,-0.5859,-0.612681,-0.635183,-0.659703,-0.675983,-0.679433,-0.676562,-0.662225,-0.636387,-0.604694,-0.566634,-0.526108,-0.480628,-0.427902,-0.371881,-0.315764,-0.255911,-0.193157,-0.139847,-0.094486,-0.054858,-0.019742,0.010543,0.035936,0.058159,0.074496,0.08642,0.101721,0.11709,0.126829,0.139621,0.153197,0.163874,0.190686,0.223424,0.261869,0.300598,0.331574,0.364385,0.391748,0.429083,0.464742,0.487593,0.509111,0.537108,0.557947,0.57607,0.595353,0.604952,0.5983,0.587137,0.569639,0.560996,0.551755,0.539987,0.519977,0.500276,0.481559,0.460686,0.44825,0.446896,0.464028,0.481544,0.51181,0.565374,0.630992,0.721761,0.821889,0.909205,1.000642,1.089371,1.164135,1.230043,1.272539,1.287939,1.269421,1.206142,1.135979,1.0493,0.947631,0.828547,0.686386,0.538372,0.396614,0.256065,0.122613,-0.002647,-0.115478,-0.199495,-0.263971,-0.297219,-0.300364,-0.291381,-0.250781,-0.164547,-0.061804,0.038446,0.144803,0.262005,0.355957,0.41892,0.499931,0.604625,0.680318,0.615675,1
-1.862227,-1.691272,-1.449171,-1.207377,-0.965824,-0.78346,-0.686388,-0.612386,-0.566126,-0.550681,-0.550129,-0.54584,-0.551033,-0.547913,-0.541123,-0.546838,-0.551542,-0.550599,-0.552793,-0.550652,-0.547206,-0.539955,-0.530706,-0.509919,-0.49631,-0.466815,-0.442534,-0.403372,-0.364455,-0.33613,-0.29083,-0.257289,-0.227392,-0.18175,-0.150109,-0.126399,-0.105856,-0.082568,-0.067593,-0.051341,-0.045226,-0.043099,-0.053318,-0.065808,-0.068298,-0.079677,-0.082958,-0.080317,-0.081911,-0.075747,-0.056326,-0.027399,-0.001679,0.025612,0.05597,0.090334,0.122169,0.161537,0.209837,0.253436,0.294678,0.337957,0.377565,0.412599,0.445893,0.467481,0.485232,0.490316,0.497801,0.507609,0.511987,0.52055,0.516442,0.508205,0.508498,0.503113,0.491668,0.479936,0.469824,0.465177,0.46778,0.472935,0.492477,0.517137,0.542022,0.582732,0.632049,0.708169,0.796117,0.892083,0.994955,1.091989,1.193275,1.281604,1.353813,1.410539,1.448757,1.461921,1.456636,1.420255,1.350322,1.258402,1.147462,1.018702,0.873477,0.734816,0.598838,0.45805,0.330163,0.213403,0.112758,0.022029,-0.042139,-0.098832,-0.126289,-0.110722,-0.037571,0.065131,0.162764,0.241646,0.283002,0.309386,0.322203,0.302629,0.291861,0.300621,1
-1.886963,-1.7593,-1.445262,-1.050797,-0.65658,-0.297386,0.000041,0.217992,0.406461,0.544928,0.642822,0.744645,0.844761,0.928206,1.003133,1.053347,1.05308,1.022259,0.994436,0.980336,0.955029,0.906065,0.847577,0.781859,0.712386,0.645393,0.566875,0.499398,0.444136,0.385157,0.340963,0.313149,0.290498,0.267682,0.248103,0.236869,0.232595,0.246965,0.258722,0.268421,0.277673,0.280658,0.272443,0.257227,0.245205,0.233335,0.208164,0.188899,0.166839,0.145823,0.120883,0.099941,0.08177,0.067266,0.048773,0.03204,0.013028,0.003377,-0.010942,-0.024706,-0.03355,-0.035717,-0.053279,-0.067475,-0.081118,-0.090742,-0.10112,-0.123224,-0.13274,-0.142132,-0.151881,-0.152643,-0.161175,-0.158488,-0.160246,-0.162299,-0.167699,-0.16988,-0.154249,-0.158462,-0.155187,-0.146169,-0.137439,-0.129982,-0.127817,-0.120007,-0.118852,-0.115534,-0.118932,-0.124327,-0.127048,-0.12665,-0.122357,-0.135696,-0.124914,-0.111455,-0.106016,-0.077827,-0.034472,0.025356,0.095156,0.191175,0.293545,0.392513,0.482304,0.552608,0.607133,0.630485,0.624417,0.601809,0.568888,0.54309,0.495546,0.429596,0.351904,0.260854,0.146176,0.022175,-0.074652,-0.110902,-0.12509,-0.13503,-0.10271,-0.053642,-0.01194,0.043978,1
-1.107348,-1.211465,-1.34544,-1.383329,-1.306178,-1.134324,-0.887763,-0.662519,-0.51189,-0.413024,-0.32581,-0.319109,-0.34864,-0.386549,-0.420841,-0.455371,-0.504908,-0.549761,-0.600064,-0.646785,-0.697259,-0.748677,-0.810628,-0.865886,-0.914628,-0.960399,-0.992519,-1.026543,-1.044456,-1.05936,-1.055387,-1.043228,-1.016154,-0.978692,-0.938745,-0.874978,-0.820672,-0.745659,-0.669364,-0.589192,-0.515498,-0.441043,-0.36356,-0.294993,-0.226852,-0.171005,-0.118565,-0.07718,-0.038199,-0.00313,0.021041,0.054663,0.077868,0.098692,0.117084,0.140949,0.159133,0.18106,0.205581,0.234914,0.25984,0.288282,0.324778,0.345376,0.373397,0.393347,0.411212,0.421243,0.432116,0.438498,0.443958,0.446339,0.457174,0.45318,0.441249,0.438677,0.429835,0.412234,0.402603,0.3819,0.365113,0.356888,0.345444,0.334549,0.323645,0.326516,0.34991,0.3793,0.437702,0.510214,0.578388,0.665459,0.786441,0.909307,1.041807,1.161479,1.26453,1.359629,1.434813,1.493278,1.49911,1.45126,1.371944,1.270443,1.145341,1.021636,0.892136,0.729196,0.564642,0.399837,0.246942,0.100825,-0.017714,-0.123884,-0.21494,-0.263536,-0.266147,-0.236963,-0.161792,-0.071853,0.025184,0.130112,0.260886,0.379449,0.45826,0.58151,1
