@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute target {1,2}

@data
-1.111161,-1.100727,-1.005152,-0.854903,-0.477194,-0.102824,-0.036047,0.082065,0.317037,0.970619,1.32913,1.986051,2.084964,2.531537,2.557413,2.399652,2.445979,2.319937,1.596656,1.419696,1.56285,1.550747,1.3717,0.861689,0.680973,0.448505,0.309108,0.350009,0.029061,0.091664,1.175125,1.241485,1.119199,0.589154,0.315785,0.256938,0.261529,0.472712,0.658019,0.62296,0.370042,0.321211,0.370876,0.55201,0.546167,0.457269,-0.076948,-1.105735,-1.235533,-1.271426,-1.227186,-1.099475,-0.824019,-0.456744,-0.330702,-0.377863,-0.894969,-0.954651,-0.897473,-0.714671,-0.447145,0.318289,0.516952,0.527803,0.32455,-0.065262,-1.006404,-1.375348,-1.496799,-1.654143,-1.726346,-1.770586,2
-1.288942,-1.307943,-1.136934,-1.145009,-1.031003,-0.904646,-0.589229,-0.156005,-0.012072,0.260118,1.00876,1.240097,1.617268,1.710373,1.712274,2.091819,2.023416,2.102745,1.993489,1.38023,1.2857,1.547914,1.576891,1.405407,0.8387,0.623038,0.3765,0.243017,0.251568,-0.0781,0.049207,1.322752,1.486161,1.342703,0.684792,0.391226,0.367474,0.637764,0.824449,0.804023,0.424477,0.365099,0.413552,0.624463,0.621138,0.515682,0.094809,-0.047224,-0.87757,-1.182061,-1.290842,-1.181111,-1.193937,-1.066155,-0.737912,-0.273336,-0.0686,-0.127503,-0.781614,-0.909396,-0.910821,-0.738387,-0.465247,0.309046,0.702368,0.728019,0.516632,0.074858,-1.277067,-1.656613,-1.913602,-2.013357,2
-0.587811,-0.532118,-0.373995,-0.435005,-0.325019,-0.061108,0.063991,0.749096,0.84397,0.939963,1.058625,1.505847,1.679642,1.797184,1.981334,2.224535,2.397211,2.526508,2.644051,2.980446,3.036419,2.961695,2.650208,2.511675,2.327525,1.583369,1.433642,1.586447,1.577772,1.431123,1.034557,0.898263,0.738462,0.463916,0.381636,0.023691,-0.034241,0.001022,0.527445,0.581738,0.548154,0.134517,0.049998,0.062312,0.211759,0.327063,0.234428,0.052517,0.140953,0.130598,-0.090214,-0.266807,-0.884186,-0.988295,-1.092404,-1.119551,-1.110035,-1.000889,-1.076172,-0.947995,-0.952192,-0.841646,-0.637346,-0.22119,-0.027804,-0.011572,-0.095531,-0.285558,-0.771121,-1.033353,-1.145858,-1.190076,2
-0.787372,-0.810467,-0.683787,-0.69024,-0.593787,-0.373372,-0.240579,0.293309,0.466856,0.662139,1.244253,1.602896,2.091613,2.285538,2.345312,2.323236,2.390821,2.737237,2.846935,2.831312,2.601727,2.57252,2.425802,1.674216,1.505084,1.657575,1.642292,1.468405,0.998027,0.710706,0.484517,0.430177,-0.00556,-0.042239,-0.015748,0.449875,0.84214,0.917536,0.849272,0.5358,0.291271,0.185308,0.163233,0.46312,0.433233,0.22029,0.149308,0.323535,0.314705,-0.102692,-0.340428,-0.904203,-1.045825,-1.170127,-1.182014,-1.136844,-0.844429,-0.777523,-0.97858,-0.950391,-0.775825,-0.60941,-0.405296,0.023648,0.28346,0.299082,0.150667,-0.144466,-0.866165,-1.225146,-1.377977,-1.441486,2
-0.587992,-0.571769,-0.467989,-0.51666,-0.453825,-0.394596,-0.072698,-0.03304,0.460365,0.520367,0.627752,0.859003,1.512843,1.734823,1.898862,2.410036,2.594162,2.624807,2.513301,2.56017,2.893914,3.009024,2.994088,2.768502,2.776485,2.626609,1.832423,1.64701,1.687955,1.783237,1.751562,1.555076,1.039266,0.860806,0.73488,0.515989,0.538651,0.467318,0.059409,-0.015014,-0.036645,0.134089,0.379247,0.417102,0.217525,0.055289,0.015631,0.317442,0.267226,0.075118,0.084903,0.187396,0.187396,-0.016301,-0.17519,-0.764392,-0.864052,-0.962939,-0.98457,-0.968862,-0.869975,-1.025773,-0.98251,-0.817956,-0.399231,-0.284893,-0.334079,-0.462323,-0.878988,-0.996416,-1.072642,-1.094788,2
-1.272933,-1.28234,-1.087616,-0.975203,-0.133281,-0.021338,0.084961,0.292384,0.918887,1.127722,1.249071,1.785268,1.876515,2.193529,2.272077,2.191648,2.225513,2.08582,1.4231,1.285288,1.487067,1.506822,1.361484,0.687476,0.456535,0.318724,0.292854,-0.053321,0.047333,1.344552,1.408049,1.264593,0.645145,0.373284,0.317783,0.326249,0.509685,0.747681,0.690769,0.345533,0.298499,0.374695,0.643263,0.659255,0.558131,0.106126,-0.103178,-1.068802,-1.202381,-1.248004,-1.155816,-1.209906,-1.149702,-0.840683,-0.251808,-0.098004,-0.258393,-0.372217,-0.534957,-0.672769,-0.877841,-0.395734,0.437251,0.670544,0.685124,0.469235,0.023816,-1.076328,-1.509047,-1.652033,-1.901317,-1.997739,2
-0.937708,-0.952458,-0.804594,-0.816826,-0.710335,-0.140825,0.05201,0.114969,0.211746,0.423649,1.019782,1.565548,2.00914,2.068502,2.036842,2.095484,2.51749,2.516771,2.349479,2.390493,2.273209,1.576341,1.410848,1.576341,1.570944,1.40797,0.920486,0.74528,0.53014,0.390191,0.404581,0.08295,0.148787,1.235642,1.297522,1.186354,0.659296,0.350616,0.291974,0.419691,0.534817,0.45315,0.188362,0.197356,0.29917,0.271468,-0.156295,-0.435833,-1.046357,-1.21149,-1.351799,-1.332731,-1.233436,-0.819704,-0.818265,-0.929433,-0.85784,-0.722567,-0.367838,0.381916,0.509993,0.722615,0.736646,0.68376,0.555323,0.182245,-0.762861,-1.124067,-1.240991,-1.404685,-1.476278,-1.525207,2
-0.66082,-0.625523,-0.458085,-0.492176,-0.449638,-0.160922,-0.104506,0.011041,0.61472,0.794224,0.950499,1.457939,1.796434,2.01184,2.289695,2.487603,2.550957,2.569964,2.644782,2.971511,3.053269,3.014049,2.754295,2.700293,2.522598,1.72071,1.545429,1.579218,1.667915,1.651623,1.485393,1.050961,0.787285,0.60054,0.498871,0.417113,0.034572,-0.032101,-0.026972,0.124174,0.458445,0.43793,0.073792,0.004705,0.358586,0.326305,0.103961,0.249676,-0.058951,-0.226992,-0.842135,-0.940485,-1.022545,-1.049093,-0.983929,-0.75555,-0.716331,-0.721158,-0.89312,-0.902473,-0.964621,-0.929926,-0.763394,-0.441191,-0.274055,-0.26591,-0.340728,-0.486746,-1.011382,-1.153478,-1.250621,-1.28079,2
-0.771452,-0.707524,-0.543508,-0.577086,-0.517678,-0.440513,-0.044032,0.584267,0.795422,0.946524,1.457945,1.986479,2.259947,2.455605,2.553756,2.656105,2.983815,3.052263,2.998022,2.708087,2.615747,2.439462,1.661675,1.492815,1.646177,1.644563,1.495398,1.042093,0.769916,0.581361,0.452215,0.373112,-0.000445,-0.065019,-0.040158,0.529703,0.490959,0.088666,0.02603,0.054765,0.207158,0.411533,0.380861,0.130316,0.285615,0.301758,-0.062436,-0.245178,-0.780169,-0.931917,-1.022965,-0.996813,-1.036849,-0.995199,-0.693641,-0.62713,-0.66652,-0.884455,-0.85346,-0.919002,-0.899307,-0.95258,-0.88381,-0.751111,-0.383043,-0.192874,-0.187708,-0.280371,-0.958715,-1.225726,-1.351644,-1.370693,2
-1.105899,-1.148523,-0.995407,-0.862156,-0.271628,-0.037817,0.085089,0.325108,0.96364,1.328633,1.980821,2.081795,2.534105,2.552728,2.406233,2.443478,2.323882,1.605068,1.425468,1.568652,1.55334,1.367533,0.87384,0.695481,0.466222,0.307313,0.347868,0.028395,0.095849,1.226005,1.192485,0.592853,0.32097,0.267172,0.271724,0.475326,0.661134,0.626786,0.375181,0.325936,0.56223,0.457532,-0.075475,-0.399086,-0.803393,-1.100933,-1.248255,-1.261911,-1.225494,-1.136522,-0.978441,-0.451641,-0.332874,-0.358945,-0.742974,-0.794702,-0.958991,-0.910573,-0.958163,-0.744216,-0.577444,-0.344461,0.311866,0.503466,0.515054,0.316004,-0.074647,-1.009891,-1.369919,-1.486204,-1.686909,-1.755604,2
-1.274403,-1.143383,-1.16114,-1.046438,-0.921657,-0.579948,-0.164331,-0.014594,0.253686,0.994213,1.224099,1.594123,1.699227,1.712185,2.108125,2.038536,2.106685,1.988623,1.388234,1.286489,1.526933,1.554289,1.388714,0.831038,0.62323,0.381346,0.238328,0.252726,-0.036191,-0.068826,0.067954,1.436227,1.490458,1.343121,0.680821,0.389025,0.35687,0.638107,0.81904,0.743211,0.42454,0.35831,0.416381,0.62275,0.609792,0.501328,0.082351,-0.061147,-0.871264,-1.189456,-1.309438,-1.169299,-1.188976,-1.058436,-0.741684,-0.230561,-0.100981,-0.147054,-0.425892,-0.82999,-0.887582,-0.827591,-0.457087,0.311757,0.700498,0.721135,0.515246,0.072273,-1.285921,-1.670343,-1.938623,-2.034608,2
-0.573024,-0.527727,-0.366111,-0.430981,-0.387362,-0.314103,-0.056021,0.067847,0.748423,0.841814,0.933527,1.04677,1.492472,1.662476,1.78243,2.380241,2.505507,2.624622,2.96547,3.024188,2.95792,2.638882,2.518369,2.332986,1.588099,1.432355,1.481008,1.58027,1.577474,1.430678,1.033348,0.896898,0.737798,0.470209,0.023668,-0.031695,0.002697,0.540671,0.596874,0.559126,0.144461,0.060018,0.069804,0.217999,0.333479,0.239809,0.055264,0.150053,0.139707,-0.090134,-0.263494,-0.7928,-0.984055,-1.091705,-1.123581,-1.09534,-1.002509,-1.099255,-1.012855,-0.948823,-0.888986,-0.716745,-0.5473,-0.218756,-0.019951,-0.007648,-0.09293,-0.286701,-0.773506,-1.031029,-1.143993,-1.187892,2
-0.850064,-0.82255,-0.686991,-0.72021,-0.600421,-0.370574,-0.23468,0.299839,0.38708,0.489085,0.6837,1.267879,1.627916,2.281552,2.333226,2.315778,2.389597,2.723126,2.82446,2.807347,2.578843,2.556697,2.408723,1.674892,1.509469,1.671201,1.658786,1.484304,1.007498,0.710543,0.494118,0.437747,0.013622,-0.02463,0.057578,0.846438,0.917908,0.848787,0.536397,0.293128,0.190788,0.167636,0.461571,0.439425,0.154885,0.165287,0.308563,0.305879,-0.173947,-0.335007,-0.902409,-1.047363,-1.164803,-1.162119,-1.120512,-0.848387,-0.782956,-0.795371,-0.986295,-0.957774,-0.894692,-0.631291,-0.417886,0.010937,0.278029,0.297155,0.160589,-0.121266,-0.841005,-1.207081,-1.362438,-1.424513,2
-0.561526,-0.536447,-0.439909,-0.495189,-0.441527,-0.381662,-0.147866,-0.029754,0.195412,0.464804,0.529253,0.636847,0.868756,1.516751,1.734906,1.897512,2.413643,2.59863,2.625057,2.51935,2.565192,2.902268,3.015526,3.005549,2.779033,2.79791,2.645551,1.843849,1.654547,1.695806,1.794501,1.764299,1.562323,1.041339,0.736622,0.5155,0.536533,0.464264,0.05411,-0.020586,-0.028137,0.124492,0.369344,0.407096,0.207277,0.041166,0.003953,0.308131,0.256086,0.060312,0.068941,0.172222,0.171413,-0.030294,-0.188854,-0.78103,-0.883501,-0.981927,-1.001343,-0.987051,-0.855995,-0.946332,-0.921793,-0.810692,-0.411055,-0.304,-0.356044,-0.482785,-0.919366,-1.041252,-1.121072,-1.14642,2
-0.683883,-0.668818,-0.584576,-0.621778,-0.551064,-0.500027,-0.27405,-0.155681,0.272293,0.327326,0.432475,0.666753,1.313325,1.709323,2.228609,2.429375,2.488714,2.411851,2.440136,2.862883,2.864113,2.680256,2.712539,2.572033,1.783111,1.583268,1.610323,1.702867,1.672429,1.480579,0.991115,0.696884,0.453074,0.480438,0.416795,0.086899,0.050312,0.107806,0.432782,0.681204,0.743309,0.69135,0.23878,0.151156,0.154538,0.447233,0.38482,0.133939,0.208035,0.17852,-0.150146,-0.284195,-0.914779,-1.024847,-1.125077,-1.159819,-1.114931,-0.837916,-0.979037,-1.003633,-0.939991,-0.854211,-0.632846,-0.089578,0.047238,0.060151,-0.037619,-0.25345,-0.935379,-1.122002,-1.256359,-1.303399,2
-1.12169,-1.163908,-1.041945,-0.902498,-0.325519,-0.092254,0.013505,0.235682,0.843365,1.221195,1.950842,2.021631,2.060864,2.526542,2.551275,2.40799,2.475368,2.35639,1.618641,1.421198,1.544866,1.528235,1.351687,0.861276,0.447625,0.270224,0.333338,0.005829,0.071928,0.776414,1.106482,1.267251,1.150405,0.527797,0.320971,0.271077,0.276194,0.467668,0.668523,0.621614,0.351249,0.318412,0.38707,0.596028,0.6101,0.516283,-0.08671,-1.105912,-1.241095,-1.223184,-1.067105,-0.446202,-0.308034,-0.406117,-0.625735,-0.802283,-0.913159,-0.896101,-0.73917,-0.391191,-0.282021,0.364468,0.55253,0.563192,0.498372,0.351675,-0.085004,-0.849619,-1.421054,-1.62063,-1.733638,-1.812104,2
-0.833376,-0.863086,-0.749985,-0.759776,-0.646674,-0.076776,0.095747,0.14909,0.251051,0.482994,1.105898,1.480991,2.167029,2.223749,2.180534,2.230501,2.674131,2.680545,2.492155,2.534019,2.410789,1.666005,1.484705,1.614012,1.579575,1.393886,0.915482,0.634584,0.40568,0.425599,0.085281,0.138287,0.985706,1.109274,1.012716,0.554906,0.27806,0.250713,0.538026,0.482656,0.180489,0.179138,0.285488,0.257128,-0.206421,-0.368477,-0.954243,-1.160865,-1.261475,-1.279369,-1.213871,-0.912379,-0.848231,-0.927909,-0.896173,-0.977876,-0.922845,-1.006236,-0.959307,-0.776319,-0.469087,0.16192,0.46375,0.482319,0.337143,0.030249,-0.771255,-1.084226,-1.186862,-1.324947,-1.388757,-1.429608,2
-0.548284,-0.572346,-0.43582,-0.475051,-0.43922,-0.389265,-0.107059,-0.065997,0.481937,0.523784,0.61114,0.822729,1.404925,1.789917,2.36636,2.578472,2.633134,2.54944,2.575856,2.899124,3.012373,3.000865,2.781953,2.787445,2.626857,1.799594,1.595067,1.617822,1.696023,1.656007,1.467434,1.016794,0.745835,0.525092,0.515938,0.444536,0.059806,-0.00375,0.00802,0.22327,0.491091,0.470952,0.095899,0.045159,0.043067,0.318472,0.250471,0.064513,0.162331,0.158146,0.00802,-0.224754,-0.815581,-0.919676,-1.033709,-1.089156,-1.081048,-0.962046,-1.027955,-0.997354,-0.946353,-0.931968,-0.816627,-0.641393,-0.258493,-0.160937,-0.155183,-0.228677,-0.790211,-0.991077,-1.078433,-1.111126,2
-0.543073,-0.47379,-0.294675,-0.392155,-0.362616,-0.289305,-0.173296,-0.019961,0.113771,0.88904,0.990011,1.073526,1.170468,1.581869,1.874307,2.502417,2.574117,2.630779,2.740611,3.059097,3.104211,3.026335,2.69845,2.567135,2.363583,1.602278,1.443572,1.486269,1.579452,1.570053,1.427996,1.050163,0.916431,0.763902,0.588815,0.460991,0.254754,-0.005997,-0.078771,-0.077965,0.14331,0.349547,0.378281,0.0606,-0.021035,-0.009757,0.20588,0.27194,0.185471,0.045562,0.05523,0.150561,0.151903,-0.072326,-0.22217,-0.812954,-0.91661,-1.020534,-1.054638,-1.033692,-0.902914,-0.995023,-0.909628,-0.709298,-0.401285,-0.290916,-0.247413,-0.317501,-0.843567,-1.035572,-1.114254,-1.141913,2
-0.888437,-0.901079,-0.810353,-0.736732,-0.176018,0.005062,0.049681,0.155651,0.380234,0.994863,1.351444,1.840024,2.035232,2.092122,2.035604,2.085429,2.516747,2.525671,2.376197,2.438292,2.328231,1.591272,1.418745,1.576771,1.574912,1.401269,0.903394,0.720827,0.483974,0.339333,0.373541,0.064182,0.142637,1.216471,1.284887,1.168506,0.659476,0.441957,0.352719,0.300292,0.428572,0.546069,0.476165,0.191718,0.213284,0.33859,0.307728,-0.13772,-0.418077,-1.031961,-1.185154,-1.325704,-1.304882,-1.224568,-0.81184,-0.873192,-0.916695,-0.805891,-0.668316,-0.322145,0.383581,0.519297,0.716365,0.728263,0.672118,0.536773,0.146356,-0.806263,-1.166563,-1.285175,-1.49191,-1.577802,2
-0.522189,-0.546407,-0.452141,-0.499274,-0.452662,-0.402404,-0.105283,-0.076638,0.136111,0.3736,0.392349,0.47724,0.69624,1.293867,1.713377,2.325586,2.554742,2.613333,2.508129,2.539638,2.703432,2.937015,3.093517,3.106537,2.871132,2.838061,2.863581,2.731035,1.912586,1.682389,1.675879,1.730564,1.669369,0.995183,0.847014,0.504322,0.485834,0.553018,0.497552,0.107207,0.034554,0.016846,0.178818,0.406411,0.442867,0.27725,0.067886,0.043147,0.063719,0.311624,0.255376,0.071271,0.197827,0.19314,-0.160749,-0.758896,-0.86436,-0.971907,-1.046643,-1.018779,-0.920607,-0.996645,-0.930763,-0.757855,-0.411257,-0.278451,-0.274806,-0.342511,-0.766188,-0.969563,-1.080755,-1.107056,2
-0.869943,-0.9006,-0.696339,-0.142019,0.016613,0.056182,0.160273,0.383784,0.997279,1.342705,2.001473,2.054588,2.012167,2.062074,2.49947,2.51266,2.329788,2.376842,2.270256,1.57584,1.410079,1.556234,1.54447,1.368371,0.882494,0.714237,0.500352,0.339224,0.380932,0.074719,0.157421,1.268914,1.325238,1.20154,0.670391,0.389131,0.317479,0.569508,0.511046,0.19093,0.205189,0.313558,0.311063,0.242976,-0.151287,-0.423991,-1.027149,-1.185425,-1.31946,-1.328015,-1.266701,-0.93803,-0.831444,-0.85711,-0.944447,-0.918424,-0.987224,-0.955497,-0.798648,-0.487088,-0.179805,0.39127,0.733487,0.746677,0.693918,0.567013,0.182375,-0.757653,-1.113416,-1.228558,-1.431393,-1.510531,2
-0.871062,-0.902834,-0.755269,-0.776803,-0.690665,-0.073219,0.138597,0.191904,0.302049,0.536459,1.187795,1.564475,2.07813,2.27865,2.327015,2.258881,2.304774,2.784892,2.79407,2.608378,2.658861,2.518003,1.732517,1.545059,1.689447,1.668619,1.479396,0.969977,0.667432,0.415724,0.421019,-0.001202,-0.034739,-0.004379,0.564348,0.908197,0.986922,0.915964,0.309462,0.198612,0.180607,0.475738,0.407957,0.149188,0.167192,0.335586,0.329232,-0.191837,-0.359878,-0.937784,-1.092763,-1.198671,-1.188433,-1.134067,-0.744325,-0.802574,-0.767272,-0.845997,-0.801515,-0.852704,-0.735146,-0.502501,0.063049,0.342294,0.353944,0.203907,-0.109228,-0.880593,-1.264334,-1.395661,-1.456028,-1.496979,2
-0.682093,-0.68913,-0.575369,-0.596186,-0.532855,-0.248747,-0.11886,0.315366,0.34322,0.458447,0.698576,1.345077,1.768748,2.337846,2.551001,2.609347,2.493827,2.506141,2.946818,2.95708,2.794941,2.857392,2.709328,1.864917,1.654694,1.6717,1.752916,1.71392,1.518357,1.014936,0.717927,0.467243,0.528521,0.463724,0.083447,0.023048,0.044158,0.258486,0.544061,0.520898,0.126254,0.078462,0.082274,0.389838,0.32211,0.115405,0.230925,-0.061393,-0.22705,-0.838368,-0.943626,-1.032465,-1.06413,-1.040381,-0.809928,-0.761843,-0.775037,-0.878536,-0.865342,-0.921929,-0.855666,-0.944505,-0.94216,-0.857719,-0.699099,-0.311784,-0.200369,-0.27836,-0.880295,-1.11456,-1.211902,-1.245327,2
-0.42724,-0.421939,-0.355038,-0.425473,-0.382303,-0.323733,-0.089958,0.021123,0.263986,0.529318,0.548504,0.666149,0.918606,1.525764,1.970844,2.583304,2.762296,2.769112,2.601228,2.618395,2.906448,2.983953,2.94255,2.747148,2.742856,2.569671,1.88299,1.73404,1.793368,1.704503,0.96531,0.779754,0.538406,0.407129,0.482108,0.426568,0.104433,0.049903,0.08146,-0.000084,0.180423,0.224603,0.224855,0.027939,0.096355,0.245556,0.215514,0.090548,0.195318,0.222078,0.138515,-0.146509,-0.301517,-0.691815,-0.796584,-0.921298,-0.972799,-0.945029,-0.794312,-0.760988,-0.816528,-1.081608,-1.088929,-0.913976,-0.781689,-0.467886,-0.399722,-0.467886,-0.834958,-0.981887,-1.051565,-1.072014,2
-0.600699,-0.544025,-0.605279,-0.548891,-0.455006,-0.260367,-0.157609,0.300652,0.316967,0.420011,0.663597,1.313634,1.738978,2.337207,2.561329,2.613709,2.492919,2.495208,2.609702,2.932002,2.945455,2.78087,2.869316,2.753964,1.969683,1.771036,1.877515,1.826279,1.607597,1.042284,0.830185,0.440334,0.353891,0.490139,0.468099,0.187876,0.149234,0.278898,0.163259,0.155531,0.453501,0.36992,0.236249,0.109161,0.137212,0.316967,0.268021,0.073096,0.057639,0.262296,-0.26094,-0.418082,-0.844857,-0.95563,-1.047797,-1.084721,-1.044076,-0.771867,-0.774443,-0.94418,-1.04379,-0.978528,-1.000282,-0.885788,-0.636192,-0.218004,-0.150167,-0.22516,-0.780454,-0.903249,-1.172881,-1.197497,2
-0.473641,-0.476199,-0.404065,-0.48285,-0.456503,-0.416343,-0.135482,-0.096346,0.480724,0.512186,0.598644,0.808907,1.407974,1.82722,2.449309,2.679523,2.734518,2.629132,2.641154,2.761121,2.934549,3.037122,3.015891,2.812024,2.830697,2.668779,1.830033,1.632049,1.663256,1.74997,1.715438,1.5195,1.006635,0.694055,0.454121,0.443122,0.531627,0.489677,0.152285,0.088848,0.07964,0.178376,0.12645,0.315225,0.115195,0.051758,0.109823,0.295274,0.225442,0.010831,0.028737,0.168144,0.174283,-0.203779,-0.770361,-0.874981,-0.976786,-1.046618,-1.055315,-0.888793,-1.007737,-0.996227,-0.928953,-0.92972,-0.764222,-0.355209,-0.342163,-0.479524,-0.741457,-0.834054,-1.050455,-1.070918,2
-0.503018,-0.503288,-0.423829,-0.514062,-0.485241,-0.436219,-0.144514,-0.105727,0.4257,0.463409,0.556065,0.773969,1.408557,1.82605,2.420235,2.64595,2.701706,2.613898,2.63356,3.040817,3.03139,2.827761,2.857929,2.701436,1.85487,1.645316,1.667941,1.749554,1.707536,1.508217,1.005071,0.702053,0.46718,0.455598,0.525359,0.470143,0.113254,0.048341,0.037836,0.129954,0.111907,0.314189,0.302068,0.082818,0.04888,0.143152,0.328734,0.265167,0.06531,0.098979,0.243081,-0.033542,-0.179798,-0.757015,-0.860445,-0.993235,-0.999161,-1.143532,-0.975996,-0.797418,-0.817619,-0.960374,-0.991619,-0.928322,-0.742201,-0.496554,-0.390161,-0.39851,-0.539919,-0.910814,-1.120099,-1.133566,2
-0.429179,-0.43774,-0.338022,-0.411803,-0.393169,-0.330468,-0.153443,-0.027537,0.080239,0.685095,0.76215,0.84978,1.043173,1.61353,2.01769,2.572686,2.76482,2.797303,2.667871,2.659058,2.863782,2.919936,2.890978,2.757769,2.808131,2.651252,1.905633,1.746235,1.866098,1.826312,1.628135,1.099831,0.896366,0.63448,0.4844,0.445872,0.36781,-0.028544,-0.112649,-0.146141,-0.146896,-0.096533,0.084772,0.167367,-0.007895,0.051029,0.194059,0.182476,0.055058,0.193555,0.212441,0.148481,-0.144126,-0.296725,-0.676963,-0.778695,-0.877658,-0.924999,-0.905105,-0.749989,-0.784235,-0.940611,-0.979894,-0.875391,-0.893774,-0.824022,-0.547027,-0.508248,-0.544257,-0.981405,-1.051157,-1.069539,2
-0.394891,-0.315149,-0.115794,-0.091298,-0.246091,-0.314107,-0.307852,-0.258079,-0.005302,0.142716,0.352495,1.144964,1.297933,1.35787,1.385232,1.463411,1.618465,1.744853,1.827462,1.979389,2.40051,2.763779,3.089262,3.186464,3.162229,3.042095,2.67648,2.448981,2.254056,1.606217,1.494161,1.658075,1.667196,1.55045,1.172066,1.017794,0.91095,0.774137,0.63524,0.218289,-0.068105,-0.165046,-0.208566,-0.174688,-0.119963,0.050987,0.111966,0.111966,-0.05716,-0.065239,0.146625,0.046296,0.185975,0.222979,0.182587,0.049423,-0.090256,-0.25,-0.659134,-0.822788,-0.8981,-0.779008,-0.811582,-1.006507,-1.014325,-0.900966,-0.831387,-0.606494,-0.651577,-0.908002,-1.052632,-1.107879,2
-0.346587,-0.218025,0.077056,0.130685,0.118686,-0.06424,-0.201863,-0.182517,-0.042201,0.071914,0.253615,0.52127,0.875612,1.296317,1.665352,1.882806,1.968514,1.929823,1.81375,1.775548,1.952108,1.972433,2.043938,2.596633,3.141983,3.180184,3.073171,2.479336,2.149726,1.900927,1.563727,1.309541,1.24832,1.445205,1.483651,1.420961,1.040906,0.968422,0.925323,0.852838,0.344466,-0.152397,-0.291489,-0.259655,-0.050282,0.016571,-0.00253,-0.132807,0.015346,0.079995,0.007755,0.137297,0.152479,0.0893,-0.111747,-0.263328,-0.651709,-0.787862,-0.842961,-0.881407,-0.780271,-0.856919,-1.011683,-1.041314,-1.013642,-0.937729,-0.851776,-0.633098,-0.725173,-0.903201,-0.994787,-1.041314,2
-0.35832,-0.250407,0.011074,0.053876,0.031567,-0.137566,-0.231211,-0.216425,-0.067267,0.03442,0.201478,0.447395,0.762573,1.474123,1.672309,1.753244,1.73742,1.668678,1.681129,1.913816,1.950392,2.043519,2.369073,2.582046,3.101376,3.171935,3.101895,2.559737,2.278022,2.043778,1.694099,1.41887,1.344161,1.544422,1.577626,1.491503,1.160242,0.935596,0.864779,0.804337,0.373204,-0.134712,-0.231471,-0.277385,-0.260265,-0.171807,-0.021092,0.045315,0.013927,-0.112922,0.112242,0.041165,0.2007,0.169311,0.031048,-0.112403,-0.263896,-0.656637,-0.795938,-0.870906,-0.862346,-0.720191,-0.782968,-1.010466,-1.054306,-0.920193,-0.851191,-0.625768,-0.744057,-0.904629,-1.07428,-1.103853,2
-0.329376,-0.294298,-0.050236,-0.023063,-0.177948,-0.235012,-0.214014,-0.155963,0.033012,0.179005,0.396141,0.696525,1.055208,1.368685,1.545062,1.615464,1.620652,1.684632,1.988227,2.080615,2.219444,2.412372,2.550707,2.727331,2.902225,2.894074,2.385446,2.14583,1.789124,1.50702,1.413644,1.53691,1.558154,1.492939,1.027541,0.739755,0.630322,-0.198946,-0.298003,-0.346421,-0.335057,-0.126567,-0.068763,0.060432,0.141951,0.115025,-0.028003,0.112555,0.113049,0.028813,0.153561,0.123671,0.035235,-0.123109,-0.667802,-0.811572,-0.894078,-0.937308,-0.922486,-0.848873,-0.83331,-0.898772,-1.050199,-1.078854,-0.907912,-0.813054,-0.693987,-0.592706,-0.71696,-0.94299,-1.021544,-1.050199,2
