@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute target {1,2,3,4,5}

@data
-0.065009,-0.343104,-0.50884,-0.491516,-0.470751,-0.424703,-0.408722,-0.272939,-0.121087,-0.068305,-0.038106,0.220193,0.374229,0.102069,0.699073,0.704483,0.551374,0.490615,0.47272,0.410323,0.315712,0.252512,0.161373,0.066101,-0.020972,-0.062107,-0.164672,-0.217521,-0.17979,-0.095702,-0.038871,-0.018974,-0.004003,-0.037157,-0.026855,-0.068709,-0.029174,0.014539,0.017203,0.030807,0.011941,0.121189,1
-0.272883,-0.786322,-1.086847,-0.957958,-0.544821,-0.258576,-0.069864,0.007223,0.127438,0.268364,0.277551,0.350367,0.557874,0.371892,0.304693,0.372519,0.388699,0.521653,0.642537,0.615148,0.63812,0.524538,0.524547,0.388121,0.302125,0.257869,0.13556,-0.015189,-0.109562,-0.190041,-0.212662,-0.242809,-0.230058,-0.26286,-0.263045,-0.256677,-0.228066,-0.218266,-0.201665,-0.15858,-0.151519,-0.186379,1
-0.241367,-0.759452,-0.971015,-0.916479,-0.676928,-0.54407,-0.240802,-0.053127,-0.029652,0.070496,0.213129,0.276943,0.480024,0.285244,0.282504,0.353101,0.45589,0.492247,0.585947,0.583996,0.562094,0.541247,0.468687,0.40269,0.358674,0.244686,0.151617,0.036357,-0.081595,-0.057804,-0.133883,-0.118274,-0.123353,-0.12224,-0.076274,-0.128569,-0.076213,-0.123564,-0.091569,-0.107,-0.081337,-0.055323,1
-0.358569,-0.951949,-1.049812,-0.899499,-0.388272,-0.0356,0.049478,0.195847,0.277391,0.196775,0.059845,0.196712,0.308246,-0.089887,0.164122,0.213788,0.246829,0.333853,0.379282,0.384221,0.501176,0.544544,0.541583,0.54619,0.438555,0.37537,0.329164,0.213936,0.149512,0.048359,-0.110393,-0.180477,-0.16615,-0.213514,-0.245351,-0.18017,-0.184717,-0.184044,-0.212518,-0.168326,-0.099449,-0.146317,1
-0.313624,-0.734441,-0.749553,-0.736335,-0.480457,-0.277013,-0.100606,-0.027864,-0.06024,-0.054481,-0.043722,-0.084782,0.057862,-0.2191,0.241834,0.365025,0.527209,0.572602,0.58918,0.617531,0.559618,0.482447,0.544541,0.373234,0.239008,0.165789,0.109429,0.028332,-0.070178,-0.173124,-0.073265,-0.031433,-0.097381,-0.133279,-0.034063,0.006474,-0.048353,0.024549,0.106768,0.041946,0.048785,0.115917,1
-0.000431,-0.32461,-0.44706,-0.505862,-0.48086,-0.508101,-0.412086,-0.30994,-0.492951,-0.560396,-0.426225,-0.213705,0.101498,-0.146816,0.280199,0.360109,0.412362,0.557259,0.602671,0.649818,0.593456,0.547621,0.5142,0.440502,0.423865,0.3446,0.276724,0.181213,0.023596,0.0581,-0.045021,-0.02687,-0.034759,-0.031797,-0.026969,-0.035855,0.04881,0.012262,0.009673,0.04763,0.034608,0.085388,1
-0.28759,-1.025693,-1.181843,-1.132613,-0.806969,-0.234321,-0.005283,-0.012684,0.201882,0.250111,0.206385,0.198006,0.410069,0.094009,0.115547,0.124886,0.28998,0.423301,0.45432,0.477159,0.581003,0.63506,0.602073,0.604233,0.537731,0.470845,0.447517,0.287812,0.187588,0.066907,-0.111614,-0.145137,-0.167947,-0.134724,-0.158676,-0.199895,-0.177505,-0.14348,-0.173707,-0.154049,-0.157361,-0.146486,1
-0.727904,-0.977438,-0.941208,-0.802677,-0.716837,-0.396381,0.016807,0.029613,0.095288,0.271507,0.38632,0.395182,0.119762,-0.246548,0.62258,0.616097,0.679697,0.74959,0.687016,0.591882,0.542197,0.539551,0.415206,0.351681,0.249771,0.118059,0.012387,-0.075655,-0.092683,-0.101686,-0.072184,-0.143771,-0.114656,-0.10411,-0.096213,-0.083409,-0.119962,-0.11262,-0.162152,-0.100149,-0.032154,-0.104959,1
-0.299211,-0.739857,-0.899639,-0.971294,-0.651752,-0.292551,0.106464,0.295871,0.387444,0.407782,0.24043,0.140832,0.019991,-0.442216,0.120733,0.160931,0.151883,0.219102,0.256688,0.353779,0.388555,0.405113,0.372034,0.259103,0.231435,0.261575,0.229866,0.257099,0.176204,0.161562,0.021142,-0.03358,-0.031016,0.000107,-0.071536,-0.055533,-0.086864,-0.093539,-0.047533,-0.028379,-0.017439,0.035448,1
-0.021356,-0.759279,-1.039594,-1.118949,-0.945746,-0.344459,-0.111419,-0.10052,0.040151,0.086587,0.077882,0.105191,0.393959,0.021295,0.149373,0.190448,0.277074,0.417816,0.486307,0.513589,0.677581,0.742469,0.715023,0.728858,0.664175,0.581887,0.482289,0.386706,0.283411,0.059881,-0.111437,-0.163823,-0.187788,-0.252717,-0.208371,-0.217115,-0.23656,-0.227526,-0.2448,-0.193709,-0.180652,-0.177378,1
0.112559,-0.325945,-0.765935,-0.981135,-1.149884,-0.877742,-0.432093,-0.114716,0.028886,0.205963,0.355309,0.071034,0.043794,0.05099,0.092339,0.177264,0.245437,0.338152,0.445911,0.394477,0.497982,0.535226,0.658013,0.790387,0.778129,0.667278,0.528346,0.442369,0.410352,0.245778,0.042534,-0.063668,-0.158241,-0.223786,-0.308926,-0.281159,-0.161341,-0.226945,-0.150984,-0.17492,-0.219789,-0.281663,1
-0.42311,-1.062654,-1.115145,-0.967136,-0.521893,-0.199355,-0.061556,-0.01506,0.236705,0.299626,0.238483,0.249751,0.257337,-0.467328,0.206056,0.285439,0.378349,0.421062,0.467811,0.527575,0.59025,0.59941,0.580041,0.528694,0.542772,0.430618,0.388579,0.183927,0.071177,-0.021822,-0.046658,-0.082514,-0.118332,-0.152171,-0.158819,-0.117386,-0.13967,-0.151858,-0.165747,-0.146509,-0.080824,-0.084337,1
0.195966,-0.313993,-0.652262,-0.874547,-0.990807,-0.884713,-0.292546,0.00348,0.069934,0.370543,0.524307,0.36952,0.172764,0.243258,0.000958,0.016864,0.072473,0.027455,0.091273,0.025887,0.086277,0.176537,0.299123,0.347626,0.473743,0.405317,0.294746,0.279462,0.241054,0.264767,0.220469,0.226672,0.095469,-0.023646,-0.140788,-0.111022,-0.119448,-0.158752,-0.10463,-0.096653,-0.081236,-0.064536,1
-0.170502,-0.438412,-0.591256,-0.683501,-0.652574,-0.520095,-0.166486,-0.01807,0.097777,0.309099,0.47817,0.459496,0.273639,-0.071422,0.319357,0.372035,0.38434,0.383729,0.368254,0.369684,0.285811,0.288683,0.23689,0.169927,0.121881,-0.000615,-0.080443,-0.081711,-0.112912,-0.074033,-0.074763,-0.08599,-0.046763,-0.092279,-0.077998,-0.076486,-0.105243,-0.060203,-0.015186,-0.059341,0.006712,-0.004492,1
-0.549595,-1.192167,-1.190721,-0.961516,-0.496493,-0.056334,0.091584,0.164765,0.420962,0.19103,0.200228,0.379704,0.305468,-0.165295,0.373298,0.339642,0.333209,0.391316,0.495554,0.553618,0.575256,0.464094,0.407021,0.288676,0.358836,0.361933,0.225858,0.126668,-0.024291,-0.048907,-0.056178,-0.041596,-0.090209,-0.190182,-0.131963,-0.083579,-0.192237,-0.174754,-0.13594,-0.147667,-0.08912,-0.077181,1
-0.070855,-0.281644,-0.332036,-0.459061,-0.587509,-0.67705,-0.608054,-0.419854,-0.23721,-0.107887,0.098222,0.079984,-0.074013,-0.281069,0.622626,0.632798,0.601973,0.594409,0.574168,0.497131,0.388286,0.380891,0.297969,0.187611,0.132045,-0.008557,-0.031807,-0.028013,-0.045467,-0.014494,-0.013606,-0.051378,0.046364,0.016223,-0.021638,-0.002573,0.015797,0.056929,0.043837,0.093331,0.158393,0.154135,1
-0.478134,-0.824794,-0.891912,-0.772433,-0.422831,-0.176337,0.054188,-0.06412,-0.279031,-0.230119,-0.148599,-0.109709,0.082492,-0.153177,0.444458,0.486807,0.549237,0.669818,0.658827,0.624571,0.658929,0.544599,0.512182,0.432853,0.365624,0.175674,0.057642,0.017043,-0.009137,-0.016229,-0.03953,-0.039991,0.017269,-0.044565,-0.106175,-0.001787,-0.049256,-0.076938,0.016652,0.033488,0.018079,-0.014122,1
0.037801,-0.112686,-0.530106,-0.79809,-0.966696,-0.914016,-0.530825,-0.254612,-0.106806,0.039347,0.286671,0.091097,0.078249,0.141273,0.105257,0.101186,0.181489,0.333859,0.379045,0.40201,0.441561,0.552192,0.691653,0.752245,0.751057,0.627724,0.592702,0.559796,0.381772,0.210247,0.104484,-0.087035,-0.180077,-0.198679,-0.149074,-0.264467,-0.240059,-0.223172,-0.290488,-0.274887,-0.275828,-0.265317,1
0.180917,-0.056319,-0.541176,-0.846785,-0.999915,-0.739878,-0.339529,-0.036443,0.194396,0.344291,0.432138,0.036845,-0.186017,0.041589,0.109948,0.061713,0.187698,0.139875,0.30403,0.395668,0.373676,0.398141,0.535968,0.634358,0.558068,0.435952,0.334619,0.326395,0.305207,0.317056,0.212294,0.056363,-0.125024,-0.117126,-0.181213,-0.262865,-0.322337,-0.269685,-0.233854,-0.242676,-0.318336,-0.259399,1
0.143489,-0.451736,-0.967317,-1.009325,-0.81703,-0.674156,-0.235814,0.018505,0.052577,0.241673,0.39613,0.577405,0.656851,0.220482,0.370189,0.400684,0.516014,0.543605,0.623402,0.612616,0.598621,0.555128,0.469931,0.372435,0.338877,0.236497,0.087363,-0.098324,-0.124146,-0.121593,-0.152267,-0.22805,-0.240213,-0.240352,-0.226004,-0.301192,-0.273363,-0.292603,-0.283329,-0.258537,-0.216339,-0.204694,1
0.320112,-0.091939,-0.591188,-0.86743,-1.097239,-1.082257,-0.55888,-0.235509,-0.137932,0.233061,0.524006,0.488153,0.264223,0.214155,0.024687,0.027108,0.059842,0.150978,0.303067,0.306003,0.327171,0.387603,0.522277,0.630985,0.655187,0.606598,0.544049,0.455398,0.428533,0.301772,0.185996,-0.039534,-0.201202,-0.181525,-0.164437,-0.257256,-0.304511,-0.227276,-0.261006,-0.294102,-0.250474,-0.244379,1
0.295758,-0.068991,-0.511071,-0.821241,-0.987382,-0.978055,-0.49461,-0.203975,-0.120861,0.262809,0.312618,0.245884,0.134292,0.218689,-0.010479,0.04235,0.08638,0.195158,0.29498,0.355203,0.338488,0.397623,0.55066,0.677241,0.666887,0.655499,0.581468,0.503111,0.422363,0.300837,0.139472,-0.079675,-0.178128,-0.260294,-0.278186,-0.193104,-0.245117,-0.342413,-0.284383,-0.251374,-0.270446,-0.192607,1
-0.391748,-1.05297,-1.169977,-1.225469,-1.042787,-0.686426,-0.273535,0.007662,0.001944,0.161787,0.241338,0.207065,0.373179,0.058904,0.624554,0.632206,0.593172,0.763342,0.786761,0.880158,0.89273,0.777045,0.741475,0.631453,0.565682,0.480065,0.398936,0.231188,0.078254,-0.057031,-0.099731,-0.134529,-0.17611,-0.139664,-0.245374,-0.191996,-0.218398,-0.274368,-0.270431,-0.296311,-0.281035,-0.303999,1
0.014309,-0.610994,-1.119312,-1.225117,-1.24577,-0.912948,-0.447957,-0.155949,-0.134639,0.017988,0.211128,0.230104,0.510043,0.384795,0.401223,0.468018,0.559922,0.60938,0.652822,0.615268,0.716037,0.75851,0.683869,0.578946,0.43348,0.381905,0.41177,0.365529,0.223468,0.07964,-0.056812,-0.140278,-0.121705,-0.126604,-0.079678,-0.138782,-0.171723,-0.132415,-0.245614,-0.229668,-0.282794,-0.234622,1
0.020919,-0.613287,-0.919841,-0.864961,-0.626542,-0.431668,-0.01378,0.083003,0.066105,0.167946,0.359097,0.308781,-0.067114,-0.676035,0.401028,0.396523,0.453541,0.475488,0.561732,0.59786,0.544223,0.454936,0.323356,0.33275,0.312478,0.299128,0.233189,0.102218,0.026002,0.051114,-0.006943,-0.071465,-0.116934,-0.085609,-0.149085,-0.121116,-0.16526,-0.107513,-0.140033,-0.146098,-0.096181,-0.082827,1
-0.162684,-0.421321,-0.496979,-0.39025,-0.328378,-0.394946,-0.347785,-0.343048,-0.316368,-0.399952,-0.299811,-0.132478,0.061155,0.017308,0.432465,0.607772,0.741058,0.719401,0.670066,0.613347,0.558108,0.508548,0.399385,0.354995,0.30195,0.122125,0.004531,-0.058914,-0.06851,-0.099268,-0.052896,-0.092226,-0.140141,-0.112416,-0.050288,-0.026758,-0.014573,0.013748,-0.01565,-0.018423,-0.044917,0.021532,1
-0.298454,-0.451647,-0.38647,-0.568274,-0.579085,-0.503459,-0.383645,-0.212651,-0.164002,-0.006891,0.217746,0.201322,-0.045175,-0.340031,0.566431,0.587051,0.628415,0.573876,0.567258,0.515869,0.418155,0.421514,0.32358,0.225881,0.187388,0.051352,-0.047902,-0.063588,-0.045885,-0.085386,-0.077527,-0.105053,-0.094285,-0.084413,-0.040171,0.030364,-0.02315,0.032048,0.004449,0.032483,0.086832,0.108704,1
-0.023015,-0.510603,-0.751363,-0.746513,-0.727843,-0.638791,-0.381863,-0.082779,-0.036347,0.043593,0.275772,0.491716,0.309893,-0.340536,0.392329,0.508345,0.56431,0.670866,0.684524,0.659376,0.615442,0.542361,0.465655,0.398864,0.3108,0.188755,0.042925,-0.05897,-0.067116,-0.165045,-0.094851,-0.112793,-0.130161,-0.174762,-0.20587,-0.131013,-0.13662,-0.150057,-0.127777,-0.141766,-0.12318,-0.066332,1
0.379179,-0.031769,-0.648074,-0.777581,-0.768036,-0.760783,-0.483085,-0.141666,0.030619,0.013661,0.206334,0.56999,0.528421,-0.110522,0.340701,0.371687,0.431269,0.544724,0.581724,0.608694,0.621742,0.572859,0.519149,0.441999,0.362471,0.243844,0.109769,0.013803,-0.083334,-0.179209,-0.178592,-0.166303,-0.228396,-0.240878,-0.255794,-0.225029,-0.294363,-0.256068,-0.230997,-0.265806,-0.262728,-0.239186,1
0.437646,0.062914,-0.619004,-0.948261,-1.215997,-1.174336,-0.692436,-0.299679,-0.244965,0.047012,0.338576,0.292291,0.18384,0.2417,0.36018,0.340243,0.431492,0.579643,0.617552,0.676117,0.648832,0.756753,0.925378,0.847896,0.808911,0.741447,0.648886,0.54282,0.414526,0.242229,-0.012385,-0.244509,-0.407598,-0.373683,-0.382547,-0.436967,-0.434465,-0.463852,-0.462035,-0.467379,-0.558554,-0.551333,1
-0.319891,-0.470764,-0.428028,-0.458963,-0.484585,-0.512776,-0.496053,-0.438138,-0.395487,-0.344456,-0.115005,0.028486,0.072603,-0.057692,0.398948,0.36558,0.373984,0.355074,0.360914,0.335154,0.263722,0.23817,0.155552,0.080615,0.067148,0.062745,0.063087,0.086077,0.057538,0.063559,0.134147,0.118432,0.103067,0.143824,0.271627,0.243408,0.210607,0.208497,0.25865,0.249816,0.306374,0.318015,1
-0.260533,-0.658288,-0.852125,-0.970698,-0.93576,-0.842941,-0.416442,-0.144417,-0.074445,0.104401,0.315488,0.489104,0.561515,0.310125,0.572571,0.588509,0.716454,0.839427,0.868801,0.747849,0.70821,0.632734,0.654429,0.522925,0.356014,0.302809,0.149335,-0.015014,-0.055713,-0.09094,-0.18258,-0.151344,-0.233258,-0.276066,-0.251059,-0.315837,-0.312206,-0.274476,-0.302293,-0.213927,-0.250121,-0.235208,1
-0.316028,-0.64088,-0.815021,-0.693591,-0.431315,-0.297775,-0.046085,0.05309,0.196104,0.253914,0.167262,0.236493,0.393068,0.413237,0.138062,0.165299,0.284957,0.363241,0.409433,0.410746,0.364075,0.348351,0.321239,0.278132,0.183466,0.161074,0.076877,-0.017251,-0.066938,-0.125595,-0.116559,-0.105135,-0.130177,-0.083063,-0.112413,-0.16037,-0.118284,-0.119037,-0.142018,-0.083666,-0.037928,-0.049819,1
-0.178988,-0.658222,-0.821307,-0.853909,-0.706396,-0.571593,-0.277212,-0.071427,-0.116778,-0.033785,0.169761,0.341539,0.253267,-0.244592,0.388343,0.412591,0.509776,0.568778,0.660823,0.622379,0.588061,0.583597,0.534939,0.488335,0.434481,0.291271,0.229579,0.106196,-0.003492,-0.063148,-0.081914,-0.054124,-0.089567,-0.145072,-0.069809,-0.146244,-0.07457,-0.095555,-0.16276,-0.160106,-0.101213,-0.145385,1
-0.214149,-0.684292,-0.896236,-0.911519,-0.72347,-0.637625,-0.368829,-0.082437,-0.014467,0.144894,0.312349,0.363923,0.494195,0.459226,0.271097,0.419597,0.517775,0.58392,0.616416,0.602101,0.562935,0.526458,0.440353,0.413728,0.281742,0.13258,0.009897,-0.055162,-0.125159,-0.125148,-0.139417,-0.092902,-0.119809,-0.128243,-0.139038,-0.123551,-0.132923,-0.154572,-0.132629,-0.088559,-0.040986,-0.102586,1
-0.04575,-0.752555,-1.09081,-0.967569,-0.762412,-0.373064,-0.07584,0.003666,0.094554,0.201284,0.247937,0.242244,0.362807,-0.335936,0.155696,0.288619,0.37822,0.355211,0.395994,0.514949,0.57928,0.561882,0.562579,0.536948,0.42592,0.39292,0.317776,0.175607,0.099089,-0.007427,-0.09657,-0.096614,-0.079773,-0.128031,-0.13224,-0.082697,-0.105921,-0.201916,-0.152145,-0.091696,-0.147844,-0.082561,1
0.27004,-0.575516,-0.268081,-0.310986,-0.056904,-0.109757,-0.016752,-0.115246,-0.219284,-0.300751,-0.147963,-0.024662,0.500433,0.187322,0.081384,0.220336,0.404109,0.541328,0.477749,0.545371,0.510103,0.389622,0.309566,0.200433,0.111731,0.101786,-0.10491,-0.038031,-0.224771,-0.345186,-0.248192,-0.242875,-0.077255,-0.155804,-0.170295,-0.170497,-0.134411,-0.176114,-0.1429,0.003672,-0.088521,0.006714,1
0.227795,-0.373235,-0.836394,-1.116,-1.317623,-1.000971,-0.327813,-0.240816,0.056189,0.439358,0.471853,0.412527,0.220638,0.484281,0.199901,0.14414,0.214299,0.183723,0.276819,0.415329,0.470242,0.448327,0.484505,0.669207,0.703222,0.56204,0.458904,0.37596,0.290604,0.260473,0.327866,0.111484,-0.075216,-0.318249,-0.272663,-0.239752,-0.31054,-0.237513,-0.289483,-0.355288,-0.328805,-0.30259,1
-0.114714,-0.524926,-0.618232,-0.712304,-0.523359,-0.228497,0.101459,0.386344,0.346158,0.08444,-0.108738,-0.175624,-0.140481,-0.438685,0.024881,0.080877,0.059573,0.133596,0.122493,0.244411,0.300116,0.321528,0.291705,0.212234,0.127297,0.178801,0.18711,0.158831,0.183869,0.16499,0.11278,0.03311,0.0326,0.078871,0.046467,0.028154,0.054717,0.029068,0.044577,0.056792,0.108819,0.137945,1
0.04697,-0.595682,-0.922015,-0.977129,-0.913179,-0.592828,-0.252047,-0.023995,-0.033922,0.070279,0.053637,0.007783,0.310008,0.138829,0.24709,0.373062,0.428566,0.455931,0.553934,0.57033,0.647348,0.649677,0.603226,0.628498,0.475053,0.418529,0.324023,0.290684,0.138211,-0.02668,-0.052367,-0.104735,-0.092014,-0.19241,-0.19474,-0.176332,-0.224934,-0.201047,-0.185824,-0.155276,-0.139131,-0.147618,1
-0.443448,-0.969081,-0.837044,-0.684391,-0.439136,-0.357662,-0.117337,0.101663,0.106377,0.19115,0.32692,0.398609,0.449025,0.186958,0.500019,0.640454,0.741094,0.802653,0.746834,0.514141,0.403263,0.288778,0.265085,0.186678,-0.000682,-0.06855,0.006429,-0.021216,-0.14698,-0.294475,-0.172878,0.013221,-0.028196,-0.115225,-0.133118,-0.268552,-0.287782,-0.1433,-0.062623,-0.096172,-0.247327,-0.238379,1
-0.047023,-0.620278,-0.872986,-0.950945,-0.834082,-0.382464,-0.057138,-0.052118,-0.035039,0.058792,0.011785,0.008801,0.265214,0.037594,0.049101,0.121343,0.092069,0.080134,0.206193,0.233803,0.289126,0.291415,0.415185,0.525482,0.531373,0.372244,0.313961,0.313161,0.276673,0.272203,0.249429,0.143039,-0.045724,-0.059529,-0.058069,-0.057696,-0.040213,-0.001007,-0.003149,0.013,0.053642,0.049323,1
0.327648,0.011905,-0.488709,-0.750503,-1.025387,-0.816666,-0.50004,-0.15309,0.16173,0.397169,0.594764,0.525593,0.437125,0.558809,0.123952,0.115582,0.076293,0.023816,0.083731,0.065892,0.009911,0.155027,0.280259,0.407563,0.354522,0.27177,0.257215,0.227831,0.186842,0.229533,0.153616,0.068082,-0.107731,-0.181912,-0.169389,-0.239103,-0.275916,-0.254299,-0.236338,-0.229854,-0.237083,-0.200273,1
-0.427892,-0.746375,-0.818563,-0.694514,-0.542774,-0.432184,-0.142146,0.061371,0.066089,0.053689,0.1324,0.223989,0.32559,0.193288,0.199785,0.31546,0.375477,0.461402,0.515697,0.518613,0.47215,0.378182,0.339909,0.290529,0.222161,0.10471,-0.003749,-0.084991,-0.135227,-0.142134,-0.10202,-0.060932,-0.029016,-0.054512,-0.020621,-0.010405,-0.04499,0.008858,-0.001111,-0.00241,0.060542,0.092686,1
-0.156348,-0.675064,-0.848207,-0.881741,-0.691263,-0.571953,-0.256917,-0.204922,-0.231677,-0.189114,-0.092069,0.156883,0.259989,-0.085717,0.571637,0.65599,0.781157,0.884089,0.893968,0.817787,0.841195,0.815,0.668812,0.558277,0.420933,0.36808,0.184672,0.019444,-0.102401,-0.169943,-0.147066,-0.166487,-0.152204,-0.156552,-0.188321,-0.239251,-0.254674,-0.29617,-0.213448,-0.066904,-0.141071,-0.229057,1
0.063625,-0.376578,-0.813426,-0.992135,-0.793718,-0.659915,-0.309954,-0.183224,-0.123676,0.097423,0.096968,0.255289,0.435654,-0.02046,0.326627,0.371456,0.440661,0.521984,0.58176,0.667125,0.731555,0.702905,0.736986,0.564361,0.475239,0.474485,0.300418,0.241557,0.007983,-0.06642,-0.091558,-0.141158,-0.159182,-0.177984,-0.152992,-0.209758,-0.270185,-0.278735,-0.275584,-0.330143,-0.29965,-0.259583,1
-0.248486,-0.87938,-1.051421,-1.054834,-0.70116,-0.14991,0.023139,0.091245,0.186578,0.189066,0.116617,0.165345,0.368368,-0.328461,0.147715,0.218911,0.35867,0.496923,0.487875,0.528774,0.615607,0.630195,0.605131,0.586095,0.478633,0.468219,0.369569,0.26164,0.134244,0.012763,-0.160631,-0.164236,-0.155419,-0.149483,-0.152149,-0.206542,-0.167096,-0.230498,-0.182942,-0.14522,-0.144283,-0.178074,1
0.002805,-0.448755,-0.665105,-0.724136,-0.488649,-0.316829,-0.079759,0.078423,0.160295,0.211863,0.244772,0.234121,0.332739,0.154487,0.036447,0.074983,0.116262,0.183659,0.247461,0.246347,0.264536,0.261639,0.207532,0.193004,0.110751,0.10249,0.040386,0.001693,-0.045084,-0.073203,-0.062893,-0.095853,-0.066472,-0.028717,-0.064086,-0.027785,-0.028048,-0.014563,-0.006348,0.021703,0.065597,0.076867,1
-0.197644,-0.716574,-1.021772,-0.947216,-0.527945,-0.044496,0.052097,0.086726,0.38992,0.278706,0.149773,0.220281,0.400056,0.152424,0.371463,0.404122,0.432234,0.530134,0.615231,0.67237,0.652342,0.71263,0.683856,0.431447,0.495342,0.321119,0.12264,-0.024443,-0.130137,-0.180471,-0.304653,-0.31998,-0.206574,-0.241268,-0.39197,-0.369445,-0.373932,-0.377047,-0.305443,-0.406826,-0.313952,-0.197902,1
-0.174502,-0.667063,-0.844799,-0.920784,-0.56157,-0.245688,0.130519,0.350224,0.350932,0.343267,0.143799,0.092359,0.004118,-0.526014,0.117251,0.123498,0.150571,0.155135,0.217917,0.252528,0.371345,0.446485,0.437607,0.340841,0.152932,0.244817,0.256037,0.243408,0.157076,0.146938,0.061899,-0.067045,-0.038036,-0.015125,-0.083034,-0.121664,-0.055413,-0.089373,-0.104168,-0.021412,0.034739,0.051179,1
-0.116756,-0.706031,-0.994803,-0.893807,-0.648659,-0.445929,-0.068237,0.036537,0.131331,0.248671,0.345145,0.476567,0.592786,0.058553,0.289864,0.284306,0.425399,0.469699,0.557023,0.570829,0.552813,0.579739,0.485514,0.436901,0.341162,0.191055,0.119697,-0.006165,-0.078448,-0.136766,-0.193646,-0.211018,-0.237903,-0.175427,-0.240402,-0.249274,-0.183305,-0.19177,-0.189846,-0.199806,-0.198358,-0.16569,1
-0.188551,-0.807377,-1.108592,-1.109936,-0.837607,-0.627403,-0.245902,-0.120101,-0.089148,0.066089,0.148348,0.252377,0.556172,0.084152,0.625992,0.607767,0.745113,0.793934,0.969728,0.926624,0.831263,0.852216,0.729381,0.69158,0.526098,0.367412,0.24243,0.024057,-0.069424,-0.132033,-0.206002,-0.208046,-0.251446,-0.263037,-0.215009,-0.235246,-0.252475,-0.363973,-0.327609,-0.355309,-0.356564,-0.327449,1
-0.284783,-0.677673,-0.702803,-0.728681,-0.593172,-0.498161,-0.228376,-0.244505,-0.385187,-0.364467,-0.192651,-0.02455,0.117803,-0.006337,0.446119,0.441398,0.705222,0.789386,0.727477,0.740175,0.624963,0.622998,0.664761,0.514684,0.343145,0.314066,0.195137,0.035784,0.018822,-0.042388,-0.058696,-0.106374,-0.076827,-0.092907,-0.078672,-0.136691,-0.136978,0.008795,-0.004766,-0.059342,0.007694,0.01107,1
-0.4374,-1.027474,-1.147434,-0.885327,-0.496164,-0.154789,0.058312,0.052341,0.25098,0.169386,0.259269,0.441259,0.409248,-0.213857,0.142519,0.136322,0.178239,0.309034,0.270463,0.397919,0.50379,0.439984,0.36545,0.304852,0.258892,0.264696,0.268135,0.278302,0.222797,0.095823,-0.001043,-0.05683,-0.076824,-0.069264,-0.139696,-0.079453,-0.137206,-0.129623,-0.019772,-0.059838,-0.035375,-0.003425,1
-0.079896,-0.709563,-0.888838,-0.84442,-0.730662,-0.532382,-0.192141,0.052406,0.051766,0.152917,0.224474,0.346514,0.493178,-0.07046,0.268185,0.298646,0.371852,0.475737,0.571078,0.641917,0.645173,0.636156,0.550077,0.498995,0.401048,0.290306,0.193099,0.041544,-0.060514,-0.102333,-0.14356,-0.182883,-0.169818,-0.193587,-0.222891,-0.183346,-0.203734,-0.230419,-0.171233,-0.138116,-0.135301,-0.109935,1
-0.358067,-0.555315,-0.899646,-1.263115,-1.205416,-0.963004,-0.610943,-0.279191,-0.136167,0.008843,0.189619,0.305505,0.527675,0.151079,0.326918,0.257041,0.303049,0.258747,0.068079,0.046579,0.106805,0.070226,0.156448,0.144374,0.245307,0.342328,0.394464,0.470847,0.609071,0.712258,0.725478,0.632441,0.517059,0.383298,0.276447,0.133914,-0.009521,-0.059132,-0.071163,-0.106934,-0.072032,-0.078206,1
-0.47202,-1.07665,-1.203132,-0.990993,-0.614553,-0.349571,0.053171,0.081345,0.209966,0.259685,0.280405,0.432389,0.305257,-0.303916,0.306844,0.331988,0.390854,0.371598,0.494294,0.596282,0.575732,0.52937,0.36061,0.303153,0.259469,0.250603,0.316416,0.296457,0.185979,0.107575,-0.031961,-0.092707,-0.119325,-0.08332,-0.102457,-0.110394,-0.097405,-0.123911,-0.092852,-0.152902,-0.122374,-0.029463,1
