@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute target {1,2,3,4,5}

@data
2.31829,-0.6219,-2.032009,-2.919498,-2.357651,-0.965757,-0.79018,-0.009564,0.225346,0.164234,0.202025,0.152402,0.102817,0.001894,0.05083,-0.067948,-0.070366,-0.196131,-0.158278,-0.215019,-0.301263,-0.409939,-0.443401,-0.450727,-0.517325,-0.472309,-0.511685,-0.543309,-0.496223,-0.399358,-0.290724,-0.350972,-0.186997,-0.080183,-0.055392,-0.019336,-0.013926,0.026729,0.103435,0.077915,0.072963,0.003617,0.143792,0.119876,0.178212,0.135558,0.147291,0.211959,0.238008,0.272761,0.361422,0.360534,0.221954,0.245116,0.270261,0.250222,0.323453,0.178668,0.222774,0.235613,0.14374,0.238799,0.161535,0.111499,0.140739,0.020207,0.078902,0.13622,0.483352,0.661937,0.698943,0.910816,1.171658,1.589085,1.426578,1.201272,1.080587,0.734599,0.464483,-0.2023,-0.388402,-0.474031,-0.436694,-0.596902,-0.584129,-0.57296,-0.544986,-0.594924,-0.581608,-0.561457,-0.548442,-0.291061,0.243955,0.434266,0.728613,0.725859,0.518308,0.836692,-0.237351,1
-1.298901,-2.472647,-2.977591,-2.627205,-1.699399,-1.156718,-0.812116,-0.364613,-0.369225,-0.391283,-0.384032,-0.290804,-0.307642,-0.326839,-0.230761,-0.273008,-0.248765,-0.372205,-0.325376,-0.267375,-0.33415,-0.266058,-0.29024,-0.286829,-0.342768,-0.243001,-0.280596,-0.197342,-0.138966,-0.125999,-0.123456,-0.079486,-0.001928,-0.017171,0.031852,0.024652,0.015035,0.016087,0.046916,-0.001286,0.012912,0.012404,-0.04653,-0.019759,0.004131,0.053431,0.066808,0.018638,0.190505,0.09407,0.154007,0.264783,0.270632,0.351692,0.344961,0.402858,0.442134,0.474248,0.481512,0.395639,0.400787,0.40657,0.409669,0.443052,0.340637,0.343106,0.423468,0.55721,0.754791,0.879743,0.974949,1.254366,1.473301,1.523435,1.375968,1.22343,0.969264,0.707897,0.54108,0.126723,0.038185,-0.057476,-0.046729,0.000671,-0.120705,0.021289,-0.048185,-0.151247,-0.054037,0.008871,0.128021,0.449067,0.975134,0.824759,0.355324,-0.309856,-0.561474,-0.514068,-0.244827,1
-0.644338,-2.30791,-2.559246,-2.023501,-1.334992,-1.169267,-0.734605,-0.699244,-0.631855,-0.631547,-0.662325,-0.605141,-0.628519,-0.615048,-0.56128,-0.637184,-0.644446,-0.655092,-0.646292,-0.662054,-0.715822,-0.688431,-0.715313,-0.758466,-0.709347,-0.714043,-0.684188,-0.614822,-0.57235,-0.477827,-0.451587,-0.370103,-0.287344,-0.276652,-0.295208,-0.238661,-0.219854,-0.187316,-0.18206,-0.084409,-0.11085,-0.115614,-0.069459,-0.052485,-0.001135,0.035479,0.061616,0.071094,0.140635,0.155803,0.182601,0.155186,0.236399,0.302156,0.281324,0.271777,0.357356,0.301006,0.400906,0.338771,0.345246,0.340696,0.355128,0.381103,0.368448,0.405164,0.400523,0.439325,0.53286,0.663995,0.735158,0.870754,0.969446,0.999539,0.98409,0.854625,0.843361,0.744142,0.585239,0.464018,0.406595,0.407543,0.438173,0.433729,0.460151,0.405888,0.445454,0.465098,0.529821,0.521415,0.691591,0.953943,1.021048,0.973968,0.978093,0.922753,0.997163,1.192441,0.827397,1
-0.204257,-2.09514,-3.03584,-2.451074,-1.48374,-1.061185,-0.626918,-0.314783,-0.33374,-0.299519,-0.30779,-0.312594,-0.261666,-0.290322,-0.279052,-0.380567,-0.394564,-0.367809,-0.467121,-0.562633,-0.530113,-0.554684,-0.67423,-0.627056,-0.769401,-0.744723,-0.614686,-0.566507,-0.572703,-0.502923,-0.482737,-0.409145,-0.26135,-0.189247,-0.123002,-0.09841,-0.034042,0.017174,-0.02172,-0.059638,-0.002976,0.059012,0.033831,0.020596,0.155345,0.143976,0.192299,0.158522,0.198513,0.258583,0.254708,0.325262,0.385872,0.426086,0.408653,0.387185,0.313734,0.384248,0.271683,0.289934,0.337243,0.410264,0.347241,0.239359,0.257615,0.24732,0.333523,0.397698,0.535648,0.711039,0.810593,1.064701,1.450671,1.276584,1.1989,0.988458,0.902716,0.70107,0.320347,0.046478,-0.146461,-0.150204,-0.137283,-0.141237,-0.05597,-0.129571,-0.197335,-0.135699,-0.122118,-0.125261,-0.002703,0.360694,0.865248,0.845993,1.085917,1.269888,0.982521,0.902381,1.138125,1
0.181954,-0.06362,-1.8939,-2.552378,-2.940066,-1.745693,-1.187046,-0.269093,-0.032022,-0.088951,-0.262852,-0.104941,-0.151686,-0.177876,-0.186387,-0.122031,-0.218045,-0.182884,-0.33474,-0.51073,-0.381235,-0.437526,-0.415282,-0.532029,-0.587367,-0.696547,-0.655687,-0.606827,-0.576546,-0.508273,-0.498361,-0.356841,-0.231026,-0.18869,-0.040314,0.028224,0.008088,0.072019,0.153051,0.116715,0.126557,0.109492,0.211442,0.159286,0.271719,0.282235,0.246246,0.276307,0.371128,0.358206,0.415215,0.423194,0.475313,0.456373,0.398499,0.36205,0.427757,0.402966,0.271629,0.350919,0.277607,0.317706,0.351375,0.262005,0.263038,0.17698,0.235782,0.142979,0.263456,0.216893,0.166239,0.318708,0.41309,0.70981,0.832918,1.159763,1.555297,1.693286,1.581076,1.278084,0.992978,0.391742,-0.200347,-0.244721,-0.240973,-0.260439,-0.282368,-0.157966,-0.290347,-0.243209,-0.249988,-0.296171,-0.141819,0.158731,0.787903,0.648456,0.676808,-0.158702,-0.324752,1
-0.78439,-1.820314,-2.711619,-3.172568,-2.322158,-1.254029,-0.931242,-0.340618,-0.279136,-0.286717,-0.242303,-0.234305,-0.220721,-0.249263,-0.295651,-0.256648,-0.254069,-0.256144,-0.283243,-0.361553,-0.387372,-0.373001,-0.416669,-0.466477,-0.507564,-0.514491,-0.510981,-0.407529,-0.373106,-0.352569,-0.176684,-0.103037,-0.025705,-0.026599,0.030209,0.053941,0.080776,-0.010786,0.036739,0.029236,0.029686,0.061101,0.099407,0.040934,0.100221,0.111066,0.148658,0.239841,0.245183,0.369074,0.352735,0.470693,0.438905,0.568523,0.519843,0.518178,0.51222,0.464901,0.47435,0.44464,0.417835,0.362579,0.38873,0.315578,0.285991,0.300838,0.283695,0.317022,0.338739,0.477365,0.70891,0.743729,0.898727,1.12974,1.26462,1.278404,0.992313,0.841015,0.621897,0.327687,0.083011,-0.144394,-0.184424,-0.150288,-0.181303,-0.183538,-0.166134,-0.199259,-0.196313,-0.171784,-0.15767,-0.077963,0.384955,0.990029,1.109088,1.300251,0.759975,-0.134331,-0.207125,1
0.97325,0.221553,-1.330141,-2.130341,-2.432602,-1.574022,-1.160355,-0.701174,-0.213889,-0.257618,-0.333789,-0.275692,-0.371501,-0.350318,-0.353878,-0.429212,-0.383116,-0.448612,-0.467184,-0.50549,-0.562507,-0.628018,-0.68104,-0.695407,-0.689129,-0.798336,-0.78559,-0.86222,-0.779455,-0.780636,-0.67759,-0.666257,-0.461809,-0.352886,-0.29063,-0.275175,-0.313426,-0.159173,-0.108847,-0.187013,-0.110643,-0.165957,-0.167372,-0.063716,-0.076482,-0.079505,-0.029439,-0.012972,0.0534,0.043061,0.085902,0.145958,0.143856,0.127948,0.166021,0.235583,0.264369,0.201992,0.226466,0.191478,0.255412,0.229267,0.201895,0.103342,0.173049,0.190857,0.167982,0.158296,0.170672,0.211731,0.411316,0.536161,0.75117,0.904949,1.017457,1.394384,1.501591,1.330235,1.193223,0.950906,0.764998,0.404463,0.173669,0.118293,0.106075,0.135494,0.135066,0.124849,0.176084,0.212842,0.212062,0.24368,0.365012,0.818622,0.922124,1.3593,1.634359,1.048577,1.289864,1
-2.507405,-3.671621,-3.211838,-2.058066,-1.103375,-0.744916,-0.121476,-0.083923,-0.127547,-0.160845,-0.072908,-0.080847,-0.061981,-0.094588,-0.142033,-0.175594,-0.200165,-0.102671,-0.218817,-0.18705,-0.347448,-0.373073,-0.367995,-0.355187,-0.325568,-0.365361,-0.329437,-0.246936,-0.235726,-0.198082,-0.103605,-0.015164,0.098822,0.054259,0.122761,0.0593,0.03127,0.078036,0.079011,0.206159,0.102512,0.153813,0.135754,0.111391,0.142221,0.136933,0.19919,0.205356,0.270685,0.362035,0.354706,0.431363,0.394994,0.366312,0.412065,0.414557,0.270668,0.315771,0.348276,0.236073,0.242082,0.326254,0.213184,0.143913,0.248336,0.232793,0.338955,0.40916,0.575052,0.757885,0.897987,1.104268,1.385766,1.227574,1.178432,1.105565,0.779995,0.576793,0.120754,-0.178537,-0.22864,-0.254297,-0.207587,-0.312262,-0.262573,-0.26696,-0.316548,-0.276716,-0.226767,-0.224453,-0.130276,0.183201,0.537698,0.629687,0.683292,0.601304,0.383163,0.335511,-0.03603,1
0.149258,-2.530275,-2.764142,-2.732777,-1.9777,-0.754571,-0.70478,-0.141805,-0.14751,-0.159304,-0.207144,-0.21265,-0.178033,-0.186609,-0.186559,-0.198484,-0.236841,-0.232085,-0.249078,-0.333479,-0.297029,-0.283578,-0.406158,-0.363569,-0.390958,-0.421728,-0.340193,-0.34326,-0.353924,-0.309057,-0.18997,-0.150375,-0.100446,-0.068427,-0.019191,-0.006125,-0.001423,-0.0676,-0.097855,-0.011685,-0.066196,0.007587,-0.00583,-0.03777,0.031778,0.049782,0.10727,0.114756,0.123067,0.173385,0.146562,0.193953,0.256843,0.298633,0.251538,0.319514,0.271927,0.243093,0.259152,0.31262,0.221802,0.218355,0.175559,0.288507,0.22342,0.325439,0.333396,0.440325,0.65441,0.805169,0.895746,1.180637,1.255485,1.175857,1.115703,0.927472,0.761494,0.450909,0.067832,-0.105295,-0.191713,-0.06513,-0.131529,0.003294,-0.014651,-0.03656,-0.039011,-0.087224,-0.083769,-0.011224,0.142374,0.482228,0.770592,0.922285,0.882742,0.778776,0.58746,0.602456,-0.768162,1
0.019144,-0.253469,-0.310732,-0.086752,-0.270394,-0.236393,-0.120632,-0.21939,-0.233245,-0.168664,-0.306247,-0.243751,-0.141126,-0.416899,-0.400412,-0.304091,-0.299496,-0.33977,-0.426191,-0.223901,-0.096489,-0.151472,-0.29601,-0.101545,-0.020495,0.128812,0.130386,0.160478,0.088441,0.005923,0.120842,0.145305,0.036691,-0.003452,0.098918,0.172234,0.025968,-0.025511,0.185221,0.025486,0.00807,0.163358,0.32265,0.402269,0.364992,0.446391,0.495775,0.501162,0.539727,0.403898,0.390749,0.317258,0.45205,0.327856,0.34498,0.541532,0.750746,0.725267,0.967193,1.215688,1.535728,1.441789,1.420896,1.246115,0.86302,0.569139,0.431758,0.13334,-0.121449,-0.221511,-0.180739,-0.280591,-0.238479,-0.275829,-0.22378,-0.025999,-0.27635,-0.290787,0.019929,0.535579,0.817859,0.648208,0.708035,0.473802,0.047465,0.391538,0.194031,-1.246003,-2.165744,-2.994505,-2.90394,-1.798446,-1.070457,-0.770245,-0.393077,-0.360872,-0.345231,-0.353944,-0.269188,1
-0.555354,-1.118348,-1.109976,-1.00794,-1.043195,-0.711138,-0.109403,0.199009,0.344923,0.538156,0.61246,0.673741,0.707992,0.839079,0.908765,0.963809,0.935615,1.117573,1.117274,1.147449,1.097663,1.150672,1.071094,1.069351,0.98599,0.865388,0.747293,0.740054,0.546457,0.347222,0.350656,0.334203,0.332862,0.287632,0.27102,0.360582,0.297497,0.334453,0.280041,0.273863,0.306386,0.228594,0.270568,0.134848,0.184762,0.115647,0.118042,0.143829,0.063856,0.07339,0.114336,0.083877,0.065512,-0.004005,-0.01002,0.018492,-0.011242,0.017124,-0.01399,-0.03534,-0.078013,-0.06378,-0.092595,-0.151078,-0.160539,-0.180206,-0.194524,-0.135762,-0.232858,-0.249271,-0.273305,-0.26572,-0.24116,-0.251053,-0.22748,-0.125297,0.030284,0.295989,0.525178,0.638493,0.578108,0.34562,0.02625,-0.274621,-0.757583,-0.973044,-1.081768,-1.023898,-1.080715,-1.136166,-1.180794,-1.1662,-1.208524,-0.766593,-0.351656,-0.765664,-1.615354,-2.283212,-1.910639,1
-1.082196,-2.994166,-2.990122,-2.525146,-1.437095,-1.04167,-0.525735,-0.264384,-0.216233,-0.215577,-0.14046,-0.160024,-0.055806,-0.167828,-0.14043,-0.144527,-0.179922,-0.266956,-0.155607,-0.241885,-0.19508,-0.248066,-0.299338,-0.334073,-0.377932,-0.345737,-0.295944,-0.264055,-0.244113,-0.155367,-0.069962,-0.032359,0.121031,0.09894,0.107215,0.147855,0.138167,0.103308,0.085135,0.098526,0.147932,0.153496,0.150599,0.13785,0.150127,0.198769,0.187658,0.234893,0.289851,0.355533,0.355464,0.353325,0.371379,0.242958,0.429622,0.413348,0.367476,0.313816,0.355499,0.329953,0.299174,0.298871,0.249875,0.322454,0.288573,0.271193,0.313233,0.46058,0.576259,0.748346,0.966682,1.175919,1.297786,1.289557,1.174925,0.964674,0.688545,0.371498,0.044985,-0.158385,-0.292784,-0.309866,-0.344943,-0.333193,-0.390418,-0.450495,-0.299176,-0.2903,-0.345955,-0.303749,-0.213738,0.159724,0.607725,0.653015,0.807057,0.591747,0.318759,0.508001,-0.34809,1
-0.689768,-1.316319,-1.720403,-1.933768,-1.664389,-1.179997,-1.143008,-0.798361,-0.749783,-0.749988,-0.761752,-0.734124,-0.779654,-0.74693,-0.708134,-0.725154,-0.727986,-0.709543,-0.673438,-0.697867,-0.680406,-0.654866,-0.654397,-0.665272,-0.691388,-0.669124,-0.62875,-0.657336,-0.592226,-0.61458,-0.574949,-0.530091,-0.489174,-0.410805,-0.370629,-0.319601,-0.282246,-0.230765,-0.212266,-0.228659,-0.177913,-0.156586,-0.13232,-0.093463,-0.09537,-0.098695,-0.014064,0.029618,0.013509,0.04463,0.06434,0.135819,0.151944,0.186228,0.186413,0.220615,0.236661,0.250494,0.278844,0.273812,0.303718,0.288992,0.321784,0.310814,0.360184,0.332226,0.335362,0.406613,0.411681,0.433449,0.56703,0.627495,0.781985,0.914284,1.019784,1.080763,1.089325,1.097708,0.912577,0.774176,0.622841,0.558697,0.584188,0.573654,0.627673,0.593605,0.6431,0.639406,0.654037,0.679906,0.733031,0.815009,1.145159,1.21216,1.206486,1.076299,1.046581,1.040323,1.241276,1
0.848456,-0.89694,-2.127577,-2.805336,-1.802212,-1.26945,-0.822561,-0.361754,-0.394631,-0.352881,-0.344063,-0.353804,-0.328779,-0.35246,-0.335213,-0.375054,-0.385801,-0.478358,-0.502498,-0.513265,-0.637077,-0.736211,-0.805713,-0.894077,-0.892604,-0.912343,-0.888296,-0.909899,-0.901395,-0.871349,-0.649949,-0.570025,-0.426447,-0.28255,-0.295735,-0.117614,-0.109419,-0.015709,0.04655,0.006533,0.045236,0.052473,0.176038,0.140626,0.234429,0.249633,0.267863,0.333767,0.438929,0.438517,0.540483,0.475097,0.503221,0.514115,0.587511,0.539939,0.45844,0.454773,0.446991,0.393021,0.451883,0.304372,0.322983,0.320203,0.353815,0.366909,0.308304,0.218269,0.299684,0.275731,0.238124,0.454942,0.718344,0.905237,0.997654,1.301753,1.504968,1.424541,1.140254,0.959551,0.672708,0.117967,-0.142815,-0.142804,-0.203724,-0.103503,-0.116944,-0.15416,-0.109877,-0.082693,-0.09245,-0.083958,0.066044,0.355893,0.562956,0.806348,1.282391,1.221522,0.805987,1
0.44458,-1.777813,-3.190736,-2.656303,-1.567583,-1.155694,-0.649674,-0.192364,-0.18714,-0.17121,-0.139949,-0.144695,-0.163899,-0.264889,-0.263043,-0.231594,-0.337137,-0.326988,-0.395931,-0.426491,-0.479743,-0.546785,-0.604853,-0.600771,-0.607377,-0.736502,-0.73003,-0.569011,-0.552603,-0.558719,-0.386932,-0.290009,-0.139491,-0.132406,-0.078376,-0.051757,-0.064728,-0.014932,-0.047772,0.070041,0.016878,-0.021204,0.005463,0.013685,0.022298,0.039109,0.176363,0.183453,0.2666,0.232179,0.34545,0.382567,0.398913,0.417691,0.445975,0.442895,0.419896,0.41157,0.402505,0.366529,0.383094,0.202194,0.190475,0.25507,0.234519,0.234448,0.186048,0.129869,0.180971,0.344037,0.547012,0.776365,0.84806,1.035447,1.205496,1.159017,0.959693,0.760029,0.58817,0.441096,0.044218,-0.087476,-0.174585,-0.173783,-0.165057,-0.106851,-0.159051,-0.20032,-0.125435,-0.174084,-0.101988,0.026681,0.577547,1.086393,1.435893,1.729528,1.041294,0.382716,0.435744,1
-0.706772,-1.342574,-2.029603,-2.541076,-2.627012,-1.305564,-1.123911,-0.390283,-0.287074,-0.49242,-0.001986,-0.163386,-0.436609,-0.388453,-0.237926,-0.284248,-0.482344,-0.420576,-0.423909,-0.297837,-0.300011,-0.275799,-0.146593,-0.293744,-0.627411,-0.100596,-0.161904,-0.308701,-0.076033,-0.295371,-0.38094,-0.222982,-0.225024,-0.064719,-0.097613,-0.251886,-0.024734,0.097254,0.105843,-0.318023,-0.272197,-0.250076,-0.140225,-0.128753,-0.160668,-0.13558,-0.05717,0.039772,-0.010373,0.06945,0.216481,0.23419,0.152708,0.187996,0.317206,0.37582,0.377806,0.334133,0.345828,0.260995,0.361876,0.329158,0.327862,0.351438,0.303914,0.329934,0.274877,0.330499,0.277846,0.387273,0.634064,0.638865,0.968543,1.111911,1.450588,1.574075,1.547311,1.218912,1.067694,0.774797,0.413562,0.169795,0.067592,0.10054,0.079757,0.22453,0.350679,0.396141,0.380963,0.325686,0.309181,0.378036,0.685361,1.414166,0.976507,0.078554,-0.842978,-1.062165,-0.512139,1
-0.810309,-1.928192,-2.538232,-2.273827,-1.752352,-1.155186,-1.173806,-0.667965,-0.575921,-0.694905,-0.53525,-0.639272,-0.553773,-0.599054,-0.556565,-0.5705,-0.587314,-0.522317,-0.526534,-0.60607,-0.630775,-0.586151,-0.666109,-0.630045,-0.503365,-0.676279,-0.571487,-0.601441,-0.612178,-0.437216,-0.411309,-0.237711,-0.296195,-0.254177,-0.224193,-0.256585,-0.113539,-0.137672,-0.112645,-0.086684,0.006785,-0.134871,-0.113399,-0.016415,-0.00321,0.111702,0.051529,0.043756,0.131084,0.17472,0.187343,0.341404,0.313935,0.347475,0.39233,0.303512,0.259557,0.306607,0.340952,0.314929,0.318329,0.352033,0.322426,0.413694,0.307699,0.370973,0.326467,0.404231,0.538704,0.575523,0.501491,0.81024,0.924805,1.096192,1.132756,0.973387,0.850496,0.827034,0.64549,0.476247,0.201354,0.28461,0.333676,0.337736,0.284031,0.422908,0.302322,0.303133,0.485345,0.432672,0.455267,0.580715,0.868054,0.946859,1.148815,1.097663,1.029716,0.969693,1.300589,1
0.868733,-2.14399,-3.0403,-2.641918,-1.487017,-1.137398,-0.434855,-0.31379,-0.175021,-0.18873,-0.157911,-0.192033,-0.193371,-0.183265,-0.259034,-0.241639,-0.36396,-0.262507,-0.373491,-0.396035,-0.424066,-0.441395,-0.630056,-0.61657,-0.637356,-0.646269,-0.646902,-0.646855,-0.543795,-0.502387,-0.398857,-0.271612,-0.265443,-0.190068,-0.119964,-0.04897,-0.049141,0.045255,0.061283,0.068255,0.158797,0.142932,0.198419,0.164778,0.188702,0.275023,0.300751,0.391027,0.426632,0.494239,0.526604,0.429765,0.458504,0.567526,0.516575,0.526432,0.343375,0.438626,0.301426,0.357768,0.410029,0.285021,0.25665,0.284856,0.260957,0.286255,0.212467,0.234061,0.240078,0.334694,0.593138,0.89215,0.979682,1.110861,1.169978,1.145242,1.055004,0.890179,0.619292,0.288198,-0.097958,-0.196813,-0.183574,-0.18839,-0.26891,-0.14277,-0.106162,-0.15542,-0.142321,-0.108899,-0.144907,-0.047765,0.601016,0.832405,0.794781,0.519216,0.380993,0.40526,-0.284033,1
1.056047,-0.425691,-2.731738,-3.431197,-2.966023,-1.248408,-1.012928,0.012654,-0.119009,-0.06322,0.007273,0.089183,0.227388,0.180143,0.18931,0.155098,0.205287,0.28914,0.288618,0.353275,0.199849,0.193771,0.101231,0.065099,-0.130886,-0.14432,0.017919,-0.143225,-0.091304,0.03124,0.025572,0.149591,0.175833,0.323663,0.453516,0.270401,0.338766,0.386832,0.381645,0.327205,0.405497,0.364087,0.377377,0.315778,0.396672,0.335738,0.43182,0.479404,0.434742,0.446433,0.496157,0.406401,0.42989,0.435641,0.486779,0.394297,0.457597,0.365698,0.381039,0.284336,0.307005,0.121359,0.083099,0.168662,0.090267,0.033909,0.008775,0.049023,-0.041588,0.001182,0.094545,-0.013962,-0.063451,0.09848,0.237063,0.351913,0.65756,0.617834,0.362445,0.108791,-0.004501,0.03573,-0.262974,-0.572829,-0.618999,-0.787744,-0.786436,-0.71288,-0.808804,-0.668805,-0.640302,-0.89965,-0.778118,-0.091355,0.352022,0.703315,0.8702,0.339833,-0.053597,1
0.688455,-0.534756,-1.870736,-2.664794,-2.009448,-1.30726,-0.806111,-0.32305,-0.351704,-0.282371,-0.282012,-0.328522,-0.298731,-0.349815,-0.339711,-0.414328,-0.496113,-0.423387,-0.55091,-0.603057,-0.700679,-0.750103,-0.824997,-0.831894,-0.838138,-0.871997,-0.897854,-0.915542,-0.764051,-0.696598,-0.694323,-0.518163,-0.485442,-0.377218,-0.334819,-0.211782,-0.283416,-0.118538,-0.13647,-0.129745,-0.074109,-0.03239,0.032597,0.068138,0.065459,0.216576,0.301894,0.249814,0.315886,0.357711,0.388573,0.444103,0.411968,0.418745,0.375281,0.390905,0.387351,0.338517,0.312339,0.267185,0.267865,0.225179,0.238757,0.187285,0.272078,0.306511,0.23127,0.244996,0.191338,0.263131,0.333903,0.362076,0.641625,0.848351,0.991893,1.108894,1.492303,1.524404,1.396964,1.257222,1.060577,0.70006,0.135333,-0.011471,0.009643,-0.123795,-0.012844,0.056097,0.047485,0.084811,0.025869,0.099807,0.166992,0.523411,1.188569,0.899164,1.117882,0.949819,0.39013,1
-0.871923,-1.239995,-2.872984,-2.828989,-2.30149,-1.397272,-0.732767,-0.345728,-0.058935,-0.084857,-0.232933,-0.50915,-0.466309,-0.445087,-0.401675,-0.34149,-0.337354,-0.327096,-0.27346,-0.276521,-0.236582,-0.239728,-0.230447,-0.244597,-0.306957,-0.278869,-0.286732,-0.348696,-0.417594,-0.424773,-0.412395,-0.387623,-0.356649,-0.337627,-0.280545,-0.241967,-0.205153,-0.198829,-0.187304,-0.175545,-0.178626,-0.151047,-0.22415,-0.272727,-0.181515,-0.211423,-0.186082,-0.167852,-0.143718,-0.137799,-0.124037,-0.137648,-0.107229,-0.064245,-0.079874,-0.061515,-0.016152,0.003256,0.024999,0.040973,0.057041,0.069034,0.100993,0.111522,0.176263,0.185341,0.206963,0.229543,0.173035,0.265798,0.288772,0.342345,0.387121,0.403001,0.403816,0.481626,0.528452,0.708039,0.881924,1.110044,1.233832,1.267749,1.134626,0.981706,0.77238,0.434475,0.391986,0.470742,0.491862,0.473866,0.520304,0.538083,0.62412,0.771146,1.077669,1.167779,1.475491,1.505449,2.0771,1
-0.251273,-1.454473,-2.183848,-2.395493,-1.773265,-1.212052,-0.998011,-0.62891,-0.666051,-0.64152,-0.640489,-0.640676,-0.635704,-0.61178,-0.615469,-0.624572,-0.601027,-0.630961,-0.644672,-0.618935,-0.637517,-0.667185,-0.68029,-0.700822,-0.71742,-0.672441,-0.64351,-0.639742,-0.573729,-0.498711,-0.460245,-0.436795,-0.351938,-0.288415,-0.266616,-0.26694,-0.257951,-0.211314,-0.18478,-0.208233,-0.191998,-0.10255,-0.126533,-0.102471,-0.076384,-0.047995,-0.01255,0.045017,0.088787,0.124775,0.154667,0.177624,0.247761,0.271461,0.281498,0.2859,0.31542,0.296343,0.281666,0.308795,0.328061,0.266715,0.312469,0.313535,0.318504,0.300335,0.34578,0.346796,0.501693,0.597523,0.669679,0.747738,0.878043,0.988593,0.957971,0.85902,0.76547,0.664435,0.601722,0.476925,0.426941,0.431507,0.450117,0.463853,0.459194,0.498091,0.520943,0.578766,0.545368,0.579936,0.687514,0.942322,1.256917,1.351925,1.491896,1.28233,0.974117,0.890589,0.541208,1
1.053359,-1.617611,-3.323082,-2.684544,-1.468201,-1.025826,-0.37659,-0.072997,-0.082689,-0.028719,-0.102984,-0.103721,-0.11463,-0.101608,-0.132394,-0.233457,-0.301854,-0.369542,-0.356033,-0.502431,-0.447192,-0.52049,-0.63397,-0.648194,-0.743834,-0.710685,-0.665081,-0.452358,-0.400873,-0.33596,-0.200602,-0.077744,0.047186,0.039821,0.064944,0.106567,0.06308,0.093992,0.131711,0.183907,0.261457,0.118954,0.292673,0.241263,0.347985,0.357307,0.40773,0.416697,0.471783,0.511907,0.540924,0.493159,0.511867,0.439906,0.423066,0.46452,0.366957,0.313018,0.273518,0.273217,0.21143,0.156979,0.158511,0.132608,0.173907,0.116053,0.118694,0.1715,0.229318,0.389133,0.662786,0.800083,0.979425,1.199568,1.237071,1.088589,0.776758,0.470075,0.299535,-0.058457,-0.383461,-0.399634,-0.422405,-0.486048,-0.434162,-0.581626,-0.515841,-0.441793,-0.446205,-0.432953,-0.305598,0.049881,0.769473,0.563092,0.744867,0.720777,0.642037,1.134674,0.434779,1
