@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute target {1,2}

@data
-1.12824,-1.079392,-0.777011,-0.84267,-0.998717,-1.09877,-0.887907,-0.341266,0.28827,1.42251,1.969241,2.613142,3.91992,5.089339,6.272866,6.413455,7.37634,7.287475,6.704874,5.73687,3.723871,3.929408,3.173577,2.118117,1.657086,1.375033,1.149123,0.520828,-0.073279,0.003912,0.246071,0.471805,0.748565,1.061827,1.25135,1.153886,0.846051,0.582559,0.347855,0.189642,0.113264,0.117872,0.320253,0.523384,0.719704,0.860997,0.988042,0.937365,0.750092,0.527289,0.365536,0.412257,0.576756,0.597791,0.381919,0.134264,-0.112464,-0.49475,-0.998266,-1.634755,-2.133155,-2.366519,-2.48832,-2.49689,-2.490699,-2.505348,-2.479061,-2.456127,-2.464772,-2.299676,-2.124453,-2.014054,-2.06998,-2.305138,-2.633274,-2.895481,-2.986863,-2.847236,-2.647374,-2.372573,-2.327202,-2.081589,-1.773916,-1.302391,-0.814397,-0.505857,-0.68861,-1.325029,-2.023004,-2.624415,-3.060046,-3.237513,-3.312638,-3.350566,2
-1.326978,-1.22003,-0.852953,-0.911089,-1.120842,-1.239248,-1.062488,-0.516708,0.214775,1.546383,2.267629,2.809453,3.99744,5.069462,6.224957,6.595158,7.63976,7.432864,6.725942,5.640112,3.660261,3.906065,3.175389,2.09965,1.682562,1.385839,1.021524,0.357077,-0.263312,-0.248168,-0.081405,0.072131,0.29279,0.540451,0.700512,0.646267,0.417992,0.265912,0.123343,-0.007797,-0.07878,-0.018909,0.240168,0.445644,0.649194,0.815628,1.041992,1.157575,0.919802,0.693684,0.586385,0.722194,1.018757,1.073885,0.717965,0.30428,0.063265,-0.305564,-0.774677,-1.422605,-1.910359,-2.080014,-2.117389,-2.059822,-2.005567,-2.036633,-2.035781,-2.020485,-1.988981,-1.748685,-1.441334,-1.164607,-1.173972,-1.493432,-1.960484,-2.459857,-2.762979,-2.735006,-2.60394,-2.353065,-2.363292,-2.255713,-2.202208,-1.935636,-1.56387,-1.298343,-1.464979,-1.99205,-2.567615,-3.096726,-3.506513,-3.651166,-3.713299,-3.746765,2
-1.281759,-1.181335,-0.823383,-0.864574,-1.032081,-1.082947,-0.884639,-0.326375,0.381905,1.629695,2.269815,2.917841,4.21001,5.330867,6.462061,6.656651,7.598307,7.400136,6.719268,5.678436,3.723301,3.966043,3.206751,2.150514,1.716908,1.459909,1.187904,0.562852,-0.082774,-0.088114,0.075812,0.238802,0.451313,0.698049,0.881693,0.823894,0.592452,0.414793,0.21876,0.042554,-0.025606,-0.023423,0.178121,0.384403,0.543285,0.716969,0.842383,0.821382,0.681821,0.4746,0.285879,0.285548,0.428071,0.504043,0.32395,0.080368,-0.140109,-0.464725,-0.951355,-1.634028,-2.119236,-2.339406,-2.429595,-2.383905,-2.375019,-2.533418,-2.605248,-2.519891,-2.427352,-2.295147,-2.138006,-2.019867,-2.014397,-2.127785,-2.300479,-2.408523,-2.455529,-2.396714,-2.334206,-2.368236,-2.2964,-2.130121,-1.89228,-1.445035,-1.038193,-0.815529,-0.959898,-1.393005,-1.956949,-2.542855,-2.909704,-3.078609,-3.130565,-3.149788,2
-2.263039,-2.257238,-1.879311,-1.872353,-1.995053,-2.011928,-1.822468,-1.273823,-0.635485,0.422225,1.038059,1.679969,2.874995,3.861976,4.981146,5.562247,6.725126,6.608002,5.880251,4.913792,3.190867,3.530135,2.855948,1.746579,1.307635,0.984003,0.64026,0.035795,-0.266471,0.26721,0.911079,1.496401,2.13853,2.739063,2.968682,2.557659,1.822257,1.215152,0.794706,0.543171,0.493605,0.586175,0.906142,1.210492,1.338437,1.49846,1.630076,1.622651,1.227744,0.851152,0.761266,1.051796,1.282047,1.192618,0.701459,0.118841,-0.360332,-1.038683,-1.888555,-2.609758,-2.903264,-3.041916,-3.007996,-2.831923,-2.759485,-3.090782,-3.253273,-3.067631,-2.756294,-2.305912,-1.807269,-1.349048,-1.137391,-1.215558,-1.492252,-1.778725,-1.98105,-1.971653,-1.963822,-1.975794,-1.675231,-1.3096,-0.941622,-0.032972,0.851128,1.326232,0.728429,-0.516562,-1.915576,-3.318701,-4.129123,-4.549419,-4.689468,-4.727863,2
-1.387778,-1.353146,-1.165004,-1.258079,-1.271008,-1.250004,-0.85878,-0.268064,0.183358,0.824868,0.948757,1.912281,3.593072,5.171311,6.589127,6.220232,7.324104,7.754271,7.230377,6.579967,4.350529,4.282215,3.173593,1.999032,1.453761,1.209676,1.385906,0.84258,0.087253,0.061171,0.223054,0.33306,0.453928,0.755871,1.040899,1.037079,0.849062,0.65716,0.367451,0.122795,0.071039,0.05802,0.173118,0.332422,0.447995,0.640861,0.783164,0.720716,0.579677,0.375892,0.186633,0.2516,0.449084,0.528725,0.398951,0.202961,-0.066248,-0.334154,-0.795079,-1.490372,-2.012514,-2.278822,-2.413398,-2.462653,-2.505164,-2.551641,-2.568135,-2.597804,-2.571639,-2.48621,-2.412604,-2.30374,-2.293927,-2.3256,-2.403326,-2.454339,-2.394416,-2.342455,-2.24242,-2.30787,-2.247247,-2.050276,-1.788784,-1.341191,-0.919984,-0.665911,-0.788667,-1.247502,-1.806003,-2.295163,-2.547287,-2.670951,-2.702842,-2.720451,2
-3.127853,-3.034011,-2.75818,-2.681976,-2.520052,-2.383086,-1.999797,-1.420902,-1.026574,-0.458046,-0.112239,1.051824,2.844027,3.875232,4.769551,4.740582,5.533726,5.73398,5.669518,5.084336,3.472483,3.9835,3.162996,1.697409,0.983897,0.765828,0.876831,0.351859,-0.002878,0.454037,1.078924,1.693161,2.340115,3.030566,3.379352,2.973333,2.163383,1.531804,1.093943,0.841032,0.770034,0.830545,1.121337,1.294882,1.401467,1.534854,1.704947,1.730578,1.244864,0.837889,0.749628,1.122928,1.562758,1.39393,0.834315,0.178725,-0.229709,-0.925475,-1.693762,-2.426876,-2.942709,-3.066063,-3.071666,-2.902432,-2.855859,-2.91691,-2.891724,-2.82632,-2.505446,-1.92664,-1.236578,-0.635876,-0.383703,-0.439606,-0.889203,-1.349339,-1.714063,-2.078753,-2.350084,-2.279401,-2.103713,-1.633563,-1.200959,-0.189808,0.8824,1.571469,1.180484,-0.157745,-1.833188,-3.346067,-4.259728,-4.666053,-4.808553,-4.862095,2
-2.269569,-2.144754,-1.833378,-1.856913,-1.858135,-1.778282,-1.435444,-0.85315,-0.281842,0.606749,1.058816,2.037227,3.719453,4.928849,6.040306,6.084954,7.03775,7.099808,6.737163,5.934207,3.947179,4.219756,3.277514,1.941352,1.371866,1.120176,1.071757,0.421953,-0.171339,-0.019403,0.270604,0.533876,0.864939,1.253005,1.48379,1.329356,0.915626,0.626312,0.395453,0.187153,0.139311,0.209354,0.468623,0.701687,0.870383,1.078472,1.318252,1.42073,1.119809,0.817388,0.671132,0.899541,1.238944,1.247157,0.808949,0.267221,-0.029183,-0.459131,-1.04917,-1.807554,-2.31599,-2.494967,-2.518139,-2.418037,-2.366262,-2.462717,-2.48676,-2.406598,-2.15041,-1.710224,-1.196392,-0.73721,-0.609091,-0.764971,-1.196028,-1.639573,-1.881478,-2.14869,-2.328072,-2.445412,-2.394957,-2.184528,-2.001307,-1.535388,-0.980427,-0.611037,-0.829892,-1.557231,-2.421083,-3.253253,-3.768713,-3.990229,-4.056672,-4.084918,2
-1.614673,-1.456139,-1.161738,-1.17438,-1.233587,-1.248982,-0.955886,-0.344857,0.249349,1.277651,1.764818,2.525099,3.982145,5.215129,6.390576,6.380458,7.37228,7.402095,6.869375,6.012743,3.942162,4.165284,3.305967,2.141224,1.648421,1.414469,1.284407,0.632907,-0.0488,-0.054894,0.142183,0.334914,0.56713,0.88356,1.127399,1.062333,0.788807,0.556661,0.312165,0.103957,0.031568,0.03867,0.221238,0.418151,0.567716,0.763619,0.90096,0.880178,0.698911,0.47554,0.286891,0.358754,0.571448,0.636363,0.417778,0.136394,-0.11776,-0.446476,-0.943574,-1.660019,-2.178199,-2.421951,-2.522189,-2.506263,-2.518054,-2.580712,-2.581271,-2.554022,-2.447492,-2.240704,-1.986008,-1.817986,-1.789333,-1.915819,-2.120448,-2.316003,-2.401285,-2.372987,-2.439852,-2.441365,-2.371712,-2.201157,-1.905158,-1.4407,-0.962689,-0.674467,-0.817492,-1.307393,-1.945597,-2.584156,-2.952271,-3.120376,-3.170998,-3.19197,2
-1.916555,-1.782743,-1.401968,-1.395183,-1.451386,-1.439127,-1.135024,-0.532782,0.098933,1.198896,1.744089,2.527642,3.972718,5.149827,6.290373,6.38703,7.385805,7.327928,6.729496,5.831467,3.844744,4.144415,3.3328,2.130623,1.617292,1.362387,1.202338,0.545361,-0.136627,-0.083219,0.167366,0.415181,0.699785,1.070385,1.317277,1.21078,0.889924,0.619951,0.359891,0.146007,0.069068,0.095748,0.318089,0.53232,0.669383,0.857763,1.005866,1.004227,0.782438,0.5358,0.348723,0.45946,0.704423,0.764632,0.486862,0.136816,-0.132936,-0.4974,-1.036439,-1.765261,-2.28168,-2.510822,-2.578569,-2.517772,-2.511278,-2.569726,-2.554956,-2.541311,-2.408592,-2.177939,-1.867018,-1.608071,-1.508152,-1.673496,-1.839931,-2.024269,-2.135836,-2.285072,-2.356822,-2.411297,-2.368575,-2.213442,-1.931228,-1.401169,-0.871029,-0.51853,-0.683139,-1.281302,-2.031255,-2.737144,-3.164993,-3.36091,-3.417712,-3.442639,2
-2.771773,-2.704717,-2.470491,-2.431787,-2.316257,-2.204659,-1.789151,-1.160353,-0.804076,-0.329586,-0.151386,1.024941,2.807693,4.015528,5.134667,5.038959,5.942925,6.29349,6.079369,5.544502,3.647512,3.906948,2.958482,1.593299,0.96931,0.745629,0.894934,0.419853,0.065218,0.517983,1.081682,1.577181,2.116693,2.77789,3.102826,2.744761,2.026311,1.426803,0.973826,0.678331,0.613538,0.669642,0.951636,1.192815,1.309537,1.465189,1.618114,1.631146,1.26688,0.905172,0.810207,1.119686,1.405717,1.245403,0.77896,0.259058,-0.163521,-0.802227,-1.593358,-2.355544,-2.879752,-3.096468,-3.177516,-3.115509,-3.065728,-3.116019,-3.029982,-2.825353,-2.504105,-1.970155,-1.394297,-0.95497,-0.82164,-0.95873,-1.316138,-1.647348,-1.930254,-2.219307,-2.323499,-2.353763,-2.158073,-1.696265,-1.180898,-0.247545,0.726461,1.297936,0.911012,-0.327261,-1.791103,-3.137492,-3.914135,-4.265869,-4.391503,-4.426089,2
-3.257108,-3.175077,-2.863168,-2.874344,-2.765745,-2.552364,-2.078894,-1.438701,-1.088629,-0.720086,-0.476642,0.915307,2.935241,3.768596,4.29936,4.271028,5.021939,5.170257,5.190159,4.744389,3.252586,3.902499,3.014552,1.435795,0.794371,0.58908,0.667266,0.073176,-0.135133,0.482153,1.215875,1.88858,2.620929,3.369449,3.72183,3.281804,2.370031,1.653739,1.217972,0.963836,0.918707,0.999651,1.347365,1.607974,1.809995,1.955507,2.051966,1.982649,1.482609,1.037664,0.913121,1.263857,1.596771,1.409376,0.826888,0.185126,-0.113024,-0.818782,-1.748431,-2.552482,-3.054114,-3.211134,-3.207076,-3.059825,-2.941542,-3.002007,-2.900572,-2.742163,-2.351794,-1.737025,-1.028085,-0.431611,-0.189479,-0.342869,-0.799026,-1.251959,-1.576095,-1.955984,-2.253562,-2.29619,-2.124117,-1.764634,-1.244024,-0.099417,1.053878,1.774447,1.39758,0.010081,-1.689105,-3.355603,-4.370619,-4.814267,-4.972562,-5.031939,2
-1.456566,-1.290808,-0.953728,-0.957595,-1.070328,-1.105612,-0.860315,-0.269714,0.412828,1.588346,2.168338,2.796763,4.056851,5.118745,6.159192,6.33754,7.399688,7.272856,6.525233,5.531578,3.664927,3.965202,3.208228,2.165875,1.755263,1.505995,1.217953,0.582426,-0.061321,0.030761,0.310862,0.581009,0.884268,1.229453,1.445852,1.350142,1.008043,0.721801,0.461843,0.260468,0.1652,0.127182,0.278769,0.480902,0.624013,0.762052,0.809758,0.689693,0.536248,0.327176,0.136669,0.165184,0.306682,0.350505,0.218293,0.027278,-0.212306,-0.564782,-1.098154,-1.804552,-2.320282,-2.580081,-2.71536,-2.746281,-2.762813,-2.797224,-2.775127,-2.767763,-2.735268,-2.642162,-2.55566,-2.502346,-2.525667,-2.60225,-2.686642,-2.657741,-2.578631,-2.541192,-2.41985,-2.403244,-2.27528,-2.050945,-1.642871,-0.986718,-0.414192,-0.055267,-0.193497,-0.797073,-1.550054,-2.256261,-2.680122,-2.878743,-2.946819,-2.974727,2
-1.993406,-1.946466,-1.672712,-1.737903,-1.719616,-1.672717,-1.29137,-0.683546,-0.165224,0.577077,0.897637,1.85589,3.476453,4.726836,5.884042,5.785021,6.777945,6.961664,6.50863,5.786761,3.858543,4.136519,3.238131,1.979866,1.395572,1.141801,1.114688,0.488505,-0.09188,0.159625,0.587154,0.999973,1.448465,1.973445,2.284407,2.089209,1.589116,1.13559,0.759161,0.497552,0.4095,0.417881,0.59383,0.766652,0.895193,1.051252,1.152355,1.06607,0.789836,0.531878,0.378208,0.529876,0.798267,0.771067,0.478117,0.11477,-0.232566,-0.714336,-1.336171,-2.07659,-2.586077,-2.817654,-2.919014,-2.912034,-2.903187,-2.951929,-2.934155,-2.90581,-2.786897,-2.513474,-2.230111,-2.015694,-1.935092,-2.040243,-2.187784,-2.245364,-2.327673,-2.348942,-2.426642,-2.377697,-2.240865,-1.865703,-1.368745,-0.53557,0.239622,0.720836,0.45368,-0.490488,-1.625824,-2.618893,-3.194784,-3.464697,-3.56541,-3.603215,2
-1.476608,-1.396024,-1.174645,-1.268245,-1.276986,-1.208263,-0.794059,-0.150977,0.319303,1.016676,1.258714,2.367708,4.185422,5.506171,6.605031,6.242443,7.176103,7.36226,6.96548,6.27718,4.221626,4.443649,3.404654,2.049284,1.461985,1.269803,1.377591,0.755295,-0.00311,-0.039399,0.103929,0.233747,0.393062,0.712302,1.009904,1.00412,0.797848,0.603731,0.354772,0.125198,0.06211,0.049949,0.209245,0.366491,0.503028,0.668266,0.785122,0.748199,0.622773,0.411808,0.197312,0.227953,0.409463,0.482312,0.355352,0.153259,-0.034787,-0.342559,-0.829602,-1.510909,-2.01755,-2.270156,-2.399712,-2.414912,-2.422656,-2.461954,-2.462369,-2.458758,-2.426725,-2.349977,-2.24418,-2.181391,-2.204389,-2.356913,-2.48407,-2.537934,-2.56788,-2.535384,-2.509354,-2.494872,-2.421554,-2.22462,-1.945278,-1.482841,-1.034693,-0.737836,-0.807788,-1.208916,-1.729193,-2.249415,-2.559509,-2.689458,-2.722707,-2.736516,2
-3.212526,-3.160412,-2.741946,-2.681165,-2.5583,-2.493673,-2.103213,-1.521262,-1.063052,-0.459106,-0.123545,0.954335,2.664654,3.69758,4.610086,4.693419,5.451442,5.607919,5.574481,4.973125,3.283396,3.737758,2.974585,1.609213,0.9964,0.748312,0.77238,0.196565,-0.104702,0.443774,1.10742,1.763294,2.455788,3.193975,3.525022,3.09537,2.243043,1.556725,1.114625,0.82468,0.757915,0.830006,1.140213,1.343497,1.455795,1.616494,1.784873,1.835322,1.314676,0.842532,0.765975,1.232977,1.670022,1.509268,0.935123,0.209653,-0.232155,-0.923706,-1.72731,-2.490603,-2.982741,-3.125438,-3.097509,-2.959595,-2.898383,-3.005532,-3.006384,-2.925504,-2.619459,-1.98998,-1.278595,-0.569873,-0.260998,-0.326892,-0.669321,-1.086127,-1.532329,-1.865573,-2.030709,-2.198763,-1.95161,-1.509236,-1.055855,-0.081233,0.997301,1.692165,1.272084,-0.125078,-1.847162,-3.411502,-4.351765,-4.788589,-4.934012,-4.99283,2
-2.362282,-2.295549,-2.029801,-2.028125,-1.920341,-1.83874,-1.466716,-0.890949,-0.467153,0.046594,0.23498,1.265081,2.919199,4.076739,5.18061,5.070695,5.948284,6.198565,5.938114,5.437264,3.62072,3.943944,3.076904,1.769241,1.174617,0.942289,1.039357,0.543933,0.205915,0.66429,1.233043,1.731048,2.281079,2.93114,3.2485,2.908821,2.21441,1.603541,1.148582,0.861601,0.754165,0.733772,0.892403,1.057318,1.147912,1.272196,1.333166,1.201645,0.91595,0.62053,0.451417,0.595986,0.766901,0.65934,0.321437,-0.024317,-0.374275,-0.92071,-1.656077,-2.418717,-2.99508,-3.258992,-3.383188,-3.33468,-3.305312,-3.326367,-3.237193,-3.122695,-2.936669,-2.657527,-2.334956,-2.082806,-2.034678,-2.020044,-2.126723,-2.193818,-2.227713,-2.192619,-2.308533,-2.274219,-2.176773,-1.700839,-0.994074,0.121651,1.208911,1.812535,1.480313,0.295553,-1.172966,-2.517529,-3.277901,-3.642059,-3.761055,-3.811438,2
-1.657411,-1.524453,-1.170635,-1.193362,-1.256311,-1.27198,-0.961045,-0.362343,0.262917,1.300255,1.761761,2.542144,3.9842,5.212556,6.398263,6.40511,7.37537,7.404414,6.877231,6.007773,3.953421,4.168155,3.308046,2.152231,1.65805,1.425407,1.291839,0.648307,-0.047675,-0.050475,0.141285,0.334229,0.566844,0.893106,1.133401,1.077818,0.796918,0.566113,0.310805,0.105422,0.028503,0.034367,0.208358,0.395724,0.543702,0.739204,0.880598,0.862058,0.675025,0.460634,0.266765,0.344133,0.551823,0.622561,0.397474,0.118648,-0.134085,-0.467001,-0.963987,-1.685178,-2.213138,-2.447618,-2.554346,-2.540901,-2.536694,-2.612367,-2.601247,-2.576048,-2.478489,-2.253334,-1.999822,-1.816507,-1.786812,-1.876496,-2.096305,-2.202634,-2.264484,-2.250049,-2.304138,-2.387726,-2.331162,-2.18534,-1.928914,-1.451847,-0.979923,-0.678616,-0.814704,-1.276626,-1.92058,-2.59369,-2.966668,-3.135784,-3.18225,-3.201767,2
-1.912852,-1.735808,-1.39654,-1.386863,-1.457478,-1.434431,-1.14985,-0.532004,0.108862,1.180372,1.761649,2.536682,3.981099,5.157695,6.303054,6.388138,7.417468,7.354804,6.718809,5.803984,3.82377,4.120362,3.329248,2.106408,1.620406,1.353583,1.184271,0.540412,-0.129565,-0.08026,0.188011,0.421231,0.708938,1.079304,1.319858,1.201722,0.878209,0.601808,0.355638,0.13731,0.070419,0.091222,0.306547,0.532127,0.684635,0.868864,1.02022,1.005789,0.784831,0.533206,0.338003,0.447532,0.699698,0.747792,0.477652,0.133251,-0.138982,-0.505619,-1.04454,-1.774284,-2.292471,-2.505287,-2.56449,-2.516746,-2.493217,-2.585424,-2.577898,-2.574382,-2.418635,-2.194605,-1.872856,-1.629522,-1.565433,-1.704175,-1.931118,-2.128006,-2.178878,-2.229436,-2.280563,-2.359843,-2.357829,-2.169762,-1.912221,-1.366318,-0.821222,-0.480883,-0.657712,-1.281406,-2.022841,-2.727999,-3.157427,-3.351153,-3.410928,-3.425131,2
-2.821558,-2.755426,-2.431697,-2.46613,-2.326764,-2.238676,-1.808809,-1.19744,-0.790858,-0.335993,-0.144612,1.0271,2.801644,4.010253,5.128631,5.029667,5.950573,6.291254,6.085775,5.556087,3.669313,3.909477,2.967667,1.634094,0.99555,0.7408,0.898047,0.416211,0.073392,0.520016,1.084605,1.573731,2.131311,2.764501,3.090149,2.726426,2.039967,1.434852,0.986021,0.697163,0.642043,0.686375,0.962709,1.197912,1.323667,1.471034,1.636785,1.6343,1.284697,0.913174,0.818482,1.122733,1.408917,1.239965,0.793703,0.238883,-0.159437,-0.815457,-1.585084,-2.366741,-2.842119,-3.076935,-3.150187,-3.081211,-3.036725,-3.089302,-2.986413,-2.825263,-2.472625,-1.967194,-1.369759,-0.966012,-0.800137,-0.955674,-1.318725,-1.746475,-1.932791,-2.162518,-2.355656,-2.360341,-2.226367,-1.763808,-1.285301,-0.280803,0.692849,1.280957,0.880448,-0.343911,-1.818449,-3.125728,-3.895443,-4.240126,-4.354699,-4.388532,2
-3.195311,-3.126558,-2.877008,-2.881906,-2.800542,-2.587759,-2.091379,-1.416236,-1.094391,-0.710173,-0.50574,0.909158,2.889184,3.712339,4.293099,4.284269,5.037541,5.219859,5.215939,4.756482,3.25636,3.857337,2.97177,1.445293,0.796029,0.57702,0.667207,0.082741,-0.111175,0.556606,1.262343,1.951789,2.654248,3.4098,3.741447,3.280802,2.373115,1.643503,1.205213,0.958176,0.896122,0.978325,1.349143,1.597182,1.776442,1.946831,2.034052,1.962541,1.497473,1.028991,0.906061,1.263078,1.582987,1.375798,0.788991,0.152077,-0.149133,-0.851875,-1.733959,-2.544571,-3.072345,-3.255169,-3.214215,-3.01897,-2.909491,-2.969053,-2.877628,-2.695598,-2.375557,-1.747342,-1.110982,-0.51508,-0.251517,-0.397562,-0.828798,-1.176893,-1.492142,-1.806156,-2.124379,-2.209992,-2.086877,-1.748629,-1.223701,-0.079508,1.061235,1.768777,1.39118,0.001384,-1.717941,-3.382664,-4.413725,-4.876428,-5.025794,-5.085486,2
-1.416424,-1.285434,-0.948842,-0.917118,-1.05803,-1.079152,-0.827944,-0.250238,0.425243,1.589391,2.154396,2.766792,4.017275,5.07789,6.11264,6.288871,7.363005,7.255285,6.514299,5.554124,3.662847,3.955621,3.206449,2.162097,1.756308,1.513006,1.232154,0.580434,-0.056017,0.038607,0.332146,0.597891,0.905189,1.258348,1.482826,1.376644,1.036806,0.747301,0.482251,0.284154,0.191209,0.148938,0.295656,0.494071,0.643951,0.780983,0.82886,0.707676,0.5497,0.342589,0.143218,0.182823,0.331027,0.373541,0.235915,0.033078,-0.210893,-0.557829,-1.088001,-1.796846,-2.310943,-2.568753,-2.711643,-2.750395,-2.764168,-2.796795,-2.784107,-2.767544,-2.750429,-2.651553,-2.553731,-2.508138,-2.53757,-2.62375,-2.699978,-2.729558,-2.727571,-2.570141,-2.518749,-2.440631,-2.33794,-2.055575,-1.655908,-0.999791,-0.402332,-0.040918,-0.190368,-0.795872,-1.554454,-2.256041,-2.675414,-2.875727,-2.944787,-2.969486,2
-2.122109,-2.015234,-1.735469,-1.78288,-1.765095,-1.698658,-1.307963,-0.664878,-0.16505,0.585096,0.923469,1.910607,3.537048,4.767492,5.852022,5.773968,6.74691,6.903,6.458401,5.752192,3.863049,4.171633,3.273358,1.985234,1.410104,1.176129,1.135857,0.526487,-0.050773,0.189248,0.616956,1.023215,1.455112,1.979683,2.288276,2.086412,1.584783,1.14571,0.772212,0.512412,0.421416,0.427548,0.61493,0.788378,0.917963,1.064686,1.153835,1.076882,0.80674,0.524162,0.371488,0.517339,0.760366,0.751614,0.464876,0.095994,-0.230397,-0.696956,-1.330661,-2.072008,-2.588511,-2.80651,-2.90717,-2.882563,-2.85433,-2.899517,-2.89676,-2.864151,-2.742616,-2.519451,-2.246853,-2.032204,-1.946882,-2.020656,-2.253678,-2.37302,-2.464786,-2.417411,-2.434362,-2.422207,-2.261257,-1.904199,-1.415653,-0.573844,0.213444,0.711861,0.472067,-0.425515,-1.552242,-2.562233,-3.148739,-3.424396,-3.521505,-3.560316,2
-1.394637,-1.299975,-1.108624,-1.214221,-1.231357,-1.179846,-0.752943,-0.134247,0.341655,1.03944,1.276948,2.393315,4.185819,5.508225,6.611396,6.25414,7.19615,7.386448,7.002925,6.324011,4.242183,4.471784,3.417503,2.052376,1.464692,1.267288,1.37194,0.745378,-0.01451,-0.056266,0.083474,0.209766,0.369407,0.689495,0.983378,0.97734,0.779254,0.582413,0.322952,0.088304,0.02878,0.020193,0.173795,0.338297,0.473229,0.642182,0.76367,0.72169,0.594324,0.386315,0.159603,0.188884,0.366231,0.445937,0.31586,0.123108,-0.069789,-0.375338,-0.862772,-1.54969,-2.062706,-2.319948,-2.445829,-2.45607,-2.477008,-2.503719,-2.511397,-2.48976,-2.451547,-2.356717,-2.230644,-2.150091,-2.158097,-2.244728,-2.354548,-2.373184,-2.365004,-2.302196,-2.303759,-2.341499,-2.307696,-2.194468,-1.925396,-1.490559,-1.059325,-0.780461,-0.861014,-1.262931,-1.806908,-2.352028,-2.674016,-2.810126,-2.848727,-2.865179,2
-1.709212,-1.640893,-1.469512,-1.55118,-1.518274,-1.445291,-1.061323,-0.448048,-0.019165,0.582732,0.77186,1.887981,3.692594,5.039663,6.248682,5.982363,6.80676,7.052133,6.769697,6.154821,4.071192,4.239031,3.242349,1.95306,1.338583,1.098382,1.223626,0.68135,0.13442,0.302653,0.600112,0.880285,1.180688,1.587417,1.851949,1.700878,1.286829,0.946237,0.630903,0.40393,0.341757,0.351641,0.515489,0.711745,0.839095,1.004261,1.113134,1.01035,0.816162,0.546721,0.33582,0.369353,0.515224,0.493088,0.28256,0.028697,-0.215745,-0.585701,-1.163162,-1.87542,-2.405379,-2.672769,-2.801245,-2.774916,-2.800276,-2.875754,-2.893716,-2.85214,-2.724126,-2.510961,-2.305076,-2.108705,-2.104143,-2.15541,-2.283174,-2.373656,-2.43687,-2.409882,-2.469708,-2.471134,-2.36595,-2.083366,-1.629046,-0.934569,-0.264971,0.127803,-0.0416,-0.72475,-1.585431,-2.421306,-2.919383,-3.1567,-3.229608,-3.257416,2
