@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute attr75 numeric
@attribute attr76 numeric
@attribute attr77 numeric
@attribute attr78 numeric
@attribute attr79 numeric
@attribute attr80 numeric
@attribute attr81 numeric
@attribute attr82 numeric
@attribute attr83 numeric
@attribute attr84 numeric
@attribute attr85 numeric
@attribute attr86 numeric
@attribute attr87 numeric
@attribute attr88 numeric
@attribute attr89 numeric
@attribute attr90 numeric
@attribute attr91 numeric
@attribute attr92 numeric
@attribute attr93 numeric
@attribute attr94 numeric
@attribute attr95 numeric
@attribute attr96 numeric
@attribute attr97 numeric
@attribute attr98 numeric
@attribute attr99 numeric
@attribute attr100 numeric
@attribute attr101 numeric
@attribute attr102 numeric
@attribute attr103 numeric
@attribute attr104 numeric
@attribute attr105 numeric
@attribute attr106 numeric
@attribute attr107 numeric
@attribute attr108 numeric
@attribute attr109 numeric
@attribute attr110 numeric
@attribute attr111 numeric
@attribute attr112 numeric
@attribute attr113 numeric
@attribute attr114 numeric
@attribute attr115 numeric
@attribute attr116 numeric
@attribute attr117 numeric
@attribute attr118 numeric
@attribute attr119 numeric
@attribute attr120 numeric
@attribute attr121 numeric
@attribute attr122 numeric
@attribute attr123 numeric
@attribute attr124 numeric
@attribute attr125 numeric
@attribute attr126 numeric
@attribute attr127 numeric
@attribute attr128 numeric
@attribute attr129 numeric
@attribute attr130 numeric
@attribute attr131 numeric
@attribute attr132 numeric
@attribute attr133 numeric
@attribute attr134 numeric
@attribute attr135 numeric
@attribute attr136 numeric
@attribute attr137 numeric
@attribute attr138 numeric
@attribute attr139 numeric
@attribute attr140 numeric
@attribute attr141 numeric
@attribute attr142 numeric
@attribute attr143 numeric
@attribute attr144 numeric
@attribute attr145 numeric
@attribute attr146 numeric
@attribute attr147 numeric
@attribute attr148 numeric
@attribute attr149 numeric
@attribute attr150 numeric
@attribute attr151 numeric
@attribute attr152 numeric
@attribute attr153 numeric
@attribute attr154 numeric
@attribute attr155 numeric
@attribute attr156 numeric
@attribute attr157 numeric
@attribute attr158 numeric
@attribute attr159 numeric
@attribute attr160 numeric
@attribute attr161 numeric
@attribute attr162 numeric
@attribute attr163 numeric
@attribute attr164 numeric
@attribute attr165 numeric
@attribute attr166 numeric
@attribute attr167 numeric
@attribute attr168 numeric
@attribute attr169 numeric
@attribute attr170 numeric
@attribute attr171 numeric
@attribute attr172 numeric
@attribute attr173 numeric
@attribute attr174 numeric
@attribute attr175 numeric
@attribute attr176 numeric
@attribute attr177 numeric
@attribute attr178 numeric
@attribute attr179 numeric
@attribute attr180 numeric
@attribute target {1,2,3,4,5}

@data
2.210521,2.076968,2.037347,1.77453,1.574472,1.239788,0.546955,-0.898398,-1.390008,-1.22373,-0.638134,-3.253446,-3.103366,-3.863098,-5.260099,-6.3808,-7.156164,-7.073593,-6.94829,-6.869958,-6.737639,-6.661327,-6.528481,-6.453856,-6.316232,-6.243923,-6.108257,-6.035281,-5.897674,-5.829391,-5.685346,-5.620063,-5.474136,-5.415695,-5.26402,-5.392282,-4.68353,-2.919261,-0.485667,0.431638,1.665928,3.233287,3.270291,2.865212,2.444965,3.744621,5.170396,6.450987,6.526218,6.92289,7.931082,8.88351,7.768983,7.054308,6.876577,6.765031,6.78492,6.701182,6.210265,6.157384,6.145003,6.293547,6.448185,6.679767,7.021134,7.458927,6.511771,5.241375,3.684714,2.231252,0.831114,-1.235494,-1.634988,-2.882538,-3.814409,-4.863526,-6.669887,-8.882175,-10.266992,-11.322458,-12.03972,-11.087397,-9.120469,-7.516898,-6.842475,-5.978053,-5.17103,-4.315167,-3.513512,-2.630479,-2.002033,-2.294185,-2.996979,-4.034553,-4.478972,-5.1743,-5.180416,-4.401696,-3.649296,-2.214871,-0.479317,1.024934,3.445611,5.013926,4.719238,3.978856,3.726572,4.88921,6.194801,7.568314,7.101399,6.275837,4.974152,3.796778,1.984104,-0.121535,-1.557392,-2.829711,-3.377429,-3.217218,-2.441535,-1.747475,-0.361404,0.884469,1.951946,2.241122,3.497833,5.131656,4.961796,6.041881,5.492394,6.108321,7.445332,8.795464,8.871917,7.929086,6.89098,5.500877,3.446249,1.974074,1.03118,0.237864,0.032603,-1.56362,-2.148564,-2.05891,-1.464882,-0.88962,-0.022932,0.588858,1.428677,2.02819,2.249621,2.549517,2.17528,0.922149,-0.201994,-2.119679,-3.316753,-4.650187,-5.582572,-5.860436,-6.043532,-5.349692,-4.206982,-3.12724,-0.612032,1.579691,2.427686,3.322085,4.821243,5.773329,6.490831,6.346234,4.466207,2.633175,-0.095252,-1.216052,-2.550483,-3.590044,1
6.005163,3.763453,2.298113,1.87975,1.296985,-0.683042,-1.955633,-2.223855,-2.785622,-3.561135,-3.022374,-1.845495,-0.164197,1.44652,2.904271,3.869451,4.036582,3.834529,2.969163,1.466506,1.227493,-0.463461,-1.971585,-2.609896,-2.524586,-2.074551,-1.075271,0.676798,2.420884,3.839218,4.829794,5.24897,5.452422,6.648782,7.282059,7.164287,5.635758,4.778067,4.227403,3.228104,2.427673,2.531649,1.597785,0.565236,-0.819468,-1.461692,-2.106271,-3.243037,-4.337107,-4.150938,-3.344654,-2.381444,-1.798614,-0.689581,0.95951,2.156138,3.600355,4.854531,6.588115,5.986713,2.916987,2.019689,1.35726,0.128214,-1.835831,-3.30928,-4.111197,-3.711526,-2.681031,-0.695106,1.65833,4.018012,6.110361,6.178541,5.458891,4.372179,3.187804,2.153911,-0.76768,-2.733801,-0.931581,1.296197,3.142283,4.5712,6.073172,7.26765,7.804076,7.881641,7.288468,5.662688,3.546001,1.649974,2.301996,2.660011,2.819346,2.80463,0.887429,-3.104949,-6.302349,-7.148073,-7.445351,-7.878091,-8.205476,-8.632759,-8.968508,-9.412923,-9.691743,-10.323963,-11.25467,-10.645392,-8.744565,-5.315054,-1.032817,2.268662,4.535864,5.407775,4.155335,2.595308,1.086013,1.475207,3.237581,6.100617,6.294308,4.342342,5.330372,5.0257,4.151264,2.605215,1.795416,1.555882,0.686622,0.142178,1.187063,2.173291,3.491313,4.11774,3.873264,2.258273,0.066745,-1.189905,-2.302783,-3.366288,-5.647348,-9.249033,-11.108169,-10.960464,-11.065061,-10.99423,-11.071875,-11.002284,-11.092219,-10.997648,-11.191308,-10.963237,-9.733984,-7.006524,-3.635961,-0.234055,1.626663,2.23584,1.744294,0.487873,-0.63915,-1.201854,-2.977964,-3.374911,-2.826933,-1.214367,1.044844,3.479298,4.685816,4.9513,5.34397,5.380979,5.468902,4.880856,3.297284,1.515377,-0.185308,-1.607725,1
2.718514,2.753925,1.547359,1.611006,1.367537,1.239707,1.400437,1.435179,3.516937,4.553502,4.667824,4.781521,4.013696,2.770818,0.315803,-1.055299,-2.172241,-3.412425,-4.001281,-4.410699,-3.98674,-3.438241,-3.347522,-2.98233,-3.179697,-3.386514,-3.650941,-3.971508,-4.062827,-3.656872,-3.466752,-2.732311,-2.252705,-1.521628,-1.076049,0.621251,3.074323,4.131494,3.877581,3.50399,2.905409,2.473868,-0.374437,-1.949059,-2.973526,-4.616813,-6.834203,-7.74688,-7.840812,-6.995438,-6.768484,-6.442048,-5.587003,-3.74447,-2.123003,-1.138867,-0.082328,0.897614,2.303305,3.411264,4.931114,7.373113,8.145699,7.767829,6.424379,5.230105,2.521518,3.107133,4.368793,2.718778,2.762739,4.840045,7.631509,6.735882,4.473277,2.025019,0.800215,0.274518,-0.328118,-0.430854,1.685644,2.656641,1.114316,-1.812642,-4.40822,-5.627218,-6.188883,-6.41843,-8.571255,-9.858584,-9.93444,-10.06956,-9.753023,-9.363447,-8.966446,-8.415143,-6.557227,-4.677001,-2.895284,-1.028806,1.225818,3.631067,4.913808,6.020604,5.422202,5.196427,3.056703,1.678535,0.794593,-1.000869,-0.464489,-0.250794,-0.310545,-0.691069,-1.537184,-2.79132,-4.044352,-5.151603,-4.220109,-3.168173,-1.979236,-0.975778,0.246936,1.539896,3.782828,6.12739,7.554042,8.47564,10.063052,9.870248,8.81133,7.016794,3.710698,0.794236,-0.613811,-1.439523,-3.141444,-4.733463,-4.629297,-3.534925,-1.463538,0.822415,3.53209,5.871034,6.617984,7.815801,8.778897,9.515034,9.604054,8.367122,7.468915,6.278481,4.977998,2.961528,2.609523,5.732077,8.571103,8.683265,7.781407,5.679749,2.366344,0.487835,-1.152111,-2.07651,-3.14567,-4.071529,-5.515865,-8.164184,-9.287275,-9.320352,-8.353963,-6.965186,-6.059553,-3.895051,-3.287409,-3.574591,-3.834694,-3.590643,-3.420139,-3.794848,1
12.533164,8.160146,5.479668,3.367376,1.810645,0.834201,-1.491292,-3.029533,-2.307803,-0.395819,1.95534,4.150295,6.633341,7.462237,5.778957,5.644392,3.93012,2.371148,0.923029,-2.019615,-3.367542,-3.659923,-5.149271,-5.682597,-5.939196,-4.491752,-2.871811,-0.880913,1.861217,3.440901,3.000858,1.753387,1.709315,0.045161,-2.85519,-4.763252,-6.085852,-4.847192,-1.9876,1.324394,3.962529,5.621892,5.512999,5.351303,5.893711,8.268863,10.950183,11.879454,11.918997,11.080237,9.605269,8.474193,7.669083,7.56929,8.043121,7.195158,5.429295,4.301227,3.634778,5.113794,6.362677,7.894811,8.862967,7.860608,6.74285,4.851351,3.035745,0.700389,-1.844126,-2.76393,-3.484109,-5.048771,-7.36856,-8.822518,-8.15555,-6.92043,-5.215117,-2.686277,-0.696094,1.502237,2.615291,2.411637,1.173064,-0.357226,-2.329243,-3.150463,-2.89115,-3.995945,-5.398752,-6.413281,-6.340063,-6.332996,-4.177693,-3.326917,-2.155065,-0.450164,0.19527,0.588174,1.728974,2.608131,3.188684,3.81013,3.957867,3.127784,1.687581,-0.007416,-1.890771,-3.136385,-3.372713,-4.242903,-5.411565,-7.461923,-7.163461,-5.600503,-4.107845,-2.493328,-0.365541,1.44818,1.692361,2.226279,2.345652,1.078167,0.701761,0.215623,-0.760396,-0.799963,-0.137315,-0.685034,-1.344619,-1.34142,-2.754923,-4.298182,-5.396551,-6.444714,-6.411566,-5.705367,-4.831067,-2.644825,-0.457523,3.00026,6.094301,8.059496,8.237144,7.842522,5.92745,5.491521,4.622542,2.411533,0.704027,0.100668,-1.597838,-2.793087,-5.088391,-6.315739,-7.009611,-6.633679,-6.704846,-5.212138,-4.105107,-1.825283,1.103979,1.729065,1.200648,0.985403,-0.32663,-2.241692,-4.090878,-4.978052,-5.65178,-6.908715,-8.490916,-8.252463,-8.043802,-7.496566,-6.561606,-5.315664,-4.225407,-2.232468,-1.240495,0.991789,1
-7.852431,-8.403976,-7.926126,-8.383279,-7.607879,-4.578559,-3.695227,-3.633194,-1.338502,-0.377525,-1.976934,-4.728488,-7.347175,-8.456175,-7.532303,-8.617325,-10.994868,-11.539532,-9.080601,-6.972422,-5.421487,-3.976303,-2.497926,-0.119139,2.733498,2.452204,2.530491,2.911857,4.414551,4.481523,4.470546,5.533901,6.089551,8.297614,9.149133,7.714887,6.565299,5.935726,7.16537,7.409207,6.310523,8.06751,7.809192,4.864936,1.359175,-1.006506,-1.915209,-2.709602,-5.185424,-6.43219,-7.370059,-8.647227,-9.442968,-8.22253,-6.404774,-7.512095,-7.119773,-7.283998,-7.557222,-7.729953,-6.038032,-5.724608,-5.541524,-3.716094,0.909774,4.439468,6.164369,7.596579,8.207935,7.83421,6.499043,4.532964,1.688935,0.722885,-0.435962,-0.950606,-0.462288,-1.454383,-1.364301,-0.412765,-0.524499,-0.346105,-0.453542,-0.199588,-0.101332,-0.373903,-0.061742,1.560804,3.114252,4.786645,4.818193,5.811445,6.71962,8.215485,8.160938,7.30533,5.212588,2.778207,-0.493195,-3.192248,-4.747774,-5.72436,-4.460031,-3.710401,-1.897847,-0.912999,1.082651,1.925705,4.05099,4.608167,5.520046,5.939983,5.950545,6.813921,6.817722,6.120734,4.355237,3.431291,3.412464,3.883938,4.53376,2.871808,0.897934,-1.266019,-3.319542,-3.358378,-1.070867,0.511091,1.77508,0.171621,-1.85327,-4.145381,-4.289141,-3.072356,-2.450723,0.238146,2.193757,3.644469,5.915276,6.451741,5.216263,3.152513,0.282697,-2.456042,-6.225256,-7.001725,-7.451241,-1.765013,1.708232,2.172722,2.775914,1.970244,1.680622,0.274262,-0.595382,-2.550281,-3.465804,-3.646564,-4.664201,-4.628009,-3.473272,-3.273115,-2.433058,-1.617259,-1.423433,-0.857554,0.369073,0.713197,2.335839,3.384572,4.394627,5.30902,5.28392,5.791646,5.836205,5.659985,2.861133,0.402643,-1.752229,-3.037613,1
1.519217,4.756033,5.894715,6.079316,4.84591,3.566963,0.008248,-4.640271,-6.281687,-7.123168,-4.920016,-1.498548,2.553059,4.862189,6.259339,5.761134,2.273004,-1.898234,-4.281746,-7.689142,-7.518333,-4.460197,-0.689538,2.451974,4.372557,5.722286,4.042229,1.593965,-1.24713,-5.530558,-8.063756,-9.67486,-11.637501,-10.200952,-6.607053,-2.593539,0.115363,2.754912,5.271048,4.134075,3.020671,0.358203,3.614722,5.493223,6.678041,7.335797,5.23312,1.668713,-0.757653,-3.303652,-6.10474,-4.402902,-2.531075,0.891433,2.808568,4.456393,5.326111,5.817724,4.940799,4.964569,5.022043,3.48511,2.447966,1.857785,0.545327,-0.414241,-1.812559,-3.287823,-5.429481,-7.336071,-8.609312,-11.381246,-11.725985,-10.941817,-10.195593,-10.91944,-9.416694,-7.138289,-4.311126,-1.644153,1.224585,3.840873,5.317667,6.059881,5.231317,4.231856,1.264008,-1.134945,-2.170346,-4.414593,-4.229574,-2.44818,0.855772,3.01357,4.862148,6.233843,6.001562,5.016701,3.118345,-0.34695,-3.131575,-5.098519,-6.018848,-5.565566,-2.627166,0.360796,3.626461,5.644493,7.086189,7.032188,3.725552,-1.036954,-4.338118,-7.877492,-7.988983,-5.575255,-2.490754,1.1211,4.197249,6.147336,5.622552,4.675778,4.536237,2.30757,-1.784862,-5.239614,-6.886059,-7.312285,-7.276842,-4.731545,-0.924754,2.869615,3.720699,4.963093,5.054429,4.948349,1.475782,-1.527134,-4.38229,-4.852683,-3.876666,-1.612292,1.329952,3.035534,3.692949,4.302176,5.033599,6.145991,6.245435,2.619852,-1.294994,-4.331414,-6.025208,-5.220513,-1.938348,1.828504,3.93874,6.749951,8.072813,6.845778,4.453153,0.297194,-2.822444,-3.669973,-4.576546,-4.149516,-3.312674,-2.609268,-1.787262,-1.432965,-0.284675,0.929167,2.759892,3.843987,5.420053,5.756805,5.506212,4.33291,4.800791,0.443837,1
8.613032,8.507665,8.4174,8.317351,8.223974,8.12536,8.031032,7.933541,7.83883,7.741191,7.646142,7.548741,7.453955,7.356824,7.261378,7.164322,7.068772,6.972269,6.87674,6.779791,6.684152,6.587261,6.49203,6.395291,6.299496,6.202753,6.106921,6.010673,5.914913,5.818174,5.722343,5.625629,5.530235,5.433646,5.337712,5.241098,5.145146,5.04901,4.953145,4.856505,4.76058,4.663954,4.568478,4.471967,4.375959,4.279415,4.183397,4.087323,3.991399,3.894814,3.798838,3.702261,3.606738,3.510271,3.414221,3.317717,3.221661,3.125623,3.029665,2.933113,2.837105,2.740558,2.645007,2.548567,2.452492,2.356012,2.259933,2.163917,2.067938,1.971406,1.875379,1.77885,1.683281,1.586858,1.490767,1.394302,1.298209,1.202206,1.106215,1.009694,0.913657,0.817137,0.72156,0.625144,0.529047,0.432588,0.336489,0.240491,0.144496,0.047979,-0.048062,-0.144579,-0.240158,-0.336572,-0.432671,-0.52913,-0.625228,-0.721227,-0.81722,-0.91374,-1.009777,-1.106298,-1.201873,-1.298292,-1.394385,-1.49085,-1.586941,-1.682948,-1.778933,-1.875462,-1.971489,-2.068021,-2.163584,-2.260016,-2.356095,-2.452575,-2.54865,-2.644673,-2.740642,-2.837189,-2.933197,-3.029748,-3.12529,-3.221744,-3.3178,-3.414305,-3.510354,-3.606405,-3.702344,-3.798921,-3.894898,-3.991482,-4.08699,-4.18348,-4.279498,-4.376043,-4.47205,-4.568145,-4.664037,-4.760664,-4.856588,-4.953228,-5.048677,-5.145229,-5.241181,-5.337795,-5.43373,-5.529902,-5.625712,-5.722426,-5.818257,-5.914996,-6.01034,-6.107004,-6.202836,-6.29958,-6.395374,-6.491697,-6.587344,-6.684235,-6.779874,-6.876823,-6.971936,-7.068855,-7.164406,-7.261461,-7.356907,-7.453622,-7.548824,-7.646225,-7.741275,-7.838913,-7.933208,-8.031115,-8.125443,-8.224057,-8.317434,-8.417067,-8.507748,-8.613116,1
3.719046,3.781118,3.70931,3.807276,3.781949,3.727404,3.662146,3.770574,3.9333,3.824121,3.728575,3.5312,3.292189,3.136637,2.783642,2.297724,1.176184,0.400196,-0.52391,-1.373177,-2.452769,-3.55761,-4.450435,-5.080673,-5.684626,-6.173448,-7.385088,-7.170908,-6.507922,-7.426323,-8.82498,-9.105145,-8.443106,-7.87014,-7.334327,-7.270951,-7.775509,-8.62004,-9.219969,-7.994635,-7.48424,-6.737116,-5.704991,-3.845151,-1.970263,-0.951444,0.331202,1.232379,2.220444,2.754394,2.695066,3.114694,3.455843,3.972336,4.054182,4.091333,4.66218,5.25786,5.773655,6.409369,7.671345,10.147377,11.181528,10.996638,10.504684,9.885072,8.947691,8.36963,8.600533,8.030473,5.950648,3.911634,1.986483,1.799388,2.296753,1.991304,1.366494,-0.43908,-1.892993,-1.268656,-0.586952,-0.255935,0.161029,0.638797,1.291814,1.887135,2.569275,3.207193,3.674036,4.60693,5.545085,5.969109,5.863665,5.507945,5.275343,5.666111,6.227432,6.557978,7.537236,7.12211,5.990191,4.481596,3.271548,1.257454,-0.986326,-3.30841,-5.314112,-5.798834,-6.302075,-6.646527,-7.330299,-7.333425,-7.299192,-7.16399,-6.740515,-6.664404,-6.739535,-6.82351,-6.975347,-6.882317,-6.465494,-6.044112,-5.971146,-5.15293,-4.466173,-3.484461,-2.796438,-2.628792,-2.490909,-2.573525,-2.58268,-2.760854,-3.306212,-3.970584,-4.359182,-4.170881,-3.605297,-2.592377,-2.335337,-2.158605,-2.173865,-1.96873,-1.377768,-1.176703,-0.607677,-0.305804,0.345548,1.498414,2.403929,2.760759,2.930618,3.850697,5.622679,6.826596,6.615006,6.105971,5.932049,5.822216,5.560706,4.770593,3.541096,2.698383,1.418551,0.775935,0.433785,0.184466,-1.081266,-1.970399,-2.731978,-3.171467,-3.338199,-3.591371,-3.556185,-3.332374,-3.191025,-2.297736,-2.071034,-1.661114,-1.875821,-1.04438,1
-12.271788,-12.566494,-13.483831,-13.123223,-11.381221,-10.853886,-9.652455,-9.136552,-7.876219,-6.009624,-5.934786,-5.879524,-2.284319,0.520039,1.315462,0.997923,0.956381,1.831958,2.59929,3.541201,3.283724,3.484351,4.445895,4.992085,4.757856,5.91858,6.466103,6.101125,5.565861,4.754222,4.556593,4.559703,4.501714,4.221417,3.933004,3.989603,5.280392,5.919586,4.59022,3.430583,3.162554,2.4517,2.200028,2.187323,2.145322,2.477323,2.560426,2.224784,1.755701,1.808523,1.881469,2.420361,2.426927,1.058038,-2.286375,-3.833455,-3.397446,-3.870432,-4.548419,-5.980587,-7.227245,-8.448094,-8.794413,-8.590931,-8.101757,-6.61428,-5.352143,-1.915476,0.532557,3.045897,4.683006,5.686944,6.544538,7.178373,7.990156,7.735882,7.734984,7.895349,8.480978,9.704389,10.666671,10.36139,10.098147,8.781793,8.43997,7.595374,7.660094,7.371239,8.039306,7.252276,5.61118,5.823941,5.992608,5.41075,4.962564,4.478438,4.343901,2.881007,2.220539,2.028873,1.195564,-0.656326,-0.028899,0.193788,-0.10261,-0.720785,-0.265812,-0.626153,-1.596992,-4.78924,-6.735017,-6.678764,-6.284718,-5.528192,-4.803042,-4.065493,-4.412636,-5.578695,-6.284983,-4.874121,-4.483096,-3.727686,-3.257485,-2.915138,-2.949204,-2.770968,-2.71169,-2.333844,-2.486873,-2.447281,-2.476125,-2.562325,-2.297599,-2.166473,-2.056917,-2.143798,-1.828846,-2.035837,-1.662923,-0.992958,-1.278816,-2.298192,-2.143229,-2.225429,-1.987076,-1.503201,-1.637207,-1.202465,-0.988411,-0.604349,-0.590975,-1.305779,-1.717133,-1.303831,-0.63495,-0.437215,-0.348655,0.043485,0.378198,-0.511427,-0.527132,-0.347167,0.010718,0.08293,0.782758,2.136694,2.722873,1.734811,0.966242,1.517298,1.175415,0.346682,-0.95764,-3.076664,-3.763551,-3.64934,-3.553083,-2.25782,-1.735552,-1.45511,1
-11.073475,-9.503461,-8.152517,-6.658319,-5.272046,-3.788671,-2.407888,-0.900059,-0.77773,-1.990044,-3.28117,-4.086568,-4.060789,-2.332346,1.303966,4.7908,5.475499,4.443694,4.442787,5.537362,5.868167,6.31415,7.450579,8.203367,10.068342,11.434503,12.278178,12.667479,12.215217,10.308175,8.271135,6.553497,4.633379,2.837302,1.764405,-0.063633,-0.727311,-0.172798,0.239387,2.204634,3.859483,4.161186,3.286165,1.475934,-0.546061,-1.480383,-3.472723,-4.739062,-5.91617,-5.977867,-7.43886,-7.309579,-6.684017,-6.32104,-4.715558,-3.994356,-2.837903,-1.308672,-0.310884,0.140039,1.131694,1.250684,1.592906,1.214042,1.109561,1.711251,2.525702,3.149355,3.406069,2.262386,0.003522,-2.014677,-5.149822,-7.269222,-9.235147,-10.390458,-10.139692,-9.57164,-8.297466,-7.948877,-9.276991,-9.587182,-6.633535,-4.241538,-4.02593,-3.783334,-3.729053,-3.717506,-3.171267,-0.594009,2.126524,2.761565,2.540863,3.040177,4.47483,6.306311,7.159673,8.848273,9.812273,8.8667,7.251575,4.837382,2.583668,1.438248,0.222889,-0.937996,-2.134637,-3.319367,-4.480236,-5.742127,-6.351678,-4.9344,-3.488382,-2.634708,-0.935189,1.285489,2.462778,3.164531,3.298243,2.29054,1.319316,-0.419462,-2.325594,-4.715575,-6.840272,-6.361989,-5.587404,-4.351831,-2.907549,-1.15202,-0.12199,1.14944,3.288778,3.873889,5.050503,5.002057,4.065876,2.728233,1.711733,-0.313176,-2.252485,-3.68385,-4.84853,-4.093422,-3.459661,-2.650541,-2.312343,-1.957145,-1.039021,-0.118776,0.266062,1.348999,1.356139,2.345235,3.031226,2.248322,2.402766,2.072789,0.589972,-0.22811,-1.958367,-3.053825,-4.185461,-3.616929,-3.07656,-2.735152,-1.774381,-0.733103,0.358857,1.410306,2.086941,3.088754,3.946282,4.992551,5.518288,6.657165,7.294673,6.989149,6.542713,5.817028,1
-3.447763,-2.397252,-0.923078,0.457631,1.879345,3.287098,4.618349,4.213041,2.460955,0.652411,-0.952308,-2.305312,-2.941483,-4.015983,-5.101104,-4.935861,-4.018309,-3.255924,-2.00397,-0.274254,1.740469,3.839526,4.073796,3.151835,2.608066,1.78124,1.213215,0.384104,-0.167663,-1.972831,-3.77527,-3.793613,-3.713018,-3.574182,-2.379016,-1.066189,0.092599,1.544111,2.80389,3.855771,5.605004,8.960476,9.476201,9.145365,7.827253,6.565215,4.55396,2.619013,0.539267,-0.98845,-2.335305,-3.459519,-5.082832,-5.43282,-4.816453,-3.73913,-2.439433,-0.182393,1.569036,3.069837,4.161654,5.026206,6.85905,6.510888,5.712725,5.921488,4.064172,3.171633,1.220285,0.832765,-2.509346,-3.431743,-2.103434,-2.935398,-4.282748,-5.575134,-3.983107,-2.688348,-0.944416,0.480569,2.427469,3.412956,5.770838,7.647349,8.175572,9.442784,9.94094,9.271175,8.88059,8.271783,7.796013,7.188637,6.697001,6.102566,5.606403,4.994074,4.859669,4.554249,2.576095,1.365231,-1.330812,-2.972729,-3.567629,-5.542638,-7.764328,-8.493392,-6.512837,-5.86385,-4.232863,-3.29157,-3.291494,-2.946167,-3.93968,-6.172729,-6.923999,-6.561376,-4.665357,-2.413007,-0.39724,0.675976,1.340282,1.749465,2.19662,3.098475,4.027903,6.729248,8.066037,8.729339,10.267034,10.269826,9.197605,8.544333,7.508374,6.927217,5.325231,3.74266,1.959024,0.855204,-0.462604,-2.364282,-3.789204,-5.492317,-7.057197,-8.698252,-10.197736,-10.825798,-9.447651,-7.856098,-5.852876,-4.955521,-4.477173,-3.61566,-2.235869,-1.7471,-0.767069,1.6475,2.195952,2.042873,1.494928,0.289864,-1.075638,-1.918765,-2.836775,-2.87323,-3.343396,-5.169649,-6.832839,-7.361754,-6.030772,-5.426078,-4.814922,-4.461313,-4.71612,-5.512903,-5.642476,-5.291027,-5.701649,-6.436188,-3.811086,-2.484797,1
