@relation R_data_frame

@attribute attr1 numeric
@attribute attr2 numeric
@attribute attr3 numeric
@attribute attr4 numeric
@attribute attr5 numeric
@attribute attr6 numeric
@attribute attr7 numeric
@attribute attr8 numeric
@attribute attr9 numeric
@attribute attr10 numeric
@attribute attr11 numeric
@attribute attr12 numeric
@attribute attr13 numeric
@attribute attr14 numeric
@attribute attr15 numeric
@attribute attr16 numeric
@attribute attr17 numeric
@attribute attr18 numeric
@attribute attr19 numeric
@attribute attr20 numeric
@attribute attr21 numeric
@attribute attr22 numeric
@attribute attr23 numeric
@attribute attr24 numeric
@attribute attr25 numeric
@attribute attr26 numeric
@attribute attr27 numeric
@attribute attr28 numeric
@attribute attr29 numeric
@attribute attr30 numeric
@attribute attr31 numeric
@attribute attr32 numeric
@attribute attr33 numeric
@attribute attr34 numeric
@attribute attr35 numeric
@attribute attr36 numeric
@attribute attr37 numeric
@attribute attr38 numeric
@attribute attr39 numeric
@attribute attr40 numeric
@attribute attr41 numeric
@attribute attr42 numeric
@attribute attr43 numeric
@attribute attr44 numeric
@attribute attr45 numeric
@attribute attr46 numeric
@attribute attr47 numeric
@attribute attr48 numeric
@attribute attr49 numeric
@attribute attr50 numeric
@attribute attr51 numeric
@attribute attr52 numeric
@attribute attr53 numeric
@attribute attr54 numeric
@attribute attr55 numeric
@attribute attr56 numeric
@attribute attr57 numeric
@attribute attr58 numeric
@attribute attr59 numeric
@attribute attr60 numeric
@attribute attr61 numeric
@attribute attr62 numeric
@attribute attr63 numeric
@attribute attr64 numeric
@attribute attr65 numeric
@attribute attr66 numeric
@attribute attr67 numeric
@attribute attr68 numeric
@attribute attr69 numeric
@attribute attr70 numeric
@attribute attr71 numeric
@attribute attr72 numeric
@attribute attr73 numeric
@attribute attr74 numeric
@attribute target {1,2,3,4,5,6}

@data
-0.453926,-0.421492,-0.276611,-0.062795,0.197965,0.466933,0.702959,0.921316,1.143595,1.355704,1.46303,1.485185,1.424349,1.497534,1.519326,1.351709,1.148316,0.88318,0.670907,0.425347,0.179914,-0.085586,-0.317835,-0.407073,-0.437273,-0.325498,-0.162929,0.041625,0.265466,0.500384,0.742076,0.979428,1.229128,1.363876,1.31666,1.306672,1.384578,1.425257,1.381309,1.300497,1.329372,1.337362,1.117626,0.888991,0.631445,0.410637,0.196313,-0.007588,-0.204934,-0.370335,-1.081737,-1.081737,-1.081737,-1.081737,-1.081737,-1.081737,-1.081737,-1.081737,-1.081737,-1.081737,-1.081737,-1.081737,-1.081737,-1.081737,-1.081737,-1.081737,-1.081737,-1.081737,-1.081737,-1.081737,-1.081737,-1.081737,-1.081737,-1.081737,6
-0.669475,-0.74413,-0.555669,-0.353327,-0.0639,0.193372,0.480455,0.717073,0.88767,1.269429,1.391385,1.352532,1.398084,1.42968,1.259976,1.035975,0.802594,0.535646,0.309299,-0.011352,-0.323257,-0.56315,-0.720759,-0.65351,-0.485034,-0.272755,-0.004951,0.234198,0.511269,0.816885,1.147585,1.422944,1.454615,1.449256,1.476386,1.419855,1.325253,1.378173,1.489225,1.495961,1.525436,1.416878,1.135043,0.7937,0.503045,-0.114774,-0.389762,-0.587973,-0.554218,-0.741785,-0.805201,-0.954548,-1.139027,-1.266639,-1.426161,-1.493302,-1.368279,-1.164036,-1.010855,-0.794781,-0.434048,-0.405504,-0.517151,-0.700997,-0.802559,-0.975835,-1.054212,-1.32282,-1.393862,-1.404948,-1.305519,-1.140292,-0.854549,-0.66847,3
-0.528102,-0.460002,-0.264558,-0.02627,0.260252,0.511659,0.759212,0.961864,1.174597,1.394743,1.454227,1.446073,1.431804,1.448667,1.324697,1.15829,0.943148,0.711199,0.45401,0.213685,-0.052269,-0.29543,-0.470119,-0.510164,-0.381042,-0.20828,-0.018265,0.199064,0.448395,0.693835,0.934068,1.166073,1.334703,1.371024,1.318396,1.350454,1.46516,1.411421,1.342116,1.272811,1.343969,1.389925,1.163479,0.945001,0.719982,0.457976,0.205272,-0.031996,-0.244859,-0.433206,-1.075223,-1.075223,-1.075223,-1.075223,-1.075223,-1.075223,-1.075223,-1.075223,-1.075223,-1.075223,-1.075223,-1.075223,-1.075223,-1.075223,-1.075223,-1.075223,-1.075223,-1.075223,-1.075223,-1.075223,-1.075223,-1.075223,-1.075223,-1.075223,6
-0.47692,-0.446226,-0.29654,-0.08034,0.176724,0.466135,0.721273,0.969654,1.172317,1.426326,1.480517,1.427581,1.478843,1.556887,1.550401,1.401009,1.179431,0.968001,0.749834,0.512145,0.271402,0.026097,-0.19592,-0.369772,-0.506506,-0.43227,-0.300118,-0.110909,0.091963,0.327769,0.562884,0.826392,1.052636,1.230693,1.35686,1.295555,1.255382,1.338657,1.421932,1.401009,1.341377,1.36251,1.221487,0.960029,0.73163,0.467558,0.239619,-0.028178,-0.214835,-0.379397,-1.072753,-1.072753,-1.072753,-1.072753,-1.072753,-1.072753,-1.072753,-1.072753,-1.072753,-1.072753,-1.072753,-1.072753,-1.072753,-1.072753,-1.072753,-1.072753,-1.072753,-1.072753,-1.072753,-1.072753,-1.072753,-1.072753,-1.072753,-1.072753,6
-0.420751,-0.366734,-0.248213,-0.016232,0.244652,0.505137,0.75444,0.996177,1.213567,1.426956,1.403826,1.343305,1.446782,1.551477,1.495999,1.380348,1.124524,0.95009,0.701744,0.459555,0.219748,-0.063536,-0.249883,-0.431412,-0.431516,-0.345499,-0.206857,-0.025293,0.179923,0.406356,0.644475,0.879656,1.116524,1.323479,1.331653,1.253044,1.256175,1.305566,1.308001,1.250436,1.264523,1.353218,1.218436,1.043655,0.795135,0.54818,0.322147,0.06008,-0.155223,-0.327117,-1.093024,-1.093024,-1.093024,-1.093024,-1.093024,-1.093024,-1.093024,-1.093024,-1.093024,-1.093024,-1.093024,-1.093024,-1.093024,-1.093024,-1.093024,-1.093024,-1.093024,-1.093024,-1.093024,-1.093024,-1.093024,-1.093024,-1.093024,-1.093024,6
-0.419838,-0.363959,-0.189623,0.03468,0.306713,0.532106,0.792802,0.936898,1.215083,1.356294,1.411568,1.288917,1.364364,1.478543,1.511425,1.390589,1.227389,0.95122,0.704646,0.440682,0.205727,-0.074032,-0.305981,-0.455362,-0.461717,-0.356616,-0.180929,0.023363,0.261465,0.483146,0.727603,0.940529,1.180789,1.328456,1.294363,1.242922,1.248167,1.295775,1.264911,1.22517,1.23566,1.358715,1.264507,1.020414,0.794819,0.543484,0.30401,0.052432,-0.174796,-0.355203,-1.096743,-1.096743,-1.096743,-1.096743,-1.096743,-1.096743,-1.096743,-1.096743,-1.096743,-1.096743,-1.096743,-1.096743,-1.096743,-1.096743,-1.096743,-1.096743,-1.096743,-1.096743,-1.096743,-1.096743,-1.096743,-1.096743,-1.096743,-1.096743,6
-0.429058,-0.374091,-0.293423,-0.076912,0.182175,0.435943,0.695949,0.929148,1.156695,1.413279,1.451454,1.412445,1.433723,1.484205,1.410985,1.254114,1.024022,0.766374,0.47587,0.206853,-0.050252,-0.298701,-0.415833,-0.447916,-0.354732,-0.193063,-0.003254,0.203432,0.439949,0.674755,0.896919,1.104752,1.324622,1.352784,1.275183,1.273305,1.304387,1.380111,1.394922,1.279772,1.258703,1.35633,1.162745,0.969284,0.801879,0.5401,0.30932,0.069946,-0.165548,-0.322962,-1.089356,-1.089356,-1.089356,-1.089356,-1.089356,-1.089356,-1.089356,-1.089356,-1.089356,-1.089356,-1.089356,-1.089356,-1.089356,-1.089356,-1.089356,-1.089356,-1.089356,-1.089356,-1.089356,-1.089356,-1.089356,-1.089356,-1.089356,-1.089356,5
-0.422245,-0.36783,-0.278679,-0.032504,0.201012,0.469805,0.703221,0.948317,1.177294,1.346477,1.367874,1.348476,1.381073,1.416869,1.398071,1.196892,1.024909,0.827329,0.577114,0.337718,0.079584,-0.164651,-0.355172,-0.406426,-0.36735,-0.266301,-0.107257,0.12114,0.362676,0.607871,0.863565,1.1131,1.345477,1.478263,1.397471,1.346077,1.332478,1.31028,1.276684,1.267685,1.369874,1.40767,1.21449,0.974114,0.733958,0.488383,0.250607,0.017611,-0.196328,-0.36645,-1.091677,-1.091677,-1.091677,-1.091677,-1.091677,-1.091677,-1.091677,-1.091677,-1.091677,-1.091677,-1.091677,-1.091677,-1.091677,-1.091677,-1.091677,-1.091677,-1.091677,-1.091677,-1.091677,-1.091677,-1.091677,-1.091677,-1.091677,-1.091677,6
-0.936925,-0.884102,-0.634093,-0.344156,0.275529,0.569853,0.893524,1.141962,1.430031,1.524889,1.424103,1.39031,1.443371,1.565796,1.487539,1.249802,0.936418,0.326278,0.03468,-0.281106,-0.574541,-0.821615,-0.940542,-0.839371,-0.652976,-0.384648,-0.068329,0.237853,0.577472,0.895896,1.202226,1.397424,1.570835,1.586842,1.421139,1.389124,1.400389,1.424103,1.553346,1.421435,1.175695,0.897704,0.262071,-0.017047,-0.337131,-0.608008,-0.857838,-0.368671,-0.35708,-0.760609,-0.952518,-1.197902,-1.385571,-1.483686,-1.208455,-1.087452,-0.854785,-0.483211,-0.332121,-0.200032,-0.293378,-0.46584,-0.642749,-0.838304,-1.068362,-1.235785,-1.374751,-1.452647,-1.32175,-1.1682,-1.044737,-0.838719,-0.654873,-0.454784,3
-0.4664,-0.414508,-0.262431,-0.008844,0.237903,0.508836,0.743751,0.978888,1.157967,1.376886,1.391373,1.394794,1.426988,1.486345,1.437451,1.181911,0.952529,0.742242,0.527327,0.274242,0.005201,-0.244363,-0.401912,-0.45797,-0.439679,-0.276999,-0.075606,0.127739,0.327724,0.551392,0.782665,1.005246,1.231812,1.408878,1.402037,1.334229,1.363807,1.380306,1.377288,1.363807,1.353545,1.413506,1.27628,1.003838,0.75194,0.510506,0.254725,0.014195,-0.218024,-0.395855,-1.079917,-1.079917,-1.079917,-1.079917,-1.079917,-1.079917,-1.079917,-1.079917,-1.079917,-1.079917,-1.079917,-1.079917,-1.079917,-1.079917,-1.079917,-1.079917,-1.079917,-1.079917,-1.079917,-1.079917,-1.079917,-1.079917,-1.079917,-1.079917,6
-0.397033,-0.374398,-0.215651,0.010852,0.255208,0.514098,0.771882,0.967048,1.141829,1.391249,1.403251,1.366119,1.390499,1.442258,1.39875,1.19959,1.057252,0.842338,0.619661,0.393983,0.182839,-0.090022,-0.300585,-0.389532,-0.38295,-0.283182,-0.128016,0.072944,0.296747,0.537615,0.796393,1.043937,1.242347,1.353555,1.266727,1.298045,1.311735,1.373621,1.330863,1.250599,1.309484,1.372496,1.226782,1.009431,0.785703,0.532552,0.285232,0.04669,-0.140075,-0.307974,-1.10276,-1.10276,-1.10276,-1.10276,-1.10276,-1.10276,-1.10276,-1.10276,-1.10276,-1.10276,-1.10276,-1.10276,-1.10276,-1.10276,-1.10276,-1.10276,-1.10276,-1.10276,-1.10276,-1.10276,-1.10276,-1.10276,-1.10276,-1.10276,6
-0.499007,-0.418249,-0.280366,-0.025096,0.254882,0.521842,0.756912,0.998912,1.164177,1.417362,1.455277,1.407673,1.420943,1.4894,1.416098,1.225051,1.017575,0.791035,0.565865,0.320263,0.065941,-0.097534,-0.341682,-0.428275,-0.457174,-0.326158,-0.170203,0.044604,0.275208,0.520642,0.76083,0.995331,1.222945,1.402196,1.384292,1.313519,1.349537,1.387452,1.37018,1.356488,1.33058,1.381133,1.233266,0.98006,0.736544,0.487087,0.247067,-0.011973,-0.231751,-0.407738,-1.079099,-1.079099,-1.079099,-1.079099,-1.079099,-1.079099,-1.079099,-1.079099,-1.079099,-1.079099,-1.079099,-1.079099,-1.079099,-1.079099,-1.079099,-1.079099,-1.079099,-1.079099,-1.079099,-1.079099,-1.079099,-1.079099,-1.079099,-1.079099,6
-0.452252,-0.478054,-0.32791,-0.142347,0.097937,0.360839,0.626341,0.889526,1.104208,1.31539,1.466067,1.382061,1.410397,1.528572,1.558907,1.437065,1.249552,0.957531,0.727348,0.506532,0.2808,-0.018538,-0.27754,-0.455536,-0.464453,-0.387064,-0.222069,-0.018805,0.207828,0.442528,0.709347,0.952197,1.183714,1.357726,1.350393,1.254552,1.286888,1.36206,1.358393,1.27472,1.293888,1.40923,1.246552,0.9917,0.738016,0.500432,0.254781,0.014748,-0.193684,-0.367113,-1.076113,-1.076113,-1.076113,-1.076113,-1.076113,-1.076113,-1.076113,-1.076113,-1.076113,-1.076113,-1.076113,-1.076113,-1.076113,-1.076113,-1.076113,-1.076113,-1.076113,-1.076113,-1.076113,-1.076113,-1.076113,-1.076113,-1.076113,-1.076113,6
-0.506265,-0.476827,-0.319634,-0.061398,0.205511,0.478665,0.711462,0.974492,1.163052,1.378663,1.425605,1.433561,1.412477,1.50079,1.408499,1.235254,1.043511,0.888386,0.666052,0.425737,0.177545,-0.080273,-0.306287,-0.473128,-0.464555,-0.335844,-0.16256,0.058064,0.288752,0.53756,0.781396,0.987619,1.180754,1.404123,1.497011,1.398554,1.32118,1.354994,1.415461,1.360563,1.398753,1.346043,1.168422,0.907282,0.665495,0.399263,0.156541,-0.091969,-0.248387,-0.421453,-1.073617,-1.073617,-1.073617,-1.073617,-1.073617,-1.073617,-1.073617,-1.073617,-1.073617,-1.073617,-1.073617,-1.073617,-1.073617,-1.073617,-1.073617,-1.073617,-1.073617,-1.073617,-1.073617,-1.073617,-1.073617,-1.073617,-1.073617,-1.073617,6
-0.456856,-0.426318,-0.293287,-0.083483,0.178251,0.423546,0.669133,0.925582,1.174406,1.39905,1.490897,1.432786,1.443121,1.520732,1.494797,1.356345,1.119025,0.866301,0.61966,0.361281,0.111111,-0.168407,-0.362708,-0.453346,-0.477273,-0.370918,-0.203254,-0.00162,0.208398,0.440062,0.681145,0.903936,1.131311,1.322999,1.431811,1.362,1.355369,1.400025,1.347179,1.320269,1.336259,1.392225,1.224522,1.001633,0.756455,0.511609,0.281486,0.038219,-0.194732,-0.373882,-1.072228,-1.072228,-1.072228,-1.072228,-1.072228,-1.072228,-1.072228,-1.072228,-1.072228,-1.072228,-1.072228,-1.072228,-1.072228,-1.072228,-1.072228,-1.072228,-1.072228,-1.072228,-1.072228,-1.072228,-1.072228,-1.072228,-1.072228,-1.072228,6
-0.433817,-0.406047,-0.268335,-0.03406,0.222717,0.473193,0.66793,0.893497,1.085754,1.315304,1.381924,1.408355,1.355312,1.421027,1.474613,1.338295,1.12015,0.920109,0.657829,0.431194,0.183758,-0.050589,-0.275377,-0.366437,-0.410102,-0.297952,-0.117643,0.092934,0.339935,0.580093,0.832127,1.067832,1.275658,1.38826,1.32689,1.340829,1.362915,1.36889,1.33051,1.297925,1.376493,1.324898,1.169753,0.926988,0.686432,0.442128,0.189262,-0.038496,-0.213573,-0.370021,-1.092976,-1.092976,-1.092976,-1.092976,-1.092976,-1.092976,-1.092976,-1.092976,-1.092976,-1.092976,-1.092976,-1.092976,-1.092976,-1.092976,-1.092976,-1.092976,-1.092976,-1.092976,-1.092976,-1.092976,-1.092976,-1.092976,-1.092976,-1.092976,6
-0.458284,-0.470655,-0.289916,-0.061103,0.200274,0.45544,0.720872,0.891073,1.147817,1.349072,1.293074,1.331424,1.446475,1.479905,1.394889,1.266602,1.002052,0.700679,0.448839,0.205992,-0.046951,-0.317253,-0.458912,-0.495124,-0.386471,-0.200878,-0.001575,0.220739,0.456085,0.699321,0.934005,1.169029,1.353824,1.450209,1.497044,1.380126,1.235209,1.27831,1.296468,1.236227,1.285438,1.386913,1.299522,1.029542,0.783828,0.548669,0.286936,0.036249,-0.185368,-0.387947,-1.081258,-1.081258,-1.081258,-1.081258,-1.081258,-1.081258,-1.081258,-1.081258,-1.081258,-1.081258,-1.081258,-1.081258,-1.081258,-1.081258,-1.081258,-1.081258,-1.081258,-1.081258,-1.081258,-1.081258,-1.081258,-1.081258,-1.081258,-1.081258,6
-0.706635,-0.72043,-0.54456,-0.2656,0.021393,0.346473,0.680802,1.006521,1.300268,1.44442,1.462087,1.341683,1.323632,1.412607,1.47617,1.383066,1.156947,0.920139,0.649084,0.366604,0.159177,-0.158734,-0.469475,-0.690057,-0.768022,-0.677254,-0.488454,-0.24294,0.010511,0.300705,0.606741,0.899687,1.148178,1.32552,1.382266,1.305708,1.35871,1.383418,1.463367,1.499214,1.32472,0.756559,0.120674,-0.14798,-0.410137,-0.626654,-0.316041,-0.477188,-0.598553,-1.035716,-1.236806,-1.454014,-1.567307,-1.529909,-1.339063,-0.929554,-0.714285,-0.575349,-0.422747,-0.394134,-0.518283,-0.713645,-0.937523,-1.085516,-1.221539,-1.399682,-1.440089,-1.405699,-1.323797,-1.197503,-1.027266,-0.81555,-0.594264,-0.367922,3
-0.74958,-0.761859,-0.571135,-0.302428,-0.023572,0.620369,0.93303,1.406645,1.426943,1.453756,1.51064,1.623155,1.534696,1.350513,1.088145,0.820265,0.512591,0.169759,-0.167811,-0.402413,-0.590631,-0.756647,-0.777446,-0.470248,-0.236698,0.013416,0.281421,0.567144,0.86086,1.170339,1.337733,1.449245,1.419676,1.342745,1.406896,1.418673,1.44699,1.535448,1.50237,1.371563,0.690108,0.378224,0.046017,-0.458621,-0.682798,-0.279098,-0.393016,-0.569331,-0.794812,-0.991876,-1.211292,-1.45159,-1.570992,-1.444556,-1.256373,-1.055476,-0.874875,-0.655584,-0.465061,-0.350366,-0.35643,-0.46456,-0.664981,-1.011497,-1.213523,-1.365681,-1.454332,-1.411689,-1.339644,-1.168617,-1.014354,-0.772234,-0.59003,-0.383419,4
-0.758834,-0.792273,-0.595368,-0.304437,0.001122,0.263681,0.594625,1.190091,1.460447,1.419751,1.393569,1.441949,1.575419,1.616684,1.491467,1.19749,0.991251,0.661531,0.346893,0.004452,-0.297066,-0.579004,-0.705986,-0.733449,-0.68672,-0.513749,-0.291858,-0.040342,0.23821,0.543001,0.871128,1.150818,1.37621,1.372795,1.226518,1.261806,1.387309,1.363973,1.383324,1.418328,1.476384,1.41036,1.076655,0.75829,0.411153,0.084791,-0.209158,-0.477948,-0.637174,-0.143988,-0.237445,-0.437566,-0.571861,-0.787748,-1.036817,-1.304384,-1.511448,-1.547715,-1.173759,-0.962568,-0.841534,-0.858239,-0.746938,-0.497072,-0.447896,-0.615317,-0.87281,-1.306774,-1.415087,-1.444001,-1.370863,-1.25626,-0.651972,-0.370147,4
-0.529058,-0.470829,-0.359541,-0.103758,0.459287,0.638066,0.91406,1.167437,1.336236,1.328159,1.285761,1.323743,1.149595,0.90329,0.751902,0.394596,0.184011,-0.127057,-0.378855,-0.511647,-0.611806,-0.629432,-0.489927,-0.277152,0.181534,0.477811,1.027394,1.313045,1.584372,1.67351,1.609789,1.536339,1.452406,1.289818,1.256144,1.267991,1.406276,1.579418,1.600024,1.327082,1.040066,0.702649,0.419726,0.125854,-0.115856,-0.365752,-0.412313,-0.601969,-0.703672,-0.980205,-1.059183,-1.15525,-1.387738,-1.433434,-1.341862,-1.182462,-1.011114,-0.912965,-0.735299,-0.595974,-0.597949,-0.703385,-0.976471,-1.069271,-1.182964,-1.317655,-1.371859,-1.320071,-1.235722,-1.118704,-0.980384,-0.886148,-0.745459,-0.638515,3
-0.709559,-0.71312,-0.502389,-0.273209,0.324815,0.668472,0.908945,1.272431,1.465195,1.429421,1.438244,1.480628,1.588111,1.556026,1.374235,1.164723,0.826007,0.503108,0.135291,-0.456155,-0.666854,-0.713216,-0.680362,-0.520388,-0.312962,-0.067323,0.207,0.475291,0.77618,1.065197,1.388256,1.36153,1.264699,1.378567,1.42756,1.439784,1.389604,1.312248,1.364867,1.460864,1.176563,0.948827,0.640847,0.298954,0.019177,-0.249467,-0.458882,-0.640577,-0.312609,-0.450861,-0.583146,-0.96216,-1.146069,-1.318395,-1.499461,-1.545791,-1.363474,-1.193746,-1.065793,-0.859586,-0.667143,-0.490678,-0.478197,-0.61738,-0.749761,-0.90736,-1.05697,-1.191501,-1.319004,-1.351667,-1.349645,-1.26799,-1.097268,-0.465684,5
-0.481737,-0.457621,-0.281674,-0.032039,0.230834,0.486807,0.735386,1.012289,1.210152,1.415232,1.465578,1.410127,1.45396,1.539161,1.456953,1.278981,1.035701,0.796822,0.558171,0.31042,0.056771,-0.212263,-0.425283,-0.504921,-0.452991,-0.31292,-0.119458,0.096573,0.320577,0.554281,0.808088,1.042567,1.270532,1.423506,1.363654,1.281094,1.316829,1.375449,1.37316,1.343938,1.380906,1.324927,1.153117,0.924623,0.672682,0.424684,0.213037,-0.015245,-0.239478,-0.417713,-1.072141,-1.072141,-1.072141,-1.072141,-1.072141,-1.072141,-1.072141,-1.072141,-1.072141,-1.072141,-1.072141,-1.072141,-1.072141,-1.072141,-1.072141,-1.072141,-1.072141,-1.072141,-1.072141,-1.072141,-1.072141,-1.072141,-1.072141,-1.072141,6
-0.776427,-0.775939,-0.561414,-0.35748,-0.050675,0.216319,0.562275,0.916181,1.183691,1.372097,1.537425,1.564693,1.526518,1.348561,1.114518,0.789113,0.251078,-0.117897,-0.408772,-0.687218,-0.865721,-0.884665,-0.772351,-0.583113,-0.333657,-0.055842,0.242467,0.555759,1.195689,1.427207,1.518482,1.55924,1.488918,1.462224,1.45103,1.470548,1.578471,1.595405,1.304645,0.945372,0.643188,0.333341,-0.00277,-0.252255,-0.537303,-0.726398,-0.36256,-0.510983,-0.622752,-0.78676,-0.942186,-1.158376,-1.324652,-1.437666,-1.392453,-1.238055,-1.041067,-0.82703,-0.661902,-0.400592,-0.465747,-0.579181,-0.751082,-0.915923,-1.106395,-1.244169,-1.294284,-1.333262,-1.303784,-0.975826,-0.841496,-0.676857,-0.475305,-0.375362,3
-0.477548,-0.394981,-0.205506,0.01185,0.282449,0.505385,0.76694,0.983969,1.165227,1.335518,1.358031,1.393243,1.433651,1.522164,1.412485,1.216795,1.061706,0.82099,0.599882,0.393243,0.148641,-0.097271,-0.32267,-0.430097,-0.435004,-0.291902,-0.168196,0.052335,0.272327,0.507809,0.752816,0.985316,1.235268,1.434613,1.341675,1.298958,1.304346,1.381121,1.396707,1.452123,1.409022,1.362841,1.186586,0.938943,0.686278,0.428995,0.187894,-0.041257,-0.223093,-0.38155,-1.085302,-1.085302,-1.085302,-1.085302,-1.085302,-1.085302,-1.085302,-1.085302,-1.085302,-1.085302,-1.085302,-1.085302,-1.085302,-1.085302,-1.085302,-1.085302,-1.085302,-1.085302,-1.085302,-1.085302,-1.085302,-1.085302,-1.085302,-1.085302,6
-0.473539,-0.454186,-0.254954,-0.041437,0.194875,0.45563,0.698887,0.941247,1.184087,1.407865,1.375748,1.351764,1.370325,1.474393,1.453955,1.273974,0.987191,0.764331,0.51123,0.269642,0.004716,-0.24071,-0.426636,-0.453018,-0.347135,-0.166715,0.040691,0.263302,0.519134,0.761995,0.972488,1.154264,1.350721,1.455832,1.334663,1.285027,1.314016,1.311722,1.274808,1.271054,1.374079,1.312347,1.088569,0.954761,0.704664,0.46124,0.223364,-0.01981,-0.204735,-0.397542,-1.088939,-1.088939,-1.088939,-1.088939,-1.088939,-1.088939,-1.088939,-1.088939,-1.088939,-1.088939,-1.088939,-1.088939,-1.088939,-1.088939,-1.088939,-1.088939,-1.088939,-1.088939,-1.088939,-1.088939,-1.088939,-1.088939,-1.088939,-1.088939,5
-0.388741,-0.350398,-0.192523,0.009895,0.237625,0.492123,0.72629,0.953685,1.178265,1.410916,1.401665,1.370763,1.4119,1.46091,1.474295,1.320769,1.105045,0.837753,0.610712,0.355033,0.086737,-0.104206,-0.339711,-0.411199,-0.417005,-0.294519,-0.12753,0.054162,0.263823,0.500351,0.731013,0.965888,1.215072,1.344388,1.270184,1.274121,1.357379,1.390446,1.309156,1.295378,1.332579,1.391627,1.194012,0.997381,0.763588,0.513637,0.2764,0.065912,-0.13812,-0.310403,-1.095884,-1.095884,-1.095884,-1.095884,-1.095884,-1.095884,-1.095884,-1.095884,-1.095884,-1.095884,-1.095884,-1.095884,-1.095884,-1.095884,-1.095884,-1.095884,-1.095884,-1.095884,-1.095884,-1.095884,-1.095884,-1.095884,-1.095884,-1.095884,6
-0.448107,-0.403539,-0.275857,-0.074625,0.160987,0.421259,0.667256,0.928818,1.113819,1.327372,1.468371,1.417721,1.416548,1.479127,1.49047,1.329914,1.123206,0.923734,0.730207,0.496511,0.261564,0.008567,-0.232873,-0.374361,-0.370117,-0.332726,-0.196928,-0.024522,0.174031,0.419812,0.643378,0.883839,1.123402,1.367462,1.422219,1.364333,1.380173,1.384671,1.334216,1.327176,1.376849,1.429259,1.180114,0.945246,0.698897,0.441774,0.210347,-0.00919,-0.201837,-0.370039,-1.085264,-1.085264,-1.085264,-1.085264,-1.085264,-1.085264,-1.085264,-1.085264,-1.085264,-1.085264,-1.085264,-1.085264,-1.085264,-1.085264,-1.085264,-1.085264,-1.085264,-1.085264,-1.085264,-1.085264,-1.085264,-1.085264,-1.085264,-1.085264,6
-0.756715,-0.743919,-0.574419,-0.290774,0.327518,0.629544,0.917647,1.185007,1.39898,1.382722,1.302745,1.357811,1.450375,1.44382,1.301696,1.098999,0.757088,0.47541,0.150046,-0.159401,-0.431744,-0.678075,-0.74696,-0.669133,-0.515209,-0.300214,-0.040379,0.237707,0.536298,0.845536,1.162981,1.391376,1.438575,1.477909,1.421531,1.284914,1.275998,1.425989,1.49574,1.559984,1.535859,1.275998,0.960546,0.318419,0.046233,-0.457547,-0.653714,-0.330291,-0.462188,-0.616899,-0.793531,-1.204012,-1.336958,-1.53692,-1.52818,-1.375479,-1.18563,-0.958416,-0.752677,-0.39485,-0.425346,-0.553625,-0.713422,-0.895509,-1.045578,-1.209781,-1.322693,-1.411972,-1.395198,-1.230968,-0.994183,-0.819202,-0.666616,-0.457835,1
-0.422519,-0.385514,-0.250789,-0.047652,0.19369,0.457442,0.689787,0.933907,1.084046,1.251178,1.421309,1.41711,1.404715,1.434903,1.487481,1.415311,1.253977,1.006678,0.80558,0.564038,0.350446,0.065702,-0.179858,-0.365862,-0.430256,-0.374838,-0.253848,-0.065005,0.146549,0.392648,0.626093,0.872912,1.081847,1.325548,1.29416,1.262973,1.288763,1.335144,1.366731,1.348738,1.310154,1.377326,1.203198,1.013075,0.789546,0.524335,0.277635,0.032056,-0.172641,-0.348009,-1.093665,-1.093665,-1.093665,-1.093665,-1.093665,-1.093665,-1.093665,-1.093665,-1.093665,-1.093665,-1.093665,-1.093665,-1.093665,-1.093665,-1.093665,-1.093665,-1.093665,-1.093665,-1.093665,-1.093665,-1.093665,-1.093665,-1.093665,-1.093665,6
-0.453966,-0.395198,-0.229665,-0.002554,0.252556,0.495409,0.733134,0.968047,1.175952,1.39455,1.427022,1.411776,1.412766,1.466227,1.35475,1.162884,0.956167,0.73056,0.462461,0.216638,-0.015008,-0.256159,-0.474756,-0.51113,-0.43169,-0.25301,-0.049501,0.175037,0.407871,0.645655,0.881063,1.106452,1.312971,1.386827,1.341484,1.348216,1.403262,1.398312,1.341088,1.32802,1.43118,1.366829,1.176348,0.937158,0.714363,0.492419,0.26404,0.012079,-0.217211,-0.380407,-1.080711,-1.080711,-1.080711,-1.080711,-1.080711,-1.080711,-1.080711,-1.080711,-1.080711,-1.080711,-1.080711,-1.080711,-1.080711,-1.080711,-1.080711,-1.080711,-1.080711,-1.080711,-1.080711,-1.080711,-1.080711,-1.080711,-1.080711,-1.080711,6
